period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
49,17726046.9266477,17033513.630276,17775665.6320573,17080155.2101979,14760989.8096757,2272523.82060033,14807631.5454403,2272523.66475765,0,0,0,0,0,0,0,0
50,20477859.5808679,19675135.0474325,20538424.2591464,19732065.8409331,17013649.9785756,2661485.06885691,17070581.0074138,2661484.83351928,0,0,3416402.4255843,3225293.23149878,3426496.5379071,3234781.69638031,0,0
51,19767685.7223871,18991950.5013618,19829209.9054613,19049783.2280995,16362595.1717362,2629355.32962559,16420428.3099138,2629354.91818572,0,0,0,0,0,0,0,0
52,21438050.6923253,20595054.1581343,21506462.3914903,20659361.1485199,17688662.4417219,2906391.71641237,17752969.9645755,2906391.1839444,0,0,3576517.26146755,3377219.71699746,3587919.21011748,3387937.54757769,0,0
53,18848979.707254,18108756.9863792,18910348.4165961,18166443.5589387,15459754.5822699,2649002.40410929,15517442.0349797,2649001.52395901,0,0,0,0,0,0,0,0
54,19507119.6956648,18738312.6209117,19571025.4980088,18798384.0587248,15910441.022401,2827871.59851071,15970513.6303292,2827870.42839561,0,0,3254344.75415775,3073681.00322348,3264995.71830902,3083692.90752176,0,0
55,18630950.0325366,17894669.2480946,18693190.9726225,17953175.7156106,15136399.9277501,2758269.32034455,15194907.6770819,2758268.03852873,0,0,0,0,0,0,0,0
56,20397440.7382945,19589001.6352732,20467013.6262673,19654400.1359755,16475084.8393576,3113916.79591553,16540484.635498,3113915.50047752,37448.33092,36324.8809924,3401959.81289873,3213552.79171149,3413555.29174667,3224452.53977059,6241.38848666667,6054.14683206667
57,19498452.0869935,18725678.4963051,19566171.9358429,18789335.1394436,15689317.5445865,3036360.95171863,15752975.3261329,3036359.81331066,68744.540592,66682.20437424,0,0,0,0,0,0
58,20766824.7051705,19942654.3366739,20839603.6774909,20011066.5551207,16629137.2905467,3313517.04612722,16697550.6239887,3313515.93113198,105406.354872,102244.16422584,3463363.27644591,3272366.39912964,3475493.10241164,3283768.43366647,17567.725812,17040.69403764
59,20028999.0193335,19232612.6767003,20101492.5384896,19300756.5698485,15977717.3333287,3254895.3433716,16045862.2692604,3254894.30058812,149637.759648,145148.62685856,0,0,0,0,0,0
60,21699380.3579198,20836305.7667021,21777263.1083659,20909515.5369478,17243662.3265653,3592643.44013676,17316873.1757814,3592642.36116641,192607.56152,186829.3346744,3618638.72849675,3420007.36081004,3631619.18421407,3432208.9873853,32101.2602533333,31138.2224457333
61,20276152.5078604,19468734.3844201,20348473.857128,19536716.4388007,16040743.482926,3427990.90149413,16108726.4964881,3427989.94231257,206676956,200476.64732,0,0,0,0,0,0
62,20069166.2414324,19269191.1291342,20142561.830508,19338182.9701148,15826440.7636751,3442750.36545912,15895433.3805937,3442749.58952111,224045.34592,217323.9855424,3347750.42795779,3164028.09098732,3359983.02387634,3175526.72969669,37340.8909866667,36220.6642570667
63,19181159.2600852,18415988.4983768,19250967.1372801,18481607.891355,15060227.1870778,3355761.311299,15125847.1717244,3355760.71963053,239601.61024,232413.5619328,0,0,0,0,0,0
64,17593085.9086775,16892894.1566745,17657475.2106547,16953420.0902921,13798582.6360428,3094311.52063169,13859109.1039189,3094310.98637316,239304.37872,232125.2473584,2934954.6868859,2774625.27930951,2945686.23539965,2784712.93352999,39884.06312,38687.5412264
65,17432290.1581999,16738667.2002295,17498464.3234627,16800870.9055711,13705998.4986174,3032668.70161208,13768202.7315154,3032668.17405566,201658.503153836,195608.748059221,0,0,0,0,0,0
66,17611817.2602059,16909759.081371,17680889.9288242,16974687.379927,13820980.3373859,3088778.7439851,13885909.1439429,3088778.23598406,210954.037311126,204625.416191792,2937978.6153554,2778461.24978454,2949490.72502845,2789282.6315389,35159.006218521,34104.2360319653
67,18080823.0195483,17358556.8613849,18154588.8960906,17427896.7756805,14165219.008058,3193337.85332695,14234559.4234813,3193337.35219914,224501.956215652,217766.897529182,0,0,0,0,0,0
68,17842274.9833139,17128567.0881242,17917254.7523383,17199048.0612953,13942600.1307697,3185966.95735444,14013081.6031498,3185966.45814551,237798.31059056,230664.361272843,2976196.91799028,2813108.36608349,2988693.54443906,2824855.19364706,39633.0517650933,38444.0602121405
69,18284349.509125,17551918.0424295,18361699.0514873,17624626.6024092,14263859.0781013,3288058.96432816,14336568.1424269,3288058.45998229,251103.754512,243570.64187664,0,0,0,0,0,0
