period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.15221963,769150.97346862,1347875.47748133,183870.10067904,338093.92403098,31526.3823421433,24077.13078729,31658.69339703,9202.30320919
50,2477379.07802881,691195.43067222,1268052.48319035,184400.12808882,245542.07496894,20998.50849417,29210.90649717,27931.67084565,10914.71321766
51,2918452.57284327,904998.36155914,1553931.86963572,353421.77637576,0,3427.68829445667,28272.24265749,68274.63612156,7563.11356437
52,2756313.55718891,868035.64104853,1446456.0931727,332075.99197666,0,7651.3823004,38436.7966182,54213.3975,10193.2630799
53,2795142.38329945,651952.03857328,1253642.512785,284415.40629773,535174.73612973,2963.34550691667,21138.04363668,39227.97514896,7113.02389827667
54,2827001.28135629,1170083.30249373,1281417.83764614,283173.30398,0,4262.2798762,40692.49965261,41562.53727963,6701.73713824333
55,2477626.11372192,910308.35306622,1198163.1839086,265182.7671741,0,3313.79217936,44329.35335616,50876.2044882,5933.34744768
56,3911718.70243928,2134189.95930578,1259375.61635646,345641.35796963,0,6017.20835268,90047.51823708,63419.97443886,13027.06777879
57,4302701.31074197,1857913.73042879,1250098.4506755,325010.89425308,749350.5823717,6301.52309976,73384.18440561,30600.80417925,10677.22691679
58,3938646.74953513,2220372.4423012,1229709.8586871,357702.71352348,0,9501.98176491,64351.168833,48715.7375229,8819.89267774333
59,3602828.48318688,1931826.49942427,1170944.64651136,345146.91512962,0,11576.7776435133,87106.60340157,44680.24151976,12051.6830979067
60,3998842.83123653,2235175.4058166,1229293.66808328,364566.4094748,0,9200.76547749333,93324.47693157,56161.44868032,11666.13194239
61,4316992.40408588,1961037.3604512,1127200.86821587,338334.45983806,757895.15149248,8667.53557852,76140.80687223,37541.72812953,10174.4935079867
62,3642228.39925705,1913853.75252781,1274519.41334272,334838.25731702,0,8911.91480291,61057.16704725,40284.21996576,8763.67425357667
63,3362332.69298696,1792103.26323912,1114335.6350139,321808.88476219,0,10678.9450456,65718.64102905,48865.9524327,8821.3714644
64,3059810.8786561,1643510.5375526,1006052.29446531,295140.33689829,0,6233.45519833667,75499.1904576,23434.6698216,9940.39426236
65,3610579.93626101,1618527.634745,957857.64486468,293132.44320795,642934.842392127,7547.78095947667,51043.96862754,31851.91441656,8235.03178060667
66,3280783.07404499,1626951.39294207,1259109.1707,298009.36565484,0,6034.76733083333,49470.61786554,33782.1432624,7677.45238931
67,3205565.35970688,1567316.52372344,1222924.5045,300245.66455228,0,5835.64013232,64828.67590014,35813.43823968,9675.78887958
68,3358623.64754462,1628188.83362497,1325889.3888,299152.23588982,0,8122.25738502,50979.48064179,37585.7973414,8729.87534982
69,3561362.17635746,1570877.68710438,967677.63523588,296464.40700966,635605.710439187,6855.99356424,45903.82976961,31249.34607747,6784.65520833333
70,2919698.02974702,1674903.24522848,856578.17244478,296851.0750481,0,6149.60556426667,53318.79468597,24591.42439455,7635.60367169333
71,3088478.40629348,1773202.59441307,889871.78878235,313010.26211112,0,7970.09486007667,69145.21430484,26193.5531748,10022.33508
72,3142508.11429816,1829847.6992724,889424.84137234,310150.4821096,0,5606.49671504667,61835.32248324,37788.0300252,7980.84355973333
73,3624631.0840154,1690759.9595301,893330.5758636,298912.68067404,643595.668584957,5080.19436288,52679.11896471,34923.73179078,6341.89226369334
74,3081254.43980533,1725461.64847172,961573.65794208,297151.402086,0,5720.43929772,50797.1786838,33625.8932904,7503.45013117
75,3112171.86589619,1731466.578445,972215.1386648,299168.26107817,0,8654.81635928333,51724.98290412,40059.53449536,9152.96947665334
76,3150441.70310442,1742708.99794055,985967.73637856,298111.58292316,0,7782.42219850333,70598.96170893,33763.54278432,11654.3433032
77,3755820.44675052,1725095.41760723,955729.32470176,299143.96572732,672119.168221713,6277.7378606,52850.67028002,37006.03092858,7598.1314233
78,3135014.26837437,1742649.06923981,978429.9484904,298392.9500175,0,9301.0733446,63713.87299281,34615.38895383,7911.96533542333
79,3115080.07572711,1743512.28705171,963448.04523451,297038.3089274,0,7303.74397650333,57579.0440034,38094.37180956,8104.27472402333
80,3094545.74656151,1760274.77139036,918274.1118033,294895.57467398,0,10124.6658069333,59784.23618913,42022.10944995,9170.27724786
81,3725599.25107446,1736402.78767713,900901.1775841,292379.9965626,676422.8935821,9536.24963135,61810.41803247,39904.46579625,8319.52410260667
82,3060763.34987502,1733297.18298366,904431.8758464,294211.89978432,0,5747.56053188333,61062.43555074,53557.1093376,8302.14294106
83,3074244.03110131,1728770.32997617,938050.58088255,295100.982806,0,7882.2892785,58920.39763575,37408.79165373,7983.26438037333
84,3056799.0811423,1761482.22954744,882835.8140754,294173.0161678,0,11127.9595128333,65654.41900968,32648.97786876,9199.10322154
85,3745540.98226371,1787829.7139667,865500.60466987,291037.66744046,681885.54598536,4712.52479596,64999.29326529,41399.17992132,8004.3262075
86,3136592.25101681,1790085.44501219,917356.4205936,290101.3079568,0,7167.51685697667,78357.50492064,44764.07598624,8589.75393126667
87,3077194.33245275,1795080.74206612,871939.0856636,296001.46872891,0,9099.05851962667,63611.53849593,35386.03063188,8482.41881548
88,3072595.70773186,1715563.10868809,944772.0969312,294770.38550365,0,5808.66898135,56770.98490035,45542.94636672,9195.98569099334
89,3706702.68190516,1748213.70814625,888681.4347424,292870.14186858,671166.48589376,7672.8744648,58378.85910858,32584.02886572,9323.96150384333
90,3039845.29333467,1695455.22741452,915494.44386092,293771.9418458,0,9332.79460313333,73088.39364792,42429.1806708,10100.9532028
91,3013303.2983305,1710862.11919481,879713.93822143,293448.48146439,0,10867.1868553867,77632.66746819,29852.60228355,10805.8369377033
92,3029111.65048508,1726915.61893939,884397.3741486,297724.69509816,0,9673.35180644,78231.66479742,22187.90103894,10029.81917996
