Period,Gini sedlac. all income,Gini sedlac. labour income,Gini sedlac. labour and pension income,Gini sedlac. labour and family benefits income,Decile ratio. all income,Decile ratio. labour income,Decile ratio. labour and pension income,Decile ratio. labour and familiy benefits income,Top 10%. share of all income,Top 10%. share of labour income,Top 10%. share of labour and pension income,Top 10%. share of labour and familiy benefits income,Bottom 10%. share of all income,Bottom 10%. share of labour income,Bottom 10%. share of labour and pension income,Bottom 10%. share of labour and familiy benefits income,Gini sedlac. labour and IFE income,Decile ratio. labour and IFE income,Top 10%. share of labour and IFE income,Bottom 10%. share of labour and IFE income,Gini sedlac. measure IFE impact,Decile ratio. measure IFE impact
59,0.388731827055003,0.446049221500074,0.404999621989441,0.426555130840404,6.6689642358521,10.4862484208762,8.16516601726088,8.37159167469595,0.22573160675741,0.255209002533734,0.235406431072148,0.241283473512154,0.039043836909538,0.030028316251123,0.029637743649608,0.042494173456633,0.446049221500074,10.4862484208762,0.255209002533734,0.030028316251123,0.446049221500074,10.4862484208762
60,0.384700219240511,0.44381976247941,0.402599003504912,0.42215520282933,6.74276413834826,10.6773351380376,8.27340503531545,8.5941986696593,0.224001572645354,0.252899977063011,0.234516361933617,0.237601246495918,0.039122503965536,0.030346868424336,0.030292180011135,0.042256846281159,0.44381976247941,10.6773351380376,0.252899977063011,0.030346868424336,0.44381976247941,10.6773351380376
61,0.387804724595976,0.450525422935306,0.407273194139111,0.428949832065988,6.7908834573207,11.5862801647287,8.56448347185223,8.96505968821693,0.226376926536136,0.260986566024874,0.238522900349807,0.243279760197652,0.040663653996405,0.0308395488749,0.029721947202137,0.045339628178147,0.450525422935306,11.5862801647287,0.260986566024874,0.0308395488749,0.450525422935306,11.5862801647287
62,0.387095330842869,0.449874331175294,0.403694753694889,0.432408436129886,6.68113785728543,11.4537550816789,8.34692136593604,9.03031179388551,0.221927837948122,0.253914626605139,0.231966627704231,0.239233298561253,0.039863173814871,0.030313627223166,0.029395862278593,0.044244204744933,0.449874331175294,11.4537550816789,0.253914626605139,0.030313627223166,0.449874331175294,11.4537550816789
63,0.388029118453335,0.448732385225162,0.404670831631303,0.431800288166652,6.72190616742659,11.0830098859901,8.23827381949254,8.84181546846347,0.226977782060734,0.257710164262649,0.237181456226157,0.243017449762326,0.037720640911012,0.029167121664085,0.028331815208821,0.041560887486461,0.448732385225162,11.0830098859901,0.257710164262649,0.029167121664085,0.448732385225162,11.0830098859901
64,0.391061988373717,0.453839196871955,0.408184352699571,0.435389619614021,6.68203030239028,11.7962402950125,8.0238479385475,9.04325095983971,0.231011474132308,0.270223973822897,0.241029398338445,0.255476153500584,0.039426619836543,0.031908419381885,0.029708416031962,0.044547780977889,0.453839196871955,11.7962402950125,0.270223973822897,0.031908419381885,0.453839196871955,11.7962402950125
65,0.386521820140742,0.451821063290301,0.406901800992083,0.429087669828525,6.35521780298952,11.2464380501672,8.16378882992353,8.6871498645607,0.226016982757153,0.262820026622493,0.238267367583852,0.245023706015251,0.039349498811949,0.030239864743523,0.029195625442564,0.043536643914083,0.451821063290301,11.2464380501672,0.262820026622493,0.030239864743523,0.451821063290301,11.2464380501672
66,0.389988390676598,0.452917186686247,0.409822706778346,0.430024426305846,6.31757855713294,10.8464287657164,8.13944918609007,8.11213626145204,0.228248297502795,0.268895747804205,0.239427682897662,0.252312264164157,0.039993463835107,0.029844169439505,0.030784134701394,0.042065039953176,0.452917186686247,10.8464287657164,0.268895747804205,0.029844169439505,0.452917186686247,10.8464287657164
67,0.388005789714609,0.451586330730996,0.407383495548456,0.42850256343201,6.174595882016,10.791057860082,7.88990331788077,8.22197376026412,0.224231214560409,0.258341513622373,0.23534366542468,0.242031630439127,0.040832795254204,0.031636228423224,0.031000701663695,0.044740579111246,0.451586330730996,10.791057860082,0.258341513622373,0.031636228423224,0.451586330730996,10.791057860082
68,0.385180057543075,0.454961463365723,0.406538138570719,0.428911123925408,6.0328475117879,10.5469771635763,7.75965862102021,8.25450629995649,0.222379413098702,0.260480798349484,0.23412640340904,0.243078830135198,0.04079485066441,0.031676487414447,0.03086251361984,0.044844079490196,0.454961463365723,10.5469771635763,0.260480798349484,0.031676487414447,0.454961463365723,10.5469771635763
69,0.366461056251831,0.455954912439932,0.389846669791076,0.425945682279106,5.9953497500492,11.4687699278954,7.94448341533493,8.3946644966655,0.216588225174632,0.263182260798362,0.229120470998975,0.243632549928439,0.042814301885572,0.034930653382695,0.030577878487056,0.051217455880287,0.455954912439932,11.4687699278954,0.263182260798362,0.034930653382695,0.455954912439932,11.4687699278954
70,0.456258202318844,0.463521365564054,0.405152891571171,0.452021361424007,11.9815433774618,12.2070905422766,8.587079732745,10.4924519683654,0.260389716790366,0.330523254131667,0.284531118860077,0.310612565244943,0.019064311692148,0.001753020778695,0.002682785182698,0.005068495535732,0.542840783015176,18.220628843912,0.309527376743896,0.022416819773771,0.629648589598696,inf
71,0.423183428420549,0.474778197949312,0.416397216656305,0.456576263111325,8.21712995721884,12.8654278828183,9.65160865598685,10.3946972073382,0.247217731971305,0.31768776225377,0.273928995525306,0.298650607025747,0.026876942804415,0.006535496858834,0.008847263696753,0.012128030207354,0.495254073060235,12.7028577741681,0.291727679771715,0.027326874802479,0.60060641661281,inf
72,0.465226488908165,0.476746139666394,0.417654121123212,0.457919148252429,20.889821502226,12.7383352306769,9.17883490775263,10.4148387068491,0.260183631889007,0.322249467837207,0.276269914013678,0.304145641630692,0.008163548948512,0.000178468470789,0.000308602381366,0.00039641264766,0.557329465347137,28.3095603276329,0.314034121765164,0.011227578903596,0.593466587634991,inf
73,0.394783833523668,0.471137553406234,0.415478884340098,0.444967690231511,6.91631532819171,12.5390466143315,9.15518996944411,9.12506881511346,0.227412165562904,0.279037240801636,0.239472942758224,0.260119238990255,0.040113531201274,0.030915698136544,0.029278496096825,0.04538899187508,0.471137553406234,12.5390466143315,0.279037240801636,0.030915698136544,0.471137553406234,12.5390466143315
74,0.39536774171632,0.46814952579641,0.411324343055593,0.448728961797594,6.96924824685282,12.0996703288442,8.69453159734524,9.34918027607286,0.220300904295846,0.262577273988371,0.229321518290916,0.248554964030225,0.037794605581866,0.032295379962035,0.028655699586653,0.044507246109149,0.46814952579641,12.0996703288442,0.262577273988371,0.032295379962035,0.46814952579641,12.0996703288442
75,0.39956282597393,0.47238560019924,0.414947058585818,0.453814713898909,6.99718836598823,12.4310562085873,8.55862274714831,9.53744507159108,0.220579950730642,0.26264622663588,0.22880973708564,0.250060532456308,0.038930134959865,0.034067349466781,0.030318504186566,0.045359327904822,0.47238560019924,12.4310562085873,0.26264622663588,0.034067349466781,0.47238560019924,12.4310562085873
76,0.390570852344438,0.471096880588459,0.407671457567701,0.449993888436351,6.81057783581085,12.1129108769186,8.58986250542049,9.44501888536801,0.216757994221373,0.256327087530568,0.226497420976889,0.241164311446097,0.040621888893219,0.036418917009224,0.031165555610888,0.049111146124012,0.471096880588459,12.1129108769186,0.256327087530568,0.036418917009224,0.471096880588459,12.1129108769186
77,0.392242473154587,0.468743054337483,0.411141343001828,0.444689224484536,6.500542019092,12.015288102815,8.19987981734845,9.16593549218556,0.230683941739371,0.282989535315492,0.242438211861153,0.264520116166561,0.040330579885254,0.032558815888515,0.030494114638721,0.04566163508203,0.468743054337483,12.015288102815,0.282989535315492,0.032558815888515,0.468743054337483,12.015288102815
78,0.39019937727847,0.467947026644222,0.406006994892523,0.446669882514775,6.99859008544522,11.7837424135355,8.59426092025987,9.5641761807134,0.224032875351534,0.265237933973626,0.234069093529644,0.249354042861775,0.03929096781609,0.034033588968444,0.029262896655854,0.047751975925598,0.467947026644222,11.7837424135355,0.265237933973626,0.034033588968444,0.467947026644222,11.7837424135355
79,0.388343669574878,0.469065602312627,0.404424423557122,0.448311580181719,6.64535303855103,12.0146564697212,8.34299395747546,9.64674837347092,0.229289830173837,0.274484378454647,0.239142685011999,0.258796201342013,0.040279265994222,0.034952235796368,0.029762133486659,0.049246489031968,0.469065602312627,12.0146564697212,0.274484378454647,0.034952235796368,0.469065602312627,12.0146564697212
80,0.383001521947858,0.471115237775788,0.401137308474944,0.445986765002816,6.6588198842363,12.0551863771215,8.31458803516867,9.29893713472433,0.229411915756552,0.272718140875005,0.240367104053765,0.254986934945637,0.039529744709685,0.036634911098726,0.030030007462041,0.049755470090883,0.471115237775788,12.0551863771215,0.272718140875005,0.036634911098726,0.471115237775788,12.0551863771215
81,0.381160618737422,0.470869368289817,0.401932539299695,0.442340068958794,6.16786784155208,12.2668782249858,8.0135669711213,9.26148573308566,0.227712256421451,0.27218907258085,0.240330950644864,0.252118968653409,0.039776816023614,0.033591983972814,0.029153997871496,0.048178384355745,0.470869368289817,12.2668782249858,0.27218907258085,0.033591983972814,0.470869368289817,12.2668782249858
82,0.388410737609519,0.476558777249624,0.405711208658987,0.453637579103229,6.84696057426613,13.2573402235017,8.82063382710835,10.063315608736,0.233931526067024,0.273247226287134,0.245010318491337,0.255425904935662,0.037079911390142,0.033508186554186,0.027608808855718,0.046785482350444,0.476558777249624,13.2573402235017,0.273247226287134,0.033508186554186,0.476558777249624,13.2573402235017
83,0.384393228618516,0.471804591686159,0.400332058203603,0.451165709712155,6.61313097626473,11.6946300491729,8.25905372088406,9.41951224344142,0.222562839694698,0.261233596509045,0.232377312169362,0.245522629360284,0.0379375168,0.033912324220221,0.028414518189922,0.047143321414545,0.471804591686159,11.6946300491729,0.261233596509045,0.033912324220221,0.471804591686159,11.6946300491729
84,0.382593145354379,0.470422581461589,0.399757928382054,0.448638964018105,6.66600241478608,11.7760641455035,8.27145926686337,9.40907196011262,0.220021711410869,0.249491421464946,0.230365948191032,0.233295931008233,0.037230273075994,0.032960202491366,0.027220348563734,0.047059316363646,0.470422581461589,11.7760641455035,0.249491421464946,0.032960202491366,0.470422581461589,11.7760641455035
85,0.381061180033587,0.468806775588432,0.401041575745141,0.441915366070334,6.7085650199302,12.0691878949448,8.78252196976905,9.18817469412674,0.220335477966165,0.26180309661825,0.232292404827083,0.242612125292572,0.037492564557692,0.032229108773711,0.028020295066936,0.045411939734681,0.468806775588432,12.0691878949448,0.26180309661825,0.032229108773711,0.468806775588432,12.0691878949448
86,0.384702501195734,0.476201627341904,0.401516675724483,0.454089545646233,6.90101129047217,11.8826909245016,8.64097840364929,9.5824280243523,0.221014379377393,0.256450874836745,0.231407452645257,0.239613931417557,0.037607747358361,0.033454041225697,0.028204129101926,0.046857040845902,0.476201627341904,11.8826909245016,0.256450874836745,0.033454041225697,0.476201627341904,11.8826909245016
87,0.389935716656707,0.476658812584036,0.405308155997749,0.454140061884108,7.07841350914214,12.427527077409,8.65808176830463,10.0428416076541,0.226070337987266,0.265250805313673,0.23591732023429,0.249326288303701,0.036787993205494,0.031754609556568,0.027899288122187,0.044309570866039,0.476658812584036,12.427527077409,0.265250805313673,0.031754609556568,0.476658812584036,12.427527077409
88,0.391688652941185,0.484558336983963,0.408593069249227,0.460269714787545,7.01147739179872,12.6232272289905,8.71257552649012,9.88225416388274,0.225527346877133,0.259817572692066,0.235981306517075,0.243041816463317,0.03595076877356,0.034763927647173,0.027830399296839,0.046151929766433,0.484558336983963,12.6232272289905,0.259817572692066,0.034763927647173,0.484558336983963,12.6232272289905
89,0.388501267629338,0.480931241196082,0.409017766788278,0.452253301808963,6.46319771262783,12.3015946864533,8.59936628108726,9.68007191481719,0.230007734180572,0.272008588026462,0.243469453107915,0.250349495526134,0.037026422364602,0.034476229348004,0.027879449253038,0.047124567445774,0.480931241196082,12.3015946864533,0.272008588026462,0.034476229348004,0.480931241196082,12.3015946864533
90,0.389975430491234,0.480944930029445,0.405964158024417,0.457289341034723,6.92207435811891,11.84204670506,8.73047728272051,9.54379889694484,0.228086538567729,0.254762773126414,0.238785505859151,0.2379611142984,0.032545537659759,0.032408588202479,0.025512645734436,0.042305901555004,0.480944930029445,11.84204670506,0.254762773126414,0.032408588202479,0.480944930029445,11.84204670506
91,0.384571920092295,0.470511103646725,0.400016901742688,0.448058132833032,6.71594316094929,11.5301387321324,8.36127135478144,8.84322456603437,0.228529682353868,0.262400249907302,0.238466009474152,0.246422611296202,0.038639821223733,0.03722894008459,0.029773630237375,0.049728263541105,0.470511103646725,11.5301387321324,0.262400249907302,0.03722894008459,0.470511103646725,11.5301387321324
92,0.384901658197664,0.468510180712318,0.399886957616776,0.446955739349096,6.90693058736078,11.535114038615,8.47789297745298,8.98016041302184,0.229120385030345,0.262008591078338,0.239194035806511,0.245702962393991,0.03564165671134,0.036327379259799,0.02830551509987,0.046665569991677,0.468510180712318,11.535114038615,0.262008591078338,0.036327379259799,0.468510180712318,11.535114038615
93,0.385967126270997,0.478739166413057,0.40358140811277,0.453052738145579,6.79699228411517,12.1238441384557,8.60867423257397,9.69956155200555,0.228126517765588,0.272676701959332,0.23977273361326,0.253417916809666,0.035522217707385,0.035790371689248,0.0277188366808,0.046563845229775,0.478739166413057,12.1238441384557,0.272676701959332,0.035790371689248,0.478739166413057,12.1238441384557
94,0.386591308083928,0.478183849618973,0.401225963776724,0.457556096141322,6.9905785717181,12.9638289170448,8.69104160612462,10.459429557947,0.225110555745103,0.258149188997376,0.234381400026673,0.242867398943525,0.032895577885561,0.034646715602244,0.025894157695406,0.044603436239898,0.478183849618973,12.9638289170448,0.258149188997376,0.034646715602244,0.478183849618973,12.9638289170448
95,0.384590786646577,0.471462310859547,0.399071843182403,0.452673118159995,7.18071343752912,11.764724736076,8.68265358591695,10.1711325680275,0.228956887386545,0.261438012862368,0.23857623740625,0.245703956396132,0.037020656662034,0.037206707593395,0.02819652728729,0.049827451919329,0.471462310859547,11.764724736076,0.261438012862368,0.037206707593395,0.471462310859547,11.764724736076
96,0.377450551255244,0.46489231004203,0.39040977165836,0.446470813832903,7.04389404791672,11.4982523285799,8.22982985804702,9.48778060441295,0.224289866061423,0.244504065510449,0.233642304631944,0.229666268921859,0.035659505036067,0.037284394490325,0.027396668643699,0.049206649889966,0.46489231004203,11.4982523285799,0.244504065510449,0.037284394490325,0.46489231004203,11.4982523285799
97,0.378736260492288,0.470325928717071,0.394598480618384,0.446860344902224,6.48275379132834,11.5736760849752,7.63950538574799,8.61463247878613,0.228518400288896,0.255329862855176,0.239955904246704,0.237054992293785,0.032658802768846,0.035339891248692,0.025967605574895,0.044695276082171,0.470325928717071,11.5736760849752,0.255329862855176,0.035339891248692,0.470325928717071,11.5736760849752
98,0.383789729266457,0.475622254475099,0.398702080178194,0.453698801145847,7.10943387384207,12.0085962659905,8.5821541446482,9.5031835082206,0.233584745313416,0.262155003254316,0.243689652241938,0.245625874801109,0.033941770121077,0.039322644473463,0.027135200337098,0.048899404052456,0.475622254475099,12.0085962659905,0.262155003254316,0.039322644473463,0.475622254475099,12.0085962659905
99,0.381895999733869,0.471201269166051,0.397259597965149,0.448824553757481,6.70721604797989,11.022600737407,8.07414107626093,8.69476412144149,0.228199806999489,0.249936536737132,0.237424729121971,0.23511562709107,0.034691324413741,0.039748526626913,0.027870362737014,0.049449407677488,0.471201269166051,11.022600737407,0.249936536737132,0.039748526626913,0.471201269166051,11.022600737407
100,0.381191878984645,0.471155201129297,0.396138029505659,0.445993620637919,6.70275341139041,10.5215206907138,7.83580009355279,8.65686527385888,0.222362222007739,0.241640537352498,0.231619073547196,0.226652770824284,0.034986581253515,0.03887042874147,0.027655198743335,0.04954756520768,0.471155201129297,10.5215206907138,0.241640537352498,0.03887042874147,0.471155201129297,10.5215206907138
101,0.376909746531994,0.470753948773857,0.395176835461607,0.441252673975166,6.63226212534845,10.8750919176486,8.4439351947047,8.35366454331992,0.221580627591038,0.24010272276832,0.233198679021706,0.221633370771091,0.034182319804679,0.039489121940994,0.028051602957788,0.048068756423475,0.470753948773857,10.8750919176486,0.24010272276832,0.039489121940994,0.470753948773857,10.8750919176486
102,0.373431542646223,0.457130428214923,0.387339649610865,0.433590261899476,6.56315412517789,10.4474101086731,7.86281683881506,8.30343260592104,0.217768168535509,0.22628704807044,0.226714365694699,0.212390791780999,0.035557665117464,0.041161452878971,0.028801372243683,0.050913393520679,0.457130428214923,10.4474101086731,0.22628704807044,0.041161452878971,0.457130428214923,10.4474101086731
103,0.376620350142097,0.459199892047353,0.390349241827626,0.436692516121769,6.74319813120227,10.4293483783095,7.74108216150599,8.76323307292779,0.219224645248526,0.230923847866183,0.227693430555963,0.217754787494729,0.03364015177343,0.038974946016324,0.02718045077586,0.048206698724774,0.459199892047353,10.4293483783095,0.230923847866183,0.038974946016324,0.459199892047353,10.4293483783095
104,0.378505585418604,0.462564749511834,0.390040905453475,0.442586997924282,6.64304216379981,10.051975638442,7.70739733751465,8.51747798036632,0.21817949764384,0.230652877860363,0.226439412531461,0.217596348195703,0.032398990206321,0.0391973898303,0.02705330873334,0.04680775818801,0.462564749511834,10.051975638442,0.230652877860363,0.0391973898303,0.462564749511834,10.051975638442
105,0.373286781408727,0.462107023455046,0.388762057655669,0.436563567366489,6.54543675923817,10.991367375401,7.68290547943217,8.99116302532423,0.223046022257034,0.240114404379187,0.232872794053391,0.224526272309211,0.032850171872972,0.038053361838103,0.025841545102288,0.048042101207998,0.462107023455046,10.991367375401,0.240114404379187,0.038053361838103,0.462107023455046,10.991367375401
106,0.374934662103254,0.455683915286941,0.385926975665054,0.43763700006065,7.01474086686016,10.3044315830804,7.86649523013957,8.96790439617978,0.220801194325326,0.234823658716116,0.228110234589795,0.223128935529581,0.031795799710778,0.041457353919937,0.027715176737745,0.047115918382643,0.455683915286941,10.3044315830804,0.234823658716116,0.041457353919937,0.455683915286941,10.3044315830804
107,0.383104849493408,0.46653679128679,0.394711556423109,0.447824103587577,7.03354919271789,11.2536202062919,8.00311283010623,9.34142026152653,0.243055769444985,0.26986858297052,0.251093285437999,0.256712354878911,0.029965292231129,0.036305557887919,0.025401419248849,0.042725199338962,0.46653679128679,11.2536202062919,0.26986858297052,0.036305557887919,0.46653679128679,11.2536202062919
108,0.385066095301465,0.471628268542591,0.396005374160504,0.453874127894112,7.02974367821964,11.5755652063882,8.3410969893532,10.0953303699748,0.240485772786852,0.265929802148293,0.247646473239375,0.254053816560051,0.030213096752723,0.038660144006608,0.026477406797038,0.043888135558917,0.471628268542591,11.5755652063882,0.265929802148293,0.038660144006608,0.471628268542591,11.5755652063882
109,0.381080873720793,0.466083779266324,0.39359513598271,0.44688300288563,6.8811030893696,10.4596500024814,8.06327036619484,9.40787486579362,0.242475664481485,0.273844524756616,0.251305137635809,0.259120726298473,0.03018982316786,0.038545607675291,0.026500027586101,0.043544505494175,0.466083779266324,10.4596500024814,0.273844524756616,0.038545607675291,0.466083779266324,10.4596500024814
110,0.388090121821193,0.469598391831615,0.397953083826448,0.452907460294592,6.91246466704221,10.5825041427892,7.81703076475938,9.23191850315528,0.245902962221999,0.270618221635667,0.2534924676686,0.258062746830235,0.029425238369107,0.038831153064591,0.025110970366228,0.044882029943383,0.469598391831615,10.5825041427892,0.270618221635667,0.038831153064591,0.469598391831615,10.5825041427892
111,0.380453116708863,0.455008155602539,0.389592718932099,0.440154341716056,6.9178064595001,10.0165084321557,7.37702185805845,9.01616922271777,0.237805363335365,0.255823772841406,0.244168641353159,0.24552116452391,0.030237769578636,0.03806659484602,0.026489119892328,0.043393685672329,0.455008155602539,10.0165084321557,0.255823772841406,0.03806659484602,0.455008155602539,10.0165084321557
112,0.382648272615383,0.464966363141736,0.392941947747006,0.450321372210423,7.02815309823033,10.6347202399761,7.87087531258782,9.17314349620172,0.243183308938874,0.270073202020987,0.250105201127899,0.258299910043762,0.030866691025751,0.039041014624127,0.026269388903553,0.045724468531833,0.464966363141736,10.6347202399761,0.270073202020987,0.039041014624127,0.464966363141736,10.6347202399761
113,0.374196973925824,0.448886529364941,0.38364848451481,0.432746378832566,6.75409512064548,9.40995717838151,7.21034092472372,8.17360537509711,0.237504077484088,0.259278070317338,0.245031545854659,0.246968630289141,0.030539489286433,0.037819943150718,0.025577602801615,0.04490960211677,0.448886529364941,9.40995717838151,0.259278070317338,0.037819943150718,0.448886529364941,9.40995717838151
114,0.379775417225202,0.450349782586979,0.387509951760554,0.437041856597226,6.60945331811443,9.30786697313358,7.04112271326042,8.4731944296795,0.241478530492238,0.257663436859072,0.247360356550076,0.248073308781673,0.030406532027921,0.036134810029915,0.024433506616855,0.045052884644958,0.450349782586979,9.30786697313358,0.257663436859072,0.036134810029915,0.450349782586979,9.30786697313358
115,0.380128151425813,0.454153455884918,0.387307319924721,0.441632110059412,7.43949134712909,11.2371188744746,8.37730489237671,9.71239776648393,0.240658627112913,0.254740499992324,0.246121524670772,0.245831750382622,0.027143643234487,0.035162235174973,0.023827590881653,0.039990793547511,0.454153455884918,11.2371188744746,0.254740499992324,0.035162235174973,0.454153455884918,11.2371188744746
116,0.381883776766233,0.454211406875899,0.387727247794145,0.44551224595954,7.10973574390504,10.1764072049641,8.01364371646567,9.51254824948014,0.243747939450038,0.260979581963801,0.249422365304991,0.251583411386207,0.025483560827843,0.035668729999139,0.023227979925303,0.038790628972955,0.454211406875899,10.1764072049641,0.260979581963801,0.035668729999139,0.454211406875899,10.1764072049641
117,0.377922797956065,0.448265710868056,0.383293464597406,0.438754452501988,6.89519232173534,10.4084348965448,7.60743347288769,9.18926150800008,0.22801796788161,0.244755814032027,0.233442054039461,0.235826999328566,0.025800774397479,0.035753476372009,0.023242385135304,0.039315735684172,0.448265710868056,10.4084348965448,0.244755814032027,0.035753476372009,0.448265710868056,10.4084348965448
118,0.380196355910826,0.449480559367176,0.384768782600578,0.442657249214688,6.81028641020369,10.3315245344378,7.4012073646227,9.73863530283718,0.228743950660494,0.242817391832487,0.232908855884705,0.235947272100076,0.028042633675344,0.039564700219497,0.026258765052831,0.042015083933574,0.449480559367176,10.3315245344378,0.242817391832487,0.039564700219497,0.449480559367176,10.3315245344378
119,0.380567854616285,0.451481816138433,0.38506725713242,0.444789507278282,7.06886604495368,10.3570866890695,7.52728171321691,9.9440086974854,0.223370997115949,0.235427472991621,0.227007831015928,0.22946320779309,0.027814856159788,0.038721520069849,0.025607260466166,0.041885096952935,0.451481816138433,10.3570866890695,0.235427472991621,0.038721520069849,0.451481816138433,10.3570866890695
120,0.382207076082032,0.454755218214195,0.386399396084431,0.44810454017193,6.88383780302699,10.2847959619479,7.319950471145,9.10314542346642,0.227040332567511,0.241618331680468,0.230914828388759,0.235186587493094,0.029083156521232,0.041413391974478,0.026776199939112,0.044688806969313,0.454755218214195,10.2847959619479,0.241618331680468,0.041413391974478,0.454755218214195,10.2847959619479
121,0.383772400642386,0.454796986954559,0.388317855670266,0.447536568064424,6.88233285008023,9.65108045862276,7.31159829289424,8.86754138076207,0.230303365713886,0.247032645077069,0.234783212786101,0.239557591637979,0.028888397985411,0.041994821205574,0.028488785892869,0.042224661494818,0.454796986954559,9.65108045862276,0.247032645077069,0.041994821205574,0.454796986954559,9.65108045862276
122,0.38062122315113,0.455296606532304,0.38431805715683,0.448883752620434,6.74854193459747,10.0524309241411,7.27292389204657,9.58209323055189,0.235550024550366,0.259422376454052,0.239142876312662,0.253207656427276,0.026827708190605,0.038513484699865,0.026395242668648,0.038915940923114,0.455296606532304,10.0524309241411,0.259422376454052,0.038513484699865,0.455296606532304,10.0524309241411
123,0.380646329266964,0.454583367378181,0.384054369783668,0.448519623030432,7.1368025102864,10.2540983913061,7.61771977033719,9.59655392731536,0.234271313742476,0.257995198712127,0.237252741552362,0.252892226602016,0.029286415186727,0.037779515026096,0.026199817663927,0.042416304358464,0.454583367378181,10.2540983913061,0.257995198712127,0.037779515026096,0.454583367378181,10.2540983913061
