period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income
101,0.5994832839801274,0.23792793000399085,0.1625887860158817,0.8458627563903779,0.9745269078952021,0.8741802153014664,0.9781281261484646,0.5070805829973862,0.5738911152748706,0.191803703539627,0.19361105952252164,0.2012543746954326,0.2379986677483244,0.13752779869755902,0.16263712487200718,5492.3085077956202,3762.0331157288388,3192.6399345049035,2541.4158807006179,4465.3710745547369,4974.9666437685646,3194.7637220820325,0.5984958996036046,0.744856212880732,633.30450449141404,624.15217764346983,568.70436417535836,802.26693893122376,0.75500330502412,0.5199848222658326,0.23501848275828732,0.38100357510032556,0.38763880656613287,0.32414991217645611,0.31543320140478376,0.34568205895815662,0.3311876745320223,0.31931346077086759,0.30361752829358207
102,0.5941271201084419,0.23496106613401319,0.17091181375754486,0.8435730963551858,0.9728424221987707,0.8717222395666149,0.9767933675115471,0.5011896543384677,0.5676552225850969,0.19545596454122127,0.1987259144545536,0.1982068340815851,0.2345641236993233,0.14417660793513296,0.17062307591435047,5494.5467575521143,3789.079893273004,3196.3197849454864,2546.3932224424047,4450.6786299291971,4988.9964749222636,3198.4626896670779,0.591779473299993,0.7402485694280202,509.92568572341776,506.08525716521603,450.53835354999234,690.59852012360341,0.7473786858320581,0.5135902806108135,0.23378840522124472,0.38522000273609036,0.39008384070203478,0.32752478739139718,0.31681436577995009,0.34936421139299662,0.3321638821101553,0.32206462794808477,0.30439591519608378
103,0.5919718299591009,0.23312953240523282,0.1748986376356662,0.8425260363823824,0.9723599882179553,0.8703078298353085,0.9764333132636835,0.498751679545467,0.5653121644416023,0.19755425274622823,0.20198673948538232,0.196417700901059,0.2325694052301265,0.14735665593585645,0.17447841854622662,5505.2880897479081,3801.4451179468592,3199.9916024959025,2549.6245489873486,4450.9138710309908,5004.2236467761013,3202.1517025974335,0.5843317920529923,0.7361046957515044,497.12148924280194,499.85060039587688,443.96996576423078,679.73157180395992,0.754470050123749,0.5215336046504901,0.2329515163933553,0.38621250016629588,0.39135502385622933,0.33010457988580694,0.31768692201368032,0.35132738114124057,0.33292299890585625,0.32439994908114289,0.30543840863377436
104,0.5881943564097721,0.23041365803682537,0.18139198555340247,0.8422535518173102,0.970921649491448,0.8683066765449315,0.9749706740973566,0.49540878584502746,0.5604647378745226,0.19920530811470408,0.2054631146029715,0.1940667218687353,0.22965901498489802,0.15277804410354745,0.18079789663202742,5527.7289173180179,3809.5174582026389,3203.6566757828191,2553.0617796186089,4452.6501521362961,5026.1925561135349,3205.8308256852415,0.5853924553728022,0.7356485622309459,499.76274400336445,500.56469572290939,443.78318735137071,667.8138018572771,0.7509242219062071,0.5109145478077496,0.2400096740984575,0.38681643378279346,0.39302533898580566,0.32723116984181244,0.31891597891888157,0.34874968043300264,0.33334670830812602,0.32139297086793056,0.30597968715872104
105,0.5844282503006984,0.22844350012007325,0.18712824957922825,0.8421286066645735,0.9697341734622799,0.8673642735830203,0.9738397531317612,0.4921637481211418,0.5560936876456111,0.20019325088743298,0.20734203212857175,0.19237880645769562,0.22738186712571465,0.15758605208573603,0.1862586186909541,5551.4401570986938,3818.746650001186,3207.3135906832913,2556.3855551390252,4455.4803544833849,5041.4847012252458,3209.5001230750067,0.5848703491715723,0.7401598759466116,624.67572465465571,619.32818001572718,562.62191691367093,793.83501497949965,0.7650580610448353,0.5283263993450246,0.2367316616998107,0.38663818920436349,0.39392045968685896,0.32820679262164132,0.32033280718429491,0.34785551106645768,0.33325077171907724,0.32253420302375396,0.30668335194350355
106,0.5807629249768798,0.22562787661221925,0.193609198410901,0.8424572252291364,0.9704003140415445,0.8672693271934574,0.9745595859529929,0.4892679222919792,0.5536803966680091,0.20042026451943282,0.20761296666357537,0.19008183486507219,0.22427317549103928,0.16310746807208498,0.1924467418824961,5572.602247341204,3839.6756087962717,3210.7753476865164,2565.6043785951688,4457.5258120552871,5052.9105526036747,3212.9738930794897,0.5842881259040207,0.7413498504650774,501.62096993912161,503.77578150170615,454.99854676620384,656.86197298406648,0.7581790785623547,0.5322707033058228,0.22590837525653185,0.38878893211838661,0.39434805586008415,0.32840871842868841,0.3201383379355176,0.35019027277461323,0.3346119775453783,0.32256483244179363,0.30726860040193421
107,0.5782987918526921,0.22364060183969334,0.1980606063076146,0.841815540775838,0.9701835784205305,0.8668624588501899,0.974464083719343,0.4868209101934877,0.5517135039148651,0.20146230857511438,0.20920129168430832,0.1882641341771153,0.22192703626700708,0.16673049640523493,0.19654303823865826,5595.6485746750313,3865.1400037190442,3212.9299537397965,2567.459088022888,4463.0109025337642,5071.4655002180762,3215.1418377322948,0.5852624722693629,0.7430133510933364,498.55142461895724,498.37343695977478,446.12414269070308,677.22622084277737,0.7690157838647471,0.5455832899535116,0.223466971013415,0.39001329116192202,0.39558884440194497,0.32890411549093906,0.32130080627737417,0.35138423453859619,0.33515083678110436,0.32326953454858987,0.30832462071471772
108,0.5742610547038698,0.22074887370951565,0.20499007158661453,0.842289858493188,0.9688786772602545,0.8672401938524453,0.9739796068327586,0.4836942625046714,0.5475187827506433,0.20229799981699126,0.21083959466890684,0.1859345375993186,0.21847830264778564,0.17266105838919804,0.20288159186182547,5602.0312129267995,3889.7150390496968,3214.1102376426857,2569.2132033526759,4453.2027662337305,5076.9850550852434,3217.1213701738734,0.5769547416008026,0.7397155779956243,497.3737387222165,499.11594161534498,446.39375231663888,656.66893265508827,0.7780591682291605,0.5408698051611083,0.23718936306805222,0.38813786548654317,0.39582244658419946,0.32979350785222517,0.32273710131580213,0.3502052038329902,0.33556089375146575,0.32360464670535621,0.31004503332029504
109,0.5691479711092478,0.21842430182322217,0.2124277270675301,0.8422303969647709,0.968615546061015,0.8659333484794419,0.9736429053294355,0.47935372163903567,0.5420018489368613,0.20409650522317593,0.2146773105464358,0.18396358643132532,0.216275641506134,0.17891308889440988,0.21033805561801963,5629.3355150446469,3893.2714382579497,3216.0708628829466,2570.9742680061208,4452.539140021755,5090.5825414189776,3219.0980646212265,0.5749398607948839,0.7383500927489492,632.57404657551592,624.82550935966083,576.13059215357748,780.76469274639169,0.7565771974743959,0.5373443248483644,0.2192328726260316,0.38900068992084624,0.39670207504124638,0.33108098231658684,0.32346880276365031,0.35020196885543547,0.3355777201556695,0.32485551011327574,0.31054165254765259
110,0.5723626967728214,0.21530730838336376,0.21232999484381485,0.8413512139240849,0.9687243372185965,0.865414373849361,0.9741682706553487,0.4815580497346762,0.5451635072447168,0.2050062100660602,0.2161796600124999,0.18114906527507038,0.21325488106413548,0.17864409891433833,0.2103059489097442,5617.3311732241255,3910.3712364964022,3218.0104687491971,2572.564790747293,4454.2446601032261,5101.5474087972007,3221.0719309354063,0.5766192717849847,0.7391726816191583,505.42557076753525,504.70307179382991,456.8484054987938,661.11775536047116,0.7602304702910412,0.5390278138016265,0.2212026564894148,0.39023768049367707,0.39719800975172553,0.33146160316898021,0.32332995712555845,0.35076863277250836,0.33614842493110331,0.32487684810999606,0.31120879750931518
111,0.5707237077436355,0.21244385627708975,0.2168324359792748,0.8389194272834882,0.9667606670667106,0.8628954188617564,0.9722772503467269,0.47879120603739955,0.5420130623631472,0.20530877402016187,0.21705300052853493,0.17822327823787182,0.21020266135217514,0.18190494300821683,0.2145449433513883,5641.2619836106187,3941.0123978712872,3219.9430312850827,2574.2345313464325,4461.8366144120264,5123.9828291688982,3223.0429789231653,0.5809810029974858,0.7415458935479652,511.27897120080911,510.74762042341388,461.05128577809728,665.13755578155065,0.7464769809191241,0.5172699804583452,0.22920700046077888,0.39234281194496623,0.39942614370014379,0.33148847433313317,0.32576642159826685,0.35390544982048577,0.33902854755970457,0.32463421166846612,0.31257494628539179
112,0.5671642202425652,0.2102088061244919,0.22262697363294293,0.8367653009663547,0.9655136836578694,0.8614858674024577,0.9707268120322071,0.47458333944861797,0.5381173208726286,0.20654810702237356,0.2175000290717885,0.17589543492253856,0.20756712675967826,0.1862865265951982,0.2198292360255624,5665.376778470255,3961.844603830677,3221.8820354613035,2575.9233003248664,4463.9369877515946,5136.4945361937835,3225.011218337313,0.5793973850411462,0.7390587163967569,500.64239610922721,502.20378530070644,455.1237497512044,650.68768503311503,0.7470082279035958,0.5315193981603261,0.21548882974326966,0.39186718928876468,0.40216140669717826,0.3324460942760562,0.32851643683955217,0.35366494961792044,0.34166030525785346,0.32520143942987484,0.31479044015503432
113,0.5613780476245117,0.20779947416472513,0.23082247821076315,0.8370356419675806,0.9650270629920195,0.8609833392979512,0.9701262939627575,0.4698934344798902,0.5325175285295959,0.20639401472515917,0.21759727857356326,0.1739355662579964,0.20490368378913865,0.19320664122969403,0.22760585067328493,5693.9938099065512,3967.1600585742835,3223.8234343577974,2577.6559542072796,4461.3728779757175,5140.1563937266119,3226.9766588771754,0.5725248071227862,0.7352381308496277,628.11304909863736,622.8005289637556,569.25065294952265,802.04517514198994,0.7445260456395112,0.5296685577274913,0.21485748791201986,0.39387769606466255,0.40288644590224054,0.33502157130679072,0.32988687868374383,0.35544305892335604,0.34271115215126635,0.3282245273734905,0.31583869497712458
114,0.557732496998734,0.2059032259825517,0.2363642770187143,0.8352133045006149,0.9636305482381176,0.8596454686498073,0.9688446147579658,0.4658256018456919,0.5281297899150732,0.20610606179304192,0.21700182989569178,0.1719731137802239,0.20275288247055712,0.19741458887469912,0.2327478758524873,5715.9363546709801,3991.7271585801805,3225.7717873564648,2579.3358665613459,4461.8231303648963,5149.8312736891676,3228.9393101890137,0.5761736678342504,0.7389979388423065,511.24721206282373,507.34466561072037,461.7173239394188,653.99852420678519,0.7474576898087099,0.5318880727906892,0.2155696170180207,0.3957668478564792,0.4040630578324293,0.33634683474400739,0.33134852947621352,0.35731800483999981,0.34455171110976163,0.32872836372912395,0.31670127270790549
