period,"total pensions, pre-2016, cost","total net pensions, pre-2016","total pensions, post-2016, cost","total net pensions, post-2016",total retirement benefits pre-2016,total survivors pensions pre-2016,total retirement benefits post-2016,total survivors pensions post-2016,"total universal pensions, cost",total net universal pensions," total thirteenth month of pension pre-2016, cost",total net thirteenth month of pension pre-2016," total thirteenth month of pension post-2016, cost",total net thirteenth month of pension post-2016," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
78,22184562.7065497,21275121.688152,22299999.9974228,21383633.1492466,16744269.0360941,4530852.65205795,16852781.1730192,4530851.97622736,647607.452031684,628179.228470734,3694658.33757557,3483717.47802607,3713897.95833702,3501802.72149996,107934.575338614,104696.538078456
79,22297535.8917491,21381184.27722,22413452.1205926,21490145.9405003,16772233.2012702,4608951.07594981,16881195.5399248,4608950.40057555,675216.229207106,654959.742330893,0,0,0,0,0,0
80,22465617.696157,21540842.4442021,22583171.6032036,21651343.5254777,16839102.4921617,4701739.95204036,16949604.2486719,4701739.27680573,715983.686380584,694504.175789166,3740970.69023205,3526734.69782085,3760563.08052914,3545151.54468356,119330.614396764,115750.695964861
81,22574974.404013,21642868.0393675,22693612.3127881,21754388.0827138,16829744.1804673,4813123.85890018,16941264.9001664,4813123.18254738,748679.270081862,726218.891979406,0,0,0,0,0,0
82,22669929.1470693,21732052.7767509,22789142.5976025,21844113.8297851,16782006.4805687,4950046.29618222,16894068.2132457,4950045.61653941,774455.276311446,751221.618022102,3774321.99048732,3557774.45527778,3794190.97152174,3576451.29742776,129075.879385241,125203.603003684
83,22809224.3495083,21864105.694898,22930785.1919801,21978373.2967724,16829919.2502047,5034186.44469329,16944187.4942238,5034185.80254866,807461.331965834,783237.492006858,0,0,0,0,0,0
84,22884445.9378627,21934490.2270388,23007122.0658591,22049806.1979362,16847391.5900632,5087098.63697554,16962708.206005,5087097.99193126,839537.287582132,814351.168954668,3809735.45541475,3590717.45514182,3830181.54954551,3609936.78362485,139922.881263689,135725.194825778
85,23044612.0999702,22085831.1758687,23171334.5252876,22204950.6666733,16940904.5333665,5144926.64250218,17060024.6710361,5144925.99563713,869723.993307597,843632.273508369,0,0,0,0,0,0
86,23179192.5892263,22213377.4040335,23307727.0186315,22334199.7662512,17026221.2958228,5187156.10821066,17147044.3056292,5187155.46062194,903791.685946843,876677.935368438,3858545.57181695,3636125.81894622,3879967.97646548,3656262.8793101,150631.947657807,146112.989228073
87,23332679.122016,22359136.4847301,23464580.3210071,22483123.6103447,17122878.171355,5236258.31337515,17246865.9571583,5236257.65318646,930162.807589156,902257.923361481,0,0,0,0,0,0
88,23457555.1091036,22477596.1067933,23590957.067487,22602993.9461671,17215395.4859683,5262200.62082501,17340793.9884683,5262199.95769878,1032961.17417986,1001972.33895446,3904615.85532951,3679775.43928953,3926849.51479294,3700676.44480252,172160.195696643,166995.389825744
89,23709983.3845301,22717385.6920816,23843783.6212493,22843157.9129854,17381381.5877135,5336004.10436808,17507154.4829279,5336003.43005745,1145950.6926917,1111572.17191094,0,0,0,0,0,0
90,23866155.4818128,22865783.3030852,24000207.4194165,22991791.8113227,17459267.2558388,5406516.04724645,17585276.4437206,5406515.36760205,1239880.27563881,1202683.86736964,3972186.34956433,3744012.93460512,3994528.28364899,3765015.72129995,206646.712606468,200447.311228274
91,24125795.6848769,23112419.4676508,24262533.2368121,23240952.4530147,17613288.89726,5499130.57039082,17741822.5706806,5499129.88233411,1339531.15004675,1299345.21554535,0,0,0,0,0,0
92,24327392.1582861,23303968.7431369,24467352.774898,23435531.4089114,17696713.3010941,5607255.44204279,17828276.6312871,5607254.77762425,1417047.85909727,1374536.42332435,4048472.5960065,3816286.5322614,4071799.30979629,3838215.01493795,236174.643182879,229089.403887392
93,24425857.0896001,23397306.6633973,24566111.135406,23529145.1535608,17730291.5040452,5667015.15935213,17862130.6174096,5667014.53615114,1497238.07287633,1452320.93069004,0,0,0,0,0,0
94,24553366.7941818,23518365.4006378,24694478.8441808,23651010.4135673,17829253.0486704,5689112.35196742,17961898.6320451,5689111.78152221,1586661.22636359,1539061.38957269,4085759.38806817,3851917.24169155,4109278.0073819,3874026.11875343,264443.537727266,256510.231595448
95,24711848.8452231,23669477.4250068,24852521.2424962,23801709.164191,17938497.3777723,5730980.04723457,18070729.6819058,5730979.48228522,1700568.06032476,1649551.01851502,0,0,0,0,0,0
96,24800536.8581814,23753907.4974386,24937558.3700294,23882704.9264869,17998776.7808901,5755130.71654843,18127574.7826019,5755130.14388501,1783730.43748952,1730218.52436483,4126592.04512824,3891016.73941178,4149428.46871838,3912485.70227461,297288.406248253,288369.754060805
97,24880289.7644955,23829254.4561367,25018478.1362459,23959148.7303215,18065547.826958,5763706.62917873,18195442.6760058,5763706.05431574,1866536.71715256,1810540.61563798,0,0,0,0,0,0
98,24990332.9320243,23934150.589135,25129535.1758757,24064997.8999677,18102844.3009024,5831306.28823262,18233692.1872411,5831305.71272652,1956896.74600229,1898189.84362222,4157675.63984986,3920868.65201155,4180875.51765707,3942679.26792988,326149.457667048,316364.973937037
99,25124700.4322247,24061743.4008777,25264597.0450892,24193243.415374,18141821.0098979,5919922.39097975,18273321.6076479,5919921.80772611,2062774.80863817,2000891.56437902,0,0,0,0,0,0
100,25264389.189218,24194258.9843082,25405956.8501034,24327329.7803429,18249255.0233012,5945003.96100705,18382326.4190947,5945003.36124811,2149527.55391274,2085041.72729536,4202806.4811349,3963931.06309989,4226400.593907,3986112.26590487,358254.59231879,347506.954549226
101,25383054.1592514,24306222.0173379,25524824.8216014,24439483.6313826,18294535.4307154,6011686.58662253,18427797.6456601,6011685.98572256,2243436.59596659,2176133.49808759,0,0,0,0,0,0
102,25568081.905706,24482909.5531955,25707819.3100049,24614260.0513262,18462514.1520724,6020395.40112317,18593865.2515561,6020394.79977005,2349525.1361995,2279039.38211351,4253055.59111792,4011921.58251995,4276344.68653116,4033816.09188701,391587.522699916,379839.897018919
103,25667347.9462345,24577313.1665801,25808382.7012744,24709883.1714294,18503764.643467,6073548.52311307,18636335.2503422,6073547.9210872,2452004.25483797,2378444.12719283,0,0,0,0,0,0
104,25847594.3400489,24748874.0663471,25989916.7509866,24882654.6164971,18645762.9317916,6103111.13455552,18779544.0893304,6103110.52716674,2556632.49880404,2479933.52383992,4299374.83056073,4056414.66826927,4323094.78626109,4078714.19245938,426105.416467339,413322.253973319
105,25980718.8137976,24875630.394226,26123415.6718715,25009762.9217938,18725683.64312,6149946.75110605,18859816.7811929,6149946.14060093,2677657.85633776,2597328.12064763,0,0,0,0,0,0
106,26159848.5548465,25046060.0804591,26303602.803527,25181186.5523439,18826199.0230748,6219861.05738431,18961326.107284,6219860.44505986,2768841.23460032,2685775.99756231,4351000.83265749,4105716.66447454,4374959.4269633,4128240.54100374,461473.539100053,447629.332927051
107,26237888.9327622,25119771.9193433,26383216.0653225,25256378.3597657,18870037.4049796,6249734.51436371,19006644.4682071,6249733.89155859,2833770.34993584,2748757.23943776,0,0,0,0,0,0
108,26354861.3989827,25230812.3445571,26501101.2828255,25368276.7699946,18952664.5064561,6278147.83810107,19090129.5553954,6278147.2145992,2928883.62983141,2841017.12093647,4383242.70775108,4136669.26352137,4407615.83282865,4159582.80518749,488147.271638569,473502.853489412
109,26517017.6287453,25385569.718698,26663488.1747668,25523250.9653916,19083521.2958445,6302048.42285351,19221203.1659355,6302047.79945614,3003179.12949404,2913083.75560921,0,0,0,0,0,0
110,26790935.4110083,25645463.6444232,26938929.4095321,25784576.9351717,19300495.8100359,6344967.8343873,19439609.7248792,6344967.21029253,3106224.11630441,3013037.39281528,4455576.40407224,4205239.89316175,4480241.88115531,4228428.2519727,517704.019384068,502172.898802546
111,27001674.5273645,25846616.7891236,27151547.7898464,25987496.5872955,19450118.3127577,6396498.47636595,19590998.7196388,6396497.86765674,3184987.07515631,3089437.46290162,0,0,0,0,0,0
112,26986488.8344861,25831629.7823731,27135452.1139206,25971654.1952851,19464045.3419467,6367584.4404264,19604070.3593696,6367583.83591549,3235456.35515311,3138392.66449851,4488067.54846212,4236449.32956764,4512894.57202807,4259789.82436559,539242.725858851,523065.444083085
113,27111105.9861587,25949701.2090888,27260251.379348,26089896.8078055,19556869.8453875,6392831.36370127,19697066.0469629,6392830.76084265,3326124.97638164,3226341.22709019,0,0,0,0,0,0
114,27237163.1873457,26070183.5321792,27385996.7139191,26210085.9750242,19625043.5068392,6445140.02533991,19764946.5670256,6445139.4079986,3444119.87567025,3340796.27940014,4529556.24133016,4276301.00975288,4554361.63899771,4299621.18313283,574019.979278375,556799.379900024
115,27449403.4960748,26271524.4111361,27598185.1896693,26411378.130383,19744507.2155512,6527017.19558487,19884361.5333783,6527016.59700469,3506516.70049015,3401321.19947544,0,0,0,0,0,0
116,27566789.3285411,26382739.7464533,27715528.8034104,26522553.7789105,19751937.092698,6630802.65375532,19891751.7240162,6630802.05489433,3584142.59517903,3476618.31732366,4584106.00265279,4328036.63031017,4608895.72471967,4351342.07567016,597357.099196505,579436.386220609
117,27763142.8157321,26568989.0702585,27912004.885392,26708918.3406174,19912615.9908147,6656373.0794438,20052545.8411119,6656372.49950555,3685612.5345178,3575044.15848226,0,0,0,0,0,0
118,28055245.0065818,26846286.0053038,28204505.4186481,26986589.3405218,20134005.6862526,6712280.31905117,20274309.6020577,6712279.73846413,3791675.20663277,3677924.95043379,4665001.50513396,4404937.98231279,4689877.9830095,4428325.46707233,631945.867772128,612987.491738965
119,28126531.7314648,26912866.8044846,28274951.9923913,27052380.3959353,20139087.650752,6773779.15373269,20278601.8387495,6773778.55718582,3886255.50401711,3769667.83889659,0,0,0,0,0,0
120,28379160.4402789,27152942.0011522,28528527.1863617,27293346.8361704,20329270.5715851,6823671.42956708,20469676.0266025,6823670.80956792,3972781.15906105,3853597.72428922,4718598.34839021,4455901.89964998,4743492.82268422,4479306.30906264,662130.193176842,642266.287381536
121,28529764.3569358,27295536.9046065,28679323.6838003,27436122.7656643,20457632.8783332,6837904.02627328,20598219.3600838,6837903.4055805,4043536.63568482,3922230.53661427,0,0,0,0,0,0
122,28637598.8720519,27397204.9643378,28786135.7976134,27536831.0714389,20488436.3072005,6908768.65713735,20628063.0356887,6908768.03575019,4101851.01696174,3978795.48645289,4761489.81618123,4496636.59190884,4786246.21814951,4519911.22140339,683641.83616029,663132.581075482
123,28718330.0188602,27474841.3332311,28866539.1284854,27614159.2949148,20546747.994737,6928093.33849403,20686066.5785031,6928092.71641171,4188715.17257979,4063053.7174024,0,0,0,0,0,0
124,28873157.9711349,27622591.5554489,29018266.4300827,27758994.9071766,20667371.5553657,6955220.00008315,20803775.5261207,6955219.38105591,4293710.97640778,4164899.64711555,4800632.11135099,4534365.63335955,4824817.10279208,4557103.14504395,715618.496067963,694149.941185925
125,29040747.9412822,27782221.8855064,29185973.9080639,27918735.6961646,20769619.3936382,7012602.49186819,20906133.8240162,7012601.87214843,4379016.70652441,4247646.20532868,0,0,0,0,0,0
126,29214251.4242791,27947198.3425993,29358184.3388391,28082496.7043127,20877016.4674854,7070181.87511394,21012315.4496118,7070181.25470088,4487855.87046943,4353220.19435534,4857191.49712036,4588282.13844092,4881180.56834614,4610835.49322643,747975.978411571,725536.699059224
127,29377793.274262,28102247.4118062,29522206.2419459,28237997.0250469,21031894.881269,7070352.53053724,21167645.1156168,7070351.90943011,4546143.81747244,4409759.50294827,0,0,0,0,0,0
128,29437433.8836505,28159737.1447718,29581824.4313597,28295465.6848288,21099509.8355726,7060227.30919914,21235238.9974317,7060226.68739716,4621997.85356282,4483337.91795593,4894371.07622611,4623817.7851072,4918436.42020786,4646442.84440497,770332.975593803,747222.986325989
129,29612043.1047024,28326034.8537136,29756010.1617716,28461365.4852278,21204648.8584836,7121385.99522999,21339980.1124954,7121385.37273239,4723959.61043847,4582240.82212531,0,0,0,0,0,0
130,29865182.9985648,28567238.0317785,30008723.7292021,28702167.9182343,21420219.5912969,7147018.44048165,21555150.1256082,7147017.79262611,4804068.03628295,4659945.99519446,4965421.56049758,4691324.81791232,4989345.29923087,4713816.77641638,800678.006047158,776657.665865743
131,29967138.3326865,28664279.3623178,30109201.8335726,28797820.654597,21492540.5153035,7171738.84701432,21626082.456163,7171738.19843401,4863312.14602274,4717412.78164206,0,0,0,0,0,0
132,30173740.0310995,28861683.2921926,30316396.0169105,28995781.5220929,21670588.0684181,7191095.22377444,21804686.8731582,7191094.64893469,4955184.68686449,4806529.14625855,5016944.07985508,4740772.01292027,5040720.36175229,4763128.9889179,825864.114477414,801088.191043092
133,30465095.0251446,29139464.0348343,30606685.194182,29272561.4090026,21862222.3961026,7277241.63873174,21995320.3457537,7277241.0632489,5095020.14932061,4942169.54484099,0,0,0,0,0,0
134,30521735.1550089,29193508.6380458,30661560.8332793,29324947.3938189,21860851.327937,7332657.31010881,21992290.6556936,7332656.73812526,5149925.70930633,4995427.93802714,5074807.94190985,4796098.83374351,5098112.68584125,4818012.73049193,858320.951551055,832571.323004523
135,30740018.3657676,29400787.5235485,30879142.5733738,29531566.8997132,21965750.9541889,7435036.5693596,22096530.9066381,7435035.99307504,5248211.16698046,5090764.83197104,0,0,0,0,0,0
136,30983451.9745324,29632416.4669497,31121310.6119394,29762006.211705,22145031.0395735,7487385.42737618,22274621.3618272,7487384.84987776,5347197.66179836,5186781.73194441,5151521.6678138,4869039.8331343,5174498.57291225,4890645.57796037,891199.610299726,864463.621990734
137,31170960.458292,29810401.713716,31308913.4318798,29940080.1374185,22269191.519725,7541210.19399097,22398870.521572,7541209.61584649,5460767.35546589,5296944.33480191,0,0,0,0,0,0
138,31252814.5536286,29888792.5727549,31389589.7722274,30017363.9097083,22323351.1368133,7565441.43594163,22451923.052558,7565440.85715036,5567981.80496558,5400942.35081661,5196177.51512958,4911986.1517104,5218973.85146885,4933423.13960183,927996.967494263,900157.058469435
139,31473818.237329,30098233.5955722,31610481.7745546,30226699.9549787,22456317.4683417,7641916.12723054,22584784.407187,7641915.54779176,5675380.95506474,5505119.5264128,0,0,0,0,0,0
140,31700012.6209214,30314047.8420561,31836961.1063024,30442782.0560769,22632148.1025408,7681899.73951527,22760882.9189576,7681899.13711923,5814474.75237648,5640040.50980519,5270373.87700373,4982628.43135504,5293199.09225563,5004092.58436948,969079.12539608,940006.751634198
141,31741529.0543047,30354281.7975179,31876297.3250114,30480966.6126957,22707857.0278836,7646424.76963429,22834542.4474985,7646424.16519719,5888841.44483169,5712176.20148674,0,0,0,0,0,0
142,31837647.525934,30446033.1908158,31971887.9149399,30572221.8001491,22769868.6026783,7676164.58813748,22896057.8294899,7676163.97065921,5997173.48667092,5817258.28207079,5293247.30286123,5004895.81751547,5315621.16976431,5025935.72200058,999528.914445154,969543.047011799
143,32017399.4448317,30618067.2364339,32150758.0021315,30743426.9269994,22926429.4829964,7691637.75343752,23051789.7917309,7691637.13526846,6125525.29017576,5941759.53147049,0,0,0,0,0,0
144,32192073.443511,30783479.0615152,32325339.4280782,30908751.7366729,23082241.6611497,7701237.40036559,23207514.9574338,7701236.77923918,6181321.80304594,5995882.14895457,5352174.65303212,5061055.64233978,5374386.12025866,5081943.28870328,1030220.30050766,999313.691492428
145,32466734.3324535,31045716.1295205,32599205.7970783,31170241.9588965,23349908.1651024,7695807.96441811,23474434.6162997,7695807.34259683,6287279.1110883,6098660.73775565,0,0,0,0,0,0
146,32808893.0577277,31372062.2136184,32941540.2205523,31496753.2022698,23627541.040538,7744521.1730804,23752232.6589782,7744520.54329157,6443889.28807855,6250572.6094362,5454819.30078469,5158701.10938383,5476927.63210587,5179491.82784727,1073981.54801309,1041762.1015727
147,33042844.5185491,31594121.9907128,33174060.7758302,31717462.757485,23809123.8248643,7784998.16584852,23932465.2221299,7784997.53535511,6529142.69545601,6333268.41459233,0,0,0,0,0,0
148,33215744.8954632,31760070.3357091,33346745.7156616,31883208.5889772,23971191.3311308,7788879.00457831,24094330.1985296,7788878.39044761,6641748.93448311,6442496.46644862,5522538.09113186,5223162.16009906,5544371.11476095,5243694.1092587,1106958.15574719,1073749.41107477
149,33435222.1233121,31969501.3954927,33562003.7363161,32088673.5911813,24134888.4969025,7834612.89859018,24254061.2655724,7834612.32560896,6727099.28293154,6525286.30444359,0,0,0,0,0,0
150,33717361.1347148,32238368.5788353,33843504.8075009,32356941.1078994,24367504.4405247,7870864.13831057,24486077.543211,7870863.56468834,6841847.20025461,6636591.78424697,5606119.94183137,5302639.97988807,5627143.43989239,5322409.52406381,1140307.8667091,1106098.63070783
151,33958291.0139598,32467118.7243788,34084161.4636259,32585434.3494675,24608710.7059422,7858408.01843658,24727026.9052948,7858407.44417262,6899812.64427425,6692818.26494603,0,0,0,0,0,0
152,34254224.626641,32748366.3001402,34380218.0608866,32866797.5603036,24865969.1474182,7882397.15272199,24984400.9711563,7882396.58914728,6997020.44882785,6787109.83536301,5695327.31108072,5387088.60180236,5716325.7614643,5406834.6178531,1166170.07480464,1131184.9725605
