period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
79,2582574.84918,1345076.72772,850022.68443,290056.55080,0.00000,6803.14302,52585.53642,33037.69618,6713.76082,2584296.09937469,1721.2501978264
80,2619357.77400,1362471.27619,874076.22853,286912.74554,0.00000,6106.27781,57118.17084,22442.09626,7536.19836,2616662.99352253,-2694.7804752914
81,3158918.95284,1302249.84439,895571.94215,281889.65737,579472.86298,4883.11148,54465.58075,32807.58226,9819.13037,3161159.71174674,2240.7589072283
82,2557739.66108,1275699.02194,901491.00233,277748.82030,0.00000,5649.12864,48112.71313,38456.04436,7882.11709,2555038.84778786,-2700.8132935786
83,2544854.06111,1273569.75579,899171.39199,275724.43053,0.00000,7123.34466,47616.70976,36173.48529,7203.90864,2546583.02667486,1728.9655669336
84,2545287.88222,1330543.76271,835722.49892,277729.39618,0.00000,5284.69959,60483.74138,20692.13112,8297.52661,2538753.756493,-6534.1257314384
85,3113047.62055,1323568.67057,845680.00228,279327.46967,573900.02644,8686.32643,45865.92150,31145.64340,7172.23218,3115346.29246723,2298.6719203484
86,2558197.14792,1307721.72271,865871.43612,278804.44804,0.00000,9868.30230,41392.62955,41185.69008,6821.20778,2551665.4365745,-6531.7113488265
87,2485256.42135,1240315.09767,860101.77350,280448.89527,0.00000,9402.70110,50324.35032,30916.53558,8912.37342,2480421.72685586,-4834.6944913142
88,2498510.74152,1301445.75457,817843.93962,278304.06871,0.00000,13361.59024,49525.85250,22253.35924,9200.20730,2491934.77217517,-6575.969346229
89,3027644.14288,1236202.32392,858444.82100,277816.26327,562717.54244,11097.14718,49172.03534,19303.31600,6852.40560,3021605.85475348,-6038.288124565
90,2481812.89336,1249219.39532,865584.16039,276397.77705,0.00000,6491.75330,40316.34536,31590.83627,6789.73979,2476390.00749374,-5422.8858634317
91,2451190.86726,1243790.69914,840362.39860,273707.41795,0.00000,7289.28305,48615.70778,27114.42779,7363.70127,2448243.63556235,-2947.2317021983
92,2474253.53767,1318442.80785,778072.86774,274351.04425,0.00000,5323.64850,67108.94263,21501.05512,10397.04266,2475197.40875677,943.8710861932
93,3011662.15148,1302285.17513,783254.82203,275449.54460,551430.27393,8753.69337,63053.96464,22921.10414,9366.78501,3016515.36285619,4853.2113730828
94,2467438.66829,1294797.09850,812265.85663,277490.03240,0.00000,8288.80197,43957.00645,20390.37434,6388.20453,2463577.37481789,-3861.2934685554
95,2395294.99525,1219653.56967,803093.29370,276300.13853,0.00000,4990.47557,52749.04706,34672.81520,7724.14399,2399183.48372398,3888.4884748934
96,2392325.79146,1194900.50122,827027.89195,277770.69543,0.00000,8667.02579,48491.11772,27036.36248,7533.24329,2391426.83787603,-898.9535850347
97,2899913.39387,1197670.96510,820596.65805,275699.90487,537540.74872,7825.71227,42705.18700,18759.96623,7669.83566,2908468.97790055,8555.5840278547
98,2313616.13757,1203443.52331,754869.75185,271159.61900,0.00000,11653.61768,41993.39814,23385.34011,6209.92142,2312715.17148861,-900.9660768416
99,2299851.33744,1219086.90934,715107.46842,267287.49901,0.00000,7604.20059,54342.49234,32900.20561,8623.00488,2304951.78018671,5100.4427421969
100,2326225.60724,1266650.55326,693756.57504,269315.42449,0.00000,9837.07196,59286.04145,14154.68782,9143.91998,2322144.27400765,-4081.333230841
101,2829743.51584,1211955.21008,731534.12618,266632.74126,531868.33119,11412.97981,50190.14248,22899.38755,8324.89635,2834817.81488895,5074.2990450719
102,2341198.08674,1274687.51374,703698.72642,268451.74935,0.00000,8428.71835,53947.80971,17008.45679,8546.13497,2334769.10933083,-6428.9774101889
103,2314916.29253,1255571.80315,699901.53127,267772.11291,0.00000,11085.39572,50846.32934,27636.50350,7634.96372,2320448.63961294,5532.3470786335
104,2268021.50644,1223679.01572,697224.70929,266803.62985,0.00000,7038.51528,46376.85351,15664.83406,7215.33802,2264002.89573381,-4018.6107074758
105,2793146.40518,1201350.63721,700881.51654,267484.19965,527070.66881,13125.88916,55792.68957,24866.81066,9584.09438,2800156.505986,7010.1008054335
106,2265127.65634,1204782.76234,678840.10532,266508.68288,0.00000,9293.24816,58771.65944,31881.87771,8622.29220,2258700.62803664,-6427.0283015552
107,2254959.65897,1177509.45290,707292.22163,266947.00777,0.00000,9948.71676,52943.85562,26109.44234,8034.11039,2248784.80742197,-6174.8515447094
108,2251882.75281,1180237.24598,697694.81067,266426.80025,0.00000,9547.89981,50666.82096,31042.91340,8650.53496,2244267.02601456,-7615.7267907341
109,2656387.48350,1184986.75407,628319.53872,266242.86449,492516.85661,9689.04419,49109.03292,16964.68357,8892.18684,2656720.96141939,333.477914995
110,2219002.36697,1169533.85765,658177.99298,266569.14584,0.00000,6888.89099,60889.85959,38858.26064,10300.13874,2211218.14642994,-7784.2205368914
111,2189924.52765,1123247.01994,706067.19197,264369.61138,0.00000,6276.60133,52771.09166,22642.14093,7966.84604,2183340.50325262,-6584.024398773
112,2213403.88439,1154531.16894,708200.60945,262915.96070,0.00000,9794.32167,44121.97618,19015.41694,8042.74524,2206622.19911503,-6781.6852787989
113,2635863.70635,1103093.16788,690640.90792,260630.03342,480463.56720,12156.49268,45927.07133,24671.91040,8492.98751,2626076.13834437,-9787.5680047786
114,2161547.51983,1138681.20065,649407.59990,259764.04635,0.00000,10940.51044,60385.32647,25274.18082,8555.76015,2153008.62477825,-8538.895054257
115,2122810.46725,1089793.74236,688535.25813,258582.68474,0.00000,6708.24463,51031.81782,22307.44814,8413.61870,2125372.81451244,2562.3472584272
116,2110378.67086,1064473.84445,689609.83127,258377.14853,0.00000,11747.35658,52037.44426,26141.99412,7396.66477,2109784.28397984,-594.3868761123
117,2576280.01538,1093163.54528,650323.30880,257660.52664,478515.32060,11113.65844,46732.60948,22762.51549,8321.40462,2568592.88933652,-7687.1260428471
118,2104260.99364,1091390.04394,678995.67292,256976.39850,0.00000,5165.13629,44263.46541,17568.25021,8869.96860,2103228.93586919,-1032.0577714145
119,2091696.44198,1114758.87548,628513.72793,252547.22916,0.00000,7689.30768,54649.68686,25057.05080,9892.82846,2093108.70637465,1412.264398491
120,2116192.74446,1132615.29574,640021.90131,251028.77482,0.00000,10419.80457,45145.45816,28336.99283,8751.46565,2116319.69308061,126.9486242468
121,2601179.23722,1127699.05054,627686.06549,253094.88537,475875.19010,8097.32051,62115.83349,29076.58660,9439.36664,2593084.29874062,-8094.9384785742
122,2129667.55801,1102286.16529,668822.44398,253785.95151,0.00000,10350.10260,49500.62586,29539.25265,9328.92799,2123613.46987037,-6054.0881396188
123,2091570.11928,1110384.15564,616662.77199,253211.05929,0.00000,7929.91842,69629.63141,20371.85958,11647.54631,2089836.94262301,-1733.176651987
124,2028588.42173,1088565.67926,597277.68417,254985.29043,0.00000,14342.29981,46919.81710,21446.76262,7753.38323,2031290.91662268,2702.4948928421
125,2515908.24173,1096726.04265,595505.31029,252244.67401,477223.27462,9032.71902,51571.39543,22892.88668,9663.90890,2514860.2115964,-1048.0301370053
126,2037562.55052,1127261.70829,553142.63043,250648.56394,0.00000,10093.25883,54690.27609,29673.56341,9957.74080,2035467.74178685,-2094.8087368594
127,1994005.41247,1090170.78411,552465.70519,250586.01204,0.00000,13933.09052,45552.54030,29598.14646,11067.42969,1993373.70831394,-631.7041580016
128,1988653.67277,1099315.60856,559026.03917,251199.15825,0.00000,8126.14782,34786.47124,27618.70620,7142.74965,1987214.88088955,-1438.791882165
129,2533905.61401,1118078.81034,583457.95307,253066.76622,486118.96972,7792.44102,46410.97737,24053.51306,7702.35768,2526681.78847994,-7223.8255341114
130,1969576.49136,1068233.29779,563581.30246,254354.97799,0.00000,12125.98415,40650.23855,20061.60158,8582.66281,1967590.06532575,-1986.42603021
131,1995686.33293,1064860.48808,586627.14436,252890.09032,0.00000,11993.58105,38629.20961,26096.05165,8824.56153,1989921.12659897,-5765.206327148
132,1978419.09433,1085915.89366,557045.40525,250880.13151,0.00000,6673.36421,44260.75722,26598.54333,8828.72536,1980202.82052616,1783.7261956451
133,2418810.74950,1090672.72458,530787.06779,252016.98174,471981.79186,13998.95740,38885.85088,15507.75706,7428.53066,2421279.66196774,2468.9124633893
134,1940499.82443,1066943.88485,538443.73402,251068.92065,0.00000,13274.49629,44218.89322,16395.08040,9342.75402,1939687.76345173,-812.0609740783
135,1922574.69407,1123697.94329,479760.14061,249062.60672,0.00000,9686.44895,34983.97119,17849.62047,5981.62913,1921022.3603643,-1552.3337097957
136,1874345.44016,1046232.42740,499581.79990,249209.69267,0.00000,6821.30432,32895.42519,28338.42779,7349.52961,1870428.60687362,-3916.8332883946
137,2348265.34709,1016850.06991,538891.17621,251716.03434,460232.35314,9156.97319,43686.61552,22261.77549,7291.61182,2350086.6096258,1821.262536725
138,1836867.82434,999170.75314,515857.65370,249415.61054,0.00000,8105.21417,44016.18121,14153.67208,7522.39774,1838241.48257769,1373.6582405344
139,1852983.86195,1005398.27608,520436.28621,249179.97399,0.00000,5670.10354,44392.78348,24758.49382,8310.50981,1858146.4269291,5162.5649796748
140,1853071.77863,1023997.63690,496889.03200,252200.49707,0.00000,8065.58190,52688.07188,12348.62770,8094.42620,1854283.87364458,1212.0950184385
141,2269805.39599,1008212.35617,472508.40857,252630.10519,448468.01672,8416.02363,45388.42756,25232.00244,8982.69800,2269838.03828358,32.6422962639
142,1837098.51679,1032704.97455,486528.12882,247605.96987,0.00000,10844.36367,42807.52645,11744.57310,8730.97115,1840966.50762121,3867.9908341314
143,1824436.48087,1005826.08015,491719.76596,248993.29743,0.00000,8655.83422,52196.69347,13781.02401,9790.77314,1830963.46837655,6526.9875114025
144,1822820.00025,990164.47219,494219.05350,250286.28147,0.00000,11446.36731,49935.55694,23225.17461,7355.44525,1826632.35127828,3812.3510311504
145,2254455.18933,1008124.28222,466769.71965,251112.26352,443764.44351,7990.44605,54295.73418,13152.77855,8130.73910,2253340.40678948,-1114.7825424573
146,1812851.23247,952740.42803,508481.27856,254349.98310,0.00000,7619.41533,56680.36953,21260.68368,9397.60572,1810529.7639564,-2321.4685166553
147,1762018.68636,914365.23067,510951.30623,251726.35865,0.00000,10067.60946,45699.54452,16596.15663,8791.27599,1758197.482141,-3821.204222353
148,1731362.37630,930812.92905,467232.59874,252336.75405,0.00000,12177.17056,49577.78147,14519.59431,8416.79517,1735073.62335425,3711.2470498455
149,2212457.59155,939545.22750,499358.65942,251820.08696,432902.11824,8448.43818,49712.02061,20009.96826,7801.41039,2209597.92955912,-2859.6619897666
150,1776523.74563,983748.14523,461051.74929,252430.38447,0.00000,10444.78996,53778.25483,9239.98680,10189.06338,1780882.37396045,4358.6283352953
151,1823409.22865,1017170.14721,455204.27257,253567.10808,0.00000,12669.31254,49676.34395,26603.97828,8608.34330,1823499.505936,90.2772832492
152,1769854.23427,952857.58751,483390.37826,256336.48326,0.00000,4832.16635,42185.28797,24399.89267,8044.88034,1772046.67635133,2192.4420808093
