Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,"0,369703939","0,4043871415","0,3800518571","0,3954040252","6,0042007077","8,0076367047","6,6861030256","7,2907398408","0,2172091736","0,2314684505","0,2255013145","0,2212588982","0,0320896164","0,0268725943","0,0248650646","0,0354456639"
50,"0,3652758227","0,3972697515","0,3759603773","0,3901676848","5,54150683","7,9259909309","6,5306118604","6,7021295111","0,2093294803","0,2135359208","0,215710042","0,2058104418","0,0356276861","0,0313417728","0,027444168","0,0412100953"
51,"0,3661583704","0,3956106942","0,3781221231","0,3843391466","5,6429873483","7,7355229087","6,4999957514","6,542896317","0,2097741559","0,2189977801","0,2172276205","0,2099209092","0,0376067518","0,0305916933","0,0277063295","0,0424313767"
52,"0,3716946373","0,399217885","0,3800780812","0,3902228138","5,7979661371","8,0839416081","6,6080352292","6,8924358263","0,2105510346","0,213497223","0,2174107213","0,2052297974","0,0345803374","0,0280396999","0,0248452114","0,039864034"
53,"0,3647630245","0,3972858155","0,3754883792","0,3873850972","5,6167349338","8,1963211951","6,574665038","6,6934141453","0,2032748925","0,2149304249","0,2109826161","0,205383589","0,0362911463","0,0293711282","0,0259333195","0,0418120295"
54,"0,3671977431","0,4031910893","0,3786394277","0,3923205592","5,7732801428","8,3846001791","6,6713627569","6,8183493201","0,208348973","0,2211292621","0,216300355","0,2111420812","0,0351675897","0,0284048021","0,0249831261","0,04076289"
55,"0,3754642225","0,4056539043","0,3861784075","0,396685683","5,6413021025","8,1703420283","6,6509334501","7,0596645104","0,2142268692","0,226365809","0,2216418309","0,2171911848","0,036133885","0,0287438208","0,0264324697","0,040403334"
56,"0,3673919799","0,4036718899","0,3827190866","0,3871841499","5,6532435372","7,7937028147","6,4943678139","6,7777420444","0,2056849997","0,2123317387","0,2160224393","0,1998897488","0,0357714112","0,029030451","0,026413149","0,0403363732"
57,"0,3693870941","0,4044838382","0,3871876593","0,3845654546","5,4439437675","7,8502528437","6,6809010698","6,5672918988","0,2106399537","0,2264357554","0,2233733249","0,2106538472","0,0360787804","0,0279260021","0,0254939146","0,0406977611"
58,"0,3693716286","0,4064004381","0,3849267868","0,3890634971","5,8755368676","7,9613771968","6,9021496138","6,4713067551","0,2068689464","0,2140637185","0,217937971","0,2005890135","0,0353254769","0,0285401607","0,025551781","0,0404653649"
59,"0,3715327349","0,4036546878","0,3835814364","0,390929137","5,7370449155","7,9697824902","6,5843613157","6,8353915187","0,2072076497","0,220424201","0,2170619667","0,2081619399","0,0339027295","0,0274553299","0,0245545639","0,0387480505"
60,"0,3625950633","0,4016166983","0,3779668571","0,3837843908","5,4575022651","7,629620676","6,4935278344","6,4226654359","0,2040561176","0,2123312433","0,2143871006","0,1995995544","0,0354037166","0,0303415623","0,0267126425","0,0409383115"
61,"0,3623093416","0,4013101302","0,3796126716","0,3818547129","5,3637694689","8,0069778273","6,5783910694","6,4555350439","0,2046651103","0,2221072091","0,2169656745","0,2066247482","0,0365568787","0,0295234512","0,0264286968","0,0417596399"
62,"0,3685528799","0,4011246952","0,3797061017","0,3881534879","5,488925315","7,8310732332","6,4370860906","6,8981632785","0,2061021942","0,2174531504","0,2148507331","0,2065536566","0,0365202212","0,02974069","0,0273273542","0,0409357745"
63,"0,3684516469","0,4004692875","0,3797191012","0,3875031331","5,37824639","7,7323711553","6,1501480777","6,4029505483","0,2073936729","0,2202350565","0,2158974722","0,2095416533","0,0377583347","0,0315885523","0,0283593","0,0430182099"
64,"0,3672719946","0,4016068588","0,3803787609","0,3861645539","5,3427537931","7,8888748714","6,1897384699","6,2871237895","0,2058464025","0,215834951","0,2144978436","0,205026757","0,0410639408","0,0346711466","0,0301153184","0,0480363833"
65,"0,3671940682","0,4031751422","0,3813348945","0,3858147315","5,1986704782","8,0816630864","6,245208121","6,5195238736","0,2080665565","0,2225690621","0,2187677749","0,2090892266","0,0391258659","0,0316497998","0,0274728841","0,0458248421"
66,"0,3711247453","0,4033201504","0,3819425041","0,3898152594","5,5044699975","8,263567324","6,6053833693","6,7669671912","0,2126867445","0,2205293678","0,2215053835","0,209557579","0,0381443287","0,0317640278","0,027674579","0,0446442712"
67,"0,369021968","0,4027079876","0,3788483742","0,3911706663","5,4208056351","8,0595117852","6,4188165874","7,0422225007","0,2083966117","0,2211903566","0,217070769","0,2101205211","0,0367511437","0,0323053058","0,0269059042","0,0443655599"
68,"0,3668370323","0,3961585925","0,3772856394","0,3838228797","5,3729826448","7,4226042784","6,115746087","6,51247245","0,2084236259","0,2179748872","0,2166604499","0,2075824277","0,0380493038","0,0338112508","0,0289832259","0,0449504736"
69,"0,3600191925","0,3984898441","0,3756188236","0,3788518169","5,063283474","7,6969820369","6,2474628618","6,4018221522","0,2064214744","0,2184620352","0,2165749069","0,2056163939","0,0405401015","0,0336896405","0,0300474145","0,0466357242"
70,"0,3662965872","0,3985876805","0,3772654705","0,3851456923","5,2893474883","7,2623148275","6,055454677","6,2668974232","0,2073450327","0,2163544499","0,215480462","0,2060482972","0,039287349","0,0338462202","0,0303096202","0,0450049923"
71,"0,3652249616","0,3986721652","0,3745047972","0,3874849997","5,3424597483","7,5050903866","6,0136697358","6,4819519342","0,2078015955","0,221152802","0,2158507238","0,2107273146","0,0391757011","0,0352198651","0,0311061491","0,0452274102"
72,"0,3629674944","0,3981312319","0,3756670874","0,3841088403","5,2815472631","7,4951910802","5,8989738991","6,354858881","0,2023622745","0,2096106244","0,2103472281","0,199530801","0,0429226171","0,0375548912","0,0327078706","0,0502617826"
73,"0,3617572947","0,3990262366","0,3754845107","0,3823812276","5,1603201905","7,722203153","5,8357823923","6,2916627547","0,1999815824","0,2107575809","0,2095889634","0,1984824342","0,0416356632","0,0348052407","0,0300496151","0,0492495743"
74,"0,3609225905","0,3887772904","0,3687730386","0,3806450569","5,1784462025","7,1186420538","5,9214439274","6,1639880869","0,2047119326","0,2151716045","0,21253111","0,2050589284","0,0421518913","0,0369256675","0,0317334979","0,049990716"
75,"0,359207835","0,387433463","0,3658927081","0,3810068485","5,0569403504","7,0850418885","5,5930059389","6,2098427127","0,2041218379","0,2073288068","0,2115944486","0,1979441218","0,0402009603","0,0340353006","0,0303559584","0,046487222"
76,"0,3641130157","0,3949164916","0,3699736577","0,3878138601","5,3349731513","7,865042548","5,6482794672","6,8454893345","0,2089427141","0,2197465573","0,2168103115","0,209498588","0,0379590113","0,0325619224","0,0279454448","0,0452155665"
77,"0,3583476007","0,3989465737","0,3731784133","0,3801400008","4,9189124891","7,3252937749","5,653224324","6,1745245122","0,2074306749","0,2197677496","0,2174399976","0,2067156627","0,0442188299","0,0390419372","0,0323220097","0,0539920883"
78,"0,3596618689","0,3932842749","0,3673258252","0,3835207006","4,9222259833","6,9600661844","5,4376840385","6,118401212","0,2121160058","0,2221953555","0,2200238277","0,2118210554","0,0429411183","0,0389283009","0,032665977","0,0519843164"
79,"0,3643687152","0,3988181837","0,3734969839","0,3880744384","5,1037074239","7,5072655022","5,5107153611","6,5674345288","0,2169891991","0,2289540344","0,2244962463","0,2189637824","0,0414902993","0,0374912497","0,0320644701","0,0495541539"
80,"0,3622676772","0,3931848759","0,370152714","0,3832477668","5,2469512935","7,3305973567","5,4882869268","6,5586801656","0,2135006632","0,2229662807","0,2210215927","0,2130405116","0,0424793431","0,0384836466","0,0316567331","0,0523384879"
81,"0,3543859978","0,3887859935","0,3660981546","0,3725297303","4,6732235221","7,0436026229","5,2587131367","5,7928238548","0,2131406287","0,2177893098","0,2222373813","0,2061349561","0,0440010546","0,0415126262","0,0328707961","0,0556011129"
82,"0,3562614981","0,3893240509","0,3613032626","0,3826390035","4,861444357","6,8226324794","5,0267724872","6,3138277994","0,2072069872","0,2080933557","0,214187262","0,1991573637","0,04169335","0,0405367393","0,0318784901","0,0530976547"
83,"0,3571540413","0,3895216387","0,3659623686","0,3787991703","4,8818675945","7,0226102084","5,2295158704","6,354420335","0,2082790142","0,2078916353","0,2147683259","0,1995875042","0,0442669423","0,0440628633","0,0349370037","0,0560324584"
84,"0,3600254","0,3896254921","0,3642672771","0,3835886712","4,9693089626","6,7836656119","5,2726411668","6,4309223733","0,203630002","0,2010585152","0,2103094317","0,1925861905","0,0398940844","0,0384162586","0,0302004367","0,0509316817"
85,"0,3568256063","0,3895647977","0,365014948","0,3782117936","4,8711570789","7,2952160824","5,3461057489","6,4120008319","0,210178863","0,2121956376","0,218870604","0,2010354941","0,0405396002","0,0379325631","0,0303697642","0,051003591"
86,"0,3566797333","0,3861622765","0,3623493804","0,3786002422","5,1416049502","7,0375343346","5,3941969299","6,4200006488","0,207826186","0,2103637348","0,2141792059","0,2021040619","0,0402945721","0,039592389","0,0311785367","0,0513289883"
87,"0,3561143808","0,3841658792","0,3606347498","0,378068293","4,9369702405","6,9595422209","5,2971367586","6,5071995965","0,2052160837","0,2024770399","0,2117296684","0,1942064823","0,0403061753","0,0393039473","0,030935546","0,0514039497"
88,"0,3638914792","0,3922190347","0,3681608336","0,386383475","5,255052374","8,0480457753","5,7506776665","7,0104621859","0,2049807397","0,2011176377","0,2115777235","0,1927505777","0,0375245925","0,0344785771","0,0279718474","0,0469537007"
89,"0,3618338045","0,3952241519","0,3699825166","0,3835368409","5,1379244692","7,5717653555","5,5842842129","6,1041628463","0,2116499845","0,2113462577","0,2203450611","0,2002517474","0,0388670906","0,0356478206","0,0287807233","0,0487048527"
90,"0,3552692689","0,3835500311","0,3619870932","0,3743216237","4,8997946284","6,5522771398","5,2850183062","5,9545610088","0,2077063331","0,2079967142","0,2137914169","0,2000926729","0,0418959709","0,040331615","0,0321859774","0,0529859479"
91,"0,3619921512","0,3839139771","0,3658559205","0,3790653226","5,1964318761","6,7548620873","5,6265139629","6,2136103999","0,2051256166","0,2020620927","0,2112863004","0,194155748","0,0424435897","0,0416418337","0,0324199527","0,0547319478"
92,"0,3578881611","0,3808602621","0,3625681704","0,3762439538","4,8396170281","6,5348232492","5,0881625802","5,8450029379","0,208282245","0,2024188317","0,2144336223","0,1945729724","0,0443428182","0,0417771261","0,0335517125","0,0560383889"
93,"0,3508747301","0,3810978755","0,3610506804","0,3663412392","4,5045218262","6,7644906903","5,1132393391","5,7116881092","0,2043121243","0,1908187609","0,2123306983","0,1810203084","0,0435773697","0,0409347883","0,032256722","0,0558805288"
94,"0,3589582866","0,3818006407","0,3615264211","0,3784047103","4,8889512265","7,4089350397","5,094866534","6,6962772311","0,2100654178","0,2030708934","0,2163201185","0,1950766997","0,0400373578","0,0387693018","0,0299575295","0,052145917"
95,"0,3483637644","0,3750447484","0,3554239212","0,3654297119","4,6280511622","6,9372686732","4,8610270613","5,8293957829","0,2140449189","0,2095101194","0,2203360704","0,201294051","0,0458143874","0,0454066353","0,0352958404","0,0594565042"
96,"0,3524218052","0,3751717946","0,3561912476","0,3697806863","4,7560776878","7,0705044263","5,0730407758","6,1129646773","0,2068975823","0,1979777874","0,2132911585","0,1898203037","0,0436760454","0,0427026774","0,0329675514","0,0570203644"
97,"0,3523523678","0,3790168934","0,3581807855","0,3703378469","4,7145266243","7,2470477805","4,9554722074","6,246395461","0,2088434112","0,2007048398","0,2160298822","0,1914324301","0,0424331117","0,0431014772","0,0326166078","0,0562493986"
98,"0,3576067207","0,3817664996","0,3592969818","0,3805693963","4,7976645753","6,668142183","4,8992935316","6,6986242043","0,2147606771","0,2065422326","0,2205236323","0,1989943797","0,0398971667","0,0416960021","0,0306325855","0,0542464731"
99,"0,3555153501","0,3783923757","0,3566698833","0,3775020384","4,6661139187","6,3860839058","4,8883912898","6,4863019636","0,2178895899","0,2123556413","0,2230331836","0,2054760586","0,0373643044","0,0434253121","0,0319510416","0,0506579152"
100,"0,3534996215","0,3762259726","0,3561891628","0,3726642638","4,6881934813","6,7459830647","5,1318254457","6,3133098036","0,2189068986","0,2066130426","0,2242006108","0,1997209995","0,0391002606","0,0439547585","0,0325970928","0,0527626834"
101,"0,3508617693","0,374137013","0,35385833","0,3712000125","4,6252623013","6,9768661906","4,843610775","6,2624230387","0,2129066704","0,2012755362","0,2194809854","0,1926954116","0,0399458094","0,0431111229","0,0320416491","0,0538899562"
102,"0,3554818424","0,3855086553","0,359683313","0,3816270136","4,7820567157","7,2256344313","5,1714797958","6,5673712032","0,2137061747","0,1948505928","0,2182781301","0,1889846925","0,0432917313","0,048944047","0,0362034818","0,0587495502"
103,"0,3539189852","0,3789757283","0,355141146","0,3783233186","4,7913382016","6,8709134897","4,8457111566","6,2893044691","0,2132353319","0,1990504349","0,2174750312","0,1934898029","0,0408015909","0,0451503687","0,0337748307","0,0549026124"
104,"0,3546284822","0,3782434098","0,3536958157","0,3809133359","4,7021594857","6,1423987485","4,7286611221","5,9913423855","0,2256017509","0,2172787011","0,2299772696","0,211352896","0,0434231783","0,0480566211","0,0352389571","0,0594392077"
105,"0,3526434195","0,3792805478","0,3569092324","0,3746794436","4,5797735552","6,2566381342","4,8109210343","5,7311320537","0,2248138031","0,2176329977","0,2306470369","0,2097386865","0,0431374515","0,0487186115","0,0350115352","0,0598767955"
106,"0,3537490337","0,371082296","0,3528983899","0,373227855","4,5784133047","5,8494043986","4,4525171754","6,0190305981","0,2155414014","0,1996317447","0,2194957162","0,1944131397","0,0434231289","0,0479019021","0,0353376894","0,0593071885"
107,"0,3496258275","0,3688547541","0,3490860369","0,3706862332","4,4792873218","6,0799974133","4,5651065022","6,0785702435","0,2186475795","0,2041019254","0,2222641161","0,1992497073","0,0398489241","0,0488021435","0,0351153746","0,05539316"
108,"0,3587767348","0,3655226624","0,3502215288","0,381245734","4,8252851378","6,3371531857","4,4967987842","6,9064029604","0,2299064199","0,2244227716","0,2332813413","0,2196428867","0,0326439662","0,0377702781","0,0274720632","0,0451651979"
109,"0,3612245172","0,3778683776","0,3586258426","0,3831826212","4,8427974743","6,4711994922","4,7808705876","7,2106289462","0,2256286591","0,2201154368","0,2300645423","0,2138358165","0,0374654823","0,042725484","0,0309086464","0,052090619"
110,"0,3614695395","0,3879625345","0,3583745162","0,3952895432","5,0693760125","6,7169200528","4,7509842264","7,4588966097","0,2371868545","0,239775009","0,2409961555","0,234122835","0,0390962371","0,046589952","0,0331493714","0,0551427971"
111,"0,3583691922","0,3843633212","0,3594155763","0,3849545606","4,7651291469","6,4119236826","4,9861791046","6,4561569137","0,2329858432","0,2266695234","0,2368113305","0,2212794041","0,038842543","0,0488675178","0,0344559754","0,0549822418"
112,"0,3530511885","0,3804229995","0,3529895396","0,3827751212","4,547149921","6,0382532159","4,5567382667","6,246783331","0,2317064393","0,2301176448","0,2352289271","0,225010458","0,0411821582","0,0529782923","0,0367084053","0,0592488255"
113,"0,3463807748","0,3674472658","0,3465336936","0,3699179176","4,3248661863","5,5938721659","4,4560367334","5,7088244919","0,2253318899","0,224098206","0,2292283982","0,2184701539","0,0416936734","0,050052069","0,0374253962","0,0560420922"
114,"0,3369185077","0,353685389","0,3376340184","0,355290289","4,1680969748","5,5813417862","4,2392853707","5,5813417862","0,2260069832","0,2198003757","0,2288975251","0,2156656414","0,0450608919","0,0580181167","0,041485942","0,063033205"
