period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
51,2850155.354668817,932810.7830233164,1462658.8645198806,357792.8852697789,0.0,19281.68395194659,27255.236389260837,44681.579840361395,6823.304539224284
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
52,2683959.8878425793,881720.6126082237,1357880.8037079016,346894.58346184343,0.0,20036.689138798913,24615.183225662655,46617.01641605809,7235.793749849689
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
53,2709686.094586253,610261.7674584062,1189366.8981070342,305641.1622238051,523051.3457842041,5810.357518586421,22153.297060541354,48655.787987030955,6290.107254106078
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
54,2244219.039054485,687689.3251186888,1189887.8927485063,301712.4873874991,0.0,6543.987443634648,22720.41366777379,32166.828933919463,5298.812076653004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
55,1942180.4215500976,527370.0586690214,1067929.3245355468,284048.7457778992,0.0,3349.866570499895,19996.855113415524,35375.00627389294,4658.822850445189
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
56,3370111.1178758526,1769185.8432785727,1129949.8286541856,362667.8265297024,0.0,7492.935371965859,48381.96177250578,44103.85702135523,10550.19857695765
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
57,3684488.6264367606,1453440.3991470968,1129220.6350611886,339478.45901346556,655654.6509144909,8380.51839237339,52164.35021815575,37853.473824600485,9889.73199899627
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
58,3414222.09642905,1717252.8294699732,1181390.7598771835,364437.79191392014,0.0,35590.22574794654,55391.64431095367,51818.923104459274,10082.025624239004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
59,2987573.7691985387,1403517.3040262242,1127835.0050958253,343178.6043087449,0.0,8541.500039110426,50881.5057401025,44674.385748980654,9469.793368639916
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
60,3421381.4795747255,1672018.0292694627,1244461.530331424,365632.99348597234,0.0,11211.233415751094,52868.03678651912,67053.37863407543,8769.46996191503
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
61,3607881.393825545,1433963.2674131258,1098174.85423654,335662.0095085306,639373.4760231295,5534.2922877215115,44096.55013997572,44440.63151535827,8130.394720044331
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
62,2766729.1221027575,1335252.2926953668,1018472.1329899755,301988.41648756346,0.0,9057.446374999403,57290.57239750221,35265.44068062749,10489.502275473762
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
63,2551794.560156787,1186767.1010435955,974457.3117878244,297865.3180198441,0.0,10297.894345223964,38765.88084369899,37387.41562790388,6998.661588129101
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
64,2496191.216105675,1212199.5340245788,927335.9724072567,291379.85982464295,0.0,5510.463583165603,34126.17626055619,19542.280793491966,6823.337137057375
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
65,2947823.6635721633,1149598.8045441122,893150.9293464186,288554.79096927383,538766.0678889364,6349.029996002851,34301.216450844855,32120.990669194183,6369.073836652578
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
66,2482056.349518387,1204373.9835699387,890389.8405252165,288067.05165555875,0.0,7272.357804172358,55147.63046650763,27931.176969236374,10489.058643181617
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
67,2456349.4941478376,1156937.31365135,923948.6527824282,290055.2409399902,0.0,6508.738044521794,38394.13659864968,33740.19945434101,7568.313543436699
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
68,2475388.3713132516,1216880.1512379905,888832.1468267259,291139.61642356863,0.0,8895.233820024569,28370.866045238658,36242.77168889163,6009.092737792834
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
69,2988747.12313064,1133797.8761219685,930245.5443803255,292965.86269955756,548279.279364625,5717.652893623306,29823.338387756827,42544.07168634443,6687.358272961763
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
70,2516856.425071216,1230964.885924598,907175.0437312331,290383.7831702237,0.0,9083.663507328094,44457.03745570675,27583.97345230642,8196.879203021905
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
71,2431320.969221219,1136116.462128526,928401.9817712641,290219.91027821845,0.0,4655.080661909905,37719.083032354116,27850.459583405343,7434.348454510681
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
72,2476072.982799157,1191093.4103792429,911624.4616776448,288749.005352406,0.0,7541.413561792832,32017.325485244488,39558.304813823015,6389.477273414854
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
73,2979376.471055091,1197634.914776938,852458.9623470377,288575.29057517566,557230.577776168,11763.578833142534,32520.60192970157,33287.830769005304,7689.417223738664
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
74,2464573.1639274564,1244110.6242486213,841060.7990359124,287356.2172426147,0.0,9822.117127341917,41273.1192958086,33272.24196026953,8625.584266911557
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
75,2415499.7130721286,1199688.448552312,842973.7528110747,287396.12527753605,0.0,6265.380487803066,44112.728378955115,28139.04517659232,8221.791035253838
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
76,2488361.483839672,1228784.1903609575,891055.0038780556,286664.3692151011,0.0,6587.0619637591435,42371.6602464252,25323.08149117881,8523.062311951891
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
77,3039181.5773733575,1224540.4018520217,853620.3212915306,286872.22709515877,567852.1928550579,10397.788837833974,41334.44389781573,46824.96437122406,8918.932784718969
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
78,2448645.578930347,1233103.9674569285,826378.0051335391,284558.2199932382,0.0,9778.2579424065,46143.230486705936,40324.80638705199,8845.362477636001
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
79,2403785.553342861,1189774.8571115378,836568.2402810648,284536.09509849723,0.0,9939.386786475125,39269.16660486318,38293.15498163297,8607.366002493683
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
80,2470361.484797492,1229705.6703015645,874145.8181185877,286714.5530557794,0.0,9626.23430448437,37167.524782119726,27789.692617148226,8701.313234584934
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
81,3017330.8853462366,1186382.2831371876,883694.2574697013,288905.75458678283,565857.1456040059,8440.95398355744,46702.688943617475,31667.2807543193,9304.459487680302
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
82,2493359.691468361,1260614.402370608,853121.4751981478,288301.3862371273,0.0,5880.202342351695,38557.120714818215,41653.19246621598,8637.045574812004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
83,2400722.0506850537,1219914.7231594033,808960.9139700993,285844.8585800489,0.0,9716.62014837053,41346.254541477596,28499.069534097514,9206.542265480311
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
84,2439731.840421337,1220175.086280846,854615.6130553294,284552.5377378143,0.0,8574.247082955717,42549.39154487108,22424.789247143115,9539.190235799526
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
85,2951457.354422788,1203851.0111886822,807670.6399613536,282415.0761047517,560118.1737612614,7729.46893093764,46885.664568360815,37053.07720624258,9595.849231778879
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
86,2411719.726886929,1271574.8189099447,753703.7344137218,281780.5086503439,0.0,8930.038622806713,50940.42783558569,37395.02857178446,9906.032830524075
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
87,2359469.561566929,1220682.8302196981,758853.6747624831,280173.8407903232,0.0,8224.195398948646,49764.77180129146,36739.48490348305,10356.357865482281
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
88,2358984.8727270183,1217029.8714283041,775069.311837333,279145.3793662545,0.0,11099.567614763338,45061.50596011495,25257.683944911758,8816.05085743506
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
