Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1414400.9649076909,129853.29889213666,499365.3136417661
62,1632925.0146828666,149586.52658224525,574405.0835737139
63,1208755.158804521,111625.94223966077,429013.9759835694
64,1336996.1781243607,122801.86755403457,470684.2658470804
65,2282754.0026227105,206948.78896229388,790628.2815181725
66,2436097.533517506,220876.33305431996,841661.0838735122
67,1925736.4874378517,174696.4347139704,668553.8944601351
68,1983635.3582438566,179607.9493309767,686949.556570542
69,1525315.1205480993,148330.28818176547,565641.5993736023
70,1677177.8138157092,163397.20995758707,620978.702089997
71,1309597.9886759892,127677.68810274685,488748.38997863047
72,1529617.865117211,149720.73264574166,571909.5476902304
73,1228864.6076543052,122465.073728777,466401.86108961795
74,1461790.604433585,145844.230582159,552021.4404237187
75,1171579.0916093253,118908.01120658452,449844.8513512509
76,1394430.397231277,141879.4596373937,534479.4792675367
77,1111553.8553985246,115328.13454720424,433269.75490120985
78,1344198.3451050147,138937.5506972177,520942.7729840074
79,1029688.5039072447,108683.5555442418,407185.4589277031
80,1286661.885589663,134822.25232272735,502319.35305240843
81,953788.5408881158,102554.1156340912,383357.4144058041
82,1212733.1200214252,127984.54728421429,480045.63916516583
83,895836.7802499346,97147.21638256311,368337.2689715931
84,1175261.5145098045,124292.5414997465,469699.1157256309
85,853960.7624274977,93684.33094438212,352712.24346831813
86,1161104.0459851287,124296.74202777445,465706.2544675041
87,793170.5138806812,88180.26899971114,333632.4158215141
88,1115597.4309601001,120063.38575129956,453536.57581619825
89,777062.0374372639,88951.52735570725,335494.6965260757
90,1089604.5633959211,119669.69975178596,449325.71407934837
91,760393.5752237625,88108.44450026657,327212.6632691268
92,1106852.9430557005,122177.62324616965,453203.0355517948
93,761645.3054155633,88337.73558563087,327059.9325989429
94,1122490.6779996194,124160.407276134,456276.59943384305
95,745711.6688021161,86976.5027797143,320193.9756668499
96,1107391.1501911134,123426.13585841563,456455.56928448565
97,715364.4107134901,85930.76025862806,313929.7062037308
98,1110581.0294604264,125636.98201053962,458011.6120652985
99,711401.2234860063,86283.94913293095,313667.61570819
100,1115618.5115670078,124284.53406893462,459498.12399310805
101,696832.2663717195,84361.04203010164,312837.9608978415
102,1105167.02273703,124273.75330898352,461225.62761031836
103,703674.8174231388,86166.3007628778,315443.1665951349
104,1133007.7817714028,128708.89885352738,470916.39398259483
105,705675.0409544222,87638.16832998022,316824.3237958569
106,1149250.6148904301,131069.05950208195,476775.7163184099
107,713353.7082404904,89104.12118696608,321076.04573855735
108,1160372.6596111953,132143.49057922792,479855.3893306125
109,707543.5457266979,87360.80211686809,316285.468599163
110,1183716.623896107,135620.73715314828,488647.2638970725
111,721659.7707051374,92347.17734202556,326713.2424997818
112,1202245.7101941817,139261.43611037266,498995.1930563152
113,739315.6554467715,94189.07954451442,330221.6059211306
114,1213210.2062991187,141730.82237636484,500964.2517326791
115,727607.1648033261,94446.2720843004,327694.17966640554
116,1218863.100856267,143530.31501338817,505890.2285122201
117,717141.0331381522,93581.75919266324,326999.1108385138
118,1209504.6122316867,141900.153954844,503781.84912616946
119,711315.0843209699,92990.61603790987,327228.12394420616
120,1230678.3209734783,144190.6902547665,512850.4883133974
121,720738.9836702384,94380.2338537164,330712.1720013544
122,1236350.4100994468,145362.82466827706,516116.7950345874
123,716347.7570206001,95885.42856637761,331199.6922920421
124,1238232.2719592825,147908.1226544762,518045.37860307656
125,709894.9199429676,96936.70155964512,329770.6525873486
126,1238672.4549295157,150449.28855597507,521750.34658211656
127,725393.8946434967,100619.51629787683,337533.9583421014
128,1262429.1622340977,153180.35422031675,530214.1428318322
129,716935.1486876346,100456.00048630498,333425.9152053036
130,1278303.770872265,155968.79766656272,534295.6014954112
131,737835.005355034,102229.43007201608,340773.73776187
132,1299517.0177153423,158960.76621785667,544764.3022271134
133,731025.2140861005,103712.56018711161,343614.9429340679
134,1304756.6366078332,161049.1333015561,548880.581417555
135,727572.4199943021,103940.15484606568,339747.53450399265
136,1317756.7228646055,164663.56400622055,554511.5229120571
137,743661.720211491,107460.54558787588,348906.2624893561
138,1338404.3092203736,165982.0569773987,560931.6428456809
139,761937.05620078,109948.10288055055,355941.75107721053
140,1368595.1699873582,170948.97716286592,570933.9238871168
141,772169.6813152209,112548.55726359785,359648.2056145221
142,1379121.7830043286,173973.96446025558,573930.0046918858
143,779398.5366359726,114020.45891790744,359585.04588841274
144,1411680.2253542468,178149.71769505832,583640.7942487914
145,793270.525518477,117714.35640274081,364604.45131455734
146,1418465.3127407283,179597.7722787056,585959.9808146227
147,791021.6131303981,117640.12950470671,364958.8866887968
148,1419874.082830362,180818.03087427095,588233.9440880604
149,794084.0714996681,120298.80450875871,365156.96517182514
150,1442299.0877367854,185642.09404460713,593854.741641447
151,794167.8692377657,120483.81092971005,363856.72004033066
152,1449912.9933471158,187048.00153902173,596298.44444203
