Period,Mean_real_labour_income,Total_workers
49,6414.7890469953145,10914398
50,6778.902251841578,11021763
51,7092.02100217064,11059493
52,7113.981644337271,11048388
53,6705.54599729676,11064497
54,6521.173218658062,11128156
55,6554.019645355732,11235296
56,6660.184252920495,11156745
57,6744.034291296752,11057148
58,6741.661752525871,11247506
59,6886.429210692843,11410134
60,6890.545333957753,11521898
61,6808.849266392205,11482379
62,6723.171806475362,11421402
63,6342.540756138128,11521980
64,6004.755043155399,11538154
65,5984.66038142344,11452346
66,5961.578262800455,11487356
67,5872.634277619743,11551134
68,5678.463071945777,11654899
69,5989.567645486272,11437715
70,6281.538340991798,9965526
71,5890.5828808220185,10050742
72,5763.991937365787,10347479
73,5835.785869807106,10734135
74,5932.523560583089,11030403
75,5981.535593614051,11351907
76,6094.300308537487,11400093
77,6155.728144534457,11405678
78,6210.028545999471,11460728
79,6257.650067662554,11528700
80,6345.7329976199035,11549142
81,6389.615679549441,11611005
82,6442.038466550871,11692694
83,6509.643908880369,11738533
84,6538.463889405018,11753208
85,6578.1386355543755,11802483
86,6612.817388852926,11817220
87,6654.118197695782,11899274
88,6719.445691394762,11962369
89,6750.656580097898,11988615
90,6765.8294315096255,12044457
91,6823.567170497217,12088678
92,6843.051890063637,12174364
93,6878.157489593073,12203791
94,6912.78423077322,12271605
95,6967.38507465639,12330249
96,6987.334894738651,12386924
97,6977.3308199021685,12411958
98,7014.444998952307,12452935
99,7066.009009711967,12489859
100,7092.657715797812,12551954
101,7118.432840475703,12626937
102,7150.535353625179,12711266
103,7162.8785593775565,12763278
104,7198.469424607153,12825016
105,7219.539008250227,12877032
106,7245.200183321805,12884058
107,7251.289890800358,12872664
108,7305.929651259024,12889422
109,7308.446872725928,12961725
110,7342.83072868387,12996660
111,7402.68188643043,13052379
112,7414.940087142916,13141549
113,7410.84152242932,13139062
114,7466.063483683095,13167297
115,7470.729783838683,13128177
116,7490.720369428199,13146425
117,7497.579279036237,13182804
118,7497.933625517113,13256890
119,7549.07033423678,13275151
120,7567.82533439507,13269558
121,7611.290431005761,13284532
122,7622.580012132443,13349302
123,7678.091121524501,13386330
124,7698.319005831691,13392957
125,7721.66854369363,13447182
126,7739.052978159658,13443034
127,7736.178017567513,13465362
128,7770.935442013469,13563877
129,7808.086849317478,13620584
130,7798.685544299569,13634650
131,7823.15107150024,13596343
132,7843.625540536255,13682039
133,7886.129102024581,13682426
134,7909.708624604778,13687969
135,7930.630743254067,13717336
136,7953.539999845689,13782171
137,7958.714046616198,13851043
138,8009.399407282584,13815520
139,8025.4806788194355,13848156
140,8075.42729118021,13873410
141,8073.101695316236,13926591
142,8073.052371721531,14002343
143,8128.8171758441695,13994586
144,8137.3584581727855,14050337
145,8158.5096013321745,14046283
146,8216.652336837937,14078666
147,8233.03362894518,14109978
148,8247.901417734463,14188086
149,8260.141255962213,14222901
150,8283.287330346904,14263073
151,8333.40707647015,14200019
152,8347.683406627177,14210035
