Period,Mean_real_labour_income,Total_workers
49,6414.7890469953145,10914398
50,6778.902251841578,11021763
51,7092.02100217064,11059493
52,7113.981644337271,11048388
53,6705.54599729676,11064497
54,6521.173218658062,11128156
55,6554.019645355732,11235296
56,6660.184252920495,11156745
57,6744.034291296752,11057148
58,6741.661752525871,11247506
59,6886.429210692843,11410134
60,6890.545333957753,11521898
61,6808.849266392205,11482379
62,6723.171806475362,11421402
63,6342.540756138128,11521980
64,6004.755043155399,11538154
65,5984.66038142344,11452346
66,5961.578262800455,11487356
67,5872.634277619743,11551134
68,5678.627850507153,11655382
69,5989.321911997839,11431158
70,6291.4118394653615,9950328
71,5990.186803755462,10050179
72,5969.761354134988,10345228
73,6102.05104286336,10733783
74,6247.754724426678,11029848
75,6381.471851671068,11344373
76,6593.131494422081,11414134
77,6738.03803765462,11424912
78,6841.031306426794,11485849
79,6920.850848852441,11582656
80,7023.230906175034,11614332
81,7049.330222256809,11692359
82,7083.5603955209535,11768089
83,7095.3922273363905,11883127
84,7187.513361917135,11867563
85,7225.91455832696,11888829
86,7256.303252604142,11949356
87,7248.340397460345,12002712
88,7321.235150714846,12031236
89,7328.442265783584,12149433
90,7375.11982706986,12195589
91,7395.15626767356,12262738
92,7413.330594536004,12405929
93,7521.817494760786,12437184
94,7545.111228684919,12496129
95,7582.752805936575,12594239
96,7613.096380323357,12616332
97,7652.628764164615,12686510
98,7683.406996258949,12685770
99,7703.571622207684,12744303
100,7761.671161364533,12830781
101,7809.157397187234,12915655
102,7810.768132999835,12960357
103,7826.013601907525,13053422
104,7859.399635055639,13134424
105,7945.9146804525435,13109510
106,7970.890148113404,13144666
107,7979.96414640939,13196371
108,8017.255655615333,13292673
109,8057.864365557838,13368409
110,8114.455704242992,13356505
111,8128.1109906016845,13387135
112,8170.309819850783,13460907
113,8200.966236079097,13506596
114,8289.608344870323,13490461
115,8300.961899898555,13541296
116,8326.986710994526,13571884
117,8339.654718059375,13617464
118,8352.413900289404,13692063
119,8415.089877538805,13735146
120,8425.126143114974,13818434
121,8497.154444183972,13834806
122,8508.90356438691,13832792
123,8546.531249079995,13876284
124,8567.06565028437,13943180
125,8599.00187458062,13967623
126,8633.279718914999,13996460
127,8693.846768695212,14056613
128,8761.18188796242,14055108
129,8795.52536829449,14106625
130,8822.640176310806,14186573
131,8845.951524067426,14197323
132,8891.682006329416,14297276
133,8911.948422279824,14363153
134,8947.19905578392,14350552
135,8941.324878985446,14452530
136,9034.978809875249,14508545
137,9059.355474313023,14523677
138,9082.400494728969,14577212
139,9095.183228660138,14610472
140,9124.573198218472,14684354
141,9150.61363673179,14724466
142,9208.118429695689,14716083
143,9236.613081163923,14798994
144,9256.040271809781,14813431
145,9307.247229612021,14858181
146,9351.774516732703,14883395
147,9368.441803135323,14941600
148,9405.627699815674,15027713
149,9430.568389809718,15084989
150,9479.807849181296,15132939
151,9518.039702569266,15167560
152,9545.061025006315,15181972
