Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1266562.9668805636,115546.39585725358,442137.70150223374
62,1544784.7993417196,141056.82832342433,540286.2905384321
63,1056764.9171646163,96917.20917773433,370179.0437358655
64,1234141.2644810416,112848.16623371327,430869.46056579426
65,2370418.58369451,215432.45809827466,824562.9580620956
66,2551132.7006509006,232008.76858335827,886190.8259896655
67,1948234.284095047,176873.64084208617,677262.7189725973
68,2035766.8085801154,184652.92839577515,707129.4728297405
69,1488549.2540661246,144985.20057674823,552260.5368815139
70,1717394.32987139,166766.86589189526,634687.6668036301
71,1266373.4952504057,122863.51577148307,470137.2161895884
72,1464585.6590600535,142487.09846566804,544941.8469308158
73,1076030.6829026658,107837.3057906148,409040.6915050028
74,1332955.8659618571,133857.08866142854,504211.38223112747
75,941456.5505118929,97340.60168342199,365363.9831557926
76,1220855.3727297224,124734.15423216717,468569.93299142923
77,827763.7649280019,88148.52365279756,328197.78753079474
78,1110709.8063199967,116215.8552099145,433239.1062837802
79,723585.8980936185,79839.00044262735,294793.0680854386
80,1035346.9499513246,110255.36022979859,410773.3910958227
81,642165.7084416188,72721.14870866714,269768.528453134
82,973813.5885145366,104790.79699043371,390248.0540911481
83,574691.197512757,67031.79647657555,247354.76271539647
84,904404.9580709636,98919.95324124582,368253.5602312591
85,517885.0244230144,63050.864895272534,230461.69940894097
86,859682.3023119941,96101.69232559344,354361.52625881974
87,479681.40850241855,58890.37223858386,215518.19935787097
88,834364.2770660743,93656.19230342889,345636.76482842024
89,431578.25035961345,57038.157847137656,202815.27888350002
90,800275.7738352641,92451.30267919926,339425.2735073082
91,398634.45501330495,53044.299934231676,192739.92548428755
92,781355.6606190614,90342.86570095923,332837.65021468606
93,385051.1078854427,52733.755266045686,187314.13756741956
94,783211.5912641361,92003.82138737058,333726.41814139485
95,382342.0740928538,52939.73510115314,187573.04629456624
96,785144.8360046037,91498.52104289271,335845.0987253217
97,359222.9644155726,51562.076548601966,183010.02245087922
98,767907.9050070532,92020.33627447207,334369.08230484184
99,354619.02893172204,52649.13501636032,183234.0979414219
100,775672.93891716,92618.53054276109,336341.1823669318
101,338458.37421546876,51181.52050505625,179233.05685372557
102,770589.3146359175,93666.54320957791,338353.3717762418
103,333409.0159347281,51553.42400486581,177043.38161802292
104,772236.6317222342,94911.0151438769,339256.0270405449
105,330081.3898407072,51876.0634256904,175938.3631943455
106,782654.4588101283,95893.16599619016,339735.2271787431
107,320269.31814585626,51361.79389592074,171771.0981671093
108,774200.270222228,95816.46766179707,338846.46764002554
109,309065.4480896406,50893.589014058,168401.48850452714
110,774725.5510449335,96273.45921250153,337734.0774663966
111,305793.7647625506,51423.97641883744,169338.96149294078
112,776777.1808898784,97424.7990876576,341341.0379523244
113,299656.5974450372,51749.04700360168,169498.83749111276
114,770835.9133516029,98299.85628949851,342427.9280544948
115,288882.39155385643,50241.12857998628,164173.3019164987
116,758381.9296492562,96373.30379842687,336843.5264376402
117,270778.68231296167,50322.84855828062,161720.52004216984
118,750157.7123700455,98095.88912921026,337071.54730458
119,266543.6926891245,51749.78051073011,160784.82080001384
120,747932.5411481485,98556.9622361688,336496.4561482761
121,249402.2236984335,50017.12213059701,156568.72321424074
122,737886.9776433632,98470.9714011522,335378.5527073201
123,231831.2568285726,50064.81358023174,153996.02772147954
124,726177.7735592201,99774.07995004207,338679.912766356
125,225375.20018735155,50270.5543553615,153435.24784128554
126,727317.3035762459,99871.31048072968,335947.7883714996
127,192133.78521690145,46887.25097050425,145081.21419122256
128,709516.1523586325,97602.30309164152,332848.4568593614
129,209467.34588322788,48184.584750477225,146447.2921702303
130,729980.1058039442,99629.62295780145,334999.7169868648
131,207031.31586635858,48878.861963962205,144726.9454958681
132,733744.0862104371,101576.24392822199,337503.17832763307
133,206332.86769621074,50235.51640247367,145579.34987264872
134,743060.5976552591,102955.69778825436,339634.31254316866
135,209230.4047665298,51160.88492402714,144151.00219461322
136,747137.8662386462,104650.46275805868,339618.8638696745
137,185783.1880746968,48756.97220295109,138925.85754416138
138,744250.858712852,103804.03664713819,339768.35816643946
139,186754.50311671197,50480.03116685711,138754.62285524793
140,752491.3340777755,106377.69378977362,342931.76652110554
141,190783.24540424347,50777.6066868864,138038.79334045574
142,756809.0928379819,105852.22741743643,341138.8738710005
143,189405.38547906652,49759.58456773963,135526.65010941215
144,762915.6588434055,107114.01365563087,342017.5946825389
145,189180.74366404116,52374.62945544813,136614.53906801715
146,766743.0979150087,110346.11595189106,346714.78857655264
147,180301.129345458,53876.66520216502,136007.55498223007
148,760274.5671812892,110194.67842887528,346612.1835240871
149,154762.12037222832,50341.9245757442,130435.4327749461
150,754212.688700363,111213.8995192917,346309.102370359
151,148336.53790470585,51662.070902029984,130053.84220622107
152,749950.75980708,109958.62390815467,345834.76780311763
