period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_benefits,,,
85,0.654992242282499,0.279738905829339,0.06526885188816194,0.8671514784342269,0.9833561295991077,0.8957805440745149,0.9871365614809482,0.5679774912582184,0.6441114398922094,0.16700571428024522,0.16031359428802716,0.24257600576548433,0.27224576121164157,0.05659798141052421,0.06699892849525668,4962.3684890766681,3499.5078870463412,3134.3102467669728,2510.3588324354973,4290.9496214729934,4604.9062609880066,3149.5465541328149,0.6029750362489023,0.722234094661562,680.76351839074857,672.28265164300456,616.86081752334871,846.13892759540556,0.768080488303814,0.529562756842528,0.23851773146128608,0.3526298857145837,0.34928524932644395,0.29285221938090383,0.27850612742774761,0.32042679547384706,0.2968109969143875,0.29078476664715625,0.27217773833340492,4431657,-0.15%,2024,-0.41%
86,0.654569685970181,0.2789508501497143,0.06647946388010474,0.8596339118714734,0.9823083891805511,0.8891328959101679,0.9863080065497392,0.5626902997430285,0.6385933816123387,0.17005581729894442,0.1646823320222601,0.2397956105340721,0.27602817963391235,0.057148001594372756,0.06768682793430005,5036.5828979340959,3541.5814672064166,3178.7854089455104,2535.8523514931389,4352.1014829387295,4679.6743462715958,3181.349304584433,0.6050109814553816,0.7290660819681358,542.29586323344506,542.99501294319941,492.04622923452882,703.98334712300198,0.7766401727858043,0.5442918245912253,0.23234834819457906,0.3535283614986362,0.35492759588577111,0.29212174762037568,0.2803751965809137,0.31969495798265818,0.29918854340256151,0.28982939874316471,0.2734876847006964,4424515,-0.16%,2024,
87,0.653833867318189,0.27768402823337657,0.06848210444843433,0.8543252013331634,0.9802995088764564,0.8848742999485153,0.9846304067833892,0.5585867503350527,0.6312283001497879,0.1709458265804473,0.1664527503644207,0.23723246332748327,0.28001439259401106,0.05850598767062739,0.06905681613265752,5087.031835074461,3577.4309739989631,3214.9900690842805,2556.9291089520957,4393.9289773176033,4725.9733732865225,3198.4418682623459,0.6127541829092882,0.7356441835930668,546.06125447125237,550.33240484153043,497.6424583352221,722.59560236790776,0.7766216269338874,0.5403695558923949,0.2362520710414925,0.3576134599829035,0.3577816921217698,0.2949182750722385,0.28169719683042688,0.32310146183302857,0.30108918239103682,0.29245458412622716,0.2740891508392827,4420229,-0.10%,2024,
88,0.6504048071627055,0.2745637538496367,0.0750314389876577,0.8521397510179768,0.9788641992864376,0.8834217759989912,0.9828508390162993,0.5542357904365232,0.6271747516890588,0.17357574999035427,0.1684689959189296,0.23396668884399052,0.27620853175341603,0.06393727173746315,0.0754809158439628,5126.8772227727959,3597.4604267528248,3232.0936385641126,2570.3158897421335,4414.8158534822951,4757.165148143541,3215.0648081925497,0.6118430196193232,0.7336204009440062,544.96567858238848,552.09788155526576,500.75900241551801,719.47360161967686,0.7870937736666211,0.5511770778569592,0.23591669580966187,0.35725517934269169,0.35970744607197463,0.29459045780476129,0.28399419392819708,0.32283913725621977,0.30397875784646378,0.2921745700403654,0.27527012352678776,4432076,0.27%,2024,
89,0.6468672449322898,0.2724334224729122,0.08069933259479803,0.8510244840941064,0.9792240341238606,0.8833005147880107,0.9837490537136482,0.5504998633958779,0.6240398790524297,0.17626379883070617,0.1714709606300607,0.23184751281000182,0.2740160282092942,0.06867710788822669,0.08116812686213659,5193.0788411496724,3648.5272580397236,3263.6725470940573,2596.5186790988973,4457.9034089995848,4816.1248115118833,3247.748069990223,0.6170276091981407,0.7390863378427264,696.6309335095533,689.48036651441066,627.56602584245184,866.99689595752943,0.7756143810228294,0.5243783771781452,0.25123600384468414,0.35794397934603467,0.36070443208031844,0.29747872065594499,0.28518835538185078,0.32411980266305268,0.30388511270218715,0.29496221114765342,0.2772338092217827,4444779,0.29%,2025,0.30%
90,0.6409499702423506,0.26970299487435767,0.08934703488329178,0.8507490110133424,0.9773099618054775,0.8823710002993299,0.9823695422969074,0.545287553292711,0.6168898385226256,0.17819063760072731,0.1746761369031317,0.22944955615669632,0.27073215041364135,0.07601190156393509,0.08968797286921051,5263.64673883058,3709.0972806676305,3300.5767051247958,2625.905235956825,4498.5264895216551,4881.4991346937086,3287.4233282676805,0.6159226912164396,0.7439310364382774,558.32856779040685,558.06886944932069,500.5650835397762,765.69326581883217,0.7803912542750991,0.5521463461432357,0.2282449081318634,0.36067380360613965,0.36194775415999314,0.2999152217661063,0.28748035114669246,0.32694170318978716,0.30540878606791694,0.2971125278501871,0.27903027377594375,4461040,0.37%,2025,
91,0.6365892140928513,0.2687572089548326,0.09465357695231603,0.8506248951849413,0.9776963193971605,0.8819337629221579,0.9822054596462063,0.5414986335135958,0.6133372538487168,0.1793806655297475,0.1765354416507122,0.2286115726974019,0.2694585007149739,0.08051468897394362,0.09490056483346981,5304.873791269416,3725.5398094524917,3315.2713369146718,2635.4061254601306,4517.479125579951,4908.2764539497839,3300.7509499262305,0.6144128774381978,0.7450813014588461,563.27869761049055,562.72858027488428,507.03347426071684,747.03100310341483,0.7707763322536805,0.5396220811078666,0.23115425114581387,0.35819636315985887,0.3625625051434701,0.29887434117227824,0.28847674002158247,0.32575092119059285,0.30605796425135523,0.29592974467453115,0.27979842961106599,4465134,0.09%,2025,
92,0.6306950227476738,0.2663907087600585,0.10291426849226774,0.8518726329078412,0.9762167439881705,0.8830562592912953,0.9808736926951758,0.5372718295899317,0.6063740049786047,0.18081169726270613,0.1787703775464547,0.22693095445361694,0.26677861237489986,0.0876698488642926,0.10306412663466588,5364.384332017773,3759.8567523350839,3329.4453443918874,2641.8053731543882,4542.1032708567727,4947.373831132224,3313.9109424628541,0.609939176667216,0.7465231486715769,559.01966389225947,563.007534398997,505.97057953862338,744.3059250101669,0.7790412036194444,0.5422324397368129,0.23680876388263147,0.35997433493084563,0.36319796961625672,0.30043826037448412,0.29165825275914309,0.32737064989356635,0.30832133867932221,0.2975994251517336,0.28229560507932094,4486558,0.48%,2025,
93,0.6220199762463584,0.26357024512625693,0.11440977862738463,0.8532614909705873,0.9768333867522377,0.8834721845503031,0.9815843840026267,0.5307456923454571,0.5982948793727334,0.1840462470831582,0.18292486997874674,0.2248943403319132,0.2639596828132168,0.09762145829321706,0.11457882456628755,5438.6880053014202,3823.4412055379194,3361.5554629245312,2664.4750390550275,4573.8205806139476,5011.0483207915058,3349.680091129143,0.6184425790498717,0.754505784068279,718.2877686311823,703.78815097756956,649.48743042437184,886.99961600548954,0.7785607580305196,0.5605894786260461,0.2179712794044735,0.36064728947457469,0.36494418179723048,0.30208970322507767,0.29319419647035422,0.32758774216280884,0.3090449977850569,0.29932688030729754,0.28491950249845183,4509113,0.50%,2026,1.45%
94,0.6169227017800536,0.2603924346047161,0.12268486361523026,0.8548514162324732,0.9768585305091836,0.884260186167602,0.9826004835074955,0.5273772453226425,0.5933163838613227,0.18557863500125732,0.186290276546885,0.2225968414980632,0.2607084100342947,0.1048773294117674,0.12283373661356624,5543.908977388468,3893.6311748639314,3401.6093073445886,2702.4806929832512,4637.4701091081506,5097.2223066846918,3396.0882202997027,0.6236992382421362,0.762502714726061,581.79092073106324,583.6975738825073,532.32078191619951,762.16006695215594,0.7871401488160532,0.5603554767630883,0.22681704779368936,0.36337099435230852,0.36559835639422089,0.30660774800830015,0.29390442679254491,0.33021220235102178,0.30989921646379737,0.30369900101085767,0.28605569119986185,4529802,0.46%,2026,
95,0.6142958836786359,0.25805155195090107,0.12765256437046305,0.8531960980694394,0.9759459069098145,0.8827257247040118,0.9812246906711887,0.5241148510147304,0.5898722564286364,0.18849702444394845,0.1898107383771003,0.22016857722527203,0.25829878515221705,0.10891266982943702,0.1277748653289611,5571.0932141202584,3920.8881130195873,3407.8169315932196,2717.4441503786929,4648.5807913155977,5126.9079311156129,3401.5670533590783,0.6239401568568222,0.7637379424045275,583.15171780233538,579.79172155287392,529.86037216506531,758.17220884430844,0.7804380307975521,0.5641318943872825,0.21630613641026966,0.36645308760966072,0.36739991856484827,0.30764963474924067,0.29573815592731834,0.33312722988860477,0.31178801429682479,0.30471674500174017,0.28731612092480235,4530421,0.01%,2026,
96,0.6127001364504733,0.2553382356892611,0.13196162786026555,0.8510971236745453,0.9766830282846373,0.8812868461767149,0.982072152309398,0.5214673238079992,0.5885970550153962,0.18885620591676266,0.1901937456198039,0.21731763795926323,0.25585650044425085,0.11231216190728276,0.13222947282499023,5605.612761704544,3931.8654494361363,3413.9929998546859,2721.9126665091617,4665.4706795892962,5145.435226412661,3407.0205815193453,0.6239780097662864,0.7638673852247397,577.98859003940913,577.24001750245861,528.00079214042148,758.16512900330463,0.7821051715406542,0.5713717678429793,0.21073340369767496,0.36659611698350725,0.36878685269772271,0.30774539844976534,0.29580639389124164,0.33140022520150647,0.3119604143261141,0.30453789133227749,0.28795047304652654,4548082,0.39%,2026,
97,0.6085819959265075,0.2525024793616164,0.13891552471187604,0.8495093915951588,0.9759291679584946,0.8796249799392223,0.9807993482026375,0.5169961210952948,0.5841312166539319,0.19141391962498894,0.19292867757221396,0.21450322761875587,0.25274758208268033,0.11801004288110807,0.1390503692218824,5623.1949039552246,3940.9692112479433,3419.1336212544811,2723.7306597435331,4663.8833685403524,5162.4791591601934,3411.0921228716461,0.6195422745502197,0.7598752468297875,731.36325742754616,715.14775790674946,660.87496222416632,932.82693573405027,0.7758500109201445,0.5681084340512781,0.20774157686886638,0.36766007569460379,0.3703967822541171,0.3089352891579612,0.29763122287194421,0.33203094165335251,0.31334476477592715,0.30541640668716852,0.28903801337825308,4552358,0.09%,2027,0.96%
98,0.6076395744866442,0.24995301590322466,0.14240740961013112,0.8470214390830878,0.9745815635797588,0.8779646741083392,0.9797418283265316,0.5146837468255125,0.5826169159615159,0.1917557247122951,0.19234542245013553,0.21171556323350726,0.24970088578999555,0.120622129024068,0.14226376182824732,5633.7640788394483,3975.487139657228,3423.7400431374986,2726.5666251632283,4667.3554472939304,5177.371840839689,3414.4971738478298,0.6199662089275477,0.7596495697276665,581.66094033008039,579.25508714754517,526.91909629071051,790.23015350482774,0.7849714114871634,0.5748525143407369,0.2101188971464265,0.37039328028515406,0.37230292199824938,0.31279266810697814,0.29948382101654059,0.3346443749309625,0.31576744101891829,0.3093087674824615,0.29049637352407831,4560483,0.18%,2027,
99,0.6023643529780187,0.24818114527746232,0.1494545017445189,0.8454411738487048,0.974117150848698,0.876596792597479,0.9792939310423533,0.5092636256663516,0.5774588259671523,0.1953288523596427,0.19590669647165365,0.2098225587904937,0.24757115739047364,0.12635498939185938,0.14908716749107204,5636.7747580303412,3983.5195812117199,3430.1611296270166,2731.1374817984001,4654.8742891788015,5187.036918132736,3419.9564679507439,0.6149226677462071,0.7562293365057198,577.07207070297238,580.23714287633777,528.75374116666569,772.41041414549659,0.7812622895690396,0.5679104721711776,0.21338995321654528,0.37065765014476187,0.3733047213988287,0.31141533806045979,0.29962473629675485,0.33438787726279351,0.31593122608164165,0.30760007170030079,0.29028105205889793,4561327,0.02%,2027,
100,0.5967180683299024,0.24611103766517467,0.15717089400492298,0.845115907472647,0.972623462840266,0.8757662360463683,0.9783186314867814,0.5042959318219504,0.5707878882921028,0.19684363508676103,0.1985355654003476,0.20799235293543888,0.2452283686831066,0.1328276227152577,0.15660720586505666,5654.3192252318204,4000.0264003039229,3436.4572547876801,2735.6944339698971,4649.7560465801162,5199.6763549123189,3425.3904319578301,0.6130999070288007,0.7553815845298765,581.46265665131568,581.99422009646844,528.12373202421929,795.39585162852586,0.7828587596358594,0.5693255250801716,0.21353323455568776,0.37144537186350013,0.37491068661951038,0.31295450441814288,0.30128576272633556,0.3356329770462122,0.3182620563818086,0.30944328781647013,0.29127050479259547,4571409,0.22%,2027,
101,0.5946065135001365,0.24322321638245395,0.16217027011740962,0.8453951912977203,0.9721486994869388,0.8765531089501425,0.9784332059939171,0.5026774872273184,0.5683793454705554,0.1978522372546959,0.19964710817689346,0.2056197375416915,0.2422487884756963,0.13709796652871048,0.16152056554068717,5667.0428343269468,3994.7767574889453,3441.9549914886952,2738.0128869489877,4650.8482347100662,5200.9757888359609,3429.4350690871743,0.6163414871126777,0.7555646665742173,737.25028549017588,726.89840214102026,676.11060713247844,936.7458436644622,0.784470219459587,0.5784589516610683,0.2060263321071392,0.36940780327899136,0.37444071198199613,0.31188839152979397,0.30150173876846237,0.33483360860233508,0.31784973903388519,0.30782573280602288,0.291895699754047,4600283,0.63%,2028,1.05%
102,0.5932183555102415,0.23906658664787364,0.16771505784188487,0.8445749044600751,0.97228518771507,0.8748817845810577,0.9782415486332178,0.5010173359290251,0.5672990424147131,0.19685040230962042,0.19922877653336082,0.20190963957772415,0.2380113672977536,0.14164792895332587,0.1669747780026034,5672.2585751888209,4004.1516846300756,3446.7143266655976,2741.9584973238598,4648.749861207365,5206.7164707445045,3432.8097815332776,0.6108303150460951,0.753128092408286,586.49009476529807,584.12322059179803,534.12302201723571,784.97029756185918,0.783644391662433,0.5763562749075096,0.20728811675492348,0.37038783933643182,0.37566673939215955,0.31308496155131066,0.30152252375923755,0.33449892345445115,0.31779452839250605,0.30908574242327835,0.29205244440854433,4613200,0.28%,2028,
103,0.5952236613137902,0.23564013027505354,0.16913620841115629,0.8441769467687863,0.9714224683275866,0.8732306685927662,0.9771950397579207,0.5024740930524135,0.568601499012671,0.2000058873231759,0.20401054521843337,0.1989219657117937,0.23450181400171813,0.14278088800457903,0.1683191553131974,5677.7503908808658,4026.9462119802256,3452.1468330212406,2745.9844069365045,4657.4410960930491,5242.112504798346,3438.2498932143776,0.6163616514516382,0.757469802889958,586.62649964593982,581.03106660107767,525.96805064510022,760.96635779691508,0.7870129981834459,0.5588228201697549,0.22819017801369104,0.37547058694314867,0.37782449922995215,0.31722201615154194,0.30355503865188282,0.34030928204956717,0.31940455634507514,0.31339283794859452,0.29381569595309542,4614869,0.04%,2028,
104,0.5936545146715555,0.23248746898553047,0.173858016342914,0.8438449217995564,0.9695643592014873,0.871944104668703,0.9756911683708137,0.5009523475089723,0.5656354285536273,0.20205590877059273,0.2076297337925163,0.19618337008547176,0.23110485566351935,0.14670920420511227,0.1728240749843408,5687.6009915466757,4046.186634319512,3455.9368533049956,2750.433398730539,4658.1169130673879,5267.3338119750179,3443.6646478179518,0.6116105893458119,0.7576760381376629,578.27207638815594,571.79614085906655,516.62773524399336,763.27399867451561,0.7942560636211137,0.5760297655130724,0.21826458093197373,0.37330360551552938,0.37864553430012288,0.31600259327824048,0.30483538832671297,0.33771798661907632,0.32010371011940986,0.31130812309659533,0.29423219495595471,4620582,0.12%,2028,
105,0.5899533598398042,0.23017601214727754,0.17987062801291825,0.8428170191816687,0.9683018500106229,0.8713184509086876,0.97476925951093,0.4972227321963942,0.5616774702196848,0.20417723859305234,0.20947588828203073,0.19399626044509202,0.22825495691312744,0.15159802654018253,0.17836942287781066,5708.3873158697861,4052.3620788655808,3461.1438659263235,2753.7792132729937,4659.6785652915678,5279.6678796373717,3447.6827717854467,0.6047935644439869,0.75579341849961,727.58676251001748,715.28006709017211,660.30957174216348,913.67363950588117,0.7867620574277745,0.5739825101472541,0.21277954728052045,0.37241679954866252,0.37902684698968958,0.3153503846389446,0.30631498084339615,0.33687239748692749,0.32039822977626464,0.31066047398668517,0.29498109578023518,4632574,0.26%,2029,0.70%
106,0.5901389490859955,0.2266868928944752,0.18317415801952935,0.8417743985378884,0.9687596998993103,0.8705401924043504,0.975245730782528,0.49676385892064534,0.5630741394060066,0.20423572000973483,0.20920263357786542,0.19081922292266956,0.22437750304718787,0.15419131669457345,0.1813080574461159,5713.8493293545835,4066.3162947999517,3466.3776777492985,2756.5292042807841,4662.6723398791646,5288.3997921987984,3451.0275525099323,0.604021361714449,0.7546862861761946,581.1621745040535,578.94117952030285,527.39065393449846,794.59968923886584,0.7871545043770843,0.585688745632841,0.2014657587442433,0.37393774730169493,0.3804953981923419,0.31691237763826019,0.30683544884468211,0.33864893868114265,0.32192661575519832,0.31241293148867805,0.29537956784475256,4645235,0.27%,2029,
107,0.5874195034241578,0.22457627871388203,0.1880042178619602,0.8417575633285909,0.9690189129926001,0.8714022652601716,0.9754637846677093,0.4944648098540099,0.5607743991064317,0.2042380702136659,0.208509239532765,0.18903878115159983,0.22221611175229192,0.15825397232298116,0.18602840213387656,5726.8345179117123,4090.5515307033484,3472.9997001376955,2762.1069438782438,4663.2953929702944,5291.361433616009,3456.4488287877643,0.6024292480257831,0.7553541462652801,582.12151139691377,578.04140686698338,521.60280984029555,813.11297560518869,0.8001754844502581,0.5892450823398176,0.21093040211044045,0.37305302527214312,0.38051619335379333,0.31630810069789994,0.30773037469953307,0.33685452501458618,0.32188084934502886,0.31174692276638682,0.29659472662407432,4673109,0.60%,2029,
108,0.5836968984316231,0.22223845556535174,0.19406464600302514,0.8428415419757752,0.9672396794057374,0.8720270292726221,0.9738944315342547,0.4919639939205867,0.5561444321582704,0.20577139480096823,0.21037288677111857,0.18731180257501587,0.21945830452461243,0.16356574548017266,0.1916369427228547,5726.440007547727,4108.695046366196,3474.3067830702907,2766.4981245118288,4651.5093242915573,5299.0437365353628,3461.8447192994136,0.6038545020689705,0.755609474003881,576.86351253752616,575.01638398017747,518.81415495694193,783.87164410412618,0.7933251953779145,0.5788319643548095,0.2144932310231049,0.37302518474145463,0.37973978291093569,0.31747482566499285,0.30890277981627934,0.3379282329466653,0.32277377530739865,0.31271066308761225,0.2969022546885759,4680900,0.17%,2029,
109,0.5818840844465331,0.21990165458661792,0.19821426096684905,0.8411966815603619,0.9657151163440788,0.8696495035905958,0.9728899474094201,0.48947896088921294,0.5533985093744914,0.2062697652335371,0.21213596273808946,0.1849805421078959,0.21685159716087896,0.16673717856325299,0.19546500980870846,5742.2874122153444,4121.1965725531691,3481.1472880991414,2767.6898792235861,4655.4513059942265,5314.9939733589936,3465.8367112119681,0.5993168264587305,0.7519425898337391,725.61087792879027,711.51329049826279,654.41868660361945,938.35297407327232,0.7992482614981038,0.5898111603695643,0.2094371011285396,0.37367732696148814,0.38094910916138031,0.31806015352202177,0.31001817644747953,0.33841113527990352,0.32314621984694381,0.31311136229775971,0.29762281788473993,4688851,0.17%,2030,1.21%
110,0.5837665389850009,0.216854130211246,0.19937933080375309,0.8408069368253407,0.9650487809946593,0.8698018049902672,0.9727060958678405,0.4908349554651094,0.5540640768225211,0.20741651288014765,0.2139233892474991,0.18233245696084133,0.2141195720691078,0.16763952439938992,0.19686513210303036,5767.4200122457687,4125.0718334244939,3485.975294075095,2770.3852115716886,4675.1325093078685,5334.9250569591068,3482.8489103871793,0.6017855193992316,0.755700838200872,591.6132210054808,574.42772999518672,517.00968820328296,789.95820320284315,0.8025336593859708,0.5858760175035453,0.21665764188242548,0.3752923665340222,0.38094480051809126,0.31819817870641992,0.30986401892762988,0.33970242106262671,0.32367151036713793,0.31347488220019931,0.29761301032199056,4718802,0.64%,2030,
111,0.5838708441271712,0.2132161909196262,0.20291296495320257,0.8368682196019973,0.9628554375051045,0.8649774613795824,0.9699253871471657,0.48862295380222104,0.5529027308861778,0.2093255769010686,0.21692233023842605,0.17843385408522713,0.21005150283002783,0.16981141171454908,0.19990120378889886,5793.9673547039092,4137.3197508033581,3492.0363193464295,2775.0649060228411,4690.5839408189577,5368.4158501174379,3536.8021026049678,0.6164038182166709,0.7615112526860527,587.08668451995175,573.18704871053887,519.00444554843739,766.49604174950855,0.7981574189915379,0.5857455810670669,0.2124118379244711,0.37733092525665846,0.38578948164035826,0.31939038940682446,0.31291413720653666,0.34150684915982699,0.32699749900992864,0.31415549452277686,0.29913174566569117,4716291,-0.05%,2030,
112,0.5834553861534616,0.2108137965508623,0.20573081729567608,0.8356499418324147,0.9627560970626728,0.8636890154117993,0.9697661899324345,0.4875644595009493,0.5525244974180143,0.21014246359043337,0.2181835099005039,0.17616653682519856,0.20761877146270183,0.17191894550626685,0.2026128281819567,5813.8807244952277,4147.9717194690002,3498.2885634923268,2781.3871590123795,4701.8445701001256,5386.9864328500707,3542.275801805436,0.6114816798886188,0.7605102998235911,595.19523714946467,577.24281699814503,522.87585455525402,769.01550522041566,0.7987621683834163,0.5831227342575225,0.2157203527861686,0.37792888668949187,0.38649118308589059,0.31944469121724334,0.31282121235833049,0.3430015064538845,0.32718315124595204,0.31383827788840013,0.2992409550260155,4721322,0.11%,2030,
113,0.5818025958872985,0.20788529043498277,0.21031211367771865,0.8373422846837656,0.9630885929476106,0.8639198947737242,0.9691274108482736,0.48716791487521616,0.5511491492244776,0.21132715248733738,0.22007015153728915,0.17407114404497664,0.20477446788964376,0.17610322576357276,0.2071649758334893,5829.3576376569417,4167.4825607443445,3503.5300354000983,2784.2010622480416,4705.4189752062293,5410.0715906345285,3618.5703415875082,0.625303582384181,0.7614094385132125,729.89357767636977,722.25794921730824,671.56265409786272,915.82837627454467,0.8048975054541118,0.598116710035421,0.20678079541869077,0.37616160495210571,0.38494646711441821,0.31899494988911548,0.31347816611067086,0.34103378996846984,0.32648168907241948,0.31353895813079391,0.29986812972460158,4743113,0.46%,2031,1.16%
114,0.5800703156034557,0.205307454419228,0.21462222997731634,0.834651650316644,0.961889164349067,0.8612602380448722,0.9683631820683541,0.48415664621812077,0.548699303015396,0.21112104525562886,0.220696935897873,0.17136020565331783,0.2020122934251606,0.17913479844520538,0.21117756790851042,5837.21667884405,4190.8540729492879,3508.5487694567641,2781.5191484387997,4703.3031800682475,5420.407769192263,3627.5961144219309,0.6196573905128362,0.7548960740433723,594.95468200132927,576.82608671534899,523.12761506990819,787.41063661861824,0.8013936893745122,0.5946429004251359,0.20675078894937635,0.37920692732126049,0.38807697160143512,0.31889460520515761,0.3142792887323087,0.34256135256854203,0.32853070046355098,0.31333895605901263,0.30003994111206239,4750210,0.15%,2031,
115,0.578329400031598,0.2025498163362035,0.21912078363219845,0.8337858125834376,0.9622139884411315,0.8595061190700347,0.9681578554279198,0.482202848746238,0.5473341615691304,0.21319347161977417,0.223164370801895,0.16888316320250749,0.19928786294519193,0.1826998006346922,0.2155919639268092,5866.7912730463449,4216.6634311496264,3514.1164755436089,2785.9856809501584,4715.1888893547748,5456.9412667586084,3636.6867709745825,0.6232712374396209,0.7571950955246788,591.46614437724759,581.01492073441943,528.32368509839057,799.76848864161002,0.7881387181325324,0.5882826450166371,0.19985607311589537,0.38046600394135416,0.38981887870163362,0.31900027197403358,0.3149957821315626,0.34380432649486503,0.33019964378952293,0.31298646207558278,0.3008367058939706,4746718,-0.07%,2031,
116,0.5759159332387312,0.19997965793890699,0.2241044088223617,0.8337110281984856,0.9616956589459907,0.8595507643200427,0.9678332401603943,0.48014746485635307,0.5448479791936577,0.21382731889080603,0.22365803800731457,0.1667252462390276,0.1965672915894418,0.18683831710310497,0.22028038816289125,5869.3383409626767,4237.1624337767616,3520.4213259230437,2790.456469249089,4709.611718073912,5463.9547352514119,3645.7766407037971,0.6217686476846173,0.7543535243205297,591.37655941322987,577.33914796288752,528.26677952367322,769.41971613589646,0.7956911294520038,0.5989346693747529,0.1967564600772509,0.38372443424788416,0.39083927543769548,0.3239073632518672,0.3165484863325907,0.34722660143680956,0.33128232111394074,0.31734814092495567,0.30232747690084871,4759656,0.27%,2031,
117,0.5722316242566304,0.19621587504899662,0.23155250069437291,0.8354106003110242,0.962798325959492,0.8613574921178581,0.9688274079222483,0.4780483647371841,0.5418716668211723,0.21581644065042274,0.2257051100696524,0.1639208219652352,0.1930776032958213,0.19344141360860492,0.2278490558424984,5891.9578356608436,4244.5150414349582,3525.8522988674044,2793.5100056717424,4710.2370239956126,5476.4295724867334,3654.8226572466224,0.6209487184978165,0.7540088805086546,729.14999651878895,719.24484360150586,674.08664652783875,911.63719472607488,0.8010228004864994,0.6161888656822591,0.1848339348042403,0.38168207891810713,0.38912476286434355,0.32281133966897707,0.31669038483418616,0.34555189207267656,0.3303128374239529,0.31638733255536999,0.30336421718297463,4780035,0.43%,2032,0.78%
118,0.5673610955944428,0.19390125310994513,0.2387376512956121,0.8337952438405519,0.9631263730253394,0.8602537449986696,0.9691532347629117,0.4730629830468111,0.5376675276014218,0.21674112720744015,0.22705748996518205,0.16167394261779527,0.19068327520789735,0.19905831817594558,0.23477557021602027,5908.104973866537,4254.1342350892664,3530.2864447410943,2795.8369484618579,4704.0274228135213,5479.8617188893386,3663.8475405204908,0.6236261424912529,0.7525842800285085,600.164508770422,573.74769717777679,521.67764422022617,814.3121018526773,0.8010455026169633,0.6122860371231049,0.18875946549385839,0.3830069463196315,0.39162021322045065,0.32227118616255657,0.31722591231599589,0.34609178849218936,0.33176123917353695,0.31563152779070264,0.30446771548719115,4796576,0.35%,2032,
119,0.5632331512781831,0.19091661636754628,0.24585023235427067,0.8333927783434911,0.9627486531656222,0.8578177606453182,0.968875183498058,0.4693944407988848,0.5335695661526751,0.21663947032390815,0.22945731852898973,0.1591085293464878,0.18759990449827316,0.2048898081981185,0.24157918251467395,5939.7274405124754,4271.4491168392569,3536.1737446904776,2799.9160874286372,4708.9257509441913,5503.907392267959,3672.9376452307802,0.6210908927128157,0.7545519233905849,603.85602733949031,572.81338912820661,523.34767493676748,793.26129487271567,0.7970285427634546,0.6119372107919651,0.1850913319714895,0.38684383217540386,0.39372152881628864,0.32522450312019041,0.31881514463845689,0.34940441213731305,0.33353207403584195,0.31876545745978935,0.30594867616519222,4823085,0.55%,2032,
120,0.5621174846020542,0.18844841048307578,0.24943410491487,0.8311048936858225,0.961225831194501,0.8567889896712756,0.9680486178717881,0.4671785922791322,0.5311993391745582,0.2172201864015881,0.23008289819158037,0.15662039615979892,0.18506746909756025,0.20730590524689133,0.2449590229223825,5953.2757660403877,4302.0293226312124,3540.5870799819877,2804.6276066529654,4713.2281828335254,5518.6199702121512,3682.0269620855875,0.61744941264601,0.7551076803321187,595.24020625623302,571.14614565989314,519.26662635566777,773.91940639098971,0.8077634889184915,0.6094913808290001,0.19827210808949133,0.38877015357624856,0.39604394527153941,0.32681339083408034,0.32073309661242116,0.35098434051456989,0.33492359534916083,0.31989748033705523,0.30735616348300077,4824093,0.02%,2032,
121,0.5582655320127649,0.1860940210255968,0.25564044696163835,0.8304575100719306,0.9602528390577452,0.8558698727859808,0.9672182039985457,0.46361580367430233,0.5269516311465721,0.2164158391690411,0.22967185773067617,0.1545431773401906,0.18254125484672037,0.21229852905743762,0.2507599530644527,5964.3296867434492,4312.9665973242118,3546.7227536923037,2802.5167564988033,4706.1402206157718,5516.4622159758164,3681.1278966807668,0.6190212460360301,0.750635450784494,728.83856339513864,712.96555066019937,662.6325834100403,945.81538627610405,0.7921403508540574,0.6147858369980223,0.17735451385603518,0.38792680452514777,0.39665197535108299,0.32546282088075956,0.32193846598059406,0.34837692543729876,0.33454764131546161,0.31854869240347472,0.30817445769606205,4840311,0.34%,2033,1.26%
