PERIOD,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
ANIO,2003,2003,2004,2004,2004,2004,2005,2005,2005,2005,2006,2006,2006,2006,2007,2007,2007,2007,2008,2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021,2021,2022,2022,2022,2022,2023,2023,2023,2023,2024,2024,2024,2024,2025,2025,2025,2025,2026,2026,2026,2026,2027,2027,2027,2027,2028,2028,2028,2028,2029,2029,2029,2029,2030,2030,2030,2030,2031,2031,2031,2031,2032,2032,2032,2032,2033,2033,2033,2033,2034,2034,2034,2034,2035,2035,2035,2035,2036,2036,2036,2036,2037,2037,2037,2037,2038,2038,2038,2038,2039,2039,2039,2039,2040,2040,2040,2040
ANSES_WAGE_LOW,67.2266192372963,72.8603320312293,77.3394763351413,78.0475839881937,77.2937919704282,76.1586518240448,74.4474370639993,76.4292847715978,79.9867096978313,82.965216761185,83.0826847714888,85.2115579828299,86.7801251586143,87.702977898141,88.8646821325131,90.8385311154565,92.6517371132616,94.186309829445,95.3875713896008,103.064360205746,106.3956793178,106.184627752748,100.226169793609,97.2666085005239,97.1049304113949,94.9308367645896,100.554885592059,102.465238512519,104.415472104658,100.547533245671,101.287460622041,99.8639032112732,103.39455814904,99.5538934013142,99.9955526039996,99.2611978130002,101.671208177852,100.243786668684,101.363210574269,98.3161095147693,100.409967709948,95.9759316632572,98.382357967737,102.147570776535,104.517327461898,100.000000000001,99.710517345381,97.3283684024764,101.426563344562,98.8207627405496,99.9505592563835,99.446369656084,102.062248032227,98.67607309714,100.414544631681,98.7321865166643,101.903105449409,98.6828608711828,101.52924792948,101.742731258667,102.085830216164,104.768261205071,108.50692646334427,111.38953301931718,109.84107604833498,108.58441173086034,114.81146029636999,108.9367612894533,104.49133931628657,101.64684212109975,107.3463271331064,114.73707843299553,115.71567194956016,113.18151330293165,114.96898601066998,123.01112990216178,128.10319672296964,128.13081068362263,130.81269762682584,143.20059427056333,148.31595614557125,154.30894442194395,170.19330510241625,189.91010927785084,163.52855560967527,130.33680176947647,115.47639612874822,112.81782908932482,109.19600383959825,105.45602846364652,102.3361226544447,100.54646336769468,100.03171743520426,100.02113418267504,99.82146602421112,99.39687463951725,98.9167486752991,98.55072450801926,98.28714814459715,98.07937655698157,97.84962011012087,97.56113710012986,96.81196663391667,95.87606932266765,95.23169723351259,95.09672937973201,94.33269838869073,93.28952860885748,92.60005952870969,92.55990289215111,92.40357591709878,92.19044265765535,92.03740366812819,92.00282398953019,92.00517047521258,92.025383457018,92.02712616330416,91.99262108887336,91.99503742649404,92.01531749078526,92.01712832173529,91.98269488023995,91.98517824703075,92.00552266470325,92.00739888165877,91.9730342587818,91.97558198190649,91.9959881690551,91.99792717797096,91.96362870605468,91.85119272850078,91.6997562496394,91.58801693160167,91.55578131820091,91.56027911797675,91.58253665907559,91.58638444881952,91.55415391827621,91.55865614294689,91.58091776114915,91.58476989057777,91.55254436259102,91.55705093927864,91.57931656571022,91.58317296327304,91.55095235925565,91.49737958664467,91.4340851425071,91.38326300276655,91.36936752766074
ANSES_WAGE_HIGH,67.2266192372963,72.8603320312293,77.3394763351413,78.0475839881937,77.2937919704282,76.1586518240448,74.4474370639993,76.4292847715978,79.9867096978313,82.965216761185,83.0826847714888,85.2115579828299,86.7801251586143,87.702977898141,88.8646821325131,90.8385311154565,92.6517371132616,94.186309829445,95.3875713896008,103.064360205746,106.3956793178,106.184627752748,100.226169793609,97.2666085005239,97.1049304113949,94.9308367645896,100.554885592059,102.465238512519,104.415472104658,100.547533245671,101.287460622041,99.8639032112732,103.39455814904,99.5538934013142,99.9955526039996,99.2611978130002,101.671208177852,100.243786668684,101.363210574269,98.3161095147693,100.409967709948,95.9759316632572,98.382357967737,102.147570776535,104.517327461898,100.000000000001,99.710517345381,97.3283684024764,101.426563344562,98.8207627405496,99.9505592563835,99.446369656084,102.062248032227,98.67607309714,100.414544631681,98.7321865166643,101.903105449409,98.6828608711828,101.52924792948,101.742731258667,102.085830216164,104.768261205071,108.50692646334427,111.38953301931718,109.84107604833498,108.58441173086034,114.81146029636999,108.9367612894533,104.49133931628657,101.64684212109975,107.3463271331064,114.73707843299553,115.71567194956016,113.18151330293165,114.96898601066998,123.01112990216178,128.10319672296964,128.13081068362263,130.81269762682584,143.20059427056333,148.31595614557125,154.30894442194395,170.19330510241625,190.5991428573136,169.32646193968827,135.59594036631185,118.20024982930656,112.64826502665389,109.02635616961531,105.29688749099147,102.42712505817009,100.99409876512897,100.71062905172474,100.68894147568102,100.47723901290786,100.03943893742266,99.54599262551402,99.167745899721,98.89287672438535,98.67444289513837,98.43418569785784,98.1350760900505,97.37293667839084,96.42326059723007,95.76690348724796,95.62327420150493,94.84743452820449,93.79115583974648,93.09053400480666,93.04313592674615,92.94935859935131,92.83332703947416,92.74245156886231,92.70042025476373,92.69570405966559,92.70910442591739,92.7040235863475,92.66251658022276,92.65829957781703,92.67218177984304,92.66757966161255,92.62655734356665,92.62280169836158,92.63712925964015,92.6329700033528,92.59239666254979,92.58906826654044,92.60380829124911,92.60005952870965,92.55990289215111,92.3878263763169,92.15125736440598,91.98280880420761,91.94861419313266,91.95132072720328,91.97187926095614,91.97397327653913,91.93983838091236,91.94260063225316,91.9632125858126,91.96536100304212,91.93128361579964,91.93409949155271,91.95476284270563,91.95696362756455,91.92294164997655,91.86749622943674,91.80230135712324,91.7496361860984,91.75124611857865
ANSES_WAGE_CENTRAL,67.2266192372963,72.8603320312293,77.3394763351413,78.0475839881937,77.2937919704282,76.1586518240448,74.4474370639993,76.4292847715978,79.9867096978313,82.965216761185,83.0826847714888,85.2115579828299,86.7801251586143,87.702977898141,88.8646821325131,90.8385311154565,92.6517371132616,94.186309829445,95.3875713896008,103.064360205746,106.3956793178,106.184627752748,100.226169793609,97.2666085005239,97.1049304113949,94.9308367645896,100.554885592059,102.465238512519,104.415472104658,100.547533245671,101.287460622041,99.8639032112732,103.39455814904,99.5538934013142,99.9955526039996,99.2611978130002,101.671208177852,100.243786668684,101.363210574269,98.3161095147693,100.409967709948,95.9759316632572,98.382357967737,102.147570776535,104.517327461898,100.000000000001,99.710517345381,97.3283684024764,101.426563344562,98.8207627405496,99.9505592563835,99.446369656084,102.062248032227,98.67607309714,100.414544631681,98.7321865166643,101.903105449409,98.6828608711828,101.52924792948,101.742731258667,102.085830216164,104.768261205071,108.50692646334427,111.38953301931718,109.84107604833498,108.58441173086034,114.81146029636999,108.9367612894533,104.49133931628657,101.64684212109975,107.3463271331064,114.73707843299553,115.71567194956016,113.18151330293165,114.96898601066998,123.01112990216178,128.10319672296964,128.13081068362263,130.81269762682584,143.20059427056333,148.31595614557125,154.30894442194395,170.19330510241625,189.91010927785084,164.80599826723216,132.35701526597168,117.77754817997072,113.65765689941507,109.10919189945754,105.37461996728335,102.38265157030523,100.77529484447147,100.37885522849797,100.36308253082858,100.15772381135451,99.72681411354313,99.24028683772997,98.86840103904977,98.59941907553268,98.3865457965005,98.15175082892408,97.85814473620673,97.10261806898511,96.15992301354194,95.5096630403813,95.37051537717036,94.60065078520738,93.55095159869711,92.85595465271689,92.81229546973236,92.65968432401205,92.45420361251504,92.30568833748579,92.26881466999414,92.26899918693488,92.28713010976675,92.2867713124717,92.25008124256898,92.25043949393996,92.26873798705718,92.26854759480013,92.23203126252143,92.23255383590855,92.25101079500782,92.25097975571381,92.21462799864511,92.21530614902757,92.23391311485206,92.23403301300316,92.19783730553013,92.09295710512441,91.95401725549853,91.85035633546293,91.8169807949118,91.82044781954423,91.8417336978936,91.84457111958193,91.81122763402522,91.81472421686153,91.83603826467994,91.83890461885755,91.80559222845758,91.80911746551575,91.83045881172126,91.83335321626616,91.80007099951635,91.7453867301085,91.68096001062334,91.62904194696227,91.60047219582451
ANSES_GROSS_WAGE_LOW_2014_T4,7931.28204802977,8595.91164947292,9124.44536050511,9208.09112689555,9119.12473927505,8985.12191104348,8783.44759400192,9017.2098703422,9436.63914284909,9788.25668188735,9802.13873555441,10053.3477185862,10238.3351967417,10347.1196752917,10484.2626729241,10717.1251367045,10931.100195896,11112.0816852698,11253.8237747336,12159.5653517673,12552.5182978184,12527.785446192,11824.6212120187,11475.6163368848,11456.4747051694,11199.9694771408,11863.466945431,12088.727037037,12318.9711779131,11862.5206759118,11949.7959216979,11781.9441329838,12198.4334142285,11745.3019547325,11797.3794903884,11710.8115542026,11995.0996589436,11826.7618648176,11958.822116241,11700.5922272958,11846.3345104008,11323.2151555894,11607.1243787699,12051.346002875,12330.9182724505,11797.9433333333,11763.8373842945,11482.7780596426,11966.2672267099,11658.8524538333,11792.1301733155,11732.6511116527,12041.2718095032,11641.7846504388,11846.87279148,11648.3918827932,12022.4924505861,11642.5759219928,11978.3943645907,12016.0820786235,12044.028400265872,12360.50008829289,12801.585696886992,13141.673984883626,12958.987908906096,12810.727364840219,13545.391025938192,12852.297366098266,12327.829000776508,11992.236833570112,12664.65884557848,13536.615495846996,13652.069404394964,13353.090803288966,13563.975820446734,14512.783399550062,15113.542557564439,15116.800436994368,15433.207938817546,16894.724965037592,17498.232460345964,18205.28182116572,20079.30969311012,22405.48707687219,19293.006324647922,15377.062015241787,13623.839778645204,13310.183545855354,12882.882655260255,12441.642479724851,12073.557760301846,11862.414771791342,11801.685338365485,11800.436732229264,11776.87999603898,11726.786945074582,11670.141955887506,11626.958632045526,11595.862042048924,11571.34926787927,11544.242732473966,11510.20767042893,11421.82096335503,11311.404328915682,11235.381674981352,11219.458244074103,11129.318300701947,11006.245721206762,10924.902549830073,10920.164892604318,10901.72152467293,10876.576183499308,10858.520730236987,10854.441039351146,10854.71787640228,10857.10259254166,10857.308196041768,10853.237306913297,10853.522385056527,10855.915015549568,10856.128656358916,10852.06621844358,10852.359204650316,10854.759427518815,10854.980782532039,10850.926463798298,10851.227042728839,10853.634553125128,10853.863316298251,10849.816802017367,10836.551669099277,10818.685279137217,10805.502337714073,10801.6991983119,10802.229846180699,10804.855778266934,10805.309738320508,10801.507198590976,10802.038368506363,10804.664781606949,10805.119253654064,10801.317304123319,10801.848987487198,10804.475873476407,10804.930849075577,10801.129480471945,10794.808995117208,10787.34155246471,10781.345585217332,10779.706204938451
ANSES_NET_WAGE_LOW_2014_T4,6582.964099864708,7134.606669062524,7573.28964921924,7642.715635323306,7568.873533598291,7457.651186166087,7290.261503021593,7484.284192384025,7832.410488564744,8124.2530459664995,8135.7751505101605,8344.278606426546,8497.81821329561,8588.10933049211,8701.938018527002,8895.213863464734,9072.81316259368,9223.027798773934,9340.673733028889,10092.439241966858,10418.590187189271,10398.06192033936,9814.43560597552,9524.761559614382,9508.874005290601,9295.974666026863,9846.67756470773,10033.64344074071,10224.746077667873,9845.892161006794,9918.330615009256,9779.013630376552,10124.699733809655,9748.600622427975,9791.824977022372,9719.973589988158,9955.932716923187,9816.212347798608,9925.822356480028,9711.491548655513,9832.457643632664,9398.268579139201,9633.913234379017,10002.61718238625,10234.662166133916,9792.292966666639,9763.985028964435,9530.705789503358,9932.001798169216,9676.847536681638,9787.468043851864,9738.10042267174,9994.255601887655,9662.681259864203,9832.904416928399,9668.165262718356,9978.668733986462,9663.338015254023,9942.06732261028,9973.348125257504,9996.543572220673,10259.2150732831,10625.316128416203,10907.58940745341,10755.95996439206,10632.90371281738,11242.674551528698,10667.40681386156,10232.0980706445,9953.556571863193,10511.666841830138,11235.390861553005,11331.21760564782,11083.065366729841,11258.09993097079,12045.610221626552,12544.240322778483,12546.944362705324,12809.562589218564,14022.6217209812,14523.53294208715,15110.383911567547,16665.8270452814,18596.554273803915,16013.195249457774,12762.961472650682,11307.787016275519,11047.452343059944,10692.792603866012,10326.563258171625,10021.052941050531,9845.804260586814,9795.398830843353,9794.362487750288,9774.810396712353,9733.233164411902,9686.217823386629,9650.375664597786,9624.565494900608,9604.219892339794,9581.721467953392,9553.472366456012,9480.111399584675,9388.465593000015,9325.366790234522,9312.150342581504,9237.334189582616,9135.183948601612,9067.66911635896,9063.736860861583,9048.428865478532,9027.558232304425,9012.572206096698,9009.18606266145,9009.415837413891,9011.395151809576,9011.565802714667,9008.186964738037,9008.423579596918,9010.409462906142,9010.5867847779,9007.214961308171,9007.458139859762,9009.450324840616,9009.634049501592,9006.268964952587,9006.518445464935,9008.516679093857,9008.706552527548,9005.347945674413,8994.3378853524,8979.50878168389,8968.56694030268,8965.410334598877,8965.850772329979,8968.030295961555,8968.407082806021,8965.25097483051,8965.691845860281,8967.871768733767,8968.248980532873,8965.093362422354,8965.534659614374,8967.714974985418,8968.092604732728,8964.937468791715,8959.691465947282,8953.49348854571,8948.516835730385,8947.156150098914
ANSES_GROSS_WAGE_HIGH_2014_T4,7931.28204802977,8595.91164947292,9124.44536050511,9208.09112689555,9119.12473927505,8985.12191104348,8783.44759400192,9017.2098703422,9436.63914284909,9788.25668188735,9802.13873555441,10053.3477185862,10238.3351967417,10347.1196752917,10484.2626729241,10717.1251367045,10931.100195896,11112.0816852698,11253.8237747336,12159.5653517673,12552.5182978184,12527.785446192,11824.6212120187,11475.6163368848,11456.4747051694,11199.9694771408,11863.466945431,12088.727037037,12318.9711779131,11862.5206759118,11949.7959216979,11781.9441329838,12198.4334142285,11745.3019547325,11797.3794903884,11710.8115542026,11995.0996589436,11826.7618648176,11958.822116241,11700.5922272958,11846.3345104008,11323.2151555894,11607.1243787699,12051.346002875,12330.9182724505,11797.9433333333,11763.8373842945,11482.7780596426,11966.2672267099,11658.8524538333,11792.1301733155,11732.6511116527,12041.2718095032,11641.7846504388,11846.87279148,11648.3918827932,12022.4924505861,11642.5759219928,11978.3943645907,12016.0820786235,12044.028400265872,12360.50008829289,12801.585696886992,13141.673984883626,12958.987908906096,12810.727364840219,13545.391025938192,12852.297366098266,12327.829000776508,11992.236833570112,12664.65884557848,13536.615495846996,13652.069404394964,13353.090803288966,13563.975820446734,14512.783399550062,15113.542557564439,15116.800436994368,15433.207938817546,16894.724965037592,17498.232460345964,18205.28182116572,20079.30969311012,22486.778868124842,19977.0400279826,15997.532206717886,13945.19849471998,13290.178473827738,12862.867719289348,12422.867117950893,12084.294172325339,11915.226542320583,11881.78294616599,11879.224258233977,11854.247721640728,11802.596316821693,11744.37980056229,11699.75446619304,11667.325556646141,11641.554857250752,11613.209449261341,11577.920667227674,11488.00389131907,11375.9616454135,11298.525005513506,11281.579703771473,11190.046578757967,11065.427417651616,10982.768450584455,10977.176452193786,10966.112656248231,10952.423318565141,10941.701882038455,10936.743051418849,10936.186637393681,10937.767605010527,10937.168170437215,10932.271197375254,10931.773677821062,10933.41149214951,10932.868536848542,10928.028747011467,10927.585658118373,10929.276015679066,10928.785308979195,10923.998489222817,10923.605806947726,10925.344826710172,10924.902549830067,10920.164892604318,10899.863402776222,10871.953124806745,10852.079659128727,10848.045398291051,10848.364713647,10850.790197809327,10851.037248581199,10847.01003293826,10847.33592178617,10849.767708387008,10850.021177434312,10846.000746597962,10846.332962023645,10848.770812483437,10849.030459833979,10845.016566197266,10838.475146901053,10830.783492809267,10824.570085775355,10824.760024697078
ANSES_NET_WAGE_HIGH_2014_T4,6582.964099864708,7134.606669062524,7573.28964921924,7642.715635323306,7568.873533598291,7457.651186166087,7290.261503021593,7484.284192384025,7832.410488564744,8124.2530459664995,8135.7751505101605,8344.278606426546,8497.81821329561,8588.10933049211,8701.938018527002,8895.213863464734,9072.81316259368,9223.027798773934,9340.673733028889,10092.439241966858,10418.590187189271,10398.06192033936,9814.43560597552,9524.761559614382,9508.874005290601,9295.974666026863,9846.67756470773,10033.64344074071,10224.746077667873,9845.892161006794,9918.330615009256,9779.013630376552,10124.699733809655,9748.600622427975,9791.824977022372,9719.973589988158,9955.932716923187,9816.212347798608,9925.822356480028,9711.491548655513,9832.457643632664,9398.268579139201,9633.913234379017,10002.61718238625,10234.662166133916,9792.292966666639,9763.985028964435,9530.705789503358,9932.001798169216,9676.847536681638,9787.468043851864,9738.10042267174,9994.255601887655,9662.681259864203,9832.904416928399,9668.165262718356,9978.668733986462,9663.338015254023,9942.06732261028,9973.348125257504,9996.543572220673,10259.2150732831,10625.316128416203,10907.58940745341,10755.95996439206,10632.90371281738,11242.674551528698,10667.40681386156,10232.0980706445,9953.556571863193,10511.666841830138,11235.390861553005,11331.21760564782,11083.065366729841,11258.09993097079,12045.610221626552,12544.240322778483,12546.944362705324,12809.562589218564,14022.6217209812,14523.53294208715,15110.383911567547,16665.8270452814,18664.026460543617,16580.943223225557,13277.951731575844,11574.514750617584,11030.848133277022,10676.180207010158,10310.979707899241,10029.96416303003,9889.638030126083,9861.879845317771,9859.7561343342,9839.025608961803,9796.154942962004,9747.8352344667,9710.796206940224,9683.880212016296,9662.490531518124,9638.963842886913,9609.67415379897,9535.043229794826,9442.048165693204,9377.775754576209,9363.711154130322,9287.738660369112,9184.304756650841,9115.697813985098,9111.056455320842,9101.873504686031,9090.511354409067,9081.612562091917,9077.496732677644,9077.034909036754,9078.347112158737,9077.849581462888,9073.78509382146,9073.37215259148,9074.731538484093,9074.280885584289,9070.263860019517,9069.896096238248,9071.299093013624,9070.891806452732,9066.918746054938,9066.592819766613,9068.036206169443,9067.669116358955,9063.736860861583,9046.886624304263,9023.721093589598,9007.226117076843,9003.877680581572,9004.14271232701,9006.155864181741,9006.360916322394,9003.018327338756,9003.288815082522,9005.307197961216,9005.517577270479,9002.180619676308,9002.456358479625,9004.479774361253,9004.695281662202,9001.36374994373,8995.934371927873,8989.55029903169,8984.393171193544,8984.550820498574
ANSES_GROSS_WAGE_CENTRAL_2014_T4,7931.28204802977,8595.91164947292,9124.44536050511,9208.09112689555,9119.12473927505,8985.12191104348,8783.44759400192,9017.2098703422,9436.63914284909,9788.25668188735,9802.13873555441,10053.3477185862,10238.3351967417,10347.1196752917,10484.2626729241,10717.1251367045,10931.100195896,11112.0816852698,11253.8237747336,12159.5653517673,12552.5182978184,12527.785446192,11824.6212120187,11475.6163368848,11456.4747051694,11199.9694771408,11863.466945431,12088.727037037,12318.9711779131,11862.5206759118,11949.7959216979,11781.9441329838,12198.4334142285,11745.3019547325,11797.3794903884,11710.8115542026,11995.0996589436,11826.7618648176,11958.822116241,11700.5922272958,11846.3345104008,11323.2151555894,11607.1243787699,12051.346002875,12330.9182724505,11797.9433333333,11763.8373842945,11482.7780596426,11966.2672267099,11658.8524538333,11792.1301733155,11732.6511116527,12041.2718095032,11641.7846504388,11846.87279148,11648.3918827932,12022.4924505861,11642.5759219928,11978.3943645907,12016.0820786235,12044.028400265872,12360.50008829289,12801.585696886992,13141.673984883626,12958.987908906096,12810.727364840219,13545.391025938192,12852.297366098266,12327.829000776508,11992.236833570112,12664.65884557848,13536.615495846996,13652.069404394964,13353.090803288966,13563.975820446734,14512.783399550062,15113.542557564439,15116.800436994368,15433.207938817546,16894.724965037592,17498.232460345964,18205.28182116572,20079.30969311012,22405.48707687219,19443.71828550231,15615.405658770644,13895.328393662272,13409.265954987377,12872.640631755889,12432.037951455408,12079.047215428687,11889.4121797503,11842.64045850686,11840.779604573687,11816.551499220079,11765.713017254453,11708.312804952806,11664.437929159803,11632.70358952717,11607.588920695143,11579.88794347096,11545.248463028953,11456.111854961924,11344.893226514605,11268.175923361765,11251.759360906482,11160.93117260329,11037.088257408346,10955.092911553204,10949.942025884893,10931.93704939246,10907.694551489114,10890.172803499818,10885.822469104232,10885.84423830834,10887.983314309857,10887.940983608301,10883.61230995222,10883.654576245961,10885.813422094781,10885.790959724183,10881.482783534531,10881.544436446618,10883.721978022208,10883.71831602389,10879.429556324254,10879.50956412209,10881.704803406117,10881.71894892204,10877.448599865274,10865.07489325352,10848.68284852724,10836.45299192263,10832.515364561214,10832.9244021627,10835.435698028361,10835.770455431277,10831.836609899938,10832.24913476157,10834.763754045225,10835.101924886834,10831.171747944467,10831.587653414954,10834.105493346851,10834.446973554896,10830.520356482675,10824.06873736569,10816.467709509305,10810.34244577881,10806.9718027291
