period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
82,2758647.28107993,1416602.15240928,939500.536352504,289859.668074038,0,8479.1318926968,65620.6396684493,28732.6168972825,9885.1599324224,2758679.90522667,33
83,2702022.92104362,1357678.96706474,946534.172321604,287471.655693689,0,5409.0463228587,58637.7426206263,37514.5432276894,8912.44489515,2702158.57214635,136
84,2667316.23347473,1410480.50769285,871996.154593904,287404.727785917,0,10157.3501399019,57183.8078638302,20265.1144919813,9861.3171651144,2667348.97973349,33
85,3255797.68779508,1385687.33371986,877035.318237695,286963.609485504,593815.130876588,12056.8968642999,55418.7974850107,35159.762901908,9737.7622615002,3255874.61183236,77
86,2683715.20728878,1371096.54274119,928928.800085786,283625.480372397,0,8546.6722078484,42218.8751213835,43812.3085437862,5534.1943678318,2683762.87344022,48
87,2696594.04615696,1387682.15099187,919059.952946492,283331.815983721,0,7131.9488877546,52855.2605461119,37653.2622745849,8912.5848107459,2696626.97644128,33
88,2722419.05240809,1450571.54158728,885058.487822049,282769.604277473,0,7518.3944336445,60787.4912817731,25400.2790304763,10379.5159012694,2722485.31433397,66
89,3290775.87375184,1366471.8774172,927688.959996807,286289.884457692,598011.053059398,11001.3632829241,54636.6137570245,35745.137611749,11008.4851366115,3290853.37471941,78
90,2681689.45720791,1394078.03219394,911145.56525081,286091.239048163,0,9395.5743717192,44553.9637722395,27958.0772346385,8500.120680453,2681722.57255196,33
91,2689101.35125338,1412500.47614503,888042.125670535,281894.376714027,0,7994.8868439978,52694.313662342,36985.6837909151,9065.0051272523,2689176.8679541,76
92,2707330.56815066,1427660.90963523,886960.093835365,281521.956223303,0,8656.7904917543,54958.2057717386,37344.6646640861,10261.1868237946,2707363.80744528,33
93,3225315.82300788,1396402.13230317,867765.635157163,278865.512256101,589529.921790431,11407.0471234275,53940.6160004442,19201.8085712825,8894.6285184575,3226007.30172048,691
94,2652509.44619186,1429834.23376588,833481.499098101,280905.604820763,0,15375.9888621619,51883.9474485102,34791.1659968839,6750.8434748183,2653023.28346712,514
95,2634113.05780078,1375925.56889679,868839.982458204,281690.860829182,0,11626.7131349993,50222.8882542155,37988.8950345693,7956.8753937075,2634251.78400167,139
96,2666253.60116043,1351294.21575386,934686.419143512,282801.006383582,0,8981.6351217143,45701.9126792088,36181.7014700571,6640.1991978302,2666287.08974976,33
97,3284925.81034875,1372306.20837404,924306.262824173,283127.976974447,593705.97574315,8933.6020470828,55245.0193548196,37772.4817950337,9586.1897074225,3284983.71682016,58
98,2654775.67407119,1358183.55235115,913344.478003417,285119.634614946,0,8082.8686762895,51092.1962948201,31336.4296769784,7650.1283905469,2654809.28800814,34
99,2627427.39254944,1356369.63966934,875441.533107665,285339.054558474,0,6418.6834491,52152.8307560467,44569.1083090467,7149.3804065542,2627440.23025623,13
100,2613271.45389633,1371625.6426677,859821.104734799,284068.824854054,0,6960.3139152645,48843.3322678198,33805.3486941477,8246.1578365308,2613370.72497031,99
101,3164641.02593439,1324407.52850684,870380.63137723,284514.286137475,571096.589909499,12055.5401493868,51949.7346126075,41499.4874589033,8816.485632765,3164720.28378471,79
102,2669468.96997206,1439144.0645091,832473.855049728,284109.983611182,0,12230.0228123585,68481.609904566,24360.6184061449,8702.6817204539,2669502.83601353,34
103,2576838.10320811,1339081.99619705,852928.116916745,282665.406731374,0,8497.6135899484,55674.8829077533,28706.4007644899,9403.5056251029,2576957.92273247,120
104,2632011.96789278,1360393.58793847,879527.315999633,281418.581029968,0,9310.193311726,58853.632430523,33349.4481407619,9172.1672146182,2632024.9260657,13
105,3280922.35368419,1407777.37205595,868028.047732026,281743.76151948,604467.532209856,10145.1137828697,56627.5852513528,42100.021590276,10143.1874155039,3281032.62155731,110
106,2655085.86588011,1399229.3988559,863366.298814273,278565.726403906,0,8787.4675102342,59897.4388941201,36837.0576260347,8381.3644141424,2655064.75251861,-21
107,2657918.24641593,1388385.5560447,887046.833742538,280811.102841644,0,10584.9771998282,46550.2673884864,36355.9599035807,8659.808652112,2658394.50577289,476
108,2628307.34166882,1398596.63958746,848748.745710232,277754.523690395,0,7880.1138515038,53060.3572614901,34988.6337524065,7278.3278153322,2628307.34166882,0
109,3241273.1900335,1440678.707164,818128.016085529,277893.397139875,590991.415046947,9436.511657461,52166.9866271851,42184.1497904166,9511.7432288706,3240990.92674029,-282
110,2651174.62702098,1384492.7365447,882946.854260724,277793.9556265,0,9373.851161094,48213.7055015726,40358.2384900066,7752.9168423545,2650932.25842695,-242
111,2655191.66215846,1388660.71230564,895709.422562543,278009.932785871,0,13124.2438601434,41263.5262198116,31767.6737331019,6413.3289287549,2654948.84039587,-243
112,2534987.64411909,1330908.04915382,818680.578427776,277460.554409147,0,8266.9078828117,57343.8646397336,31636.8503712339,10464.4952325404,2534761.30011706,-226
113,3098769.597013,1345958.717371,812183.752090981,275787.940524336,561990.509907324,11993.7308440162,48311.3866355151,34025.705303112,8252.8954133329,3098504.63808961,-265
114,2530192.3405069,1417020.22053091,729845.099945889,275237.26604441,0,10055.1139940577,61339.0896586902,27839.1931627728,8881.794935624,2530217.77827235,25
115,2540023.15739871,1398548.79961245,785860.74489745,271695.576507841,0,8551.6156014982,43356.8806809054,24711.5380912367,7100.3157298357,2539825.47112121,-198
116,2531219.41985394,1384954.79606646,766048.096680565,271317.462427635,0,9878.3419077229,55393.6192387112,32904.7215583147,10769.4264200193,2531266.46429943,47
117,3135753.95705307,1415977.87622055,770263.194772371,270028.827626765,573029.364637286,11230.5300480422,61954.0060115532,24184.9120454139,8798.7325711694,3135467.44393315,-287
118,2529584.4339717,1375051.11305945,783870.804097582,268540.2644256,0,11611.1018641885,53604.3410201592,26193.0394020445,10722.2760357342,2529592.93990475,9
119,2571113.69468377,1426922.27008585,765342.249919013,270875.394821442,0,11413.0006888629,60166.9052312435,25632.3747146382,10524.2833320469,2570876.47879309,-237
120,2555029.5618001,1344746.02910893,814598.556058261,270990.669314405,0,12216.5871045988,63856.5435532857,37797.3677470906,10590.6620976082,2554796.41498418,-233
121,3158268.74354713,1386217.74497898,812694.893790655,270840.35254745,571145.622314781,8095.6509008293,54391.6422697167,45098.5766885012,9485.4991269119,3157969.98261782,-299
122,2631442.45091214,1470940.88542101,768009.754735391,272001.18764012,0,12671.4029048012,69740.973215946,27279.4204438794,10818.0622186184,2631461.68657976,19
123,2535213.8427571,1396608.74914964,758314.644909791,270938.250804472,0,7633.4359362106,64448.458024281,27033.2270608466,10225.9681563655,2535202.73404161,-11
124,2631865.51648332,1454356.42545803,790497.847887631,269022.241245621,0,12181.4815737267,59950.9501507874,36476.9423969684,9173.965178603,2631659.85389137,-206
125,3181176.54330724,1446489.57595409,771143.795779212,272400.554039031,585061.734451174,13169.4377877096,58301.1901711841,30370.0974895901,10288.9726769125,3187225.3583489,6049
126,2582805.16940021,1436688.01623137,770666.900942044,268710.351273115,0,10179.8224456708,70089.1369720785,18027.7930728979,12720.4189592594,2587082.43989643,4277
127,2565649.59219605,1449112.20018465,736843.214382436,271224.20363643,0,10906.1793190235,69593.6604558582,23159.7622847118,10265.430918639,2571104.65118175,5455
128,2564307.03338769,1401937.88730316,780063.240961985,266172.781186421,0,7472.6026407122,68421.0438663606,33646.64450796,10886.1132193751,2568600.31368597,4293
129,3114390.71421853,1425493.53544047,740480.153163375,266112.12078408,578375.897308151,10645.6718147164,57999.208272533,23623.1370095469,8315.9057437459,3111045.62953662,-3345
130,2573571.52432254,1424010.44103496,773978.463537204,268096.010899734,0,10387.8352803908,59699.6027159645,27894.9015401245,10213.916405182,2574281.17141356,710
131,2586969.84216667,1455829.38527463,747537.545357249,268750.507353448,0,8541.7802648242,71997.5644125049,24041.3882812536,11747.5301406423,2588445.70108455,1476
132,2562419.48339883,1473379.25296983,683671.36088142,271524.862990499,0,11126.9925159178,77656.3372196433,30463.5577421065,12223.0814033121,2560045.44572273,-2374
133,3129240.56807792,1465372.94198381,672733.238967471,269555.145260231,584343.871425331,12056.606309959,78633.4225570029,31824.5882627378,10990.0963189398,3125509.91108548,-3731
134,2535940.80817351,1471451.24504801,686569.438599825,273009.585092388,0,11249.4876553681,51479.465790862,29074.8944174471,10095.8855177205,2532930.00212162,-3011
135,2571119.85365294,1473190.16757125,721172.002019946,273089.194086375,0,10320.9571479719,46195.465400313,38826.8521300144,8158.4717357399,2570953.11009161,-167
136,2624912.12836469,1473824.36370167,760155.15250195,272707.734804646,0,8193.7330509376,70094.7265079717,28966.5083148852,11870.6503102731,2625812.86919233,901
137,3197685.77178008,1427662.8456193,774521.079113531,271598.293661348,614415.847658411,11286.2642610226,58514.8856736597,24100.8424481632,10322.534644784,3192422.59308022,-5263
138,2504732.08586592,1404409.77462644,739070.493131966,273521.055928438,0,11674.6970173816,40838.2896697413,27679.153868244,8905.0366580911,2506098.5009003,1366
139,2539762.85002595,1347103.38531969,802091.57805373,275204.672696819,0,9307.3857995751,49859.2812814163,51513.6709398145,8840.7753089198,2543920.74939996,4158
140,2627473.65163036,1464075.87178233,762477.553319063,276107.481701007,0,12482.7938272817,62349.6000648161,47165.6474252914,9350.5699637118,2634009.5180835,6536
141,3226946.28515561,1475849.06764365,759229.926754089,273711.861603179,612849.054066302,12178.4896859809,60114.7166084978,29139.9675998925,11644.4447273918,3234717.52868898,7771
142,2628046.24254223,1544140.8956553,692498.314778049,276024.428561318,0,13071.2993539035,63792.7046481477,28668.9067394218,10700.1922589559,2628896.7419951,850
143,2593921.5314571,1483957.4140393,711654.613675337,274306.762309693,0,9777.9019808069,66546.2026120776,34450.5584986009,14177.8034217211,2594871.25653754,950
144,2564305.71374591,1488039.32117221,701928.074799832,273101.986315736,0,11628.745220039,62963.8935507574,14871.3167707095,10862.2154179117,2563395.5532472,-910
145,3188251.81557414,1434072.25828693,766287.37514313,269465.738784653,599438.26212923,13661.1406836064,63839.1060604214,29308.970600927,11572.4094225258,3187645.26111143,-607
146,2624581.80913736,1467330.42013965,774555.89908055,274869.060288643,0,9805.960340978,59317.9678804543,26550.8719285736,10561.036047235,2622991.21570608,-1591
147,2639083.00360444,1490299.92826453,758287.71578678,277574.144476682,0,12634.2235535625,55310.6755936064,33490.4985613572,12808.7536178142,2640405.93985433,1323
148,2620167.20710726,1503133.83392542,735156.23459801,275389.829128314,0,19711.1110127232,54070.2841711033,22520.9885909843,10331.1284025956,2620313.40982915,146
149,3207158.40576634,1556671.31398442,664188.000880826,277010.988714523,608574.554077374,13200.9630304466,52702.0150211113,26356.8923026586,11464.6938698727,3210169.42188124,3011
150,2518736.73761758,1438048.61906058,711677.483141742,274324.546743754,0,9177.1188180681,40354.2933410712,30007.0148741755,10665.3450979663,2514254.42107736,-4482
151,2576738.90664596,1517349.07991406,677152.999264719,273046.405086959,0,12219.7399963068,47413.0797586885,38439.0398748948,9780.7621690591,2575401.10606469,-1338
152,2548329.69271012,1507837.61391222,667820.16896154,273206.253789546,0,12953.2854364883,52376.9326400043,24356.9173103869,10465.5043302626,2549016.67638044,687
