period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
49,17715077.310026016,17023138.326321423,17764696.015439745,17069779.906247236,14752662.780516058,2270475.5458053635,14799304.516284553,2270475.389962681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,20422728.973554432,19622753.536475047,20483158.526403636,19679557.312080815,16969923.655786883,2652829.880688166,17026727.66630313,2652829.6457776837,0.0,0.0,3407163.984369696,3216614.40001677,3417235.5757891578,3226081.695250654,0.0,0.0
51,19803719.209946625,19026235.09023376,19865407.140276864,19084221.739380628,16392319.331441427,2633915.758792337,16450306.392760696,2633915.3466199343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,21428379.18827948,20585898.1366147,21496797.35981479,20650211.211030804,17680801.38290575,2905096.753708945,17745114.989444885,2905096.221585917,0.0,0.0,3574736.3929253975,3375531.558506706,3586139.420304139,3386250.4030924356,0.0,0.0
53,18797742.276254866,18060281.71035661,18858938.62631268,18117806.265209418,15421030.301516397,2639251.4088402167,15478555.734776389,2639250.530433032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,19382687.657005876,18620358.943560638,19446149.45903395,18680013.0211588,15814084.3599322,2806274.5836284393,15873739.602055404,2806273.419103388,0.0,0.0,3233501.5867102435,3054064.6661397154,3244078.550823392,3064007.0104140094,0.0,0.0
55,18442646.686769426,17716065.08296566,18504208.894484006,17773933.54219425,14992926.016218219,2723139.066747438,15050795.747352682,2723137.794841566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,20186871.380048394,19389279.297005445,20255680.712989733,19453960.053256165,16313964.628004322,3075314.669001124,16378646.668370562,3075313.3848856078,37448.33092,36324.8809924,3367063.0389843583,3180768.637057211,3378531.2581777493,3191548.7610620577,6241.388486666667,6054.146832066666
57,19311477.993100516,18548363.1456847,19378522.40182229,18611384.875241846,15547749.372390991,3000613.77329371,15610772.230527245,3000612.644714597,68744.54059199999,66682.20437424,0.0,0.0,0.0,0.0,0.0,0.0
58,20633380.7218503,19816191.036823183,20705686.7497742,19884158.68763172,16527025.853274364,3289165.1835488207,16594994.61270884,3289164.0749228755,105406.35487200001,102244.16422584,3441144.8737286464,3251515.035457607,3453195.8756450536,3262842.9754013508,17567.725812,17040.69403764
59,19837109.600333218,19050816.595676728,19908872.900185447,19118274.082830187,15827856.966838732,3222959.6288379966,15895315.486342233,3222958.5964879557,149637.759648,145148.62685856,0.0,0.0,0.0,0.0,0.0,0.0
60,21578716.70281938,20722122.173039757,21656132.43698307,20794892.9481628,17142566.668812994,3579555.504226767,17215338.513471074,3579554.4346917295,192607.56152000005,186829.33467440002,3598307.549221861,3400899.245728955,3611210.1689245277,3413027.7064790237,32101.26025333334,31138.22244573334
61,20064753.89597946,19268522.15432627,20136273.144809503,19335750.234539516,15878900.937363222,3389621.2169630458,15946129.962705074,3389620.271834447,206676.956,200476.64732,0.0,0.0,0.0,0.0,0.0,0.0
62,19904810.40369147,19113901.81446407,19977163.673358385,19181913.875875782,15701785.418118186,3412116.396345882,15769798.292535005,3412115.5833407748,226116.87577600003,219333.36950271996,3320161.886514112,3138147.17864472,3332220.76265094,3149482.520850855,37686.14596266668,36555.561583786664
63,18906915.154049594,18156227.527708244,18976423.93076748,18221565.767026108,14847657.341748362,3308570.185959886,14912996.264202187,3308569.5028239195,241456.25599999996,234212.56832000002,0.0,0.0,0.0,0.0,0.0,0.0
64,17365128.49065317,16677590.882354742,17429024.00557604,16737652.657329993,13603317.412107052,3074273.470247691,13663379.744664,3074272.912665996,243263.38608000003,235965.4844976,2897731.4093719698,2740161.565827108,2908380.660254107,2750171.8600649475,40543.89768,39327.58074959999
65,17250304.81558549,16566228.383007785,17316611.40549836,16628556.568545388,13529149.620280048,3037078.7627277337,13591478.37758644,3037078.1909589474,197333.12988,191413.1359836,0.0,0.0,0.0,0.0,0.0,0.0
66,17442915.12166215,16749677.58639601,17512959.42484097,16815519.22230461,13677901.104167158,3071776.4822288533,13743743.315127429,3071775.907177179,197040.4926,191129.277822,2910512.579013152,2753144.174137958,2922186.627933117,2764117.778527193,32840.0821,31854.879637000002
67,17809528.10497982,17100637.59195806,17882424.824711885,17169160.499195717,13940981.898876878,3159655.6930811782,14009505.400889708,3159655.0983060114,220076.0576,213473.775872,0.0,0.0,0.0,0.0,0.0,0.0
68,17573303.904465877,16873553.197454628,17648006.389123876,16943773.523675416,13741238.888985466,3132314.3084691605,13811459.806189278,3132313.717486138,235773.45183999997,228700.2482848,2932330.750568219,2773304.2083904347,2944781.163018714,2785007.594450593,39295.57530666667,38116.708047466665
69,17999980.665136997,17283258.85852374,18077258.61593345,17355900.122831255,14070486.941667806,3212771.9168559383,14143128.7863942,3212771.33643706,256131.153,248447.21841000003,0.0,0.0,0.0,0.0,0.0,0.0
70,18650287.917519636,17915806.782539997,18697141.484528128,17959212.565917533,14441412.509558557,3474394.2729814453,14511859.704662902,3447352.8612546325,296363.21230400004,287472.31593488005,3111795.2413399513,2937785.335803651,3119510.227719302,2944946.2997557796,49393.86871733334,47912.05265581333
71,18463704.467569206,17735638.499011833,18511923.25205432,17780333.413428783,14219058.299832318,3516580.1991795152,14290547.119466146,3489786.293962633,310929.870824,301601.97469928,0.0,0.0,0.0,0.0,0.0,0.0
72,18546995.171164677,17814192.706184138,18596615.22532734,17860216.73713734,14215581.686648043,3598611.019536096,14288021.526970154,3572195.2101671873,342361.13824000006,332090.3040928,3094000.3909936394,2920418.612797957,3102179.448463357,2928018.693412394,57060.18970666667,55348.384015466676
73,17574446.672874507,16877575.964893866,17626762.947754953,16926205.489891313,13447768.092435326,3429807.872458541,13517393.182366954,3408812.307524355,355676.45993600006,345006.1661379201,0.0,0.0,0.0,0.0,0.0,0.0
74,19120787.11384441,18361519.67866735,19181236.95407735,18417796.38325397,14576120.407124545,3785399.2715428057,14653632.100155944,3764164.2830980276,392150.3864719999,380385.87487784005,3189311.673872769,3009716.295076607,3199301.480959617,3019024.0918206,65358.39774533333,63397.64581297334
75,18026421.90156833,17309652.548144825,18087342.084381234,17366482.588943284,13728512.971687296,3581139.57645753,13802335.866883453,3564146.7220598264,401878.16822399996,389821.82317727996,0.0,0.0,0.0,0.0,0.0,0.0
76,21131075.836396385,20289581.779922802,21205113.761619586,20358685.551078018,16054678.86513455,4234902.914788253,16142540.331293048,4216145.219784967,505652.086632,490482.52403304004,3524420.1959297196,3325597.9645408015,3536679.973355396,3337044.9477562425,84275.347772,81747.08733883999
77,20109799.573424675,19306523.00479621,20182304.394057166,19374211.885730296,15247825.451234734,4058697.5535614816,15333272.432965443,4040939.4527648534,489551.4383759999,474864.89522471995,0.0,0.0,0.0,0.0,0.0,0.0
78,22430775.75278373,21533283.360846523,22511485.373470373,21608632.720925406,16964587.706772063,4568695.654074464,17059679.50318947,4548953.217735937,568505.6697600001,551450.4996672001,3740719.097044765,3528902.918195976,3754086.634973077,3541387.147586921,94750.94496000002,91908.41661120002
79,21484456.742989648,20621621.83813872,21564123.189153723,20696047.849082883,16149860.805330744,4471761.032807977,16241843.101151502,4454204.747931375,554644.811968,538005.46760896,0.0,0.0,0.0,0.0,0.0,0.0
80,23212131.757744648,22278927.33415604,23299423.35461649,22360485.541613195,17394748.31889061,4884179.015265427,17495139.59676621,4865345.944846977,629499.3868800001,610614.4052736001,3871581.5933763515,3651987.0941970283,3886043.8789223004,3665498.212612155,104916.56448,101769.06754560002
81,22360795.900296837,21459382.709533628,22445261.283074584,21538305.869783804,16689175.705713075,4770207.0038205525,16786112.17763375,4752193.692150048,607405.09608,589182.9431976001,0.0,0.0,0.0,0.0,0.0,0.0
82,24119400.826094188,23145541.45045324,24209289.601888884,23229489.22167361,17962872.484378595,5182668.966074643,18067702.410626445,5161786.811047166,643928.4138559999,624610.56144032,4021281.243834714,3792185.8258801834,4036173.7594791777,3806098.8155478924,107321.40230933334,104101.76024005332
83,23148872.394461766,22213445.418603253,23238213.35608103,22296968.804865032,17166303.78260146,5047141.636001789,17267055.59259312,5029913.212271916,646729.2162,627327.339714,0.0,0.0,0.0,0.0,0.0,0.0
84,24749753.55249692,23747873.893403206,24846616.55985524,23838442.27019202,18313197.38424947,5434676.50915374,18421987.337648187,5416454.932543829,711628.17992,690279.3345224,4125659.5819954854,3889953.095196025,4141723.822400487,3904976.585551611,118604.69665333333,115046.55575373334
85,23993515.818527672,23021331.85712183,24087789.86278226,23109482.30218868,17751496.709113274,5269835.148008556,17857276.496767487,5252205.80542119,706495.1415360001,685300.28728992,0.0,0.0,0.0,0.0,0.0,0.0
86,25635521.04408041,24595220.73677061,25740575.26484584,24693552.255852006,18918829.378646653,5676391.35812396,19033411.93364721,5660140.322204793,778056.841224,754715.1359872802,4272988.209952714,4028143.2849310436,4290429.07724491,4044473.0571555607,129676.14020400002,125785.85599788
87,24964942.68677978,23950668.128117137,25070179.060492888,24049182.85528212,18390859.37560314,5559808.752514004,18505160.827149156,5544022.028132962,772499.3026800001,749324.3235996001,0.0,0.0,0.0,0.0,0.0,0.0
88,26334031.496225353,25262087.491228715,26446150.125937123,25367051.701704353,19358241.566842582,5903845.924386133,19479764.854153052,5887286.847551298,888910.2192239999,862242.9126472801,4390769.505024898,4139577.6927673602,4409386.498998272,4157011.7986580147,148151.703204,143707.15210787999
89,25846114.594731227,24792813.293840896,25948038.434015475,24888110.20475881,18952106.612228613,5840706.681612284,19070073.01011376,5818037.194645045,976916.45304,947608.9594488,0.0,0.0,0.0,0.0,0.0,0.0
90,27267427.594457198,26155004.691216808,27375101.69644413,26255680.474475175,19965068.911035568,6189935.78018124,20089583.109656703,6166097.364818472,1140135.886632,1105931.8100330401,4544244.318258198,4284678.484945577,4562136.144447217,4301446.267830086,190022.64777200003,184321.96833883997
91,26763186.562031556,25670934.87404937,26868295.339911357,25769218.80272006,19556374.10045062,6114560.773598755,19677734.253425784,6091484.549294272,1175640.299952,1140371.09095344,0.0,0.0,0.0,0.0,0.0,0.0
92,28100658.051433183,26952609.56183471,28211276.535805557,27056062.522217132,20544349.67859269,6408259.883242026,20671471.073586877,6384591.448630255,1322859.3405600004,1283173.5603432,4685437.558680233,4418791.318533278,4703822.670893091,4436025.308811123,220476.55675999998,213862.26005720004
93,27920553.83264171,26779762.99207435,28030281.358499214,26882388.02646633,20388191.771700025,6391571.220374329,20514109.49939777,6368278.527068557,1401732.7898400002,1359680.8061448003,0.0,0.0,0.0,0.0,0.0,0.0
94,29350509.08092247,28149568.080836862,29476190.461980745,28267356.104721915,21361389.878050923,6788178.202785934,21493532.00717302,6773824.097548905,1583734.4562000001,1536222.4225139997,4890972.719369681,4612889.108043143,4911863.968887849,4632474.669188511,263955.7427,256037.070419
95,29218211.439850446,28022243.784331355,29343809.238658063,28139985.304553766,21218833.725443356,6803410.058888002,21349872.602452032,6790112.702101729,1626411.5814880002,1577619.2340433598,0.0,0.0,0.0,0.0,0.0,0.0
96,29864020.349360406,28640157.3894776,29993175.431256022,28761235.891857825,21679689.46878677,6960467.920690832,21814350.203803983,6946885.6880538445,1731350.1204480005,1679409.6168345602,4976884.700587423,4694681.0533205485,4998359.463187321,4714819.556683921,288558.353408,279901.60280576005
97,29760754.87197333,28539978.072503317,29890237.350328393,28661366.952701792,21582481.166883975,6957496.905619348,21717351.155128565,6944015.797573232,1817898.313616,1763361.36420752,0.0,0.0,0.0,0.0,0.0,0.0
98,30370259.977693092,29123994.16248829,30503840.40098258,29249229.486331653,21999543.606930755,7124450.555557534,22138493.57465138,7110735.911680274,1922614.46656,1864936.0325632002,5059069.25015609,4772158.472407734,5081281.105520658,4792989.377237664,320435.7444266667,310822.6720938667
99,30250415.190866705,29007929.07324468,30382540.924450926,29131798.72892321,21887833.03677055,7120096.036474123,22025315.725247845,7106483.003675369,2005080.10464,1944927.7015008002,0.0,0.0,0.0,0.0,0.0,0.0
