Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1266562.9668805636,115546.39585725358,442137.70150223374
62,1544784.7993417196,141056.82832342433,540286.2905384321
63,1056764.9171646163,96917.20917773433,370179.0437358655
64,1234141.2644810416,112848.16623371327,430869.46056579426
65,2370418.58369451,215432.45809827466,824562.9580620956
66,2549714.392724175,231863.4227545024,885704.2518557059
67,1966919.184868198,178367.52416035766,682937.850045884
68,2070162.4699823447,187954.7843780592,720294.7537420709
69,1502114.774455024,145425.1582777258,556551.3989235917
70,1675763.8561482988,163999.28876971826,625806.8624894824
71,1236399.950630812,123261.40834705252,469411.5728553664
72,1507601.055237338,149637.9407721511,570273.5337788854
73,1093177.338474268,110696.23649264174,421495.51294466574
74,1378961.3067998216,138612.78414963325,526990.491245037
75,998560.5028379746,102410.81368966307,388051.3646229729
76,1316926.9129421413,132724.53904024046,503336.28426944185
77,918228.0749633312,95989.64422409423,360650.1494825939
78,1201892.4195987768,124002.13559381617,468235.5860633906
79,822181.2656742223,87362.38290517963,330510.56379696913
80,1129151.1878476255,117521.02298304997,444555.9714117246
81,736767.5079253204,80719.04993400676,304220.77022772003
82,1058157.2228458114,112283.18634210713,423372.3626750754
83,683170.5518638901,76103.33801227156,286354.03288586996
84,1036882.2016733065,110234.3851695885,416156.5483793458
85,654681.0677867383,73621.56946588354,277216.3361948207
86,1020869.1131270379,108379.01023162808,411510.20741974376
87,634151.637303602,72296.41267815465,270857.06967064645
88,1027706.4510418475,110410.62310517952,414011.0449545467
89,623185.2159534022,72711.56890626205,268913.3675959464
90,1017191.136453364,111466.78503915342,413267.4105323609
91,627085.1585005857,73277.66365256347,270103.78286699485
92,1033265.6576551273,112126.12414762378,417923.8410417624
93,640005.9693323746,74647.80634728307,274037.9269768847
94,1063749.4786634855,116214.62413562089,428522.75839412864
95,643797.8726745732,77008.23216917459,278589.2674779361
96,1086429.4785392135,119950.20989288855,437774.8411656916
97,665805.4880583845,78528.53242922341,281523.76451270655
98,1123282.5491752885,122838.80436987616,446479.14239886217
99,690725.836560145,81651.12764898175,289004.9648383949
100,1135085.5362491347,123847.75301795825,449592.7338046264
101,692705.6137201488,81860.61737902556,290348.5644353088
102,1151461.0053256676,125757.23359958362,454790.39206447825
103,706951.1924161948,83963.00061695417,295076.0725129768
104,1168803.3451153077,128689.74123502523,461998.75275473855
105,713708.4483004026,85084.07571616117,297834.00018779095
106,1171769.108804252,130035.18872349709,465694.1298838146
107,706010.9964356646,85792.40745377028,299354.43587019015
108,1190514.8188233748,132048.17233513854,472564.43286887
109,722693.2754057758,86001.84647015901,301889.2896862477
110,1219282.4576568976,133754.0400754353,479224.4639531113
111,744678.5196899399,88020.97539714817,307042.35315096565
112,1234685.2198718563,135038.13472792134,481501.0236701593
113,746656.1332016736,89052.30082212389,309158.02626178507
114,1239756.9632686414,137208.9783638427,486074.82266114093
115,752963.891528409,92041.73542685807,313968.05235488527
116,1253895.964896012,141238.2952474095,494468.3981618788
117,754285.9709722847,92956.84831022099,314778.8285151273
118,1266944.912936408,143930.25103479717,500904.6383963376
119,751141.9994190373,94011.31080902927,318378.30704897456
120,1257548.4735249393,143811.13082543202,501689.03563354537
121,764901.9254152104,95821.35084263049,320984.18705866486
122,1277043.0517620519,145960.43527960777,504866.19128265604
123,769699.1600358561,96240.42741557024,321899.8452327736
124,1283445.283452224,147386.45277912728,510483.2373265419
125,765768.9439448267,98081.1325755436,325906.70704706013
126,1296887.368077144,150426.51954927202,517153.137740938
127,779946.7317532599,100958.60397378728,334064.652124539
128,1304726.4739371352,152694.62227969896,524335.6510428041
129,779611.7365384325,101697.96888384875,333273.1153632719
130,1322337.3295537233,155862.25835628435,527772.7140244246
131,794188.2357777618,104678.3115978688,338191.2983244341
132,1347052.6273427755,160094.66516020615,537956.931990141
133,806505.7529151589,108144.4041192988,343096.3124079909
134,1350069.4683259502,163501.59927193075,541271.7057843767
135,801493.3451610506,108732.63431244716,343925.0776925441
136,1361058.0203668177,165437.68002522085,550480.2156112976
137,819347.0092173368,112658.41234329902,349640.14903424494
138,1382630.816486664,170717.57831635326,555721.6559696794
139,823715.2815751992,114130.1099950783,352324.33694313094
140,1400395.6194844842,171818.1177235134,561909.1608678829
141,819346.5090503246,113792.14537506457,353568.7302629184
142,1414395.6817823574,174091.03082221095,567941.7630212512
143,853377.0493038483,119245.76711591892,364474.2068125084
144,1454430.8104844764,179992.98366411682,582096.9809907991
145,852538.5975183435,117579.49788364582,364420.4216401521
146,1437717.1470625699,177226.69077102095,579551.0512443371
147,846457.7766110972,117571.76538788248,366550.6766417399
148,1466993.692958504,178542.81860390957,586480.8683213294
149,858544.5597242862,118720.68157761078,368861.7291859109
150,1471220.070515126,181661.80571613647,591960.8835632652
151,868920.3216184303,121764.86252023932,375621.99264017865
152,1484411.8767387345,183950.09484646935,597493.7591366302
