Period,Mean_real_labour_income,Total_workers
49,6414.7890469953145,10914398
50,6778.902251841578,11021763
51,7092.02100217064,11059493
52,7113.981644337271,11048388
53,6705.54599729676,11064497
54,6521.173218658062,11128156
55,6554.019645355732,11235296
56,6660.184252920495,11156745
57,6744.034291296752,11057148
58,6741.661752525871,11247506
59,6886.429210692843,11410134
60,6890.545333957753,11521898
61,6808.849266392205,11482379
62,6723.171806475362,11421402
63,6342.540756138128,11521980
64,6004.755043155399,11538154
65,5984.66038142344,11452346
66,5957.718237047392,11487356
67,5902.632709785795,11445931
68,5723.542781594267,11546507
69,5776.077496042075,11506452
70,5799.538134455641,11585522
71,5845.056637439007,11575501
72,5880.626930991904,11623251
73,5960.35360386583,11643850
74,5991.956042088342,11656544
75,6022.634359578322,11764297
76,6082.57873906188,11833475
77,6149.081717145873,11834912
78,6201.332204411877,11873884
79,6274.692002648257,11904848
80,6339.494354687896,11967520
81,6404.303783520649,11966529
82,6457.010617137468,12028905
83,6522.136525238297,12058565
84,6567.4104668965565,12097436
85,6650.257776561172,12110055
86,6703.517091117992,12148085
87,6757.6139266214705,12232562
88,6817.903792253093,12293491
89,6877.797679552881,12283313
90,6916.805055832381,12280708
91,6967.288494333907,12376546
92,6977.669289731357,12462325
93,7052.058282413775,12519867
94,7103.768570690955,12535952
95,7142.680939729143,12552807
96,7179.075849146761,12624704
97,7221.249188168187,12666298
98,7272.078112950869,12696938
99,7268.714553263027,12748033
100,7310.587768452285,12743718
101,7319.949720531503,12773857
102,7322.763455776952,12840007
103,7392.0719595504415,12875125
104,7439.287037706532,12932534
105,7473.713624279993,12911642
106,7485.189297418016,13005415
107,7515.801083187351,12974769
108,7576.243100191899,13035425
109,7590.129856101249,13079952
110,7628.2820112565105,13150983
111,7682.983853241443,13133367
112,7689.595994271672,13168911
113,7733.807230133331,13197905
114,7734.2618863624675,13219404
115,7796.395841541694,13206595
116,7827.591104671355,13249813
117,7839.110955376099,13300582
118,7877.045227287109,13327554
119,7919.044655049131,13297912
120,7934.01755115158,13305306
121,7977.500782730103,13307018
122,7968.350665521089,13349615
123,7999.983452151731,13355168
124,8036.317441462724,13434918
125,8059.176577170566,13444304
126,8087.705258055522,13468782
127,8151.554996314491,13522032
128,8188.20153727702,13521911
129,8211.246970652812,13489156
130,8239.976325106869,13524846
131,8288.387051232727,13582953
132,8336.832029729941,13545193
133,8344.07962390893,13597990
134,8367.858489578499,13595298
135,8389.797181673135,13655585
136,8456.42112260893,13677980
137,8486.622393782392,13693220
138,8504.073514846785,13707886
139,8495.477799852442,13765501
140,8576.442305133038,13740457
141,8567.974209860291,13797261
142,8625.31876721023,13830692
143,8687.725762164591,13836776
144,8701.380510913536,13845446
145,8701.333577293211,13856504
146,8732.731542839729,13904151
147,8791.728983372292,13931894
148,8848.458633270473,13939744
149,8845.741227050059,13944075
150,8862.634443445304,13967742
151,8904.606714136315,13980612
152,8936.145895009102,13986617
