period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
82,2501871.37043541,1193887.07697533,875996.133701785,353710.354666019,0,7348.5071337571,37387.9577230523,25915.8163202634,7659.1927710741,2501905.03929128,34
83,2520002.04831993,1158430.21538083,912059.575786078,360057.29952283,0,10505.7104895894,41079.6484611613,26997.217427371,10816.1912742648,2519945.85834213,-56
84,2507603.88395015,1170036.43572834,882021.356596618,361925.146267941,0,7133.1100279003,51416.7234883607,23726.1597599538,11288.5525658075,2507547.48443492,-56
85,3060331.22357973,1155014.66686158,890953.556697877,364407.973804875,556150.88707031,8988.2904565945,35022.0857524112,41197.7509927777,8585.1853458849,3060320.39698231,-11
86,2598158.22927622,1219340.01345738,916348.655105026,371497.58749933,0,6965.1913746522,37235.8688622041,37054.7591878031,9625.1589639773,2598067.23445038,-91
87,2547014.05952645,1181714.37407057,895330.698646334,369168.462329194,0,10382.4663095087,50812.3463558645,26481.7589713971,13226.0564684571,2547116.16315133,102
88,2532808.57617582,1196164.36911904,875597.773299848,372047.210951781,0,7056.3228242028,39830.4942642132,31951.2316570209,10161.1740597105,2532808.57617582,0
89,3129932.06579591,1203094.95737986,892533.9019152,377948.026396257,571613.364680172,8132.4888003726,36746.0138811368,31905.1395459254,7853.3185754065,3129827.21117433,-105
90,2576004.76702146,1208312.72669752,895587.762654079,381439.459608499,0,9639.9073062705,40390.0514413653,33253.4118894796,7579.825756719,2576203.14535394,198
91,2613726.67869217,1183708.70630439,942970.454900846,382945.109463739,0,8316.0136503942,44392.7698125902,40052.1167684046,11540.6258947313,2613925.79679509,199
92,2627633.40970567,1253110.55587634,901911.401840978,385851.825390682,0,8664.7923503793,35028.1059281542,36326.7995354884,9484.27755948,2630377.7584815,2744
93,3182669.46243751,1261625.52959734,865446.868715494,388876.904542104,576826.409204654,11305.392999564,41439.498081032,31620.0986559692,9645.3880112025,3186786.08980736,4117
94,2558756.76490215,1159972.50805914,910577.616456412,390424.537745966,0,11949.0189492971,47454.9966212165,33019.4165160585,9469.4646161613,2562867.55896425,4111
95,2617707.03814017,1246350.32825614,876638.838628203,396745.427336017,0,10151.2013938245,43252.6544353628,35955.4511261603,8644.0069283344,2617737.90810404,31
96,2588057.92186826,1217464.94220407,881724.983268058,397107.305575549,0,11363.808028161,36870.9342026369,39918.5703111395,7767.5502437962,2592218.09383341,4160
97,3276066.54115549,1257645.67860765,937368.777657651,398650.822886368,605970.226358884,12304.7195175637,37206.4198141925,23198.0927783516,8062.6690341232,3280407.40665478,4341
98,2588039.9092131,1224710.93883232,869139.645003316,404410.296009517,0,13479.1321213732,43867.7456802946,23139.8633078884,9508.9185809969,2588256.53953571,217
99,2582929.15421797,1321588.56315779,754591.395836155,405418.44826355,0,7917.7943570096,51273.1381964953,32041.6405341779,10315.6120291412,2583146.59237432,217
100,2578878.42170032,1264115.38069796,811516.902431659,406809.703561791,0,8713.6777019457,44942.4455721108,33894.7491061746,9971.87788362,2579964.73695526,1086
101,3130938.12342064,1282592.96510909,766340.39970867,404771.631014403,579201.422945853,8708.3027349353,49792.9065571537,30886.5491668293,9703.8998829319,3131998.07711986,1060
102,2592150.47771206,1268407.91419755,799242.2547283,410075.901983929,0,13131.7540480567,59970.5323324086,30530.3971241468,12432.3199919386,2593791.07440633,1641
103,2608122.5622213,1312612.20254144,773668.096771028,415439.836362064,0,7047.7884286477,56829.2779730194,32163.8648651171,12060.8859950579,2609821.95293638,1699
104,2575784.46661347,1296713.89091616,765657.603254084,418378.987827227,0,12204.3069560886,46843.750554841,26636.9670949814,11087.1666085147,2577522.6732119,1738
105,3225960.69472096,1327045.50490557,785947.043159633,417032.008188354,592268.890732903,7261.8057620978,60341.2574835741,26624.8802754721,11279.5072700012,3227800.89777761,1840
106,2637536.30399189,1370923.9388333,744091.182706,421054.341871144,0,9534.1855825735,60283.026730163,22859.6833060356,12507.4829094871,2641253.8419387,3718
107,2636432.93637103,1387772.670841,729656.228719935,426126.630436944,0,8384.6148771874,50977.4306932929,25391.584429632,11649.4585009646,2639958.61849896,3526
108,2623179.53401288,1383112.38486005,720089.940163709,425577.888336342,0,12632.7301865327,50418.5186442053,24388.7869269031,10699.7321598857,2626919.98127763,3740
109,3270625.56522543,1357298.96565608,777231.407996498,426357.578635204,607618.048320644,11190.005457587,51966.9134174057,31780.3042895987,11155.1991144883,3274598.4228875,3973
110,2604802.65084872,1376572.49016839,697883.029343097,431794.801492332,0,12327.7815303779,50226.2651881333,29620.1788754592,10179.0556414709,2608603.60223926,3801
111,2640760.3512919,1366379.80755142,740172.058656352,436181.266720169,0,12015.9122763846,45042.7649202219,32150.6932453365,10926.4608022825,2642868.96417217,2109
112,2619340.96518472,1359757.90446514,724015.594554952,441072.211115049,0,13495.3661739838,29573.0024436043,44036.9186319098,8263.9445656346,2620214.94195028,874
113,3201704.40426731,1360859.97898156,694480.469479657,447178.919312254,609294.150768586,11911.8268483115,40490.2772497899,29621.1807828484,10157.8959943561,3203994.69941736,2290
114,2613515.9588562,1379913.7348507,678239.854143396,449639.272284391,0,11479.7030133734,56906.1956673214,27252.403871116,11061.3139764113,2614492.47780671,977
115,2537434.82246517,1352826.18755224,633096.004791488,454605.233138624,0,12191.1641194669,40927.3943932225,34427.5733548514,9103.1804178998,2537176.73776779,-258
116,2588141.51845305,1366821.14105531,655630.280859785,457823.939731446,0,7532.7662231496,56835.9885432105,30961.9309711299,11819.6859038257,2587425.73328786,-716
117,3197034.76452238,1441042.55024441,584410.577866278,463651.001070993,599527.002064465,14220.3053149956,66903.5919517004,17059.770118171,14114.2249557471,3200929.02358676,3894
118,2575103.43979706,1419151.6717573,589910.481288834,466652.77987679,0,8585.8527590515,53994.6118344342,25484.7634139674,12278.8226304695,2576058.98356085,956
119,2604481.19974486,1457377.97798257,597025.711935924,470813.908508898,0,11370.5607218437,35774.065729985,24395.1459068123,9547.1747422306,2606304.54552827,1823
120,2726594.53858295,1492529.46627499,651230.801983203,479769.245497114,0,12154.7183278649,45900.9285317636,34330.3091910699,11685.5621342704,2727601.03194028,1006
121,3323775.90746971,1509800.35178596,607074.674130875,484988.970689027,616203.670294702,13700.5618432448,63312.7576688916,18855.177694222,15186.8107577504,3329122.97486467,5347
122,2699267.07653852,1420181.66862198,684073.314597736,485545.06654987,0,9946.4883263495,50428.6484593021,38976.3988978003,11245.3174255197,2700396.90287856,1130
123,2703423.51257329,1444068.72673456,659823.874190899,489862.928134764,0,17524.673719539,55771.8886932449,22455.5111792868,14455.2728241935,2703962.87547649,539
124,2676671.66150727,1422688.96079241,654300.381071621,494089.628144505,0,9940.8800572877,60014.0474743188,21925.8314058035,14892.674001768,2677852.40294772,1181
125,3248531.69517778,1407242.76593834,622654.967329637,502460.836599336,610293.80678458,14428.410565498,57896.3780901329,29947.3108258257,14180.0849835689,3259104.56111692,10573
126,2683921.97130858,1477714.00233534,618326.875572341,503181.319433628,0,12823.6291860662,51040.4626101547,15682.076724026,13479.3128457916,2692247.67870735,8326
127,2656248.09724303,1476599.952735,583329.933583338,513895.990687689,0,16356.9964852164,44844.1512894387,18985.4088361826,11411.0224873332,2665423.4561042,9175
128,2662131.11940762,1418876.57034781,641846.681564569,518362.176556501,0,11010.7547576477,48529.5230151471,19521.4860565367,12223.9206460186,2670371.11294423,8240
129,3226666.02511476,1383249.0693017,614904.786443771,526040.553714279,614773.064134191,10727.4052867684,51838.3073205073,22755.088372607,12984.570779492,3237272.84535331,10607
130,2655291.28659084,1436307.5986084,597704.08200611,536289.657635475,0,13450.5821317575,49255.5100737948,15699.9139986602,12969.0495496057,2661676.3940038,6385
131,2657414.71267361,1444285.99844502,574803.082168083,537265.969606336,0,15390.7295471812,51589.7213984685,20304.3886518781,12242.8326856922,2655882.72250266,-1532
132,2637503.4569649,1466729.14393366,529136.712644543,545535.074833379,0,18629.0355208672,47382.4047524708,23352.8221351589,12834.2811184496,2643599.47493853,6096
133,3273374.25393874,1440301.58331198,554143.733294808,552067.374376666,623503.923608628,16009.1978011023,53192.6293156803,21088.1303743489,13970.0878374611,3274276.65992068,902
134,2695584.0009486,1529452.43937738,525762.122805181,556926.079804656,0,16982.3541568374,44003.4071048024,21437.9913938396,12414.8423714756,2706979.23701417,11395
135,2682184.73869573,1521531.78029998,511080.384794235,563496.063435109,0,10423.94431645,47178.4007293538,19130.1299184928,12341.3111643102,2685182.01465793,2997
136,2632573.52843668,1461715.47181266,521730.959951878,569576.364866431,0,17146.0949641218,48508.3511253433,16772.3386172163,12004.9153456534,2647454.4966833,14881
137,3273347.01856724,1435092.19004884,534792.879541378,575303.000012084,630153.049445168,15090.6341391093,60496.7021641641,21290.561770275,15144.8179900762,3287363.8351111,14017
138,2702608.18182889,1469423.82310342,581598.754696748,581384.247519689,0,16318.0798402356,39138.7467860596,14884.3144493504,12184.6656981651,2714932.63209366,12324
139,2760718.23283363,1455508.53228381,609703.863958544,585444.828580496,0,13201.2960288497,61529.2657523683,21096.0552993506,14856.7109305768,2761340.552834,622
140,2713105.10499337,1449891.83302572,569461.176991956,592953.820357115,0,19402.3587538414,57140.1892268385,19994.8251947952,15914.3111540137,2724758.51470428,11653
141,3452266.24276613,1481504.82331394,613628.939900628,596791.13021574,660523.262471379,15070.2407198204,54445.3177045341,28088.177932692,14957.0265821757,3465008.91884091,12743
142,2807532.11928124,1484956.45015711,603303.098576594,601256.741960063,0,14890.7130179557,58338.9878308588,25763.3951923311,15175.3585485952,2803684.74528351,-3847
143,2780120.85118876,1466188.1431187,578696.733261947,607249.071785428,0,17003.2756467908,59051.8842450882,32143.7004824573,15559.8122138831,2775892.62075429,-4228
144,2854168.28171385,1582946.33097288,540191.294469129,612590.039218335,0,13240.4975472352,58170.4428062505,26943.5616652481,14616.0549856428,2848698.22166472,-5470
145,3504423.3649171,1534498.14137225,572843.172344974,620368.332759996,668206.336820856,19085.6342335968,61841.4940394273,28147.9237000483,15967.6205059071,3520958.65577705,16535
146,2883782.86411914,1567113.41503327,570735.613604232,629786.439223573,0,10921.6276042274,56630.382620077,34220.7269356279,16114.0206320031,2885522.22565301,1739
147,2823191.35230876,1583377.35133971,485851.200916064,632442.32618921,0,21645.2330852782,51857.5628710088,28630.8532154475,15802.8959905131,2819607.42360723,-3584
148,2778842.02473593,1581575.67746993,448140.280430163,639461.061565188,0,13588.5275968337,52520.0275392321,29604.4948373561,15094.045499516,2779984.11493822,1142
149,3517276.90484242,1581673.56750179,531882.643426233,641082.815294151,679535.851627543,15984.16755753,43948.5436910484,21288.462666444,12228.9369105339,3527624.98867528,10348
150,2807600.99080905,1540906.13220824,525475.721918532,648009.870727463,0,18362.927949331,46470.6113085995,26529.8961586133,14615.9478078372,2820371.10807862,12770
151,2841689.25342475,1548443.85526903,543509.693627942,652019.900626204,0,18766.8669642325,50471.0837592461,23293.797290035,15089.1002953944,2851594.29783208,9905
152,2822136.36097439,1594028.08586597,464699.155645307,655522.909849964,0,14610.768390087,61867.0086890496,20065.1449607383,16351.5611475899,2827144.63454871,5008
