Period,Mean_real_labour_income,Total_workers
49,6392.77023796865,10896403
50,6759.22308680576,10969516
51,7075.68272974623,10995801
52,7079.72611641366,11036181
53,6674.3224892706,11040327
54,6532.42840571772,11014835
55,6590.55674107038,11128601
56,6676.54745915035,11133723
57,6784.70492329156,11059168
58,6738.58013370737,11239003
59,6863.03829484699,11464368
60,6885.0172281341,11571254
61,6821.77076304636,11505308
62,6735.15526161798,11430900
63,6350.91468421143,11513476
64,6048.05948224212,11506209
65,6021.61395061877,11447796
66,5969.03071718015,11483379
67,5838.3870499147,11582536
68,5631.32463661174,11674448
69,5947.41043024294,11502789
70,6260.8102241682,9982212
71,6311.15730586166,10040549
72,6273.5332235305,10368158
73,6353.85542510908,10646643
74,6433.89405483678,10983476
75,6473.74251202078,11306129
76,6625.90665846303,11430187
77,6796.78772982125,11449768
78,6877.46627493759,11546026
79,6969.941464193,11586697
80,7049.66004643109,11624880
81,7076.49151713003,11691897
82,7112.35536278362,11732719
83,7176.63776674429,11778822
84,7187.88958967307,11871687
85,7208.31746283406,11965082
86,7291.06550970984,11951579
87,7332.54504981326,11975377
88,7348.1541888528,12057312
89,7348.5886409477,12157114
90,7406.62746472951,12228612
91,7458.33446987518,12187388
92,7470.99070347595,12356667
93,7489.4386814259,12436597
94,7565.22744353113,12470158
95,7608.81688411508,12538925
96,7642.9178799684,12612631
97,7686.6950875353,12605912
98,7729.36930432292,12671820
99,7734.09409644652,12736509
100,7788.97362144316,12792707
101,7853.22694903006,12848427
102,7877.98459057235,12949667
103,7911.79159910332,13018792
104,7940.09502953044,13091870
105,7970.91660623311,13166195
106,7997.45073248365,13170241
107,8030.19251060899,13198778
108,8055.24418665314,13305386
109,8105.49196806653,13336697
110,8132.90766160308,13440982
111,8150.58506131437,13495833
112,8230.31780216126,13542265
113,8276.26506023346,13535104
114,8285.87962072233,13575519
115,8332.35418629297,13569218
116,8366.3536413917,13610466
117,8424.28843031481,13699685
118,8458.81961553247,13747739
119,8509.24357737442,13748133
120,8508.3452548913,13797247
121,8516.29474003547,13861314
122,8582.95799685007,13849027
123,8575.17794114456,13912717
124,8645.97966550836,13992162
125,8660.93143867807,14001481
126,8652.99788332716,14080502
127,8700.30566268107,14143698
128,8747.6457625492,14177813
129,8815.99701620523,14201540
130,8866.49296065484,14234713
131,8899.65844958357,14309175
132,8920.87104515997,14349000
133,8952.39882054075,14378068
134,9000.70255536035,14392390
135,9031.96872399068,14452886
136,9077.90174583828,14495822
137,9113.7912014999,14530669
138,9154.99107376142,14525174
139,9175.7390207762,14623725
140,9221.19632524922,14648688
141,9255.68227534473,14662193
142,9276.24004724546,14743843
143,9331.04998554489,14804842
144,9397.70057175227,14818119
145,9425.50541871587,14877598
146,9442.21116457726,14908093
147,9510.89954548489,14934590
148,9537.72928333611,15014733
149,9560.88588825729,15056972
150,9576.2078682537,15121217
151,9613.42377413966,15133089
152,9665.94614887461,15130061
