period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
88,2456491.67978825,1052610.6749818,968407.481127744,348932.833272741,0,7221.8793080654,30820.7458728148,35596.7496086017,6565.7326354269,2450156.0968072,-6335.5829810533
89,2967893.62990728,1027666.23980603,979867.114650561,349837.455296988,524591.821213676,9754.5223119592,30738.9507183038,38695.5976041961,6746.9626994029,2967898.66430112,5.0343938428
90,2356491.93120053,1027657.26813427,901896.922599236,349043.243258714,0,9696.2173579123,38460.032041681,21835.9443958069,8317.9302933592,2356907.55808098,415.6268804525
91,2358936.73092207,1049184.86125851,877075.322016433,349484.456359876,0,9174.5777690433,38957.4045511356,24097.4100586848,8325.7598005703,2356299.79181425,-2636.9391078246
92,2423603.56375652,1052061.57391823,933304.390035174,346804.310862748,0,8331.0534338682,40310.4531927576,34826.9267846817,7996.459938454,2423635.16816591,31.6044093971
93,2952567.0894565,1068837.88954632,915654.17204841,351593.059442503,519404.326397098,8589.113230478,42529.1640718139,31336.9447907908,9055.2856489511,2946999.95517636,-5567.1342801377
94,2398823.46932713,1071385.39146186,891572.170298749,353370.574848121,0,10644.6216104261,29545.483337769,34313.118941465,6908.388715727,2397739.74921411,-1083.7201130171
95,2406778.95572124,1023392.9183018,914285.203054373,356317.781612867,0,8014.6886832116,44720.2183120847,43305.6451386634,9282.1110784508,2399318.56618145,-7460.3895397908
96,2381891.07321987,1033025.93775331,896983.449902454,353766.40033907,0,9227.3627274408,39104.6262599199,40921.5056308653,8676.2453880815,2381705.52800114,-185.5452187262
97,2919706.8509697,1051125.43730203,897571.928781709,358402.054659925,512079.325746951,7079.049420637,38263.8996962629,41143.7408571701,7249.8933979078,2912915.3298626,-6791.521107106
98,2366367.1969818,1046792.65832641,871054.228951747,360547.22393636,0,5728.0304854445,39592.368995943,32753.9165937103,8472.9084802153,2364941.33576983,-1425.8612119719
99,2373999.92507797,1061283.2684932,850095.372915757,359960.030621785,0,7063.524432873,34051.167195366,45880.0180001785,8177.4597228061,2366510.84138197,-7489.0836960077
100,2379736.82888367,1042655.78757229,877099.619734509,358705.255278621,0,10656.006601453,33764.9320012552,42489.5973876721,7483.3969364994,2372854.5955123,-6882.2333713775
101,2838617.60983165,1026941.6669282,855490.651583168,362763.818229494,496213.727558016,9699.3223554651,33977.785501377,45640.0039557693,7487.0814104811,2838214.05752197,-403.5523096775
102,2340000.30190524,1027591.42355113,850264.271687748,364637.373249199,0,8385.218391178,47146.6807244824,27560.7238254192,8482.5802244173,2334068.27165357,-5932.0302516683
103,2388364.83670637,1023373.55844479,880788.724491169,367331.319994574,0,11682.7257922428,51125.8597415705,37260.8469831722,10274.6162572769,2381837.65170479,-6527.1850015745
104,2334061.44818571,1017238.33384596,855232.858720654,370105.513173053,0,2836.9327640674,39020.9373842735,47407.2184753453,9160.0628778063,2341001.85724116,6940.4090554537
105,2838639.24884135,998577.185232611,860928.599414029,371290.713151345,496535.527523367,11524.7159167785,40125.9727724622,47528.1144384551,9126.9026119708,2835637.73106102,-3001.5177803342
106,2344745.16542834,1035858.26212685,842627.676684645,373337.424038227,0,9294.982674146,39426.4304223477,39465.420428116,8374.1185215804,2348384.31489591,3639.1494675651
107,2390317.5764386,1047824.46059713,866325.063335981,374354.021138454,0,8932.7329596536,30342.0776369385,53432.4599309217,8360.7623033967,2389571.57790247,-745.9985361276
108,2342559.29821562,1047944.29595889,827149.437642966,375537.940588558,0,8177.183555141,40074.2127402648,40240.5768974673,9047.9167009877,2348171.56408427,5612.2658686554
109,2822197.86639211,1023212.42090756,845889.497179529,379053.275025971,485994.346232876,9850.0872366395,43257.8777857984,28572.3385755587,9061.7334784191,2824891.57642235,2693.710030233
110,2366623.41845868,1050401.96363866,851603.016691009,381981.416148809,0,9294.982674146,42592.4690036718,27852.2964423311,8904.6827749483,2372630.82737357,6007.4089148874
111,2315368.27587497,1064300.50726479,763836.103236897,388129.374259491,0,7261.8992765236,48964.0461169396,36069.6661701783,10500.2902886573,2319061.88661348,3693.6107385103
112,2409234.8893087,1033004.89822609,907534.585820137,387695.275203817,0,9715.1923429571,40253.4766135748,28230.9852679545,9451.1363223623,2415885.54979689,6650.660488199
113,2988369.15755291,1090886.77138378,896277.63082371,389911.727216041,506432.612788658,9451.2675509699,40131.4147024791,47995.6973546005,9352.3463637274,2990439.46818397,2070.3106310554
114,2485031.69891239,1116778.5493713,885153.424335796,394258.124447356,0,7470.9691117449,36704.5437354896,39760.5488086489,9647.3345618889,2489773.49437222,4741.7954598274
115,2397495.98158385,1100104.39647291,816772.534142706,394442.378225494,0,9161.1227796479,44471.5037270869,30487.1172854011,9888.8978873155,2405327.95052056,7831.9689367106
116,2378614.9315988,1115590.91928543,793877.564815148,395998.077692797,0,7486.4940995089,32134.5841621282,33326.3945366716,8183.4469930264,2386597.48158471,7982.5499859126
117,2906057.31040765,1108732.08965473,812554.213233806,399011.160518762,494223.396425969,7674.5189513168,43846.0595120026,40498.3697599809,9505.2520339688,2916045.06009054,9987.7496828851
118,2431676.96646887,1150261.76559094,812157.745590078,399306.393406511,0,7365.0541952219,31483.7824670291,28067.4201413942,8329.6745541759,2436971.83594535,5294.8694764753
119,2465969.17851076,1181704.18040809,800997.388838684,398567.670923043,0,7901.5287723987,35869.7426051192,38247.5713879656,7975.9650519307,2471264.04798723,5294.8694764748
120,2389302.00832175,1113051.26212649,793977.718823803,402699.223980622,0,5203.2858990227,25820.0465841964,40473.4794146347,6280.1859018436,2387505.20273061,-1796.8055911437
121,2916569.36286466,1108771.28531727,812948.902995723,404114.919032723,501129.362588861,5369.230768233,38467.0491346895,37781.7663536307,8970.3124677477,2917552.82865888,983.4657942234
122,2399447.77515503,1123083.92766813,793332.347726614,404955.372366669,0,6798.5646417015,35049.736171115,32908.5923112185,10536.2139099791,2406664.75479542,7216.9796403945
123,2386308.21176404,1170908.43926349,753955.228761749,402557.654475412,0,5148.7759419848,28726.2097134075,27409.6038715319,6687.3202768237,2395393.2323044,9085.020540358
124,2407302.15102663,1135656.10808781,794212.399222781,399894.724968364,0,8000.888694088,29513.0835822825,37406.6332916281,7656.7974932641,2412340.63534022,5038.484313583
125,2908455.02564076,1161672.8200462,752817.977030339,406571.114377891,514029.638589371,8302.763456165,34695.3207205217,29896.8605243355,9298.9214909924,2917285.41623582,8830.3905950585
126,2434994.47965709,1126899.4513215,813980.667073047,409517.609738088,0,7645.5389741574,34778.6570417011,38229.7925698612,11032.9270586399,2442084.64377699,7090.1641199053
127,2452685.53618222,1140323.51665371,831544.95410564,408469.141714075,0,5987.4702809667,33927.1146106561,28296.7668949408,9344.2865768923,2457893.25083688,5207.7146546566
128,2403806.72178643,1128542.54652284,770629.982261853,409392.971661139,0,7354.0142039231,46164.4110971994,37881.3277350152,9812.6753318186,2409777.92881379,5971.2070273613
129,2904330.26555228,1099550.67400786,800115.559460707,412973.755317042,506746.475242016,6096.8351947706,40329.588086435,36923.0494391888,9167.6621053936,2911903.59885341,7573.3333011386
130,2401938.00627629,1090468.50076453,808048.468098884,418366.201796904,0,5977.8102885802,46658.4267844817,23644.0501970229,10796.660164562,2403960.11809497,2022.1118186778
131,2374165.58510556,1098533.7365247,772582.096489714,421108.808613417,0,8271.7134806371,38189.1518537151,23539.1551702071,9053.903971208,2371278.56610359,-2887.019001964
132,2443298.20578281,1076078.09874869,853878.70540837,425514.394703191,0,9565.8074606951,37289.4278183079,29727.9617523438,9607.2659073377,2441661.66179893,-1636.5439838781
133,2837223.83583282,1039476.53785174,796705.582148286,428770.066480294,489205.731293058,8868.5630102293,40069.9757910483,24413.8730209429,9724.4782358812,2837234.80783148,10.9719986506
134,2421630.91840736,1110002.35011343,790872.351928237,430061.834859995,0,8356.5834137467,44409.2967505684,31683.6317438263,9840.7694459293,2425226.81825573,3595.899848368
135,2424348.43118039,1118254.84349972,793183.005654537,430124.15389847,0,8616.368208997,42206.1901840306,24195.1935582589,9566.7366935388,2426146.49169755,1798.0605171621
136,2414391.00062203,1115508.77535382,756196.545097442,431966.549398938,0,11756.5557340536,58260.3080601502,31703.1884437411,12226.0057898459,2417617.92787799,3226.9272559625
137,2919735.94468765,1103949.07092448,798647.029085285,433399.887283849,511224.720289123,5080.1209960953,39540.4112814189,28737.6815839295,8183.2167134025,2928762.13815758,9026.1934699328
138,2400449.52159786,1043524.15902291,818097.648718753,438805.708169228,0,8439.0383487598,44931.3669595349,38370.2452328859,11611.3894737701,2403779.55592584,3330.0343279834
139,2414620.84109173,1052655.58706319,821524.219594738,439983.367259303,0,9338.7976396132,38360.8849117941,45154.6422215196,9005.7755298217,2416023.27421998,1402.4331282475
140,2412689.75212102,1064217.74972053,822892.595961506,442554.810141375,0,7526.8590676952,39978.1605349453,28650.565375218,9329.0881217177,2415149.82892298,2460.0768019627
141,2990355.37694854,1118734.67810329,827334.337351252,444254.213327536,522686.487605878,10415.8867907038,36595.3286573341,31891.6439156476,8898.9257843518,3000811.50153599,10456.1245874562
142,2423490.065981,1138631.47178292,740611.633147137,447659.706902615,0,8403.1583770386,49954.7682375609,26127.7510862057,10577.4339626496,2421965.92349612,-1524.1424848759
143,2445919.07903955,1150228.70479582,759925.355881202,452863.915738866,0,7073.5294249876,48514.9886788945,25452.155998239,11238.7970423685,2455297.44756038,9378.3685208336
144,2441778.84404842,1127128.51729059,789928.296686894,455167.870510592,0,6533.6048505299,37122.5146834376,24911.6799278657,8591.9630457497,2449384.44699566,7605.6029472388
145,2950803.61271378,1091014.504805,801471.490654802,459514.979146456,517376.126718255,6619.1647830957,34076.6140731202,35509.6333998902,8343.2610519835,2953925.7746326,3122.1619188259
146,2419357.99108685,1143373.67184096,749229.026282333,459223.01871963,0,4194.8516938216,30993.3250616135,29409.7209082753,6947.3059721589,2423370.9204788,4012.9293919485
147,2425418.445039,1087431.35273855,797122.791746469,462377.955612624,0,3171.5825003127,37633.6292623537,36727.4824400406,9140.9496690261,2433605.74396938,8187.2989303796
148,2361743.37939735,1083318.67939237,728456.847836439,463693.342623346,0,7813.2088420082,33555.9830418504,35902.5452799971,8192.1976187329,2360932.80463475,-810.5747626037
149,2946464.11701595,1135567.59299333,731274.197878714,464946.979719231,520565.022161126,7999.5086951757,37739.0380113927,39692.9892998522,9104.7957680805,2946890.12452691,426.0075109564
150,2371636.59355864,1108076.81009819,718091.204254312,467807.395129024,0,8310.3534501829,33772.2689115306,22808.4457461168,7241.1427722012,2366107.62036156,-5528.973197076
151,2437061.50943306,1113438.40554398,763120.20949456,471286.732496268,0,8060.9186467753,31873.3312293493,31802.7498251257,7259.5651421098,2426841.91237817,-10219.5970548983
152,2371598.29005476,1048717.45587871,776040.669238288,472310.585922893,0,9169.7477728501,25835.6685244382,27733.1783610317,6685.247760209,2366492.55345842,-5105.7365963436
