period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit,,
88,2486331.75340256,1103668.57431608,928852.904326663,363342.436422675,0,11804.1241596633,34947.3446471749,35190.3178939691,8792.7081643599,2486598.40993059,266.6565280254
89,2997525.76703807,1105213.88324437,887849.419918294,368364.366463897,532795.957334703,8982.5824509149,45512.6535704321,39627.5682886806,9266.9822373392,2997613.41350863,87.6464705607
90,2438885.17842837,1093837.65606259,887913.610213952,369027.175111503,0,6494.2285247946,38512.8276164354,34757.582958681,8332.1836986887,2438875.26418664,-9.9142417279
91,2474579.19693411,1099063.20087396,905592.144000617,370186.458215891,0,12529.9705613496,41293.6226025511,37713.5647354807,8468.3910134344,2474847.35200329,268.1550691761
92,2470033.93903056,1101451.85079545,926822.824545965,369735.506168737,0,7837.1203718418,37267.7067869976,18986.4673041824,8437.4817448867,2470538.95771806,505.0186875048
93,2968036.60002044,1054465.52085309,933755.538389274,368794.630728509,526049.592647463,9424.7459677486,34269.0218421634,34593.2289831515,7648.6477387352,2969000.92715013,964.3271296886
94,2485668.79467063,1081408.18932878,940663.3901074,369254.977343646,0,9774.8866614137,45664.116167982,31821.9895062397,8723.101058945,2487310.65017441,1641.8555037798
95,2433688.08538555,1077799.00093142,887531.378766111,373019.588365192,0,7674.2728676659,44520.3077433299,35382.7173125521,9785.9581671003,2435713.22415337,2025.1387678236
96,2413927.13397948,1117704.43855997,826420.128219624,373233.543463917,0,7900.6511559481,41533.3604728936,39883.5156629479,9311.6026012713,2415987.24013657,2060.1061570933
97,2930898.57328709,1100286.76786219,844440.417724281,377362.087461222,524323.259124799,7539.6495466238,35132.363209302,37674.3371363948,8194.4528343356,2934953.33489915,4054.7616120577
98,2420286.15099213,1154029.87699484,799021.598666953,379092.602327495,0,13099.9861363815,46716.6385038116,18406.2760364294,11059.6829711393,2421426.66163705,1140.5106449239
99,2481624.08332266,1133839.01393669,855897.633690613,385009.538262613,0,8143.9343899147,51548.0721270929,37546.3384160927,11053.1246709649,2483037.65549399,1413.572171323
100,2456348.62092204,1144824.17365161,828636.266854028,386102.309639872,0,7424.7522604412,47204.9596490007,32930.3688643795,10916.7005005213,2458039.53141985,1690.9104978084
101,2966234.43984571,1118321.5232383,846153.581498592,387364.152106913,531821.160535188,7077.3854508659,35836.8505287729,33836.229831549,7812.8210067309,2968223.70419691,1989.2643512031
102,2498631.80956182,1139543.22885651,867974.276070002,388512.424600326,0,6221.1119003195,33977.3387439369,55017.6193752294,9009.6493982424,2500255.64894457,1623.8393827523
103,2445770.06255517,1146129.21949097,811032.804630804,391184.087363636,0,6531.6399624609,49081.1408707513,31643.8443001647,11292.7605607455,2446895.49717953,1125.4346243679
104,2527784.21793403,1222235.85511533,811366.831709952,394264.870704793,0,7726.0874827998,55121.0177441826,28412.0470456101,9910.7555337474,2529037.46533642,1253.247402384
105,3071247.83721726,1264193.93912417,759933.328664582,395065.521497735,548726.230020196,10624.3197510664,46721.3132826939,37737.7121859048,10416.6435396816,3073419.00806603,2171.1708487785
106,2491064.18416144,1204103.3404308,804507.36534608,398636.384223081,0,8844.0815509054,41414.5450497502,26311.0872205963,8887.7815028503,2492704.58532406,1640.4011626234
107,2506052.41757852,1132540.61662672,880056.141216207,404020.847900111,0,9447.967204486,41555.6031782805,29731.2755775553,8622.9456838506,2505975.39738721,-77.0201913053
108,2559634.09207646,1200362.47667521,851103.669630906,406575.250067332,0,9227.1131022376,38741.0482583637,45973.9974249038,8457.1539064498,2560440.7090654,806.6169889388
109,3109939.148463,1180712.56234388,877337.66685595,411651.007823008,553417.25221703,10571.0355048234,40516.8175127931,25088.5188275376,10866.7778790435,3110161.63896406,222.4905010643
110,2536970.14518185,1175644.64780016,861403.122479651,413911.632011857,0,10651.5918818115,41350.4120961363,25131.5604895125,9761.7170580261,2537854.68381716,884.5386353107
111,2564375.6679993,1186248.6266154,855482.381094898,418697.08701368,0,9212.0469593828,49184.4062168542,34305.6777942328,9570.6832575726,2562700.90895202,-1674.7590472791
112,2538583.68137168,1169224.77107608,874226.391143698,421758.74532468,0,12314.4836122037,39531.9245114481,26015.6270645836,8736.7963343827,2551808.73906707,13225.0576953953
113,3079098.43262325,1245243.09670421,772817.363889994,424102.828800385,545363.916374308,9888.4222079918,44735.8962212149,39490.1981819909,10680.0249785054,3092321.7473586,13223.314735353
114,2496781.30087724,1236967.54966606,757184.23061921,425110.027325471,0,6971.5860298701,43066.9404119036,19749.8706061325,8786.1533774753,2497836.35803613,1055.0571588879
115,2520645.56440969,1220021.14566379,770714.354817779,429254.651439672,0,11396.5987605917,50399.7655279069,27688.2439039647,10497.2621101972,2519972.0222239,-673.5421857918
116,2587748.92341168,1268399.97542106,791086.791949324,430646.1687565,0,7554.7628096864,52611.7123901244,26032.7857710855,12237.0289478927,2588569.22604568,820.3026339957
117,3091028.80906126,1292978.65662862,729945.21180835,435080.390637962,549117.559966336,9823.4346247779,49924.4705933229,24666.8861513092,11452.4112310886,3102989.02164176,11960.2125805034
118,2554749.22750516,1342265.26840784,704837.599926595,434879.24919551,0,12335.9625028248,42066.6785923905,20259.1696394261,8607.4658001513,2565251.39406474,10502.1665595765
119,2614648.42097063,1329085.89488011,743993.081597538,440340.639834118,0,8126.1389196057,54370.8016423842,36708.1407414022,11408.6726083464,2624033.37022351,9384.9492528821
120,2633578.85883854,1275696.38558247,817745.052945881,441670.737829749,0,10290.4090983719,46557.3102795744,30542.8896380003,10657.5236269955,2633160.30900105,-418.5498374924
121,3141673.61890923,1283069.08513561,760314.457365476,443639.155808916,547133.060134534,9664.2191733108,57161.3759856471,27421.9559398021,12723.8638692694,3141127.17341257,-546.445496663
122,2535325.68839921,1289936.39371224,699920.632454499,447815.509009599,0,11898.8921065527,46595.5490087235,28871.4121400751,10734.0444029835,2535772.43283467,446.7444354575
123,2513092.39123567,1277899.42372469,683011.666402739,452801.752900746,0,11750.8160833285,46900.4177405052,28800.5708411365,11554.5458948528,2512719.193588,-373.1976476735
124,2515369.50397628,1297607.21877018,679142.86330864,454457.764185252,0,8067.1884833847,44277.7739293547,21642.8005525765,10254.0870281955,2515449.69625759,80.1922813072
125,3048201.04062538,1294289.96642047,640525.793706463,457830.264872387,544988.01707548,9356.5719901251,48005.018707094,41598.5416272514,10777.3659422012,3047371.54034147,-829.5002839034
126,2554187.15287595,1273107.73262164,704733.688095048,464362.832982458,0,13500.6661915733,54374.6313935747,32351.5999253585,11626.4474443821,2554057.59865403,-129.5542219183
127,2533347.19970757,1316048.41116516,671143.375030948,468645.12477258,0,10705.91312446,39685.9221149349,22952.158830341,9442.7071651919,2538623.61220362,5276.4124960448
128,2521798.43522286,1265144.59930419,699449.821895471,475700.112102411,0,6703.8035842982,39953.9031609889,25840.9589685777,9295.3548307925,2522088.55384673,290.1186238667
129,3105655.47618115,1316578.2546548,671555.626923306,479617.591420027,557505.082680721,7836.1164994081,40550.9531331465,20922.2049748676,9515.6820522481,3104081.51233852,-1573.9638426271
130,2578695.51198033,1310631.07107745,681607.716964893,484789.072779205,0,14656.792674841,43727.3696927411,35053.3081961467,10193.1157200914,2580658.44710537,1962.9351250362
131,2593370.6062443,1324898.76557206,683349.41181329,484131.237260255,0,9423.7843493722,45867.9199357943,37831.9018703916,9818.5667796326,2595321.5875808,1950.9813364963
132,2664380.75328065,1338703.17499663,738540.958732719,484634.12119457,0,10714.0996880027,48719.2017835126,35218.7661733103,10792.640297909,2667322.96286665,2942.2095860019
133,3237359.25626869,1346006.84249294,722073.294668184,488717.348895645,579608.310907457,15233.1291693864,45279.5493829359,31081.7117336743,11338.8969586777,3239339.0842089,1979.8279402056
134,2582797.69058587,1295927.97676119,705328.435355062,493586.033982811,0,12608.1858922814,40164.1837089229,26890.6369069544,9065.3402757197,2583570.79288294,773.1022970732
135,2665498.27336986,1352547.23289602,721182.13323071,495820.440209429,0,10324.1027023619,31482.1605712524,46919.6632878934,7753.2513677291,2666028.9842654,530.7108955416
136,2645800.98151351,1380462.0188738,671151.839056559,500905.175671389,0,15333.3108305141,34622.8266104435,35152.0119125763,9076.6590331509,2646703.84198843,902.8604749194
137,3247137.89131305,1346355.03013501,727409.525149881,505753.931771054,585160.769696881,11888.9192782126,36473.6424360455,25500.1149886135,9131.3007118068,3247673.23416751,535.3428544565
138,2611315.2905124,1367608.46692551,661707.149396672,504813.51984773,0,8359.2348995619,32031.7085951134,26456.5764005653,8662.4911292453,2609639.14719439,-1676.143318011
139,2625679.96307546,1345736.56048454,681044.454396114,505048.192712002,0,12782.354441153,38441.0172267116,33052.9383445564,10031.7085223601,2626137.22612743,457.2630519769
140,2613580.31745714,1264317.32967136,732976.099767834,511866.433609558,0,12779.6630178835,46573.4748526403,35714.2593703846,10773.6728292544,2615000.93311892,1420.6156617794
141,3180988.86023703,1267409.58100658,726277.304180505,515835.070100617,567149.098605552,12779.3025995083,45190.7455202379,36600.6681154124,11820.1438295829,3183061.913958,2073.0537209669
142,2646800.29043372,1311612.40573333,708482.282402334,520342.324947622,0,13297.5732181305,53232.5476614863,30785.4583218309,12491.5790348459,2650244.17131958,3443.8808858628
143,2607787.69520984,1323623.01835084,668237.997384801,525841.028122746,0,12609.2190407621,41908.9900687447,26990.7271150531,10921.5972732112,2610132.57735616,2344.8821463175
144,2601979.25845128,1282098.80613336,684669.214862756,529742.065951557,0,8786.5362583432,61397.0763742295,23527.8779115922,13983.8546023408,2604205.43209418,2226.1736428961
145,3112397.24284022,1290420.40285597,623558.310497119,535890.707712198,580893.833063175,8629.5015238722,45392.0774248674,16651.8389002661,13497.9355617099,3114934.60753918,2537.3646989619
146,2589619.96837115,1286137.04445771,687186.425527009,536193.518913943,0,8834.2744378383,38279.3012730483,25150.6273001055,11617.621866582,2593398.81377624,3778.8454050846
147,2622185.56422769,1312697.92042536,673912.187762967,545827.328552246,0,15612.2330900896,40062.9927463404,26159.142051638,10152.6878675074,2624424.49249614,2238.9282684499
148,2574693.58505425,1320024.4409588,627349.734824317,549872.850863675,0,12187.7093171173,45362.3622492205,14879.0491548289,10619.1200350574,2580295.26740302,5601.682348765
149,3221900.27153409,1375622.58765611,619052.793447235,554976.587928584,591001.690857509,11770.5593560068,41196.6911259016,23690.4200858019,11155.9585757926,3228467.28903294,6567.0174988587
150,2622266.17488493,1388733.19568101,601289.177173369,562719.695748301,0,8126.9766030197,40480.2316585349,22576.1110518623,10840.5142481265,2634765.90216422,12499.7272792957
151,2702569.43949585,1343961.14148518,707781.890966033,567455.876968699,0,10627.6046587911,40078.3972350406,30758.3301366948,10294.0020528543,2710957.24350329,8387.804007438
152,2571787.91531136,1334296.81807454,585113.322736781,563328.157150646,0,13426.1367723756,46911.6890214236,25795.9520127953,12034.3817720578,2580906.45754062,9118.5422292599
