period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
71,20407365.19725461,19570617.010770805,15637937.412645463,3932679.5981253446,0.0,0.0
72,20536211.087302495,19692359.684648767,15682316.56294673,4010043.1217020396,3422225.918793879,3223346.8669966236
73,20703726.907195397,19851002.951554444,15783286.067403719,4067716.884150721,0.0,0.0
74,20631359.76161825,19780748.13839705,15657116.149260454,4123631.989136589,3438571.204097604,3238239.7666095467
75,20762057.904436924,19904076.869607214,15697559.962759206,4206516.906848003,0.0,0.0
76,20783353.09810846,19922795.702983312,15671236.484089777,4251559.218893533,3463924.554609366,3261905.7135057845
77,20920470.03200703,20052203.376164235,15691905.173478464,4360298.202685768,0.0,0.0
78,21005268.822667774,20131811.868488576,15709202.910747306,4422608.957741269,3500872.907385732,3296777.9611094263
79,21050689.67752373,20174425.353619028,15686256.962030549,4488168.391588485,0.0,0.0
80,21097500.990600467,20217725.18442484,15668908.441179857,4548816.74324498,3516261.900582683,3311345.7698005917
81,21197050.557205327,20310410.26210644,15691780.613260569,4618629.648845872,0.0,0.0
82,21332489.784872007,20438147.386212975,15748209.288679585,4689938.097533395,3555370.6663798015,3348228.193045863
83,21423292.59423673,20522479.135477033,15750477.73121896,4772001.404258071,0.0,0.0
84,21433865.521721818,20531053.057419,15727440.172729865,4803612.884689138,3572111.1356141795,3364043.509952114
85,21503701.584464807,20596869.470811762,15729924.688542537,4866944.782269229,0.0,0.0
86,21582827.562530257,20670984.264174312,15748498.89415038,4922485.370023933,3597181.430621544,3387812.6877917135
87,21688655.373319253,20769963.850746192,15778090.01937649,4991873.831369709,0.0,0.0
88,21756202.650183856,20832691.597380165,15784691.494694475,5048000.10268569,3626356.4250346147,3415456.812986302
89,21842951.576976273,20913922.837023582,15782905.718954526,5131017.118069057,0.0,0.0
90,21951337.79506504,21015609.9939099,15803352.484575823,5212257.509334081,3658792.87568416,3446108.6452264837
91,22038204.144178327,21097796.254842393,15801722.41965591,5296073.835186478,0.0,0.0
92,22149147.790500812,21202064.750177264,15864416.921692703,5337647.828484559,3691858.41710534,3477358.6263575526
93,22233598.682059903,21282177.6348061,15889910.347714283,5392267.287091815,0.0,0.0
94,22296271.04174247,21340008.607561897,15909674.798997834,5430333.80856406,3716507.463762314,3500686.7263337225
95,22328447.34905301,21369363.473158974,15893117.090807097,5476246.382351879,0.0,0.0
96,22348182.413566504,21386872.648359396,15873705.695864689,5513166.952494701,3725455.404529569,3509106.548967119
97,22371208.208070327,21408160.808835663,15857854.648025045,5550306.160810613,0.0,0.0
98,22434464.319597784,21466888.89670107,15853942.742810493,5612946.153890583,3740049.7169007813,3522984.529442963
99,22459169.49306411,21489366.152960055,15844953.635015149,5644412.517944908,0.0,0.0
100,22480831.04155913,21508417.936123688,15771600.061030628,5736817.875093061,3747764.9067850076,3530355.294211826
101,22587544.635750655,21608323.617182966,15812826.315491388,5795497.301691577,0.0,0.0
102,22586107.26261451,21604958.32000688,15736767.114664642,5868191.205342241,3765096.394853813,3546732.830623265
103,22663922.098970477,21677756.388540335,15733917.028529583,5943839.360010756,0.0,0.0
104,22726599.903794568,21736772.938594215,15710645.982264498,6026126.956329718,3788528.1962925363,3568887.3649879857
105,22809595.35526417,21814535.44756394,15690341.638418248,6124193.809145692,0.0,0.0
106,22866810.280716028,21868292.522818293,15684981.377842499,6183311.144975797,3812055.940086625,3591315.045641419
107,22903248.29611066,21902982.318853922,15693003.237653466,6209979.081200455,0.0,0.0
108,22973985.222041428,21969225.07707765,15675088.023063134,6294137.0540145105,3829830.779330785,3608072.91004734
109,23025010.93352342,22016762.02506524,15713403.910889728,6303358.11417551,0.0,0.0
110,23112170.986920603,22098780.142605707,15760844.260864634,6337935.88174107,3852876.419844176,3629769.9153448106
111,23244997.39598005,22223815.409739025,15848178.800639175,6375636.609099849,0.0,0.0
112,23204956.75324768,22185309.344948076,15830179.853707522,6355129.49124055,3868438.690145092,3644441.2256076075
113,23256744.30949513,22234034.983836178,15856718.014205221,6377316.96963096,0.0,0.0
114,23294636.876021687,22269575.838261183,15871919.782178333,6397656.056082851,3883438.0432195775,3658590.820394325
115,23312554.89212756,22285665.726856872,15858808.868618852,6426856.85823802,0.0,0.0
116,23396363.385777917,22364816.343159627,15860799.857304899,6504016.485854728,3900454.8828338264,3674733.9315492827
117,23371379.719823614,22339393.89513968,15770401.755095646,6568992.140044032,0.0,0.0
118,23402723.93082427,22368166.32226623,15750404.284353238,6617762.037912992,3901356.315562644,3675595.4898832752
119,23498987.8199003,22458813.772158254,15826863.664314937,6631950.107843319,0.0,0.0
120,23544093.72943407,22501617.169193484,15833067.615707992,6668549.553485498,3925000.083793106,3697879.568959505
121,23590432.519407395,22544596.667692944,15825483.28806989,6719113.379623051,0.0,0.0
122,23590277.690736476,22543172.840475686,15783280.079529496,6759892.760946197,3932665.7890196955,3705236.5337972674
123,23687731.22570791,22635063.027905554,15829594.83106425,6805468.1968413,0.0,0.0
124,23715689.65866404,22661377.80667651,15820936.26166514,6840441.545011372,3953680.7600105456,3725056.9171603555
125,23666122.805496812,22613183.81937105,15728306.713275665,6884877.10609538,0.0,0.0
126,23704683.408873335,22648808.74502758,15784943.339574968,6863865.405452612,3951886.953857607,3723423.8624860803
127,23765645.377252,22705623.84267429,15755435.070728995,6950188.771945299,0.0,0.0
128,23833202.65182746,22769572.026331775,15769553.113986777,7000018.912344999,3973386.172956871,3743733.6111801816
129,23875310.962956917,22808189.082302902,15762739.355266726,7045449.727036175,0.0,0.0
130,23888699.526982903,22820797.49790728,15744039.348265722,7076758.149641559,3983117.591975554,3753030.2242867807
131,23966964.918887626,22894228.105719868,15809890.749444958,7084337.35627491,0.0,0.0
132,23951321.1512218,22878375.859759934,15746625.857133243,7131750.00262669,3993455.81960414,3762887.6968463287
133,23919958.4478753,22848107.23064071,15652343.220774557,7195764.009866155,0.0,0.0
134,23976601.71239064,22900973.65342216,15604622.155749897,7296351.497672265,3997594.3053308404,3766910.3418381964
135,24073076.304359253,22991918.58782105,15633374.40999644,7358544.17782461,0.0,0.0
136,24094059.87850141,23010884.03359891,15597135.475519838,7413748.5580790695,4017164.96618515,3785523.579089023
137,24086081.137658328,23002301.422458496,15577204.899112279,7425096.523346218,0.0,0.0
138,24212850.86976315,23122111.91868335,15633671.311767187,7488440.60691616,4036940.2980018323,3804230.9336264106
139,24259187.529455714,23165649.96589684,15675969.19153663,7489680.774360211,0.0,0.0
140,24330529.518030953,23232776.218778614,15734900.164559944,7497876.0542186685,4056569.646735994,3822852.8240692336
141,24407859.4668552,23306316.934323035,15761847.345621254,7544469.58870178,0.0,0.0
142,24467378.37995482,23362638.070049107,15778818.681895562,7583819.388153545,4079469.617117215,3844603.6062154896
143,24519149.37097134,23411039.841080356,15789991.998513116,7621047.842567235,0.0,0.0
144,24504816.655046344,23396676.82862192,15773416.29430861,7623260.534313309,4085872.605871741,3850862.6866989513
145,24551199.032142777,23439703.54025452,15838700.110203177,7601003.430051342,0.0,0.0
146,24598210.16707644,23483109.735200718,15819761.54903089,7663348.186169827,4101418.1919348496,3865659.7745041875
147,24668099.44288253,23549326.15434346,15851635.438815784,7697690.71552768,0.0,0.0
148,24754958.638747584,23630760.582540423,15862197.121714367,7768563.46082606,4127617.958644555,3890569.2824098347
149,24737209.8354054,23612835.47628126,15883049.745017411,7729785.731263847,0.0,0.0
150,24713747.74016508,23590329.588479895,15901908.241242753,7688421.347237145,4120915.771639615,3884330.1705027213
151,24780985.040355347,23654364.53463587,15960714.540636437,7693649.993999438,0.0,0.0
152,24894316.51418647,23762617.646073125,16036960.241666047,7725657.404407077,4151220.382484069,3912976.620080817
