Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
49,901478,1124285,1031277,1030014,1028851,919037,740996,701617,676258,655790,478441
50,884030,1127493,1037233,1039573,1031356,916783,749685,699497,676562,649480,497998
51,865054,1140452,1043719,1029845,1039121,923613,762980,695385,677856,645377,507978
52,862192,1134536,1056696,1003035,1059221,936972,768762,687456,673828,650547,512102
53,863892,1149483,1043831,1011745,1058542,948127,762754,684666,677058,654491,523778
54,863494,1133148,1060297,1009179,1067540,949558,775946,678453,678885,657192,531012
55,859935,1135789,1061918,1015790,1068840,948859,782551,687022,678753,648245,545546
56,833338,1151253,1069989,1011799,1077150,942279,788555,708611,669742,643389,553095
57,826882,1137274,1085644,1007774,1082076,953097,787737,714316,666388,645950,567059
58,826999,1138207,1090868,1007473,1077056,956644,798783,720259,668390,644495,564092
59,825487,1133625,1098814,1008306,1077396,954713,807926,725362,671603,640678,578869
60,834002,1115573,1122558,992818,1087957,948978,822410,724013,672059,644255,581043
61,827732,1097617,1141351,991803,1082307,967570,822713,727291,667549,637447,597381
62,830342,1099223,1130337,1004242,1074163,979585,819686,734257,681616,623941,609669
63,838764,1102740,1118146,1022330,1061456,984716,838739,734944,676403,628388,612892
64,845379,1098511,1127153,1033340,1045606,1008848,829869,734706,685175,640705,606020
65,825964,1105151,1132528,1012222,1048828,1016133,850241,732426,680500,642306,616380
66,837475,1100997,1136493,1008851,1036611,1011390,868937,734519,685885,647362,614876
67,864690,1098858,1134839,1008362,1036168,1013205,884235,736623,673720,648643,625685
68,870102,1082638,1136912,1008725,1042876,1018558,903193,725553,679032,650860,631230
69,859896,1093622,1123078,1027456,1024931,1024961,909634,728270,690473,647392,626198
70,857858,1080861,1126286,1032033,1034170,1029022,904825,738790,688312,646700,617587
71,864187,1067448,1139245,1039039,1024453,1037335,910787,751398,684304,651129,613131
72,883469,1063162,1133429,1051916,998015,1057556,925213,756231,677713,646726,620618
73,895418,1054654,1148291,1038865,1005969,1056877,936255,750159,673599,651610,624891
74,887918,1059899,1130860,1055331,1003333,1065819,938802,762965,667501,654975,624274
75,887128,1060490,1133501,1057440,1009889,1067268,938079,769809,673838,654419,616213
76,895573,1045050,1147464,1064900,1008965,1071892,933199,774083,694601,647305,611980
77,897014,1035562,1133358,1080756,1004739,1076426,942239,774215,701778,641254,614883
78,889846,1034667,1134883,1085466,1004497,1071406,948041,784229,706408,644880,613436
79,878308,1043377,1130301,1095755,1004225,1071875,948098,792182,711554,650257,606812
80,850530,1064489,1111071,1119499,989647,1082240,939796,806161,711427,647848,614110
81,857211,1055973,1091536,1136083,988758,1076452,958731,808272,714771,643175,610544
82,843393,1060995,1093340,1125069,1001064,1070619,972861,804337,716434,662143,591500
83,818262,1076488,1095609,1111458,1018987,1058119,977863,823175,718357,657548,593893
84,823302,1064673,1091494,1120351,1029997,1042423,1001753,814491,718165,667841,605924
85,829737,1052383,1096104,1128204,1007272,1042739,1010847,835074,717262,662949,607426
86,839079,1055230,1091741,1133768,1003199,1031678,1005663,854590,718463,670487,611838
87,832398,1067122,1090889,1132114,1002771,1029447,1009661,869630,721665,656137,611535
88,821517,1084925,1074669,1136042,1001272,1036155,1015039,890088,709849,661321,612223
89,806347,1086327,1087297,1120564,1020057,1017822,1020636,896880,713938,673933,607989
90,817636,1082415,1075914,1122486,1026374,1028921,1023056,895435,725285,670659,608566
91,825171,1085623,1062501,1135445,1033380,1019007,1031263,901516,735954,665823,619293
92,816558,1106737,1058323,1129521,1046257,992861,1050184,917122,738624,658544,614779
93,826387,1105896,1049815,1144378,1031865,1001571,1050191,927220,732783,655225,624445
94,839752,1097716,1056913,1125456,1048114,999061,1058156,929724,744444,648777,631031
95,840646,1096325,1057504,1128097,1050223,1005071,1060327,927766,749974,655154,631143
96,860815,1079122,1043684,1142060,1058182,1004387,1064015,922603,753560,675210,624268
97,862115,1081356,1035073,1127509,1073863,1000726,1068200,933244,754083,681131,618088
98,854017,1071536,1034178,1128972,1078592,1000382,1064362,938518,762257,686773,620078
99,872562,1055219,1042682,1124650,1088764,1000110,1064831,938277,772083,691656,626320
100,872593,1041829,1063794,1106598,1114035,983861,1075022,931670,786806,691682,622724
101,865574,1055826,1055484,1086965,1130211,982793,1069903,949710,789038,694134,618959
102,850615,1056398,1060506,1088769,1119197,997067,1062108,963986,787970,697458,637216
103,850864,1034192,1076208,1092928,1107089,1014552,1048642,969160,809520,698297,631587
104,847792,1037214,1064393,1088831,1115906,1026111,1031139,993166,803392,698906,641331
105,859602,1033652,1052280,1095294,1125591,1001554,1033974,1001895,825008,695016,636994
106,860737,1043067,1055230,1091210,1131093,997264,1024210,993828,844967,696615,647363
107,852915,1047481,1067122,1090448,1129349,997514,1022965,997421,859733,700396,633490
108,851528,1040620,1084925,1074228,1134916,992518,1029817,1002183,880498,690291,636175
109,853065,1037659,1086327,1086856,1119352,1012803,1012346,1009018,886093,694798,648215
110,841908,1052088,1082415,1075473,1121274,1019120,1022188,1008676,886381,703092,644714
111,824440,1052407,1085623,1061770,1134070,1026736,1011730,1017338,891673,716491,639976
112,807886,1046077,1106355,1057592,1127844,1037470,985240,1037783,906571,722593,632009
113,800687,1048007,1105514,1048773,1142723,1024745,993366,1039813,915536,718530,626983
114,804321,1037197,1097334,1056048,1124133,1041125,990708,1047096,918994,726689,620979
115,780878,1051397,1095786,1056929,1126786,1042932,998213,1047967,917045,733486,630186
116,780474,1067357,1078965,1043167,1140866,1050614,999504,1049721,912132,736770,646484
117,780283,1067599,1081199,1034867,1126146,1066470,995843,1055473,921378,738330,654346
118,781305,1065287,1071536,1033757,1128016,1070622,995601,1053184,924116,747926,661755
119,782745,1067225,1055219,1042467,1123694,1082840,993283,1053415,925432,757470,664806
120,782990,1062261,1041703,1063579,1105642,1108318,977596,1062971,920100,767527,665050
121,777299,1063637,1055700,1055188,1086009,1124781,974465,1059819,936878,771656,667530
122,764379,1064845,1056272,1060210,1087640,1113662,990550,1048999,950821,770288,670339
123,760851,1068113,1034066,1073508,1091799,1101769,1008925,1034994,953583,791698,672488
124,748998,1070746,1037088,1061475,1087760,1109969,1020484,1017345,977908,785162,672913
125,731787,1084492,1033335,1049362,1094223,1119560,994578,1020773,985714,805665,669411
126,726559,1076682,1042543,1052408,1089921,1126057,988667,1008692,980290,827533,672275
127,728363,1052124,1046957,1064300,1088861,1124566,988800,1006782,984145,839931,675602
128,728830,1037606,1040096,1082103,1071458,1129999,983584,1013406,989106,859151,665374
129,730803,1022508,1037135,1083586,1084005,1114615,1004057,995240,995645,866295,668828
130,729144,1002603,1051347,1079674,1072622,1116331,1009312,1007696,995981,867863,673206
131,725292,992309,1051792,1082882,1059235,1129516,1016670,996923,1004806,873544,683758
132,719752,987696,1045462,1103614,1055057,1123454,1029274,973245,1023365,890256,688023
133,716360,986610,1047392,1102773,1046046,1137698,1015590,981329,1025226,898991,688189
134,705583,993418,1036799,1094593,1053429,1119333,1031433,978778,1033798,898800,697943
135,685222,978049,1050385,1092959,1054200,1122412,1031574,987820,1033169,897491,706435
136,667775,973375,1066345,1076353,1040223,1135991,1039394,988532,1034719,891808,710027
137,656545,976044,1066587,1078587,1032124,1121460,1053439,985392,1036536,902009,709175
138,650975,979291,1064073,1068924,1031229,1123163,1057374,986575,1032345,903691,719923
139,636248,978691,1066011,1055011,1036368,1118841,1069919,982024,1032310,905638,727718
140,632223,972543,1061249,1041293,1057577,1102574,1093360,966347,1041095,898414,744913
141,632558,957116,1062543,1055099,1050786,1081946,1110830,965065,1037727,915304,748275
142,630546,942531,1063599,1055793,1056189,1083326,1103029,978107,1027902,929500,746201
143,626603,927477,1067074,1033587,1071891,1087418,1091162,996166,1015796,932342,764906
144,618235,914813,1069707,1036609,1060076,1081594,1101245,1005498,1001910,952761,760420
145,613930,900508,1083726,1032774,1047963,1088044,1110672,981139,1005497,960785,780608
146,613957,890006,1075916,1041982,1049720,1083546,1117156,976747,991747,956525,798676
147,615693,893328,1051358,1046396,1061612,1084569,1113338,979764,987202,962386,809116
148,603859,899764,1036805,1039535,1080627,1067729,1117942,977281,993723,969281,825822
149,603169,902485,1021451,1036574,1082110,1080276,1104793,995127,978959,974848,829574
150,603707,894680,1002160,1050172,1078198,1068062,1107781,999798,990489,976370,830206
151,607175,882393,991866,1050617,1081406,1054812,1123347,1004555,978767,984240,832735
152,624995,860676,987253,1044373,1101852,1049697,1116490,1015797,954292,1002405,849920
