agegroup,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
16,0.6318914334,0.6058503432,0.6473691825,0.6164453654,0.6305950534,0.602806114,0.6438123099,0.6567294518,0.6092483178,0.6463397433,0.6503926703,0.6482338815,0.6158778064,0.6593795994,0.6070659757,0.6533634881,0.6547916527,0.6562198173,0.6752586943,0.6816174917,0.6679176,0.6524568112,0.6451490041,0.6584123697,0.6660863143,0.6593529389,0.6791088259,0.686022278,0.6956451681,0.7092700401,0.707259798,0.6524824403,0.6903356848,0.7228846227,0.7285259809,0.7025835149,0.6351202847,0.7192023054,0.7103097499,0.721301765,0.7215958833,0.73953925,0.7072197472,0.7495530634,0.7436866634,0.7297111485,0.7473154476,0.7312705326,0.734477701825,0.73768487105,0.740892040275,0.7440992095,0.7370681626,0.7551492727,0.7331623913,0.7586098996,0.7514439262,0.7582649525,0.7356115567,0.7501379126,0.7529241899,0.7455563525,0.7553792541,0.7551944242,0.7412657069,0.7775586257,0.7750221571,0.755935143783604,0.739446750228992,0.732034632785358,0.725976978993917,0.715677958249813,0.709030265334774,0.709836219565927,0.711166952137201,0.712299841742271,0.713323604787067,0.714118922665736,0.714997852749448,0.716244504767934,0.717071200805271,0.718013167246559,0.718991681920902,0.720513564206185,0.721428564783962,0.722220196488205,0.72325039611429,0.724176686285698,0.725091930044635,0.726168869589115,0.72710330772371,0.727831480892527,0.728772536117361,0.730047297120645,0.730942641896185,0.732142131820832,0.733383590730271,0.734248535326227,0.735278309859013,0.736300255178146,0.737783460735829,0.739025536249748,0.74002174831262,0.741110309701929,0.742347190177642,0.743538811009975,0.744836620224755,0.745958387969663,0.747047405999126,0.748310505282031,0.749536251932172,0.750655055863874,0.752047622579557,0.75340531342854,0.754881219354741,0.756013856895205,0.757282562908221,0.758411458323284,0.759763684528562,0.761117347702605,0.76236782300801,0.763630185038455,0.764744295904154,0.76596159048077,0.767245241583622,0.768354186760263,0.769242779284535,0.770180236260115,0.771282205971458,0.772153421383065,0.77320825100438,0.774387192588147,0.775502907865569,0.776662738627316,0.777708704895193,0.778760436819858,0.779688315885587,0.780957204288566,0.781886202672015,0.782872596967493,0.783993865168962,0.785196159405099,0.786365617536495,0.787529222926362,0.788600943774237,0.78971305856464,0.790906843135202,0.791934930229246,0.793050030571123,0.794262431470465
20,0.217323043,0.2339726615,0.2135542909,0.2225928643,0.2337214036,0.2355400677,0.231594883,0.2379482014,0.2127090067,0.2213386214,0.2278828673,0.226306646,0.2226371602,0.2194518374,0.2287550884,0.228044201,0.2479585415,0.267872882,0.2571787356,0.2501369715,0.2486191645,0.2526833418,0.2614154156,0.2427150626,0.2349890338,0.2616675164,0.2684965234,0.2354617126,0.2599329187,0.2482128377,0.2416387458,0.253316097,0.2582596097,0.2680162474,0.2823219268,0.2607111747,0.2646548678,0.2603241716,0.2591495915,0.2582484161,0.2691892247,0.2634978632,0.2637071086,0.2862835228,0.2979320591,0.2786884409,0.2852419381,0.3067607358,0.301241901925,0.29572306805,0.290204234175,0.2846854003,0.2938536651,0.2910109042,0.2978762519,0.2863070779,0.270053087,0.3033022405,0.2792391673,0.2928172882,0.3119259522,0.2963363369,0.2762558657,0.2993067044,0.2878070008,0.3179928891,0.3195536464,0.356779861055548,0.328812144102824,0.313940794927374,0.300641550802054,0.279850476812055,0.265534678393548,0.265954086875445,0.267765391155761,0.268700927061588,0.269624151554905,0.270157266397635,0.270885401627517,0.272327991575221,0.272643335784211,0.27319480884309,0.273964318732309,0.275886601882245,0.276428108804798,0.276912663697272,0.277857531115157,0.27827568929038,0.279063280006603,0.280196167229677,0.280731082086853,0.281075245713347,0.281849189239384,0.283156109494425,0.283821239044325,0.284853912543296,0.286168158363142,0.286364547449034,0.286788379849978,0.287815226799479,0.289628260833471,0.290950342604191,0.291435202429372,0.292430313519331,0.293779291992225,0.29481510367418,0.296424568832407,0.297403963924371,0.298446208076651,0.300063057840732,0.301500321926703,0.302704370063478,0.304620082411818,0.306331036510865,0.308386123258695,0.309475402451434,0.311160537786704,0.312134928541168,0.313938428420864,0.315800938719641,0.317562801901993,0.318847037899758,0.31990448082961,0.321533193972311,0.323119286876442,0.324008188362687,0.324563455389566,0.325061418791447,0.326313622274177,0.326844718188169,0.32759665779133,0.328918198540732,0.330082764639358,0.331398010673965,0.332539645445306,0.333306115229846,0.333860017491544,0.33519813904032,0.335777637128047,0.336564450656688,0.337693221924857,0.339024159102276,0.340063268027336,0.341355051830327,0.342313146109799,0.343161385916045,0.344177580318926,0.344699394528856,0.345503750092047,0.346757428607155
25,0.0938574378,0.0717622618,0.079490992,0.0866005705,0.076596523,0.0807019348,0.0772879204,0.0866917818,0.0769631811,0.0891089328,0.0794151573,0.0890233988,0.0814289515,0.0959947348,0.0855308322,0.0819398095,0.0891550325,0.0963702555,0.0894955953,0.0782775781,0.0884037634,0.098988153,0.0998791797,0.1046853836,0.0926326767,0.0939551117,0.0925250037,0.0768943535,0.0896600745,0.0723888549,0.0981221144,0.0811112539,0.0779699388,0.0891528071,0.1004051175,0.1021063504,0.0820123513,0.0993045911,0.104589126,0.0946886267,0.1005372133,0.1044694833,0.0843440787,0.1003956767,0.0947798232,0.1012848526,0.121843643,0.1099180879,0.110762587325,0.11160708675,0.112451586175,0.1132960856,0.1001577144,0.1089003051,0.1242442889,0.1270646233,0.103783855,0.1020468005,0.1105180975,0.112516178,0.103725092,0.1120020981,0.1132292879,0.1085735656,0.1168423675,0.1096096363,0.1365963154,0.214651599103378,0.199737025712066,0.184900045228633,0.16921542815733,0.148337685400948,0.132380640898018,0.131229586212555,0.1317656251015,0.130879229561727,0.130267213952348,0.129416904120867,0.128775889192297,0.128712559762084,0.127266430101923,0.126042163993574,0.125200471767128,0.125469419417729,0.124271939127023,0.123311077364147,0.122728800437917,0.121258756013589,0.120654738568981,0.120375206756653,0.119138672941855,0.118040937572078,0.117315550146388,0.11687061508194,0.116028256007501,0.115174990574588,0.114832503170875,0.113016019858986,0.111246201095069,0.11087732669632,0.11099075557476,0.110672466320578,0.109146835009937,0.108516472246514,0.108265716679107,0.107438085865369,0.107617371935589,0.106864814009746,0.1063426269586,0.106635252342987,0.106636855255489,0.106414591037028,0.107025447605243,0.107281590035471,0.107955940682467,0.107409042446825,0.107838842390605,0.107045214221646,0.107509833825766,0.108104530691565,0.108753062854128,0.108288441528437,0.107730542036642,0.108166186751459,0.108324549086137,0.107400322433259,0.106325704563497,0.104992617846768,0.104911518525834,0.103841042655984,0.102758570054599,0.102624377554472,0.102305321507842,0.10219973236561,0.10200157019976,0.100940686685355,0.099751996584331,0.09939019869311,0.098246579463747,0.097429814154128,0.097004064691676,0.096817536028361,0.096053103321928,0.095878750210897,0.095206047562874,0.094173229702938,0.093286319601312,0.091745834799799,0.090616080931867,0.090212322555846
30,0.0329905644,0.0298691469,0.0262339934,0.0410533276,0.0402059307,0.0350073982,0.0274425045,0.0311313368,0.0394594293,0.0337875077,0.0296439452,0.0404573639,0.0355472761,0.0336572229,0.0358840515,0.0389488337,0.0420719732,0.0451951127,0.0367320954,0.0441299359,0.0464811972,0.0541964738,0.0426459775,0.0452051034,0.0512211941,0.0430023904,0.0529294929,0.0329948427,0.0370783966,0.0485597326,0.0541123589,0.0471219216,0.0367486498,0.0429467541,0.0485192832,0.0552913408,0.0445516613,0.0356495572,0.0576184562,0.0386509285,0.0453197177,0.0535014698,0.04190513,0.0437093463,0.0540493505,0.0499824013,0.0491707611,0.0427509496,0.0446759436,0.0466009376,0.0485259316,0.0504509256,0.0509725153,0.0615452291,0.0608742497,0.0610161948,0.0516547921,0.042511913,0.0592263781,0.0506171781,0.0507262475,0.0662483582,0.0732200244,0.0482790769,0.0542419464,0.0696925288,0.0659385601,0.169736681509471,0.161475434989758,0.14761946850498,0.131871932240714,0.112271774917351,0.096558648659593,0.094708910258424,0.09461933343315,0.092902901121504,0.091588283152795,0.090128938595664,0.088874636380873,0.08809666946565,0.085870111699526,0.083855221066839,0.082284243755372,0.081762786461116,0.079775800956057,0.078172231978329,0.076891324556443,0.074591226674576,0.073365521156633,0.072433321001291,0.070409775826393,0.068683024289528,0.067280486360222,0.066024724778709,0.064501740877166,0.062781270080424,0.061662071928243,0.058958360235733,0.056202903768506,0.055198050696129,0.054496805501896,0.053414433775212,0.050991229553579,0.049615907948024,0.048616251529951,0.046938424199175,0.046441101294581,0.044898805840411,0.043666511798067,0.043335100155492,0.042672159203391,0.041804194608914,0.04178728155554,0.041359612744515,0.041355458583837,0.040055294056915,0.039888270431511,0.038291509362794,0.038113630677748,0.038100056414219,0.038210655928192,0.036936973138777,0.03564786470676,0.035516371004319,0.035000916773742,0.033257236033101,0.03146009288035,0.029318351736504,0.028631436867213,0.026859163773122,0.024955948295069,0.024159675756665,0.02316760211715,0.022407717197864,0.021590965016539,0.019701888860448,0.017739973252014,0.016591952668313,0.014678586956069,0.013148443251688,0.012015838465712,0.011131202828252,0.009543634889618,0.00869455386163,0.007287625543684,0.005409244172298,0.003655884638884,0.001196070427664,-0.000794488074972,-0.001959289212873
35,0.0325467292,0.030077905,0.0191552638,0.0325453051,0.0310440917,0.0262996747,0.0207180034,0.0251121473,0.0292834734,0.0270387546,0.0211461155,0.0223399691,0.0238853258,0.0238783232,0.0278723657,0.0270967421,0.0271452674,0.0271937927,0.0296273094,0.0263550394,0.0360292019,0.0400717429,0.0416584562,0.0392724994,0.0374577241,0.0325296121,0.027380219,0.040823483,0.0301739242,0.0366255539,0.0362030212,0.029662277,0.0324419062,0.0249069224,0.0256144087,0.0347773293,0.0387425337,0.0260597308,0.0253991217,0.0307478902,0.035090282,0.0301552593,0.0368550568,0.0403892558,0.0331520872,0.0519242028,0.051031461,0.0339344156,0.03323517145,0.0325359273,0.03183668315,0.031137439,0.0373361116,0.0447427437,0.0497717976,0.0455168092,0.0492997412,0.0540858762,0.0386011096,0.0432796949,0.0545437226,0.0486785993,0.0413112033,0.0468675347,0.0437619824,0.0637349322,0.0471998065,0.16928608489457,0.164205545123818,0.150314232153064,0.134021168814643,0.114353680537713,0.098332132128332,0.096393258037491,0.096191195389702,0.094347056618387,0.092931701388138,0.091411356659473,0.090088884393752,0.089188809637006,0.086856860346322,0.084734663482908,0.083058186004798,0.082395739743953,0.080282523597949,0.078603002179478,0.077221651558671,0.074817436090421,0.073523726520609,0.072500609217115,0.07037343040413,0.068582550917289,0.067087865962645,0.065698263035365,0.064084125371124,0.062222337671384,0.060969484842872,0.058142944336738,0.055228685441042,0.054140714910434,0.053284882964808,0.052077908697381,0.049523594663804,0.048036469120636,0.046910338383679,0.045096783293735,0.044489957877225,0.042830178684678,0.041498384462285,0.041071508008422,0.040315218511113,0.039369667591191,0.039249381717644,0.038718127435835,0.038581187790804,0.037161859734374,0.036902313303393,0.035181996611114,0.034896428869059,0.034783717947198,0.034809351682463,0.033401273511581,0.032008631707147,0.03178805501289,0.031161315625149,0.029296312812309,0.027404771052669,0.02515530018452,0.024391700940584,0.022538473063398,0.020519116056254,0.019634534806807,0.018551017332531,0.01769601916591,0.016785332772287,0.014764101627013,0.012695786620787,0.011418048042865,0.009391867986544,0.007769243555462,0.00653230871843,0.00554334466186,0.003823386300056,0.002872434004514,0.001360271998627,-0.000646313970593,-0.002542139422733,-0.005141837007952,-0.007254610687302,-0.008543681250559
40,0.0404698802,0.0156439514,0.0442654208,0.0333230168,0.041581226,0.0222137255,0.0310038399,0.0296292783,0.0326654285,0.044581461,0.0397052236,0.0466603777,0.0393389483,0.0348971495,0.030196234,0.0350381533,0.0392056571,0.0433731609,0.0372288234,0.034109488,0.0513101174,0.0434397316,0.0309219813,0.035323781,0.0277957135,0.0370427424,0.0366987918,0.044980524,0.0323510427,0.0374069981,0.0320116193,0.0393965407,0.0248476031,0.0326939825,0.0389000979,0.0412919067,0.0184831184,0.0302459465,0.034554183,0.0422120481,0.0441324438,0.0388359904,0.0436947795,0.0275293824,0.0346473484,0.0535811959,0.0464164857,0.0379410936,0.0437805301,0.0496199666,0.0554594031,0.0612988396,0.0590012948,0.052790896,0.0459448922,0.0487519717,0.0502858996,0.0401362054,0.0429494471,0.0557178774,0.0392163474,0.0388485252,0.0570258158,0.0551610343,0.0470298425,0.0536168405,0.0523578275,0.166888059199753,0.161375323080639,0.14758340548505,0.131492459781965,0.111940162767955,0.096084907158688,0.094264150891656,0.09416132259946,0.092449016853909,0.091151060217661,0.089754606163377,0.088552121192208,0.087761500495453,0.085555428447559,0.083567225840193,0.082011575248459,0.081477271304146,0.079474281805609,0.077910714245545,0.076647487404294,0.07439082138532,0.073223136063309,0.072316557415012,0.070325121800448,0.06865820489379,0.067282261524033,0.066023198909448,0.064524026756492,0.062791384326942,0.0616545486349,0.058967156791597,0.056188722906623,0.05522177123676,0.054484545918228,0.053400589730669,0.050985725665136,0.04962077638041,0.048612275052619,0.046934110824414,0.046446540708484,0.044917209992261,0.04371581386503,0.043409564232613,0.042783544482631,0.041975198181843,0.041974229737997,0.041574473429935,0.041543954138793,0.040246171869855,0.04010282305627,0.038515583100952,0.038345705703292,0.038350887584601,0.038483556569459,0.03720485597831,0.035947340396125,0.035838054457877,0.035329985855607,0.033601987722505,0.031839939443408,0.02973201605712,0.029098995420487,0.027383825551228,0.02550584374525,0.024759379375863,0.023809120370749,0.023079837175574,0.022280136482019,0.02038518443227,0.018450696219079,0.017303371932963,0.015403674113924,0.013917577545758,0.01281128183977,0.011952667126792,0.010364796943674,0.009539432297579,0.008161671829955,0.00629669486412,0.004537217733309,0.00208067105106,0.0001213445661,-0.001037453065315
45,0.0682135422,0.0331088101,0.034346614,0.0418574134,0.0534196536,0.0487804486,0.0436759254,0.0471976853,0.0403194321,0.0395798165,0.0511453104,0.0497103665,0.0457443837,0.0486410133,0.0462548914,0.0581406562,0.0478043677,0.0374680792,0.0557556744,0.0521672098,0.0373573935,0.0430438135,0.0524194758,0.0519614828,0.053387164,0.0589998866,0.0647885005,0.0500298831,0.0550231091,0.0370299534,0.0486379634,0.0471454231,0.0563202092,0.0428654593,0.057518515,0.0421071294,0.0484997265,0.0556502326,0.0604267639,0.0451325905,0.045221483,0.0543358592,0.047788061,0.047533879,0.058655538,0.0563436745,0.0544822089,0.0424319039,0.0426499436,0.0428679833,0.043086023,0.0433040627,0.047081866,0.0567216455,0.0680732853,0.0517798175,0.0449811151,0.0475631921,0.0517661896,0.0617546316,0.06536665,0.0602803708,0.0559753089,0.0569311235,0.0623402702,0.0527752006,0.0784677987,0.17971804039884,0.175211053893901,0.161348514980802,0.145049659082763,0.125400802049642,0.10943851804244,0.107703040433851,0.10764274401334,0.106012736930275,0.10478905743714,0.103479599139279,0.102358071543244,0.101624654892913,0.099510365359983,0.097613889358244,0.096136087508103,0.095659602895867,0.093732334622156,0.092251447350702,0.091061887952374,0.088909408725871,0.087824761355495,0.086987817039102,0.085090229310728,0.08351349260749,0.082214120900337,0.081026621186601,0.079605626882657,0.077952099002225,0.0768784219697,0.074294119903332,0.071611186307252,0.070717387050829,0.070033059474154,0.069016809072892,0.066699271262175,0.065409344994335,0.064463502292349,0.06286585306177,0.062436789655017,0.060988414860839,0.059864462947027,0.059616297249993,0.059060112947204,0.058331305614913,0.058381355003648,0.058046301320785,0.058053957212668,0.05682708072333,0.056737494405615,0.055230154770725,0.055111567190549,0.055167139204249,0.05534562919905,0.054137812803615,0.052959592851455,0.052900545751648,0.052449403763152,0.050807054371862,0.049131856231024,0.047120269261394,0.04655862406921,0.044936708202857,0.043149743522142,0.042478040667535,0.041603061514511,0.040940868858455,0.040201630041642,0.038386264810879,0.036540829655987,0.035462936426197,0.033646165185787,0.032245660690747,0.031212394181572,0.030423524201398,0.028912822428008,0.028154087597464,0.0268557611245,0.025077780811572,0.023397726921094,0.021037056706958,0.019173565514753,0.018083751886324
50,0.0715278283,0.0716986416,0.0764951662,0.0731729451,0.0723485981,0.0774976119,0.0611419624,0.0837483463,0.0579393534,0.0638496218,0.0713421474,0.0706818882,0.0639108359,0.0824918112,0.0889029296,0.0700285011,0.0783113111,0.0865941211,0.0730200656,0.0679462088,0.0651391044,0.0706243482,0.0738690188,0.0880612526,0.0743027037,0.0557429261,0.0792003558,0.0737987909,0.071891802,0.0645210548,0.0745852924,0.0727940215,0.0687845206,0.0601020428,0.0699111968,0.0709388343,0.0736128704,0.076008958,0.0861344867,0.0664066202,0.0682543959,0.0709024625,0.0773805144,0.082752178,0.0823312272,0.0672858778,0.0650317525,0.0751436418,0.07195728125,0.0687709207,0.06558456015,0.0623981996,0.0803829166,0.1066251606,0.0639178889,0.0724128484,0.0895181723,0.0711407309,0.1050537065,0.0719733916,0.0744555991,0.0618988797,0.0929149027,0.0844947087,0.0718279676,0.0716144166,0.0817721114,0.197788816872531,0.192789385906929,0.178789204358019,0.162467016461655,0.142634098693962,0.126658722786153,0.125151077067341,0.125263180003917,0.123885259533924,0.122880250837241,0.121786428585441,0.120874727747726,0.120344869031582,0.118480581189245,0.116838319438947,0.115588191382561,0.115334676732565,0.113640358259117,0.112374740688938,0.111402944456544,0.109526321232576,0.108656671958233,0.108025463121649,0.106383763005386,0.105029012808231,0.103946591094321,0.102998402309059,0.101794966383735,0.100396228490188,0.09954409833315,0.097242009018922,0.094850642531196,0.09416436867845,0.093700133558902,0.092909331223253,0.090870825691643,0.089809060916077,0.089080155120516,0.087737851520689,0.087510140003383,0.086305272542114,0.085408371788217,0.085352737813518,0.085008987882254,0.084499913736267,0.084736558533575,0.084613162019996,0.084801215467371,0.083800380961079,0.083893538110773,0.082632280153918,0.082701918228673,0.082939871709371,0.083281332570582,0.082311634682918,0.081367264687013,0.0814815111872,0.081229920127433,0.079842470799632,0.078404430825378,0.076656667048511,0.076299165013921,0.074918989514218,0.073393207767837,0.072940558930139,0.072285440392664,0.07183047234247,0.071282173146555,0.069714896802528,0.068118652531273,0.067274139306965,0.065698499301558,0.064534748764715,0.063724575653278,0.063154179758936,0.061890410683416,0.06134208957424,0.060278238432088,0.058762562151013,0.05734027772929,0.055262659834844,0.053675364851705,0.052814470704592
55,0.146808711,0.1053494433,0.126051977,0.0935776007,0.112209132,0.130776152,0.1274456969,0.1229285389,0.1217479224,0.1414811616,0.1304102485,0.1218671459,0.1204594626,0.1345051679,0.1237680865,0.1165670272,0.1227312268,0.1288954264,0.1269714593,0.1058381556,0.1107746732,0.1046330392,0.1127359115,0.1299384185,0.1342752703,0.1298157139,0.1274599336,0.1394713041,0.1454838734,0.1311238731,0.116006836,0.1236396659,0.1144159857,0.1024461327,0.1260807675,0.1238240192,0.1127900025,0.1178730907,0.0943559212,0.1097371561,0.138555404,0.1330497245,0.1222500236,0.1402912379,0.14997266,0.1436800803,0.1505932248,0.1301354175,0.13356091155,0.1369864056,0.14041189965,0.1438373937,0.1311753461,0.1328505546,0.1425557739,0.1345046158,0.1439596899,0.1298287121,0.1357125745,0.1313456788,0.132285209,0.1468709776,0.1491163028,0.1312682224,0.1293039928,0.1551486775,0.1502884962,0.251808187009978,0.245956729394474,0.231816788221161,0.21560011547998,0.195608283952671,0.1797696459181,0.178726372171542,0.17916578063128,0.178297218300439,0.177729083476172,0.177062120725186,0.176563926116347,0.176435008373155,0.17508588057158,0.173960102232322,0.173168846440163,0.173344911806142,0.172134647331027,0.171302635306373,0.170764763744909,0.169448551051027,0.168999803129263,0.168771155910945,0.167648558268678,0.166738883614033,0.16608976144763,0.16561675116014,0.164851965407681,0.163970769617113,0.163561115024188,0.161845427788766,0.160065400549647,0.159783796310847,0.159751800082559,0.159406977250045,0.157943726566725,0.157338356361919,0.157038679393372,0.156210601295795,0.156368346537149,0.155651619118146,0.155201112598007,0.155507548705413,0.155569017680508,0.155479622314065,0.156061529171566,0.156337738557157,0.156866108849109,0.156316560596246,0.156750175441861,0.155982327533182,0.156405620226059,0.156980169829862,0.157619331809483,0.157123177447655,0.156638456725809,0.157074562913588,0.157205189186586,0.156330405250499,0.155370042042661,0.154157472300846,0.154186427275802,0.15328800170994,0.152288388025223,0.152252791235415,0.152022512360363,0.151965578498704,0.151788957011525,0.150728400811317,0.149636856497933,0.149252713456011,0.148167891535082,0.147472599179806,0.147098676935481,0.146950688220782,0.14618304049051,0.146041535641627,0.145441050924508,0.144454050104741,0.143552256338749,0.142057561406437,0.141024031686184,0.140613820016422
