Period,Mean_real_labour_income,Total_workers
49,6418.945191147691,10914398
50,6796.419117814792,10964047
51,7124.091028672864,11007761
52,7077.216847497349,10998029
53,6669.512375249057,11040453
54,6499.296706309466,11078771
55,6539.069837358129,11210029
56,6623.71139003029,11132837
57,6717.392229297806,11064885
58,6693.457200966527,11060327
59,6892.738529406311,11095780
60,6897.450970537103,11094648
61,6790.069797596666,11124764
62,6773.562977164604,11170525
63,6849.862704503317,11245394
64,6854.145581234025,11306869
65,6822.859508474785,11350016
66,6838.336441357237,11341374
67,6820.107693726123,11420382
68,6837.756666483747,11471903
69,6854.488497420985,11460699
70,6864.210195205438,11486805
71,6900.536113559098,11469859
72,6890.138551292795,11535103
73,6922.198230170759,11545337
74,6963.539605998581,11536604
75,7010.441837942906,11560466
76,7044.183496823373,11608367
77,7084.7509915558285,11621519
78,7083.500205286817,11707751
79,7107.58631438517,11664667
80,7099.149205354207,11686812
81,7142.969971237201,11718700
82,7160.355391530174,11774378
83,7112.023225948846,11849711
84,7169.011773382204,11848516
85,7158.426227650966,11865922
86,7187.158369891234,11927726
87,7224.151812557848,11969684
88,7233.039187870934,12042777
89,7247.183106395769,12041951
90,7281.848419035549,12006336
91,7296.423803326056,12055603
92,7280.419358607078,12118546
93,7316.007514474702,12127989
94,7341.782425807575,12158285
95,7365.048647562858,12251901
96,7388.187440146138,12270502
97,7373.387847975156,12304360
98,7410.31761386565,12258227
99,7410.776009299631,12339737
100,7447.390738403122,12379172
101,7446.715778005203,12405902
102,7480.335630166838,12423774
103,7494.044009441824,12465264
104,7497.680623694331,12519682
105,7523.736075363386,12522002
106,7552.94141782048,12531297
107,7565.889960681188,12538768
108,7600.24219350007,12595833
109,7625.568980583682,12590247
110,7651.552191596181,12574218
111,7630.91820976589,12587353
112,7635.73596441148,12597645
113,7661.438705799673,12625940
114,7656.530389950584,12642279
115,7638.613765891599,12675832
116,7679.426582785955,12628541
117,7678.673450103743,12644829
118,7698.356202022208,12660799
119,7718.94053878189,12676247
120,7743.201916049003,12671482
121,7769.62661747704,12696665
122,7814.944381648665,12674293
123,7821.278510942302,12719703
124,7831.085274554945,12700323
125,7851.987017748128,12719857
126,7827.497247318076,12796364
127,7839.86057004515,12807330
128,7827.827743127239,12779563
129,7863.846764329234,12804223
130,7867.977755587067,12843290
131,7903.922143071495,12896006
132,7918.425675910174,12874296
133,7937.440084486318,12948439
134,8000.61781341113,12877267
135,8000.0034346238635,12891737
136,7987.616096411351,12906322
137,7989.861117811327,12939228
138,7985.9501667046,12956928
139,8045.369849800499,12891495
140,8041.212817556221,12935491
141,8052.336394819231,12994213
142,8057.042810297324,12956148
143,8090.173547981009,13007508
144,8109.497748722093,12945567
145,8117.367869702743,12996645
146,8132.087845646386,12998850
147,8160.363114068586,13085577
148,8204.556710188419,13008866
149,8210.292292040765,13065795
150,8247.340432551304,13055210
151,8264.430946303182,13081093
152,8245.053366616701,13034754
