Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income","Gini insee, labour and IFE income","Decile ratio, labour and IFE income","Top 10%, share of labour and IFE income","Bottom 10%, share of labour and IFE income","Gini insee, measure IFE impact","Decile ratio, measure IFE impact"
81,0.4053255789682888,0.45191711702373505,0.3895639405441122,0.42447644871468676,9.299480659286731,11.668539873620384,8.24726266348736,8.815493134338208,0.2390872259829382,0.29553002997304617,0.2646536858556042,0.2741134139779076,0.023154243506499604,0.002009121176137842,0.0017770741671237706,0.002338221095306526,0.48913648678210342,10.354905209516803,0.2744656556352438,0.033463090657476824,0.5758192288299373,10.354905209516803
82,0.40350982206320485,0.45339948662936058,0.38925656579862067,0.43283562440359064,8.712816831774951,11.557486616889088,7.889013562128372,9.546346466376258,0.23745720588514926,0.29135497793687226,0.26113749238150835,0.2745165954010285,0.02822033928038156,0.004568486382612596,0.004200239885075252,0.005556771356317709,0.4847862877660214,11.26087353009205,0.2689054570657062,0.0389459021802576,0.57679364081430817,11.26087353009205
83,0.40733791231002991,0.4542139774242252,0.39003712666586876,0.4333146349036483,9.410160093705125,11.120112980172458,7.861687955599436,9.128762398720257,0.23816009491292284,0.28977785695676483,0.2610487520158745,0.2731945216908015,0.02419426693221546,0.002495124052206932,0.002094346586472135,0.003344380849663834,0.48858006267217052,10.238751772518249,0.26875512520764033,0.03407827228954343,0.57578262381566714,10.238751772518249
84,0.40776377471329228,0.45926460183035772,0.39371399559269998,0.4356263726492911,8.741738617988897,11.493099653457534,7.966837179081954,9.460077338833893,0.24344976948133762,0.2977350260572386,0.26821583719401937,0.2801335228708965,0.0281501132063875,0.002346127991989442,0.0035702829769839297,0.003032364556573777,0.49015941511175815,10.863257511030426,0.27419959304932434,0.038285028269709746,0.58433909672003237,10.863257511030426
85,0.40502327050261444,0.4589176473296131,0.39239055928357525,0.43142547414571497,9.188081411951826,11.921862369754296,8.459954674334067,9.251064031245148,0.2413587612237811,0.2953995421527271,0.2681903350701827,0.2734324952935986,0.02709352327458487,0.003073228927935683,0.0037459856924843267,0.003951000246387385,0.48976420280272104,10.34756449138706,0.2725901679812716,0.037613655332749046,0.58162410414336729,10.34756449138706
86,0.40318338886151078,0.46042637478668014,0.39416062735357577,0.43764667895682574,8.478132678450535,11.44605991704906,8.05873643954534,9.114286289975364,0.24130133598496856,0.2926945926402048,0.2669482546340556,0.2747420908670579,0.030360668691901186,0.004356928158558307,0.005295772428038513,0.005602643825817912,0.48193027245859593,9.75573954063648,0.2678256762552549,0.041039063171095846,0.58097462068943906,9.75573954063648
87,0.40418126512754143,0.46024445023582078,0.39046217743150147,0.43518108252848914,8.834860695519204,11.328180159461944,7.862197065189193,8.624231198686687,0.23672052690030237,0.28629806197237145,0.2610965316912421,0.26890248324766863,0.0269114063996448,0.00286596450034385,0.002739400544034425,0.00335075162324507,0.48562866858162046,9.740265918360011,0.2625680952869514,0.039170962278885085,0.58442476015370137,9.740265918360011
88,0.40559278168540824,0.46398767423349857,0.39382487834473551,0.44186045402792867,8.46411977666811,11.9171170722655,8.424263013702772,9.453338544588282,0.23549646476085198,0.28165269779602475,0.2608476180512052,0.2644914868267836,0.03156224101357429,0.0053932583296798925,0.004823253197969504,0.006491846352612507,0.48536832861637647,10.167143691196326,0.256433855426975,0.045129813148919826,0.58857496567698109,10.167143691196326
89,0.40382319334610056,0.46229079121369521,0.39285821958178163,0.43492757418157219,8.848667038042475,12.03362653435289,8.598053826221435,9.016400234300594,0.23970888513383315,0.2917758748472918,0.2670245370650195,0.27042809323049183,0.027835929087401484,0.0033635871871471063,0.0030613548284824086,0.004271182476549121,0.4866355356063109,10.59421376397948,0.26659611454416726,0.04076212137317327,0.5871689994139907,10.59421376397948
90,0.4059417342710282,0.46773855639385947,0.39723744490916724,0.44414351463354224,8.54610917044308,11.830255170702877,8.651128455533653,9.54925153765316,0.24503257576420195,0.3023587022876813,0.2722527842854701,0.2833926055713564,0.03256601706117673,0.004081938688795841,0.0052023007751433635,0.005524612514972631,0.4865589569033073,10.297068318491858,0.27406987796480536,0.04506430333242609,0.59451440436755676,10.297068318491858
