Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,10152.70828499645,2768.920441362541,2768.920441363007
50,9362.61911489442,2553.4415767886676,2553.4415767891333
51,11716.504853792489,3195.4104146701284,3195.4104146687314
52,10409.534877944738,2838.964057620149,2838.9640576206148
53,12717.071490608156,3468.29222471267,3468.292224709876
54,11610.964508425444,3166.6266841152683,3166.6266841152683
55,15310.126486741006,4175.489041837864,4175.489041837864
56,15440.519663751125,4211.050817385316,4211.050817386247
57,19440.715820547193,5302.013405603357,5302.013405602425
58,14510.421004857868,3957.387546779122,3957.387546777725
59,18654.191850975156,5087.506868448574,5087.506868448108
60,15088.322664219886,4114.99709024094,4114.99709024094
61,1424979.1086018048,133144.63817716623,502683.22400959115
62,1632984.7166147307,152016.2766671297,572441.7962667579
63,1205698.2497729994,113403.03047717549,426903.3832066506
64,1345756.5096295252,126482.26860256493,473559.185818444
65,2282721.3698931523,209022.17231914494,790511.8711883817
66,2406899.03880718,219681.03845410515,833457.5197470468
67,1910783.6014402416,174282.67367790733,664480.1379965246
68,1971443.3133745417,180099.9533861638,686005.943169564
69,1542543.4703586623,151085.29046219308,574687.5220921626
70,1659308.027230356,163370.69210627116,619943.1125237839
71,1304872.833324192,129155.95262122294,493951.4201652389
72,1494059.4562268294,147483.37596379407,562622.2411624873
73,1169343.2719817236,117023.9313472216,445803.8665518025
74,1376547.6520503014,137822.99650616432,522703.9254919095
75,1062786.8321707696,108046.88046530262,410128.7004254591
76,1287892.4389755093,130682.19973278139,494501.65729295276
77,992127.4930387773,102410.76226850739,388388.26125166006
78,1224255.0628898628,125798.93253427371,474537.0729560517
79,922490.5749814399,97155.16760291299,365160.7236967562
80,1177622.704711236,122465.99849972827,461276.70884476975
81,856242.7197829299,92453.20095619746,345829.85068123415
82,1123711.3312202804,119657.68692964222,444409.185412148
83,817194.7989115566,90230.1792734093,334774.9530511629
84,1090102.0141663924,116466.40727556217,435303.69903113134
85,785402.35769419,87322.70198086835,324778.7593631679
86,1061988.2358301133,114375.4427491054,425122.40680370387
87,751235.0452019349,84986.05139977345,311951.6423595166
88,1043534.3564858325,113568.20543322805,417259.8396615833
89,727657.7009897679,83202.41436770279,303194.8246489372
90,1028972.8919739313,112964.71859676251,413649.44727142155
91,688548.3239658847,79965.95575426379,290849.13390822243
92,1015053.5355150253,113016.63860897766,411345.25306649227
93,679305.0030429028,80903.45906785456,291415.2597143147
94,1007760.0342230387,112742.25327589922,412425.2254713299
95,664817.0056158528,79333.22780391155,287512.96200764365
96,998897.2631960474,112607.92108451203,410558.6006185869
97,641581.4161315635,77802.77329813037,280722.2664207425
98,977515.257683333,111088.58649197221,402945.5633613197
99,610360.7379141338,75121.57741993619,272129.1733895447
100,961232.7896608524,109896.8589269789,399828.07328043226
101,606592.0805207007,75521.89043374779,272688.4159886539
102,980027.9783526026,112308.22288066708,408122.70564954914
103,604041.7423726916,76609.71602161089,273885.823363387
104,984503.2888622954,114713.69854727667,413148.3527604975
105,598603.7486916371,77465.9729573899,274810.6469357079
106,987877.9767120704,116036.11560454499,414027.2272438668
107,605643.7522286549,79365.86220178427,279399.56089165155
108,990465.2014331371,116958.4818828199,417663.8807367757
109,591755.4874060377,78928.0748051051,276317.5322834132
110,1000486.7949061841,118904.29813963361,423928.7211337276
111,599980.564459648,79410.42182692746,279439.26760385185
112,990988.3602972515,117714.88020322286,419409.45947122015
113,600723.8120151833,79823.29727697419,278454.94250006974
114,991860.4721315578,118773.74684374034,419340.4817659836
115,577133.709849298,77279.13088620082,269580.84783678036
116,1000586.6132419631,120506.67284296639,423056.666283967
117,588836.3312432617,79409.53573404625,274890.41198038217
118,1002422.6474856064,119698.88601592928,421413.558460474
119,569231.6840585247,77827.74436265882,267426.2898940891
120,1009433.4091038369,121671.79479542654,426333.5193590075
121,572719.9032000042,77567.72526273597,268575.8263505008
122,1009647.1746529154,120714.22693108115,422712.92762639
123,579317.3182090968,79617.89144031703,267350.2943851985
124,1007370.706380982,121541.21144113503,421290.99247464165
125,566582.1791632101,78101.61856536008,261734.0019721333
126,1021253.7700582854,123652.52288077027,423966.5682401713
127,581688.8426985033,81188.1972189555,266950.2253889851
128,1038948.2605866902,126513.54716306739,430286.312733056
129,584399.1324457452,83052.95577349141,272367.37810439244
130,1029565.5601181276,125900.32453672495,433679.55870960094
131,569443.1618938334,82132.05180878378,270966.4425241556
132,1039368.8184541389,129444.31059481762,438975.74333563074
133,572222.796411138,83691.38899403252,272705.5249757655
134,1032462.0502173975,129710.86477742717,438340.2421303671
135,565663.3304396905,83035.19816952012,274128.3996925801
136,1013893.8397810087,126206.64563159831,437355.3946495876
137,544088.5066170879,80985.14989608806,270985.2328168284
138,1017932.0743149519,128375.46827304736,439692.7223300431
139,537323.3711604103,81644.66049165651,268263.54554307275
140,1004009.4857544303,127703.26354024094,433668.83548819646
141,517133.9299350232,80220.21259867493,261017.77610709518
142,1002247.2454773784,128739.4188954141,435366.00088488683
143,534259.6233992837,81925.61996666249,267095.6863537971
144,1002252.1414340511,128146.98410038184,435332.42426884733
145,513111.1407735497,80065.62305383757,259608.91352014244
146,1003477.3051160648,129781.63296061382,436091.05289841443
147,519536.2235788554,82422.254018859,263749.07052804716
148,1009662.0154267326,131905.5333949523,439260.9789355248
149,517568.12164015695,84065.8552542096,262616.74988776445
150,1006219.7830407768,132000.1410015095,441210.50293665566
151,504450.6588949412,82227.15187376365,261023.14158319123
152,1006587.0822597966,134277.64971431438,443548.6882827841
