Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,10152.70828974992,2768.920442659408,2768.920442659408
50,9362.619131218642,2553.441581242252,2553.441581243649
51,11716.50485830009,3195.41041589994,3195.410415900871
52,10409.534860871732,2838.964052966796,2838.964052966796
53,12717.07148436457,3468.292223007418,3468.292223009281
54,11610.964527424425,3166.626689296216,3166.6266892990097
55,15310.126517873257,4175.489050329663,4175.489050329663
56,15440.51968902722,4211.050824279431,4211.050824279897
57,19440.71581336856,5302.013403645717,5302.013403645717
58,14510.420999351889,3957.3875452787615,3957.3875452773646
59,18654.191819082946,5087.506859749556,5087.506859749556
60,15088.32268641144,4114.9970962926745,4114.9970962926745
61,1424979.1084402055,133144.63815866364,502683.22395081073
62,1632984.7163359784,152016.27663604636,572441.7961670589
63,1205698.2500280067,113403.03050735407,426903.3832996059
64,1345756.509964347,126482.26864114078,473559.1859383397
65,2282721.369973328,209022.17232788075,790511.8712170962
66,2406899.0390742943,219681.03848285088,833457.5198424188
67,1910783.6014402416,174282.67367790733,664480.1379965246
68,1971443.3134562112,180099.95339489635,686005.9431988532
69,1542543.4704652708,151085.29047597945,574687.5221374827
70,1659021.0756225847,163292.43252772605,619864.8530424712
71,1304872.8332172874,129155.95260806009,493951.4201194169
72,1494059.4564248733,147483.37598748086,562622.2412455846
73,1175498.5765760727,117765.47010960942,448294.239148817
74,1395093.9408916123,140045.1390177342,530124.4887508731
75,1083346.253822634,110622.64460242353,418668.17023309413
76,1329466.5254793204,135659.83928955905,511025.14140214305
77,1027682.4723635316,106985.91350487014,403208.72978111263
78,1277359.1811546013,132270.84194007097,495612.377383166
79,960211.1025315411,102085.79312533326,380675.01961601153
80,1237126.9460963607,129688.92275826307,485648.50877235923
81,898047.8951664008,97935.06729382323,363947.7978299763
82,1190792.2587138228,127663.72004861897,471460.0353590064
83,865708.9809061587,96285.71211544797,354899.2819365468
84,1162114.2418881021,124875.88044111198,464463.4639183637
85,832719.2926583886,92936.90789571265,345358.7326763589
86,1142557.7839306444,124636.31817115238,459235.9449898377
87,800266.3113160394,92506.22560347943,336301.5153638646
88,1124203.7900127918,124768.26060753735,454408.69040304516
89,765553.7619970515,89939.20600195648,324567.39609397855
90,1107553.6359356865,124721.27331880014,453533.7670752201
91,739846.7610498257,88620.5082780961,321356.8064351734
92,1095502.9355265386,125103.11840959452,454932.24174961634
93,739723.2060685717,91503.53082826454,328269.0526136253
94,1099747.3407945894,127419.69775123056,457802.8191413712
95,729975.0799745023,89299.68673253665,320373.6326126084
96,1100154.055261232,126087.1563232094,455192.7691258006
97,708679.5301140882,88171.53970415471,315661.86421838775
98,1101802.068168614,127663.95899158437,460270.74716443196
99,706597.019976303,89398.83112613903,317759.2711758809
100,1117228.8083639257,129620.87313090824,464827.42590533383
101,707629.150894329,90040.32119774166,318201.25053623505
102,1129951.3844527006,131713.69410966337,472273.49724503607
103,703388.2163363919,90851.19127115142,318504.52045474574
104,1128095.9167939276,133151.01298713218,475112.3870973587
105,693585.8853279203,90727.70720033906,317656.4015583191
106,1141606.5231458433,136450.99405300058,482568.1773483977
107,701805.7021614499,93481.23822089564,323134.0922680106
108,1155940.3736477718,138916.38559926674,487257.5988952089
109,714890.8024007827,95506.1851278022,328556.5900010932
110,1183681.3071463257,142917.33908075187,499624.4910374116
111,718493.5053248703,97149.23055263702,333515.31085292995
112,1190812.4558159038,145243.97015948035,504341.4643752333
113,718516.0938159376,98891.57001158781,335829.4095254373
114,1180343.9196800813,143928.4089074321,504661.57166368887
115,698399.6436460316,94852.74967948813,328700.41244250536
116,1183303.1225507483,144893.8100320706,506127.9836721774
117,689268.9201612473,95695.11595282517,327249.41047115065
118,1190773.2306288406,145009.13118441496,509091.5189772751
119,690251.5701330267,96354.97707692627,327748.81218954176
120,1181096.0023013726,145334.38672214374,506794.27257140167
121,690686.0391895622,98048.6139289001,331210.30420480296
122,1210026.1205032915,150808.3369608149,518404.24694270454
123,696089.6977283508,99770.8630886348,332053.86992554367
124,1201756.524477169,150772.27324151061,514767.0307120662
125,691811.6646804065,99780.26104120538,329143.77682314627
126,1206497.928261131,151225.66807018314,518153.4375623297
127,684490.2790460326,99133.42799095158,330153.45701922476
128,1216118.9908724949,153701.78439144883,522149.83082787134
129,690655.6237637252,103594.59012174793,332966.48499717936
130,1240344.6722972542,160055.31887619104,529239.955765767
131,705912.8749771565,107087.12538382784,334939.7255326435
132,1266520.060267374,162844.04331124574,537324.929152675
133,697424.4247834906,106579.03210159857,334018.0307277236
134,1256954.6764559224,162585.70647845417,536443.6002375651
135,685271.3597199246,106370.79142959602,333664.06962884404
136,1259589.502038315,165075.46168057714,541580.9922402855
137,668380.7005569339,104925.64940255042,329117.06090373546
138,1272491.4012323543,165608.75012117904,543547.6471915189
139,674957.9592886344,106734.92645988986,330676.4992040135
140,1274248.5021688193,166370.99653014448,542835.4712810386
141,675095.9775446653,107803.68508649804,331141.69684852473
142,1283881.61128062,171387.86144821718,553281.1545640733
143,680142.0386721939,110921.264618407,337559.91207358614
144,1268034.5498862416,171630.12782296725,551983.1893183384
145,662046.0232165754,108620.0579695534,330097.5062312633
146,1264239.681391336,168853.67556894664,545972.5807558522
147,632818.1599447951,105737.6677948637,319734.36065194197
148,1267906.714303501,170978.71022766642,547018.9817396719
149,630011.8473593667,107841.50206640083,323578.4781743381
150,1267960.332501568,173268.16115234047,552775.0376164448
151,624823.0211984217,108997.43629440479,322727.75742571056
152,1267409.9536789581,174066.56119377818,552884.6903843507
