Period,90_100_dec,80_90_dec,70_80_dec,60_70_dec,50_60_dec,40_50_dec,30_40_dec,20_30_dec,10_20_dec,0_100_dec,count_100_dec,count_90_dec,count_80_dec,count_70_dec,count_60_dec,count_50_dec,count_40_dec,count_30_dec,count_20_dec,count_10_dec,count_0_dec,count_all_cont_pen
49,11887.028414763654,6654.1668513197501,4702.8657244354426,3557.2211310171774,3202.3587415931597,3173.7631343366438,3135.0042936765744,3135.0042936765744,2932.3095955537333,92.985532475023376,128768.0,381492.0,433481.0,346884.0,245972.0,575409.0,35762.0,0.0,1015726.0,373505.0,0.0,3536999.0
50,13685.748445326448,7655.4488728784127,5401.9121849654866,4139.9162148172854,3685.9513236324947,3641.7152525340148,3596.2222752273933,3596.2222752273933,3370.5826377629287,109.58110111660842,127413.0,387718.0,438492.0,345879.0,241024.0,565984.0,34643.0,0.0,1005004.0,372138.0,0.0,3518295.0
51,13190.614795926822,7390.9458738109552,5526.2171660376252,4180.5499240437757,3556.7836460310491,3513.8837609664492,3469.9954528659982,3469.9954528659982,3254.1838262109868,108.92179986676543,128541.0,392990.0,406210.0,295903.0,314488.0,555306.0,33335.0,0.0,991031.0,377081.0,0.0,3494885.0
52,14197.84056269631,7968.0183467180186,6033.8639621172015,4538.7370724209468,3831.3696140192937,3807.9562780757387,3738.4365784194988,3738.4365784194988,3512.0427987379612,120.5943274601272,130685.0,395987.0,289008.0,421954.0,309593.0,537175.0,39398.0,0.0,972237.0,378916.0,0.0,3474953.0
53,12323.275934305746,6904.5623437640925,5276.9189171862927,3958.7712091151216,3324.1789524186997,3324.1789524186997,3279.0158439217348,3279.0158439217348,3041.0410346539975,109.35732237720291,133051.0,398579.0,296501.0,389886.0,334082.0,0.0,548092.0,0.0,984373.0,385444.0,0.0,3470008.0
54,12644.172477210333,7085.1546813055293,5427.9874478067632,4116.2804084764448,3427.0383686289383,3427.0383686289383,3362.8102764346618,3362.8102764346618,3123.3694203910081,115.51851476133399,137057.0,402921.0,297303.0,385681.0,326300.0,0.0,541431.0,0.0,974508.0,390205.0,0.0,3455406.0
55,11937.217807930947,6948.3375370585054,5381.1545710165728,3894.856999179307,3242.591855665009,3242.591855665009,3181.811744214006,3181.811744214006,2957.1219562206998,112.53860025524008,141303.0,380449.0,324679.0,387198.0,323663.0,0.0,530534.0,0.0,960836.0,392088.0,0.0,3440750.0
56,12981.931182427088,7606.377979787123,5994.5376933114803,4316.0208365687977,3532.272832053432,3532.272832053432,3466.1102864853683,3466.1102864853683,3223.6175741027878,124.90674587704335,142594.0,379502.0,323384.0,388036.0,328129.0,0.0,524222.0,0.0,945535.0,396679.0,0.0,3428081.0
57,13220.044359516518,7558.7249492414585,5784.3255810792489,4141.3854637459335,3358.35949864541,3358.35949864541,3295.5620222873517,3295.5620222873517,3025.8520866386034,119.48515304136966,112220.0,345764.0,403375.0,383552.0,322688.0,0.0,515347.0,0.0,938987.0,399090.0,0.0,3421023.0
58,14045.741864538402,8072.0245624418949,6222.981114902369,4549.8895873647343,3615.4011542423809,3615.4011542423809,3504.7305535156502,3504.7305535156502,3227.3514861127624,129.96647888264582,113306.0,345987.0,402894.0,279751.0,403706.0,0.0,528600.0,0.0,922077.0,405286.0,0.0,3401607.0
