Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
57,967457,1213235,1020951,891261,969391,849441,737146,694438,586726,503244,454578
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
58,967375,1208770,1028707,910674,971413,838085,756124,681728,598994,501376,456167
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
59,953240,1228888,1038811,908672,952778,853429,749297,700381,600233,499685,453352
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
60,946472,1219781,1065756,904808,948843,859849,757007,700844,600514,508617,450090
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
61,952719,1211958,1087091,903432,949219,846111,779000,696306,595447,519341,446768
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
62,959566,1209435,1104942,898842,965631,836331,782527,695883,598189,522906,452767
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
63,955261,1217747,1100453,924599,947982,854614,773374,699408,610046,525946,449007
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
64,936023,1235027,1102748,936647,932396,868511,784195,693249,610685,534918,448652
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
65,938275,1223256,1112550,940957,923958,909664,771862,695196,620678,524083,455822
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
66,940429,1216599,1127714,947167,910289,916057,777783,702294,621259,530084,460877
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
67,943758,1200931,1148169,936383,923625,919699,782769,697428,626157,540611,458098
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
68,936689,1201801,1158964,931148,918243,930835,793872,691696,634232,543982,453711
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
69,926563,1210030,1161323,936821,916366,929920,816653,695814,629835,540861,451618
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
70,923664,1222380,1161698,950072,910064,931104,818035,697746,636205,543183,455946
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
71,916060,1219539,1186647,941558,910662,937416,809660,719009,630763,548311,448469
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
72,910866,1216916,1195677,956797,892655,949452,813201,713304,640995,549408,451314
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
