Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,0.0,0.0,0.0
50,0.0,0.0,-9.313225746154785e-10
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,3.725290298461914e-09,0.0,1.862645149230957e-09
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,1262804.8793276586,114521.4628882776,441112.7685332587
62,1540601.1564701572,139915.8348129983,539145.2970280051
63,1052686.1199845038,95804.8099467936,369066.64450492617
64,1229353.305029478,111542.35911056027,429563.6534426417
65,2363876.7098034695,213648.310673445,822778.8106372664
66,2540935.7798347883,229469.25560285058,883310.0847040545
67,1983732.7395459004,179094.54215783393,689248.8729019631
68,2107083.240738623,190697.06171953306,734020.4317149632
69,3563756.100283077,321315.4607567885,1236874.9585128957
70,3655958.8034453057,330532.9281823817,1272492.652798297
71,2998380.22757582,270970.09073818894,1043047.8160093371
72,3282278.8797204383,296808.0865073032,1142783.6642840682
73,4726994.333851503,426264.2449684758,1641410.0836032024
74,5088734.566972688,458960.8568288232,1767290.2310945056
75,4363128.4654402435,393342.09668796696,1514606.4957151916
76,4793546.066472005,432870.39536443166,1667018.9144497216
77,5993821.745628262,539486.776286785,2077129.3771518571
78,6407996.169674352,577226.8332280391,2222770.7334881285
79,5422613.383642819,489536.4093848043,1885767.1131515894
80,5827745.694895837,526019.6247670823,2025871.3654941805
81,5929716.367329629,533938.0056934454,2055948.5525312945
82,6506549.220611908,586720.6738505946,2259244.4868600136
83,5681073.1689801365,513011.640206547,1975661.9148931075
84,6314227.269230556,569165.83741858,2191431.3338495446
85,6016518.423858048,541580.8522049189,2084464.6475864602
86,6646085.661205873,597763.1829954619,2300648.8425389323
87,5836087.387162769,524366.5203102566,2017578.1775970068
88,6554521.172667433,590481.6201693858,2272799.2617965164
89,5986203.079705123,538095.9504513815,2070340.1922600968
90,6829811.354959529,614135.6044682045,2362988.294647916
91,5996552.307644311,540252.6781511079,2079449.9691448556
92,6807232.043490328,612895.4461372211,2358844.7924454007
93,6083288.806497116,547569.6546649234,2107341.3014822984
94,6890474.732606612,621128.8886583643,2391062.046652047
95,6111675.456433564,550556.862977251,2119386.985543615
96,6932275.770999629,623887.1840516827,2401062.826805786
97,6149909.968164314,554346.1188981072,2134469.6650057863
98,7061747.315250237,636463.6879584612,2449830.558391818
99,6211668.4820442535,559638.4151982642,2154232.423143102
100,7075142.067191135,637609.5652639722,2454265.4897692055
101,6322350.537060175,570023.959502215,2194813.481772816
102,7149619.457457319,644155.6134978454,2479824.032740589
103,6303892.889558461,568073.4159864434,2187086.9266444473
104,7173333.062837794,646237.1013077013,2487606.9629934896
105,6394300.376475457,575413.6302439417,2214846.996466537
106,7267699.938523848,654917.3022742434,2521439.3882432133
107,6455410.674183525,580845.1877932446,2235627.8702744246
108,7329446.174705334,659834.8554690811,2539867.6827379353
109,6499523.272380576,584223.9297286817,2248209.5469353283
110,7386103.825795226,665100.7908153632,2559902.8021343993
111,6441261.852010321,579271.1100670896,2229270.4011852955
112,7341565.303734273,661655.0581370932,2547290.3111063223
113,6461522.964878906,581932.8029921013,2239807.137118534
114,7322263.013207331,659263.5371223916,2537633.0361234425
115,6476596.678626228,581969.991658981,2239479.856511548
116,7319284.581874613,657702.662328118,2530888.6244121455
117,6544224.789438043,588024.614772372,2262421.1619529277
118,7443884.340466257,669124.0557970353,2574196.3973498913
119,6564287.429223359,590361.7819899824,2271582.255349162
120,7397624.307103295,665162.6948289843,2559697.3793841023
121,6551320.140891556,587953.525707047,2261913.3988687443
122,7445992.835057173,667973.8192189746,2569410.729177964
123,6608668.083236057,592860.1398774651,2280179.9717896124
124,7520042.366672233,675133.304970494,2596883.233911778
125,6625197.633627091,595329.0264341766,2289992.275796137
126,7492795.208759267,673621.9700263203,2591751.940068206
127,6609990.240239531,593628.8011893649,2283394.888948027
128,7506518.940383177,673745.1471809605,2591471.727155382
129,6653015.832856372,596910.6877334509,2295357.643241263
130,7599625.805596728,680666.7321753195,2617025.95989077
131,6714576.913054906,600987.5088706329,2310783.6364621557
132,7643826.2423421,686186.0728330361,2639461.2313775653
133,6766166.91285162,607649.0672514597,2337439.3176060757
134,7623077.9912430905,685312.9154109377,2636415.195236504
135,6736155.006796606,604814.2305982835,2326445.097169088
136,7655082.456590585,686640.9927270366,2640669.306674813
137,6779078.505439404,607782.6409420776,2337289.1101043383
138,7698519.247800935,690796.5387590798,2656864.328916209
139,6806901.508043863,610134.686453273,2346043.7522449587
140,7712833.597592227,690721.8908293443,2655110.6432809737
141,6860701.640147559,614225.9185637101,2361078.3563574115
142,7739837.44391726,692806.214110462,2662906.735258678
143,6873738.299451526,616269.5240741093,2369025.8576643774
144,7701531.9708128385,690997.4854611186,2656326.4487021593
145,6898654.600401394,619135.3063279674,2380143.9879082125
146,7821363.192673635,700531.5387078915,2691665.960164319
147,6979433.345156994,624712.2184822629,2400508.1888736095
148,7905968.587491814,707350.8714015419,2718386.7574524516
149,7064749.46059569,630756.1024035881,2422929.8791825203
150,7970746.296385959,711317.4709284222,2732781.0969988117
151,7025348.7985425,627184.6315519139,2408793.082139097
152,7893684.205926232,705216.7627885751,2709205.458124646
