Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income","Gini insee, labour and IFE income","Decile ratio, labour and IFE income","Top 10%, share of labour and IFE income","Bottom 10%, share of labour and IFE income","Gini insee, measure IFE impact","Decile ratio, measure IFE impact","Top 10%, measure IFE impact","Bottom 10%, measure IFE impact"
96,0.43727152912400025,0.45689153963854645,0.38652533022773955,0.4333198774288376,24.24807271378617,10.424427974270253,8.268684029813915,8.567399805378244,0.23775421215477205,0.27786321060044133,0.2550348172512081,0.25733544011271997,0.008905889599533734,1.9397849487610582e-05,1.1767275487928191e-05,1.7938777458852424e-05,0.54284863942048989,23.524828003912525,0.26758296103340684,0.014960113368260213,0.58614649135485375,23.524828003912525,0.2675830188462227,1.8680181207879733e-05
97,0.43583333155722087,0.45821617973709799,0.38513142266566991,0.43195153036929695,23.813045263684266,10.206381304897558,7.915253671051816,8.022661021232748,0.2371815045775702,0.28105241744869275,0.2566703576943801,0.256624839034393,0.009182786638044319,0.00018960602852917884,0.00011720954892888434,0.00028162250885507687,0.54680583374549818,22.81241113447302,0.27086629987361655,0.015363412275125991,0.5906408784500955,22.81241113447302,0.2708666482354069,0.0001827344162314534
98,0.4333309069953607,0.45539882768182283,0.38489681128093917,0.43105322291839898,23.806272345138762,10.221029357916507,7.93243166290817,8.524668579838623,0.23372847482171602,0.2553999075005429,0.25082840729924577,0.23626917236762554,0.008979066197961032,7.945605088401845e-05,4.8034424057141074e-05,7.328399849883025e-05,0.53513284082337076,22.030686986082355,0.24566762602611697,0.015277631407157695,0.58151543561469365,22.030686986082355,0.2456678109375983,7.642835221614847e-05
99,0.42743291589404808,0.44975523121428079,0.38119302234269903,0.42138647017228281,23.80627234513878,10.170815109864794,7.5613330853246365,8.09789843354061,0.247743929471133,0.27316255383409,0.26533352623793305,0.25342278012230945,0.008735258913672841,0.0001435410621248912,8.735046265414498e-05,0.00015469906358410527,0.52760109638173103,22.329605252392472,0.2630123900397717,0.014756046411297609,0.57170463378932701,22.329605252392472,0.26301269848635705,0.00013820753087553673
100,0.42287183381350124,0.44837355884046143,0.37908440037758251,0.42233806895817189,23.180268774764034,10.08749583806036,7.519019883866337,8.163975391042104,0.23114815677747289,0.24563529778117088,0.24738168977277336,0.22799230840418194,0.008503385868323964,7.918985695934995e-05,4.713242701531114e-05,7.345880689947214e-05,0.52222213659155237,21.079886612800905,0.23620048284879222,0.014621927322846012,0.56640752929479354,21.079886612800905,0.23620054788838227,7.614820740325572e-05
101,0.42007806955549626,0.44874577691133838,0.37735780548247838,0.41885760869487476,23.65025990906456,10.020603953864784,7.46566881002967,8.533554663718716,0.22578564322123906,0.24037183062784598,0.24352261967348537,0.22025546607497365,0.008597814094344779,0.00020932292147746731,0.00012639475967401564,0.00022486747943652706,0.52528187242487356,21.26510752619546,0.23141886218532357,0.014754101763495914,0.56917047073469895,21.26510752619546,0.2314195793564017,0.00020152703547433428
102,0.42382452075112609,0.44423894957004084,0.37686444579843503,0.42147565604022291,23.42996599707188,10.255702248713861,7.831152208525394,8.547813954973218,0.23280432597484857,0.2432307482884627,0.24859019003765148,0.2265522105097957,0.008983497003995788,0.00039159160097089105,0.00023531555699377138,0.0004147222183330641,0.52031442830918873,20.710127541043985,0.23408565052486957,0.015304809039642256,0.56435107592769707,20.710127541043985,0.23408598812816894,0.00037686890946555016
103,0.43067711576386702,0.45903103510270249,0.3836113846660385,0.43861468973781109,23.806272345138712,10.404287502909883,8.26138607566361,9.110336275459533,0.24489346806526996,0.2644684614003102,0.26011153650481256,0.24862659405738485,0.008936009284478286,0.00033205942352869297,0.00020079665874497043,0.0003355189125323244,0.53288702208619443,21.644595973236882,0.25453170142966675,0.015088897367605644,0.57769481137490775,21.644595973236882,0.25453210657158987,0.0003195836060382769
104,0.43003599057395514,0.46397678393203162,0.38598310354329002,0.44298823165940138,23.66960949640655,11.31629755524943,8.835767940479485,9.16116870337867,0.24977986086723736,0.2763055154998732,0.2654245408103186,0.25953556365978325,0.008829405110740563,0.0003933583851472994,0.0002353490447850612,0.0003688784643068092,0.53361943144329949,21.173329424295446,0.26567798801983905,0.015072938345462446,0.5794886620070836,21.173329424295446,0.26567827007070877,0.00037822905957803814
105,0.4246271147002042,0.46263229264266781,0.38232386102199994,0.43697226547490331,23.871019383625597,10.969043137401382,8.243670153971712,9.248202875325957,0.24977692671181745,0.2976052754569743,0.26759849432494476,0.2755927414736754,0.008376610767921263,0.00017534676053183488,0.00010575788885251374,0.00019044517877238472,0.53419839123675772,22.910770852987778,0.2866353241820263,0.014283794445742194,0.57870707619436779,22.910770852987778,0.28663644049815495,0.0001688840065571817
