period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_benefits
71,0.6784603634894605,0.28931713418816585,0.03222250232237372,0.9611759429517369,0.987224761689824,0.9708611463082222,0.9902308089319375,0.6521197796323603,0.743265375083784,0.10431424800401004,0.10546261987962245,0.2780846692654045,0.20667854286561704,0.03097149405397209,0.03728084374042304,4409.0269757484666,3135.5288411291558,2697.9959031927106,2338.2318777413325,3847.2701694750372,3987.1411976730174,2923.6338639332789,0.5432021983978376,0.6448931040292819,497.09606428753966,498.29493595702587,452.09044940050467,658.68662968077422,0.7353516697320158,0.5236738526507028,0.21167781708131314,0.30838648187225393,0.28357670229732013,0.28051143115000682,0.260156597306333,0.30020518739899876,0.27108212375414059,0.27873666002077624,0.25466122493355692,4499511
72,0.6772985843061539,0.288204137523934,0.03449727816991213,0.9537303485037861,0.98663082935589,0.9648877629229831,0.9900413351960405,0.6459602148514291,0.734334242434079,0.11022839055718484,0.11128011715211585,0.27486903252093464,0.2127813276872318,0.032901101131422354,0.03951525923457923,4331.0968193151866,3077.4545141696672,2657.2657507862832,2289.0013439749118,3778.2450441867177,3927.3277973363142,2862.0779262911801,0.5586542590147778,0.6623769823409952,484.92889485900344,486.91531089244666,444.35649263851286,620.75051798820073,0.750406059746977,0.5336294216949932,0.21677663805198383,0.31474096989991174,0.28910170712689881,0.2856159627760424,0.26116075302123487,0.30489869674567849,0.27348861614440306,0.28393252889377646,0.25553330634505445,4494244
73,0.6753293136466676,0.2869093525048881,0.03776133384844437,0.9443987781607228,0.9854281670720635,0.9573590127587186,0.9893328429730399,0.6377801786640324,0.7263301022959543,0.11554199080106022,0.11619172116462997,0.2709568419485004,0.2162998674570692,0.03566175754819001,0.04279819731904006,4235.5836848262361,3017.3924916935298,2608.981895964077,2227.5462358918749,3693.0702463111124,3851.1185760273443,2785.2368581261148,0.5606712960713252,0.660438581353001,607.05489872768692,593.6363426480832,551.75817627848369,725.6635096663673,0.7425526742023963,0.5245729391742657,0.2179797350281306,0.31958721014576519,0.29739186988534089,0.28581634910121045,0.26522281349254873,0.30725198198369669,0.27810374396542026,0.28408256830733231,0.25918327303436889,4498313
74,0.6736333704077359,0.2868471289230945,0.039519500669169635,0.9359261104866092,0.9848844502821684,0.9509513562047127,0.9889262773526063,0.6304710602596976,0.7197862231126062,0.12067962148302029,0.11998913142473648,0.26846771767724276,0.22067474124348968,0.03698733254966889,0.04442348592607251,4240.5869789606959,3021.2995558877687,2618.7926120367015,2220.314734992281,3695.5397708074861,3863.1917221562812,2778.1817607099779,0.5678101557400068,0.6666628940229573,476.05469205344872,478.44291414805417,435.21208668782941,637.79737792721551,0.7511416622074598,0.5359098168535781,0.21523184535388165,0.32429325272902876,0.30313197975819184,0.28835816396689545,0.26646054662557456,0.31062625807364674,0.28059274444176768,0.28663548201340805,0.26007084768478245,4483665
75,0.671780012085648,0.285431077696263,0.042788910218089046,0.9298227271496439,0.9843694993592011,0.9462344562820239,0.988632472491347,0.6246363228820979,0.7131641391965949,0.12522803470439983,0.12362832526184366,0.2654003030768012,0.22349974461243471,0.03978610119074483,0.047705615550171554,3989.7291471843891,2840.5301115119082,2483.2537789248663,2076.8070123517923,3477.8824058176506,3645.0697554508347,2598.4778103889598,0.5400480837737324,0.6316117399806169,437.56989039930494,441.20806791746071,396.7620260242569,569.64560205038504,0.7292313343030195,0.5016969506884467,0.22753438361457273,0.32953239481066349,0.30822743638835909,0.2892959667649399,0.26887951905221108,0.31421390768635793,0.28304856791081123,0.28802326375024295,0.26210622879872736,4473528
76,0.6702545028336798,0.28391789660734773,0.045827600558972455,0.9266961887353998,0.9855589934639938,0.9432290967990613,0.9892068581049314,0.6211222932587113,0.7087278594467604,0.1271027729211335,0.12600148362416247,0.2631056326998004,0.22608193366677562,0.042468262776888054,0.0507492003504577,4514.5537782669471,3221.9440192499242,2779.7307755170905,2346.5823316078504,3922.6535508594138,4122.1382111852508,2935.8882348781449,0.6036454883432018,0.7077062732369991,506.16578511858779,511.88226208858646,468.77748116721261,641.49061509111391,0.76663353970777,0.5301529511488982,0.2364805885588719,0.32569061780771746,0.31024605117276965,0.28972236112758676,0.26870835974205315,0.31049839076012997,0.28380330162261591,0.28809087415732659,0.26291559212442384,4475187
77,0.6691645378861669,0.2839946336353445,0.0468408284784886,0.9194667313426419,0.9834883311614081,0.9363676371956107,0.9870564516845902,0.6152745303806034,0.6993960684894245,0.12977878878166715,0.12770742478412603,0.2611236175075413,0.23273793544433796,0.043068583454497246,0.051354327227645616,4266.4001140905302,3035.7563234216182,2650.4640540540599,2203.8097067411795,3710.8695012503031,3905.416538060178,2760.1601517213835,0.5651186168131477,0.6670823280388171,595.15054402926432,585.2007141095421,535.55229608943046,725.99749460338285,0.757079934023232,0.5138079214688942,0.24327201255433784,0.33105908038658055,0.31555914566191934,0.28989420688493339,0.270945535829624,0.31376649180811061,0.28605566867390175,0.28807435800306763,0.26365316498609132,4462119
78,0.6669009293472055,0.2832841986078464,0.049814872044948125,0.9141865733434632,0.9836426657808226,0.9318712082397673,0.9873911785157647,0.6096718753594929,0.6921921129002708,0.1334726815140347,0.131270225403446,0.2589746108076562,0.23714343622321263,0.045540087176314206,0.054307116657339144,4790.5913897585269,3414.5717483219473,2953.8799778847088,2472.5703775134789,4154.8081492494784,4388.3387387703824,3093.369951092106,0.6367305466594861,0.7502699048812236,534.47565535353999,540.19763539424935,486.63503206624785,718.61552526680202,0.7909136846807233,0.5398874906649358,0.2510261940157876,0.33129897506278438,0.32080185683310464,0.28879633459090526,0.27247468242704936,0.31242978227054474,0.2888196581947402,0.28673689295330657,0.26568418963126561,4453575
79,0.6651244644503498,0.2823241498996692,0.05255138564998102,0.9063926761072943,0.9827219120806532,0.9269309078968583,0.9870516179836066,0.6028639432775835,0.6836316661103363,0.13649077238282126,0.13229399681909923,0.2558965417572781,0.24229501960734895,0.047632191072432765,0.05679522636296792,4540.2805651439103,3243.6360798847236,2814.2871497164351,2337.7698121952008,3937.2459494244849,4162.5972796544111,2924.6406810325384,0.6039469076210734,0.7109695933847252,499.90522491884599,502.70929878072496,456.35087501337608,651.58960866683151,0.7581037603536237,0.5299222567791309,0.2281815035744929,0.33666030563466692,0.32415206152953135,0.2911759584539238,0.27243346223492643,0.31722119643787144,0.28987209763174021,0.28906476327347841,0.26562765435490543,4451996
80,0.6630267930000251,0.28178924684793044,0.05518396015204453,0.9004393851550797,0.9834804910521028,0.9227671945370662,0.9879716505040157,0.5970154378302869,0.6766478961327488,0.13961245032514893,0.13539463044490366,0.25373413617506346,0.24772904154760056,0.049689811149729396,0.059103553371753416,4953.0583827585378,3522.8806026013276,3069.982441955266,2544.1131649248268,4289.4926947327322,4538.0259919290766,3182.7091781154295,0.648727877373732,0.7689543085691026,553.92640016741632,558.14336352743169,515.56640069684954,716.73457735995783,0.7910529430767217,0.5683163445937122,0.22273659848300956,0.33564340671944465,0.32794391022557529,0.28694222185665219,0.27261893169096801,0.31296171225991021,0.29024515313308574,0.28475417220416499,0.26620995504994277,4435568
81,0.6621661483784984,0.2808939616580665,0.056939889963435054,0.8942582891017287,0.9834249605477141,0.9172460108434356,0.9873958762964397,0.5921475669500375,0.6712681997886396,0.1431412225842894,0.1387472386302387,0.2511917535713491,0.25170369729669484,0.050918968580342124,0.06045306346237963,4710.0710209160461,3361.533229418641,2930.5427020036955,2416.2464872355858,4079.6021449908435,4329.9567922120632,3022.704126538039,0.6109125493780823,0.7323591510824958,660.72180109707529,646.98956668138646,600.44261091421868,811.37899980506393,0.7703714226208532,0.5491681645515174,0.22126565421724387,0.337634459570891,0.3323681303160767,0.28901178629826346,0.27407582842771439,0.31355832590686805,0.29134023251921687,0.28664622611451079,0.26724188745351707,4421522
82,0.662007701660825,0.2800097162791591,0.057982582060015865,0.8866983684508595,0.9830199064359232,0.9106397135790283,0.9866697870158674,0.5870011489645568,0.666150185074987,0.1467033770699189,0.14228357362342142,0.24828415857511846,0.25560763870764186,0.05141306091118414,0.06126208265329441,5098.3897027321518,3636.6219076581838,3178.2821249798735,2611.4926738705772,4416.5442136094962,4697.1915472689807,3266.9322816018266,0.6609767598115698,0.7933511424852097,569.48345841705589,572.14422890376147,524.82936558491394,760.86585007939982,0.7981513255867155,0.573340128628751,0.22481119695796456,0.34227298725833072,0.33738744216908917,0.28775818412601151,0.275179458705888,0.31567036354230538,0.2944357592223491,0.28562791123210085,0.26781714313448746,4412142
83,0.6592491317700885,0.27928772954920283,0.06146313868070876,0.8796195743591221,0.9823295932267181,0.9045392641886948,0.9859347475413648,0.579888440684226,0.6583361676193896,0.15015466650918863,0.14534477866959475,0.24566695378979536,0.2597164217670867,0.05406417988510073,0.06427700384024179,4881.6285045911463,3471.4176159470176,3046.8353368400667,2491.0295069956624,4222.2595688583833,4499.7052353220915,3116.1507916817432,0.6315114289450874,0.7580540907013398,542.44828403857775,545.2097398375555,498.7847414501818,707.08436926066122,0.7778567169318262,0.5461169822205906,0.23173973471123566,0.3453448530457926,0.34250543429594055,0.28884070425993835,0.27679593848818823,0.31578605856649605,0.2959260168176322,0.28644295027288214,0.26885332503474918,4403869
84,0.6561214578143286,0.27963815784928586,0.06424038433638553,0.8718187105282559,0.9818172339853884,0.8997483348808434,0.9855188074763592,0.5720189633016074,0.6496795674174457,0.15589529034965696,0.14878331860113003,0.24379377819066125,0.2655514493795575,0.056005969035987195,0.06658621718838525,5267.0528520327889,3720.2023067178343,3292.5512677849792,2678.7065292587877,4548.6305037725624,4853.1120463251327,3350.863585361948,0.6781437215692536,0.8135998142865877,581.56062682443178,588.59503144039866,548.10457608070635,738.51087777499265,0.8071842531196157,0.5871531616715139,0.22003109144810185,0.34394424890238556,0.34480219315824934,0.2861466217963386,0.27682930774397424,0.31396258760140655,0.29545808184728767,0.28377775848767933,0.26863480011833007,4393474
85,0.6554244555241114,0.2780941170523518,0.06648142742353673,0.8648363582120672,0.9816594538043648,0.8938640965226045,0.9851494198671785,0.5668348991985995,0.6433198302172515,0.1592954939447578,0.1525239892453461,0.2405059034317563,0.27018078001424917,0.057495555581711356,0.06815884357286414,5063.831538732089,3564.7344371520862,3174.8392688470822,2559.1343370899363,4371.9980560907925,4671.355083722955,3210.6126179900489,0.6472600661273474,0.7789948483040211,701.61444371651669,683.93293645421932,633.93497031294953,864.92733159450427,0.7901161358348974,0.5653537549676818,0.2248046146917685,0.34657152067584884,0.3496177441934239,0.28740264865386522,0.27858446719864582,0.31460043102561847,0.29713985484898153,0.28477824099229004,0.27027564908416168,4379436
86,0.6535485500743812,0.27721624063426725,0.06923520929135159,0.8578079959416691,0.9811428110645365,0.8878213838565013,0.9850745044003786,0.5606191719898885,0.6363944765027848,0.16174679867684683,0.15514768607001844,0.23779830782096428,0.2742593768877207,0.05939051613081633,0.07048895767403104,5435.8132515118759,3816.7333625083356,3412.3837966370538,2738.3188560956482,4688.1241558139427,5016.4009845036644,3434.9584862991119,0.6837154382601252,0.8319540852972552,599.42944455790166,598.57962990358169,551.49859423056955,787.32386395224478,0.8046619287688868,0.5853244077675839,0.2193375210013029,0.34966342499127462,0.35449024129701329,0.28593311973122321,0.27997717761307833,0.31527563056719349,0.2989889455639867,0.2834750006069055,0.27182778344473918,4377789
87,0.6520438065620848,0.275782549071576,0.07217364436633918,0.8526101384652047,0.9802679394026538,0.883808498555357,0.9846006457296439,0.5559391601982783,0.629583880247114,0.16561761598935812,0.1594031191113047,0.23513499735020352,0.277944596407761,0.06153598091672288,0.07273946274777893,5223.8138681404043,3669.9474176438325,3289.8521923036087,2623.6328417579252,4502.7964466851645,4830.9174333430256,3292.8975498062964,0.6589962719865958,0.8003434273894777,566.77184017123216,567.29662859733787,525.11715774994173,738.76683503404524,0.8023324594817722,0.5957514882030039,0.20658097127876832,0.35362645230949363,0.35773195213803533,0.28991333265819963,0.28117688434352822,0.31948114073872086,0.30067392344899524,0.2869708796932734,0.27258738342780159,4378156
88,0.6478543543576887,0.27399326921582257,0.07815237642648878,0.8496871474674735,0.9783532812751812,0.8813575552194332,0.9826571963434009,0.5504735183285663,0.6246317442455072,0.16737852243601611,0.16102514371942356,0.2328085593452798,0.2752194199250412,0.06640506979362748,0.07850211710463287,5528.0298419038563,3888.908161966539,3476.0414807158177,2773.2273097751686,4750.5044779575619,5108.7568454380307,3479.6221708372959,0.6902130577782554,0.8435145730503992,607.7493292997591,606.33395110526942,562.59837755727585,778.76408527114756,0.8053273235229169,0.5915697338893463,0.21375758963357067,0.35529187212925939,0.36048511648243264,0.2913021321809553,0.28368126750520362,0.31948396508787968,0.30345040178227434,0.28839001901584288,0.27424616943360602,4386026
89,0.6448997714456649,0.27133272861031943,0.08376749994401567,0.8489641326165615,0.9782779807437535,0.8813686105003445,0.9832011940583709,0.5474967750899876,0.6215416551173256,0.17083244926047697,0.16538674970712353,0.2303517545951447,0.27258287335015696,0.07111560293142911,0.08415345227627098,5322.5639946934843,3743.2174818495519,3340.1196767196807,2665.4560959608384,4562.0826828212976,4920.0373466146275,3343.5745983435854,0.65825877372407,0.8089365322945369,727.24859109820852,710.79954174190618,656.02580651599931,933.67592230347213,0.7955755125371586,0.5764217481881263,0.21916918950414238,0.3559910343517021,0.36198770681217241,0.29308376676003572,0.28607164870055363,0.32105048398811725,0.30461647348121873,0.29006557920602577,0.27748026164134992,4399995
90,0.6377068064988956,0.26882911152858924,0.09346408197251525,0.8483393408736605,0.9765742281469595,0.8796573226763709,0.9812342751005884,0.54099177189592,0.613431585185741,0.17442711977126824,0.17030719614438364,0.22805831128181514,0.269459420758095,0.07928925769592536,0.09368322220312342,5636.5240490237766,3964.4123591115458,3526.879985089688,2815.4845664737531,4805.7244442300562,5211.4861756019773,3530.5410119212575,0.6942579598128075,0.8565613109097,615.26678004442988,616.26035402337891,569.71569550930462,829.942618498716,0.8136728821219925,0.6050803808277652,0.20859250129422735,0.35896824993940235,0.36397128226950498,0.29500632262655441,0.2889000938706473,0.32298395342868808,0.30582499359806919,0.29138408743958522,0.27900609578097912,4406251
91,0.6375269366200086,0.26722336139340025,0.09524970198659118,0.8471249507079204,0.9758707786095692,0.8785659647909061,0.9814059242414912,0.5400649747591962,0.6132548250745533,0.1762877977718816,0.17379999912031457,0.22637157684838896,0.2673287032557158,0.08068839910033516,0.09528725027930013,5412.5497822623993,3839.4623463369098,3393.5410334154681,2694.9064476868903,4614.1687599886764,5025.6059733777711,3396.4838872869582,0.6740289634223215,0.8292677998866264,596.96127859944272,594.26636578289572,550.61013079227655,795.24684038063242,0.8074742945605352,0.6014212132159421,0.20605308134459313,0.35770727564908467,0.36530958560264126,0.29712909105333657,0.28996243863171151,0.32198167925881976,0.30576110403351486,0.29379888410126326,0.28023722482342511,4404942
92,0.6332099353195402,0.2632384134603338,0.10355165122012601,0.849831646402589,0.9765956338930116,0.8806465926190135,0.9816227336136042,0.5381218418510818,0.6094586898625699,0.17753382753471866,0.1750256739217021,0.22370833430740092,0.26348736232385045,0.08800147024410634,0.1036495817065913,5703.4226907409748,4030.157692019543,3563.8814056667243,2826.9749494713933,4842.3523240682789,5283.548499501404,3566.9846732917331,0.7076119270048942,0.8661298693787204,624.49452507141825,624.25906042004078,586.66103139628069,779.85945291341943,0.8175523064083852,0.6164112895813649,0.2011410168270203,0.35760923971436509,0.36468038497254879,0.29794539334482562,0.29115281631889001,0.32214923560593789,0.30717193394351117,0.29449607575797715,0.28158913505717953,4434219
