Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1414400.9649076909,129853.29889213666,499365.3136417661
62,1632925.0146828666,149586.52658224525,574405.0835737139
63,1208755.158804521,111625.94223966077,429013.9759835694
64,1336996.1781243607,122801.86755403457,470684.2658470804
65,2282754.0026227105,206948.78896229388,790628.2815181725
66,2436097.533517506,220876.33305431996,841661.0838735122
67,1925736.4874378517,174696.4347139704,668553.8944601351
68,1983635.3582438566,179607.9493309767,686949.556570542
69,1525315.1205480993,148330.28818176547,565641.5993736023
70,1712874.3183135688,166748.30613556737,633568.564271816
71,1349347.5684551168,131208.5905199889,502010.325893756
72,1521795.7469815724,148818.00987200392,568063.1785422172
73,1226638.2369402833,122105.63406135654,464221.3116836082
74,1406586.3924971633,140736.44550770614,531476.6518223658
75,1103234.1703015734,112036.43166689947,424143.30139764864
76,1302578.5636200644,132097.26055119745,499054.2454197798
77,999379.9341197237,103476.89160540234,390379.64273127634
78,1211045.6417593695,125057.84824963054,470202.6349771591
79,917526.3887897804,96893.07925849129,364320.1997246314
80,1150479.6217060536,119859.85698740417,451271.5605667969
81,857279.5315558799,91198.40052536223,345575.405864683
82,1086280.638333954,113527.78383983765,428284.01105512306
83,794588.8970761448,85733.8104139897,322906.39714947436
84,1038767.2352132648,109762.37556419475,413500.694440363
85,750166.4585766383,81488.74658917962,307720.9849387286
86,998139.5865215622,105138.02053363435,396763.6168765873
87,690501.506415952,75831.9537731274,286132.1203173278
88,953364.0026315264,101477.28041268326,381017.7474080259
89,663280.5331851766,74651.3127455879,277530.34958867077
90,939048.1706368327,102037.54074801365,380497.5084042279
91,644279.4703314379,73839.21865757462,274999.0898296777
92,926316.0407599546,101234.80098832212,376824.37133819796
93,625728.6035689153,72630.61079046875,270078.4598205192
94,922610.4192022793,101465.9299791744,375707.79017159715
95,619626.1132231578,71880.81321303081,265323.1000367347
96,926856.0722161643,100433.75287182955,375357.8884162959
97,601308.1684324928,69751.75507480325,259587.3432259569
98,918205.4213546924,101328.99665214587,373987.615111704
99,591871.17093594,71128.2493297644,259891.69028284587
100,926078.2553159669,104120.02904874319,381399.44844076317
101,593919.8967089504,71932.72166859265,262605.06925145723
102,924307.3664929755,103778.16841822676,380864.00313416217
103,583453.8930741921,71245.90125538595,258777.68659889977
104,919133.7838408127,103448.99156636046,376944.5814745389
105,583149.5812542625,70854.73053296795,253885.47922006808
106,915073.5369487144,103988.28092423873,374743.32450813614
107,573934.8084686548,71199.68541742722,252931.69392169453
108,914753.659818422,104806.54289091472,376021.42692386825
109,574324.3490703702,70934.2077826201,254390.02015815768
110,909277.0331487618,103030.08633932564,375938.0184045201
111,565103.7447401695,70132.16092281463,252504.2910146229
112,893487.4685510173,103024.34340757411,373353.43486127816
113,538803.5999093466,68164.8031414724,245876.65246441122
114,868361.7988575399,100393.23648562282,365472.4396258043
115,523768.6268844269,66215.05396193871,239222.65971906763
116,880722.326211527,101421.28128443193,366180.9759714212
117,535057.7760325298,68455.86082389159,243260.75211569294
118,875979.2127845734,102805.00267951377,367995.69266929757
119,530836.7019123323,68552.52653663326,243598.6313030254
120,871012.649152521,101577.23634216562,364733.72374743596
121,515660.87176251784,66215.60219287127,236492.6480266964
122,866735.9976881295,99874.57123456709,360854.98660542816
123,509853.5456069298,66090.63059547683,235368.40258649085
124,865974.5020070821,101184.60546573903,363672.9933317024
125,509412.5395342186,66742.04359563813,237075.73994303308
126,863523.5231923051,101430.11187246628,364899.74449843727
127,513213.43578870595,67852.17487387778,238493.26787114516
128,849103.0259420201,99870.82135066856,360513.1839086972
129,498225.8682041913,66093.3688509767,232904.29386864882
130,869441.0322988518,102974.26428865083,366319.5238993056
131,498188.67057960853,67111.09756625071,233975.2635439355
132,860389.2654870786,103087.54071713518,366437.60930691473
133,494354.40431944653,67594.23876111722,235440.62247020192
134,858733.0203075036,103069.08530438133,364386.97246319614
135,489518.17572139204,67146.88995475369,232588.13255382422
136,846513.8926061653,102708.11386646982,363744.3410205655
137,486476.61068529263,67539.07902238751,232971.59686430264
138,856566.0544750616,104827.07380124647,365586.25407703035
139,489763.23120577633,68323.51438665437,231762.72894129064
140,861857.1797558554,104393.75733071193,364836.38902007975
141,477782.3542602435,66095.11397148483,226336.55486843176
142,864320.5498366021,104109.74566957448,364555.5991227068
143,471643.64645240083,65266.58856774494,225569.04415054806
144,852182.7384795882,102950.46146164555,361588.12863526866
145,463605.7891322039,65801.02252440387,225116.5419557644
146,853476.1648622863,105529.12514062133,364976.28762496635
147,472641.06168207526,68143.22980662808,227400.46033003367
148,851735.2485294938,105594.41834265552,360947.2764196526
149,463180.5091228336,68378.20377253415,223691.98904729355
150,846226.7419544756,106111.71159385052,361981.567162741
151,451257.51668041945,67252.70939503983,219678.16458508
152,841723.504864905,106183.32998895645,359473.2923776321
