Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
68,23094835.2370903,22288916.3323304,77908929.9611509,68355884.174543,11392647.3624238,549124.51636691,183107.850171206,105266.483173957
69,20143493.091706,19363195.9901332,68319005.5111762,68205122.9903699,0,515791.819307939,187202.256327957,110432.894195558
70,22827172.7683865,22046162.0340971,77020483.8430024,67573264.3419688,11262210.7236615,517638.753821776,187410.066319895,108517.020211015
71,19885778.7958129,19094246.1196493,67383371.8868526,67264568.2828125,0,536125.176397378,182030.61776144,104824.11714965
72,22749324.7682759,21965025.5213546,76788838.0465724,67362516.163532,11227086.0272553,523063.068977972,185945.414553356,107558.233414127
73,19988975.3670388,19198671.9499571,67773845.3482754,67633043.4127852,0,519999.944962262,192488.482588011,111164.270759208
74,22817096.2809766,22061579.9678282,77031831.1031032,67594391.2586436,11265731.8764406,494724.307946528,186151.112866741,106629.846193061
75,20088123.5835521,19305288.181697,68094949.1726291,67978400.5114603,0,525174.753077403,183627.560280664,105761.554995642
76,22835714.3105393,22075808.6017007,77098324.99164,67657837.5915951,11276306.2652659,504793.434086931,182048.696080364,104376.540958947
77,19972063.3061319,19200742.824731,67691098.5701047,67583727.2710715,0,522188.291448575,178422.603694814,101013.694653526
78,22713334.945452,21929849.2772427,76536948.6964642,67159857.2460041,11193309.5410007,517012.939420989,190096.325088142,109109.148143194
79,19818965.0175352,19036069.2989113,67059621.5699235,66957018.4451424,0,512917.129119404,192588.955648875,110556.619793874
80,22660806.0234311,21859715.8381792,76294300.508073,66962822.7063392,11160470.4510565,520355.305988827,199496.107545852,116055.388167517
81,19878395.000603,19116370.4929022,67328359.8790607,67231701.0224678,0,488900.410784719,193812.356432985,113302.486404356
82,22723776.2560099,21942306.4888054,76570432.4966804,67197180.9347821,11199530.155797,507007.63704788,194768.643182623,113847.838534359
83,19815569.1775481,19023652.5270869,67030931.2525642,66926498.9523573,0,518518.678512567,194327.522801007,112957.784496581
84,22567489.5462535,21767527.0445809,75931415.87521,66633823.6167572,11105637.2694595,525839.235718606,193909.859364985,114590.580841471
85,19762214.4983786,18931621.39589,66715712.4609434,66595662.6308629,0,551372.995984443,198388.404898923,115473.859436157
86,22610557.4925019,21730126.8654937,75821227.2298368,66533753.4425218,11088958.907087,597113.039864911,201295.680775,117174.151954627
87,19627984.9074301,18789289.0131503,66197141.7460687,66095129.3255753,0,562715.743169463,196120.451284156,114085.285466012
88,22529161.1875259,21652655.8086628,75558811.6318328,66308773.244856,11051462.207476,601202.983164968,195509.130794219,113990.378434193
89,19636756.6223976,18790453.9858917,66169054.6553065,66069370.0782366,0,563746.121217108,200538.660632064,117168.363795229
90,22480571.5173268,21627922.8448038,75426331.3549354,66183437.0492029,11030572.8415338,562467.088560553,206008.947964863,120246.622853647
91,19741777.2092278,18953342.6902582,66723774.0828211,66615175.0684961,0,507467.382730829,198937.465981943,117185.243224027
92,22762402.3614458,21942911.7858757,76461739.0438767,67104341.9566974,11184056.9927829,534771.711569434,202545.956573302,117389.867753245
93,19775099.6173452,18939010.1590041,66657990.1476142,66555201.1692424,0,545343.007641315,206386.719964924,120513.901049747
94,22718672.3285811,21877053.0029372,76271636.2317856,66933948.7406727,11155658.1234455,563085.878597018,198660.54603479,114104.144303009
95,19747128.1076917,18942719.3347954,66722820.3978549,66615633.6886476,0,527545.12875776,197537.761125193,113322.690019039
96,22705267.0249821,21873207.6376357,76300190.3709768,66957595.3544408,11159599.2257401,551993.527954278,199218.339270529,115496.457316659
97,19822283.7743151,19009983.9183976,66924696.1552016,66832795.0245463,0,529690.537821487,200929.408105461,116685.585700745
98,22768039.5713255,21953400.3821295,76515249.4209478,67155378.888908,11192563.1481513,538791.937464055,195908.642645623,114198.012980569
99,19849784.6093659,19029576.8053873,66916827.9979397,66836490.9406433,0,535673.463609781,202203.115285027,117616.03583402
100,22725262.818482,21874900.9288176,76153453.0097707,66838444.758534,11139740.793089,569839.864263182,199700.495431956,115459.328527503
101,19970911.7700464,19150730.931706,67322208.4789696,67219640.9433005,0,534570.940415109,202506.049022278,118719.784147153
102,22705059.0627976,21852505.7503548,76078537.391841,66770398.6470994,11128399.7745166,570057.267769431,201261.174723484,116049.814214068
103,19908726.0296876,19037425.7442988,66897986.4597285,66815208.1033536,0,584607.192692922,204973.927662006,116741.664334173
104,22743187.8638382,21856902.5312653,76039577.1738197,66755561.3665975,11125926.8944329,597161.79038914,206128.650504364,118564.130970579
105,19887524.2066416,18998337.608193,66674569.8537194,66600790.60898,0,592297.143592444,210159.476574073,123899.96897435
106,22667425.619295,21792014.2766177,75763556.6678325,66509745.8873496,11084957.6478916,582888.528841645,207470.344788501,121503.527210271
107,19960432.5076674,19082872.4126407,66997839.6205126,66919592.2336498,0,576826.761648391,213753.672987024,124256.65770182
108,22909343.055853,22025315.6652924,76544034.71421,67194193.3061289,11199032.2176882,587998.675665447,209852.401289445,123109.019436833
109,20093967.0102327,19224965.1564247,67572716.1121488,67481995.0787991,0,573828.554377008,211171.726852299,120002.246541068
110,22899486.491347,22042512.5766195,76709498.6793563,67330983.6545569,11221830.6090928,555822.690317565,214385.978074434,123950.351907894
111,19982732.9582341,19135251.4213757,67225836.595868,67130703.8310265,0,542080.550307175,217776.687394177,125177.57022444
112,22805711.8046399,21958399.0095861,76430553.8036474,67088047.4777336,11181341.2462889,540574.197932596,219453.028269909,124693.669787599
113,20012035.0491632,19118293.4024226,67255855.9412192,67169733.8421998,0,592124.785489958,215685.082009941,122759.684629541
114,22841908.268046,21965927.6289818,76531222.6638818,67184956.7507919,11197492.7917987,581978.434848601,210586.722543488,119164.973817339
115,19930650.093054,19034586.4098565,66957896.9424402,66857248.5489269,0,604400.090643666,208546.847436116,118738.207311032
116,22675082.6931082,21786217.2609505,75916881.7673939,66645467.1524075,11107577.8587346,593121.884477542,211379.310826708,120520.338362097
117,19807386.7922729,18908587.9465718,66579243.2570526,66501745.8598055,0,595313.664840213,216572.760685275,124160.600250929
118,22677169.7072487,21775807.5695637,75893676.3457102,66622982.9411604,11103830.4901934,598132.554440013,215839.83420483,124842.498628877
119,19705554.5760112,18837612.9633373,66275625.8833608,66207252.6020422,0,573212.04957038,209493.99020576,121765.104139556
120,22497573.9415527,21638112.2203262,75328718.8253759,66123326.6524495,11020554.4420749,571471.36736641,204993.018006014,118567.622648571
121,19657152.5195439,18791946.3724662,66080951.98262,66004201.375207,0,578569.886245691,205049.157638517,116553.004562251
122,22552980.4040413,21698583.0110899,75525993.7200889,66308272.7825811,11051378.7970968,562303.012037764,209113.347632984,118544.333258018
123,19598025.5263592,18773622.3807414,66030806.8733526,65970082.4054597,0,539274.93689947,205102.746380714,114322.089053702
124,22434713.6541526,21613129.1391684,75319332.5012819,66123424.7144889,11020570.7857482,538803.938776793,202454.180845194,114751.993374617
125,19465324.339198,18602998.6670226,65452464.098079,65399119.0175651,0,560789.406443322,216021.671819821,122163.705589052
126,22216371.0239123,21305273.696604,74180614.8081951,65130957.7998221,10855159.6333037,615080.174645111,211894.250179991,120175.574976004
127,19381227.6714371,18464407.5919717,64924632.9899226,64862713.9628608,0,612489.599707235,218093.61514074,123195.520881988
128,22017717.0076475,21112257.4162196,73558436.8387353,64577761.7634471,10762960.2939079,608813.80093147,212175.807765818,120671.403900749
129,19348370.7540191,18456470.977279,64942598.5609913,64878284.324662,0,590715.805328225,215615.726969235,122240.349203804
130,21949387.5936033,21115741.3649712,73583835.4070307,64597394.880028,10766232.4800047,538781.255893836,211007.272008939,119796.715327685
131,19233882.0915025,18377970.5194952,64700255.1937799,64627478.6395257,0,556740.493048243,213897.672353071,121819.152294215
132,22000693.3498254,21100412.7046924,73513572.1550789,64529877.4536826,10754979.5756138,602275.244471922,213258.282654405,121067.311438136
133,19280371.4424707,18382394.452227,64636188.3913848,64558368.1929825,0,591639.582194378,218889.858498733,124925.070786592
134,22039950.2617295,21144167.9059435,73630025.5843067,64635845.7545421,10772640.9590903,595521.539485373,214899.169671758,121945.209469828
135,19239618.3106064,18346715.0715179,64523571.8639675,64455211.2042296,0,589530.342667346,218665.345206114,121010.787449971
136,21656429.712253,20769144.4186112,72333438.76438,63491923.7480989,10581987.2913498,579804.573958445,221005.530422389,123535.984658499
137,19065689.9624043,18164951.6906755,63827032.8983239,63761070.9396929,0,586394.47514039,225288.919973893,127221.252306446
138,21627949.7480838,20739120.0960017,72214212.2584789,63394259.0682222,10565709.8447037,569685.97972176,230188.653815297,127078.5979214
139,18868537.1498903,17952346.865599,63116151.3486931,63057483.4971481,0,591608.605066781,231816.921706039,132521.082169132
140,21592638.5356646,20685457.27828,71964599.4520579,63183119.8039342,10530519.9673224,587550.363131759,228524.712849987,130151.687718284
141,18812451.9860968,17918984.0404234,62964526.7503375,62908712.7669708,0,582357.513925764,223709.619200085,124858.303639364
142,21387654.5177996,20487212.6649239,71246359.2299,62549740.1916492,10424956.6986082,594218.425269099,220929.120139632,121849.010667215
143,18681473.0635478,17772734.8707296,62424232.1597547,62359945.2912048,0,597555.465400918,224339.96926731,124061.083071411
144,21213662.3119962,20269389.018023,70520941.825866,61908337.6912276,10318056.2818713,632872.145149771,224224.704760425,124537.777232855
145,18554130.9092213,17626094.452888,61908955.9867284,61825700.7035158,0,604559.341253794,232757.541747203,129599.390474714
146,21161904.2617212,20210964.5316382,70279692.1446097,61693388.4374458,10282231.406241,636713.120578539,226167.070894464,125799.340871423
147,18462307.8251163,17578329.4220063,61709756.7618383,61632742.9319459,0,559924.329166539,233836.972655493,128881.573268672
148,21134209.8903615,20189629.0961,70231355.4279006,61649692.1954404,10274948.6992401,617417.067956947,235394.184971695,131099.344761317
149,18478397.4645889,17547243.1815478,61659875.7742124,61588604.7496423,0,619228.453281258,224987.011786955,124198.311389824
150,20902380.6703335,19947846.0895432,69428856.1626971,60959901.5475686,10159983.5912614,638532.222933048,227995.215498859,125724.489083384
151,18379875.4888188,17427688.2825608,61263894.7644168,61206196.2945352,0,627427.862542583,234155.142336685,129434.573398204
152,20815421.5665342,19891419.7345451,69266043.9920249,60815134.1599972,10135855.6933329,599655.436647068,233345.615368282,130001.114248213
