Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
68,23773724.5266495,22975874.7876763,80301806.7256397,70455932.0564524,11742655.3427421,539999.507852905,183152.761046767,106710.671533527
69,20917604.4427262,20136928.7222955,71034687.7023692,70915241.4214646,0,516404.758068132,187258.082002821,110018.400513821
70,23885125.0556329,23073159.4960569,80588353.1807617,70702308.1092214,11783718.0182036,548336.303332928,187740.173353039,108412.975557134
71,20914990.5463842,20102217.249158,70917783.7153688,70789754.8990073,0,548607.34039705,187667.111252185,109284.065109979
72,24196380.8576698,23383961.9743175,81694405.6692994,71666998.9790801,11944499.8298467,543648.32396814,191384.753113826,110551.151814816
73,21414814.071332,20614319.2509727,72722542.340513,72571236.3100419,0,524679.987866133,195770.584235559,114348.926082315
74,24672262.7300789,23869086.6345492,83382595.0380482,73149854.3601539,12191642.393359,530900.379453265,194067.706789537,111725.727552712
75,21789513.2114556,20964606.0604146,74010696.1787056,73871639.041218,0,541251.88770817,200140.507395623,119306.79419596
76,25094007.6109924,24287218.731487,84867842.7829919,74460398.0177421,12410066.3362904,526798.917751609,198707.198801731,116118.232788644
77,22170196.272128,21378446.9023813,75429866.4195556,75304581.8010375,0,516362.967783186,195579.841847792,114009.371593871
78,25452710.7484458,24627516.570912,86035221.6166107,75496397.6057003,12582732.9342834,545207.933132867,199256.004568626,115328.914046046
79,22513642.6518887,21676671.0490075,76522010.1255061,76406810.337551,0,551842.087819478,203122.622427878,117152.703762619
80,25967459.4197017,25167259.6695925,87969895.783977,77205157.1970749,12867526.1995125,525266.878582505,193737.764582399,115993.009920494
81,22845677.2442792,22025489.8402089,77728501.4297834,77618806.8172934,0,535599.205156052,200171.900960339,120594.711362695
82,26066428.1027437,25220447.1932153,88146260.8947449,77351558.9940057,12891926.4990009,553869.311405369,206266.506364861,122635.845368763
83,23076017.4162646,22254686.9752322,78553357.5992724,78426263.3965052,0,528596.487554585,208158.497874581,120822.079433182
84,26695315.8733494,25827373.0143353,90254978.5702148,79209424.7585742,13201570.7930957,575124.816753975,208364.965900393,120647.251942406
85,23588821.6704328,22699710.2978691,80101087.412449,79967416.8270759,0,588054.298535823,215161.866742237,122707.438979411
86,27047725.0041941,26181733.9157818,91455133.4965528,80255895.0063392,13375982.5010565,572660.395306073,210069.694916084,118944.283128749
87,23974898.4805199,23093831.8045684,81487643.3005959,81354723.4296268,0,576768.888004117,218060.989844751,123195.425860921
88,27696244.99832,26758247.5958882,93527678.6085846,82064499.3313644,13677416.5552274,640063.969162395,213567.48641089,120522.781226429
89,24343663.3446983,23406017.2943472,82618303.9811466,82476702.6781728,0,628008.406152162,221198.989405548,126340.935419143
90,28012640.1581989,27076207.4380615,94613394.7431306,83026376.9937283,13837729.4989547,628023.495949917,219935.91651117,126390.439537575
91,24742231.1419346,23800997.6035397,83934636.399503,83787268.3205612,0,636208.022496758,217247.903829264,125396.588669803
92,28322799.6832736,27392935.5951719,95644512.6709708,83928309.7624084,13988051.6270681,623076.493154596,218360.039347427,126325.079428002
93,24932289.246601,24000462.4403204,84613416.2005739,84486055.5059476,0,618659.522140004,223339.648124031,128325.19430928
94,28876922.9576567,27914433.1079849,97423418.9615588,85506197.9653141,14251032.994219,652263.426534654,221873.328969294,126218.705954115
95,25509182.2259571,24620586.7911812,86849111.6490757,86729930.7547956,0,572812.169412706,224914.139732659,129813.036615095
96,29576189.6912725,28643886.2582531,100059981.295961,87827393.9561374,14637898.9926896,621875.72955798,222702.687911108,125321.450786091
97,26054961.5424384,25124329.824069,88674114.7211286,88554759.8417365,0,615481.053942235,226377.546847713,126818.739399198
98,29988536.6294805,29026754.7494714,101446965.957639,89032738.6115493,14838789.7685916,642484.779080049,229909.696894336,127696.291478107
99,26541091.8608104,25593497.8235348,90306058.1134117,90173972.1192344,0,635140.651403011,225248.501121033,124578.406787892
100,30608806.297104,29642507.8729415,103568773.536658,90903251.4205983,15150541.9034331,643844.294770062,231914.711798977,129342.025133442
101,27236390.5896695,26260263.7607033,92630657.0903083,92518507.5157746,0,650810.135444103,234241.476902122,130107.452314324
102,31436579.6028181,30472474.767858,106410689.016751,93399869.4618097,15566644.9103016,637167.493529343,234261.413855266,132394.182250752
103,27660609.3801778,26665037.7666561,93986434.0600772,93853667.2582018,0,663227.39791755,239335.700718013,132869.306980159
104,31662016.2977234,30665532.559313,106991185.744727,93898190.604439,15649698.4340732,656656.127611243,244838.212553291,135699.140351146
105,27929757.7834927,26915761.1663734,94791980.4795818,94644194.6895834,0,669109.766487765,248557.075405321,137613.964608831
106,32237399.8086626,31242810.5051347,108961578.21645,95626970.311343,15937828.3852238,671065.060535633,234629.956827478,126991.837378189
107,28569403.1960587,27592205.8210537,97170857.4600913,97009708.6275027,0,649799.987425907,237301.523756954,128708.376888781
108,32866272.9263714,31925298.5756077,111335418.848009,97695802.0659002,16282633.67765,619620.914598543,232883.39595093,126385.771734645
109,28802684.1073227,27805387.0836196,97897800.7736705,97744561.090294,0,659272.250622721,244639.470344093,133407.575337623
110,33218681.6317034,32182905.2599914,112206694.043268,98474693.1616139,16412448.860269,697324.365166981,244898.348119536,133648.083464973
111,29421748.8724308,28410307.8054531,100032931.630137,99897619.336231,0,673390.683643074,244047.399362555,134289.977102959
112,33632955.0691599,32588710.3220234,113649357.484379,99754475.9352874,16625745.9892146,702373.518928831,247017.301374209,135505.609762165
113,29549734.758871,28549706.6811304,100501104.129337,100376756.350614,0,660049.908272737,245917.445453637,134372.462877451
114,34103814.6015613,33073524.890689,115300304.157479,101197051.431291,16866175.2385485,683366.211300397,251530.447169994,136275.789145564
115,29929238.7769046,28908805.2827703,101794963.128669,101638633.005955,0,661797.140891129,260205.397124238,140615.651598401
116,34489248.4402389,33520910.0273823,116818920.414851,102501333.471017,17083555.5785029,613252.343654836,255885.100505429,141715.669566164
117,30490083.2037886,29443951.875139,103533876.845616,103396524.192357,0,697213.504644797,251592.259943823,139036.520087033
118,34899654.7577051,33833607.4496749,117888843.738275,103468705.004455,17244784.1674092,726128.158561625,245299.652194997,135170.71039071
119,30619921.9517391,29547266.0298188,103909099.702919,103771087.888159,0,718750.317848958,257175.159958488,138186.348732595
120,35185965.3876364,34121361.8856924,118868033.547242,104338405.159746,17389734.1932911,718123.930921695,250563.755299808,137022.593889228
121,30931247.5249005,29924027.1955198,105260901.011692,105117499.410118,0,655920.583526667,254402.543966701,138424.574124826
122,35738300.0422687,34677481.9316645,120814255.53523,106041157.193081,17673526.1988469,696400.394874262,264520.813045044,142709.860978392
123,31419623.2629352,30326647.2191141,106720727.381593,106587220.972417,0,740939.176488683,257522.07927028,135021.125803089
124,36280418.3377564,35168451.3343396,122566377.97327,107587494.011468,17931249.0019113,737987.255101876,272808.322214094,144530.608715521
125,31706286.2208889,30630153.669778,107834663.693906,107679466.747176,0,715450.187107276,263324.863804466,139082.143141665
126,36379037.3149854,35307324.1641485,123056672.080875,107999495.561944,17999915.9269906,713520.676456932,262842.774220667,136213.857370495
127,32017129.7484942,30894151.4147017,108744865.130484,108616814.19381,0,758433.393105993,268279.19499499,137522.493844997
128,36874714.8174778,35781958.2051849,124766284.212052,109522436.061507,18253739.3435845,719485.360343467,272773.248592132,143568.576224689
129,32432871.327529,31357300.0873467,110349563.829844,110232618.432847,0,696676.141090281,276744.163387407,145929.908149366
130,37328792.2576259,36220589.3394362,126264366.983179,110842170.6069,18473695.1011501,732017.976336791,274974.052629702,144586.984604567
131,32874092.3247173,31707990.3617854,111591336.863001,111467516.483422,0,780811.580792801,282252.593805262,147196.840476896
132,38033853.0921284,36893148.9725391,128615674.73182,112898593.659348,18816432.2765581,755780.717277979,279935.852849593,149982.213516732
133,33724662.5256256,32532932.1938098,114522657.484214,114385465.55194,0,802009.360896236,283402.271450214,151883.856384819
134,38605791.9921587,37446936.9599163,130517286.407592,114568393.714885,19094732.2858142,784803.724585803,273076.048498027,144250.370226593
135,34070104.3516003,32900271.1388954,115725851.327108,115584953.697678,0,798829.547497935,270286.145035442,143882.171673611
136,38961180.151663,37784137.4206369,131656332.852013,115562167.477208,19260361.2462013,800933.792584377,274810.864213297,144711.534612063
137,34254286.4738336,33074075.4728478,116299668.619329,116174275.195601,0,797558.742712489,279519.129508985,147333.041091868
138,39176859.1488217,38009907.4440322,132378305.486044,116204214.771491,19367369.1285818,779116.656781424,282355.653470328,150684.849339637
139,34366367.6790542,33158990.8352264,116604307.174515,116474511.109529,0,817120.374290434,286433.077304141,148319.131761686
140,39782336.7489767,38565517.4817401,134307379.070536,117892686.815466,19648781.135911,821474.197287704,288323.219225641,152888.358176083
141,34593308.95934,33459894.8296286,117694258.650108,117561896.816103,0,733562.026364518,292279.19770889,153675.579482773
142,40168823.8289348,38980453.804387,135767877.889162,119190185.30854,19865030.8847567,794900.055229538,287753.312395122,151023.795604405
143,35333271.8698792,34147968.165319,120095596.306318,119974445.632844,0,790336.617997585,289394.90575643,150817.401151611
144,40818146.5816263,39627846.731994,137980109.809655,121134053.331535,20189008.8885891,806466.348217981,280654.498834644,147398.575113894
145,35741628.4739743,34583973.155791,121636246.402415,121506105.335888,0,764988.535248453,288683.16587416,148548.024372466
146,41086180.2305658,39913230.4867751,139018774.288379,122019869.761926,20336644.9603211,760613.302001265,300865.269212307,159244.532253087
147,35936815.7160579,34762204.5037228,122307325.021275,122165448.358036,0,772025.844215871,295874.789931012,152443.683125965
148,41459948.5028277,40215478.1967322,140140510.784039,123006363.320906,20501060.5534843,833477.345819608,301532.722804124,156371.76781679
149,36480058.7301301,35244867.0406512,124015293.823999,123866220.038613,0,816351.998896526,308186.545790777,158075.921130826
150,42042287.5049053,40841255.7859626,142307645.53322,124935636.430825,20822606.0718042,778453.661163796,309928.832278716,160927.465000311
151,36994186.6621582,35792598.4622377,125954899.451507,125807809.840286,0,789523.312364478,303298.315583175,155380.817104126
152,42683372.6836067,41502701.1117763,144671200.432459,127014739.13645,21169123.1894083,764748.989338183,308460.839280761,153516.776016388
