Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1266562.9668805636,115546.39585725358,442137.70150223374
62,1544784.7993417196,141056.82832342433,540286.2905384321
63,1056764.9171646163,96917.20917773433,370179.0437358655
64,1234141.2644810416,112848.16623371327,430869.46056579426
65,2370418.58369451,215432.45809827466,824562.9580620956
66,2551132.7006509006,232008.76858335827,886190.8259896655
67,1948234.284095047,176873.64084208617,677262.7189725973
68,2035766.8085801154,184652.92839577515,707129.4728297405
69,1488549.2540661246,144985.20057674823,552260.5368815139
70,1722399.8575532176,167435.8034983012,636821.0507323574
71,1291034.3835992143,126229.37269100314,481421.4981478257
72,1512293.45013804,148477.39188988414,565271.4212810975
73,1121640.7914045267,113250.4636985329,427514.39064428397
74,1382702.763571024,139428.25623065792,523982.80845103785
75,997583.7385425791,103458.99491187325,387091.9588888008
76,1271879.6413382813,130680.32658534544,488768.9548150096
77,882859.575050801,94330.32609044807,349347.26665429026
78,1165346.9058616236,122603.94329221314,454515.79060274083
79,774323.4571892545,85691.21556122554,314331.93274036795
80,1090460.3758924939,116688.39279265841,432346.95349840075
81,697075.9710769393,78491.13979400089,289582.22177058365
82,1015246.0953362808,109232.84544662433,405221.1551981671
83,621371.5875184797,71903.35256921034,263540.32272452395
84,954433.5774813667,105038.40712010767,388439.3894700818
85,550148.1452072226,66843.09912934992,243620.64357852843
86,877313.5706971735,98799.20210181596,366167.44229729474
87,481821.5533733368,61308.62547474308,222105.7970397938
88,845055.678120017,96365.77698522992,354948.34503098764
89,442707.9767686948,57256.07089398755,206452.40991590265
90,816091.3811586946,93249.65948725492,342095.6487675626
91,425950.9697788954,55632.78600401757,196794.79501146264
92,820737.363731984,93600.32018116117,342042.1247603381
93,399683.7762787044,53662.41576266289,191582.67611345463
94,799066.8011881299,92478.30338727962,336865.9768067729
95,378124.8243875094,52250.88949876279,183510.5442588497
96,794500.1042052545,92580.71952121053,334766.93355720676
97,364433.74943930656,50642.55076211598,178222.8263335796
98,791322.3727412373,91975.89589761104,334461.2230822388
99,345476.08566501364,49441.00500102388,173111.2298924718
100,788884.0363962315,93540.01754202787,335287.69648028724
101,331055.45347066596,49384.41840840317,168174.357091764
102,783057.9574229158,93686.61726005189,333040.9835173879
103,334938.3326822147,51781.96495040972,173235.66049281973
104,786297.0571640246,96707.60719304066,338016.47724508494
105,309160.2156671323,51053.85680340417,167586.45837243088
106,761363.509763848,95918.82975721452,335934.61618934013
107,293229.0203130357,49787.353188560344,164494.3383561708
108,757621.0712982565,93846.08539116383,333402.26383589767
109,283836.2655618042,48799.1857820414,158963.85791331902
110,757356.0594011508,94672.39364034962,331103.697005257
111,268398.7035562284,47998.01884184498,156737.75299473293
112,754651.4086727053,96043.46361373365,333629.80234511755
113,252527.31629832834,48275.50232658908,152117.54402327165
114,755773.3342269622,97071.68001142144,335743.5026571397
115,252887.88220736012,48702.67524820566,153683.86008672416
116,756128.2336722985,99164.1733951373,336812.60697392374
117,238969.1816784814,48786.511509262025,148884.06363378093
118,750861.2313405089,99467.09436350875,335412.53881429695
119,232542.38303216174,48765.38472939655,145914.2314483188
120,749701.4784049019,100153.13684450462,333969.6424206998
121,220626.4964871779,49028.63098540064,143232.64172274433
122,757583.107888259,100715.50229260139,335222.47636106424
123,226396.53529691324,48766.16097745672,142590.49490879476
124,757591.2503505051,100860.62561864872,333806.9657850284
125,217094.03002023697,49537.55041185673,139784.9691992961
126,757007.7315091342,102763.0101194866,334110.3643378094
127,198181.89823412523,48647.622868348844,133059.4140337389
128,744530.201801002,102663.95408715028,331084.4686527923
129,168904.30543649197,46748.8234529756,128346.45576270111
130,720695.9303402826,101564.94420262706,328928.09867556393
131,168864.21072216332,48950.38506096508,130013.42719367333
132,747998.7498504445,106562.33465988562,338166.1683040876
133,180565.54711654782,51004.519128106534,130905.57757314853
134,751352.2712640613,108712.84004302137,338394.5222929418
135,163167.73061649874,51312.604796336964,127627.03653014079
136,744140.1670100465,107557.31464939378,335567.12676626444
137,153180.68792082742,49034.72082848009,122794.93035346456
138,725328.0429413989,107920.6982017709,332742.808044035
139,123930.14204431325,45923.3745395178,116579.01465741172
140,723173.1145045906,106657.25257662777,332246.06908961944
141,126807.8018174246,48748.064245538786,115730.34713790938
142,729557.678778559,110795.34764524549,336266.93547922
143,129137.3450380452,52008.075383210555,119164.00476193987
144,747712.4601467326,112692.00274676178,339621.0133512132
145,137677.42054864392,53161.02573291212,119946.36466283351
146,747736.1260082796,114828.1893685218,340925.7105938867
147,108468.95072958618,51053.63038761448,113162.81243670918
148,741412.7074472532,116057.78635505028,342672.95169289596
149,110577.39079173654,54765.939295083284,113949.53924994916
150,740838.6725915372,117481.77299918514,339985.1335048545
151,100001.87050308287,54122.91716035362,109900.27488170564
152,741903.0388948545,118947.6288047405,341001.60844915546
