period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.16043429,769150.970156744,1347875.48370656,183870.104000691,338093.926038193,31526.3823338806,24077.1305853279,31658.6935432472,9202.30324894151
50,2477379.0710721,691195.429516271,1268052.4844006,184400.119829744,245542.076304456,20998.5084501751,29210.9064576864,27931.6708723083,10914.7131947921
51,2917699.64699186,904566.572509716,1553931.86249794,353100.647166009,0,3427.68829186488,28272.2424773039,68274.6358079497,7563.11359751674
52,2756313.56138864,868035.636248455,1446456.09856422,332075.995672236,0,7651.38230010397,38436.7963471556,54213.3977020749,10193.2630571491
53,2795174.27854746,651983.941091058,1253642.50840363,284415.403588367,535174.73604387,2963.34551881839,21138.0436511109,39227.9750118616,7113.02391421705
54,2827291.46962747,1170083.2953331,1281417.83113838,283463.506387765,0,4262.27989327429,40692.4994081849,41562.537068552,6701.73710393453
55,2477332.11619084,912108.961680962,1195744.49461844,265506.850230414,0,3313.79219433679,44329.3532834185,50876.2046295664,5933.34745344313
56,3910348.4398605,2134725.58721156,1259565.93983801,345441.107184082,0,6017.20836578514,88039.7773410462,63419.9744560475,13138.8454639734
57,4298955.28184956,1860159.28305272,1247158.55143378,324705.61349667,748947.797476514,5410.31196281292,73375.6709614865,29279.8648550301,10554.2742020238
58,3938877.93859074,2230764.05068608,1220883.19620096,356978.103767779,0,9241.43146997252,64519.83033329,48573.1089921066,8445.26291397342
59,3599109.6687936,1918501.09778747,1188096.3688738,338899.429955525,0,6384.15770926033,87888.1027564367,49450.610055503,10394.7851948797
60,4011961.89295399,2267425.78760671,1215955.532242,356955.85452758,0,8826.33476454865,94195.9994458094,57454.1403555487,11693.7191805119
61,4266309.08811414,1928232.33057195,1138999.25175111,330167.470120155,751592.026007215,7111.38473049712,70362.4095334242,30362.2381592399,9401.88872724604
62,3669736.53404985,1954037.25765909,1267560.96874312,324976.694746802,0,7066.37626714362,65596.2273316425,42504.8382165958,7994.17108545375
63,3308354.07920606,1717934.21404231,1155845.28700457,311941.598834788,0,7155.56382406401,61293.2617608139,45621.3356582711,8487.78414030457
64,3051358.17301921,1602501.74725369,1057614.22049697,286977.842965087,0,8464.50051935364,45333.3548958444,42990.0893593819,7514.95030676814
65,3573945.3037423,1572535.16486507,975641.666231167,280830.460077113,636008.316619114,4002.99816565245,63479.2110749803,33208.3789749041,8811.33075275378
66,3250249.78092665,1555100.35438503,1296043.1911,286803.320954177,0,7181.7781682519,66017.5723411818,31267.51765638,7874.04390280944
67,3176833.72483202,1565857.54194277,1215853.84952,292533.28643239,0,9242.06514455912,50905.3311336398,36477.6539637625,6750.90770051998
68,3280873.68152559,1622051.6834615,1285564.82994,287295.742486981,0,5749.74666316357,49222.6363374615,23653.7061101593,7238.93476422286
69,3814074.02779573,1535508.11448121,1262498.87977335,287857.768894612,636055.505337421,6939.91261489957,41686.3059349687,37122.7412993151,5719.51858640277
70,3058478.56040185,1752560.40715547,898327.975286224,306842.66089844,0,8848.01488497056,50656.1219997908,35086.190448758,6089.42787589934
71,3018218.89681316,1724746.05391814,900674.398241829,296688.959297795,0,8796.16277174951,46364.8856961438,35192.3244713217,5690.19787190685
72,3067434.16214159,1760372.23793342,917784.382716883,296859.073708119,0,6860.10396203248,55195.0537273363,22973.6355377964,7343.43863537023
73,3735336.55103705,1753495.76226129,920152.762950694,295609.488394144,657402.905598915,7223.32557652517,67879.5005214449,25621.5679839561,8497.85093830284
74,3102433.21276666,1784675.92486102,912738.552101447,293060.406447764,0,7035.64984436151,56767.1462012315,41882.4777270944,5777.68401759958
75,3044931.05270673,1707034.62284449,951658.239404084,288837.215695631,0,8625.33405324507,53831.9019632837,27658.3055310678,7219.51867064866
76,3087310.64298262,1703044.25443858,982068.658330013,289786.501243704,0,7038.68230682017,69130.3893093555,27488.1433148556,8153.30395835101
77,3721043.39560515,1657763.80042218,1008380.13570759,288800.614062114,660116.438877724,8299.84974934903,57352.2740395114,32674.6182110386,7785.81716641805
78,3075329.57163353,1628144.52235159,1045926.55145562,287271.488335219,0,5274.43444967969,49560.9933540292,52881.5599182459,5862.27567836903
79,3047028.1191106,1695489.83173873,949611.37280239,291613.274569824,0,5971.69674193449,63257.2819149413,34114.1697382243,6993.5773864379
80,3129470.20175666,1777257.37332412,936559.593601175,293877.00815515,0,4563.60192928948,71755.802345622,36513.9347768709,7865.54991194143
81,3783525.94968424,1726404.85385233,982194.329438775,293436.635660111,669726.50181969,8991.33636131879,61065.8030741931,32569.069954548,8097.76327605849
82,3166338.1676802,1718702.17013072,1033228.1449747,293308.913953727,0,8200.04580285601,57199.1322976801,40757.2151869703,8334.66582662602
83,3162584.60208938,1750364.76864078,990601.753791202,291798.781156274,0,7924.89531189003,84050.93333836,25208.575320539,11548.3159146949
84,3156685.45755044,1824488.99206305,914892.921179573,294343.246536066,0,9458.15717377792,78573.0535482067,18456.3482140012,9181.29627657492
85,3834106.14380976,1786638.16745964,941039.345522274,297984.629000631,675355.408928014,6825.21692234447,63835.5576357168,52686.8911364722,8508.23613804159
86,3271863.84620563,1832157.26267001,992099.374100197,300707.314594307,0,9687.81109392438,71064.5979866627,52850.0412419474,8248.95673835401
87,3216895.15754732,1797769.49320367,1005434.42383316,300992.102106592,0,6851.55834753547,61280.3547797769,34375.9863222192,9629.66070188114
88,3247169.85237504,1872903.23733067,953995.907618362,302462.722121296,0,10968.3004226741,55937.115022116,36973.4440457339,8507.43479023483
89,3955966.76718374,1861557.41055731,967693.565668908,304639.854022018,691696.814255418,7342.53950063057,67543.8766950293,45822.103626471,8826.48728041344
90,3337253.38364805,1923410.42395231,951768.963208527,303156.487592708,0,8630.91825140078,74048.4648197281,60807.82889118,10784.4136493252
91,3332304.45043394,1919635.33110026,978027.883815511,300871.609655154,0,8168.70727128422,61359.3861232114,54016.5555719854,9720.17351739839
92,3330305.88545236,1928701.31606287,979219.516415983,299562.249234463,0,7038.31323328294,72614.5180318217,27497.1567821225,10652.2597928086
93,4017687.61543955,1967635.68186212,917133.582315953,300636.59071195,697687.254694668,9573.40196735856,74961.0075365373,40132.1000865694,9678.58354894593
94,3407868.19236309,2044597.74932527,924886.949914687,301872.884771819,0,7610.67128649947,72509.8213073169,42393.7557846825,9331.53834278442
95,3410552.10995107,2034113.90963218,929236.543121924,297836.202665189,0,5266.3059053117,80656.1421933221,50883.9489810095,12094.628949432
96,3408762.70454474,2035154.06188124,953577.107326183,298994.132419289,0,13714.5164908129,68416.7033250364,24333.6708152844,9628.09051400665
97,4144945.54817928,2037192.13381815,947236.786837131,301431.172118917,717983.11407914,6746.9829708442,76062.4843768522,47706.7550479425,9985.18149187185
98,3437064.08614686,2039664.0983693,958237.72247427,306110.053417373,0,9885.95856188507,72171.9915563609,37067.008893183,9879.71304965651
99,3410363.57073823,2024582.22968422,920216.922216411,308312.694189458,0,11370.4699358242,88535.6274702434,47337.9179609504,11008.8791151332
100,3347185.92056068,1916948.55210054,987986.177578118,307531.044681695,0,10940.9899220521,74666.7484019815,32957.6548421768,10854.668294308
101,4082000.50509809,1982482.54544081,930401.121046675,310810.50769376,703484.619745948,8214.62424162649,91933.3893447337,42507.8470360649,13235.6811451561
102,3333317.17456102,1945829.98009926,956085.908445065,310248.951974848,0,10153.0367895693,68836.4589693666,27498.1803973285,10317.9711426623
103,3305406.34956533,1907964.99536565,940512.345543765,310503.206775612,0,7064.06640491501,80430.8986176669,40308.1457159755,11923.4776014433
104,3255323.57691256,1910150.73488028,924866.612445907,306671.731966605,0,9519.49597002417,68391.3834683671,26600.2913103322,9977.37364172616
105,4075672.59914634,1957385.34071484,948695.943298955,306957.361566741,706017.851983978,12376.7269824626,79263.9824765373,50983.5372643541,11903.7912994037
106,3321224.33443108,1974712.27677197,883244.80588532,309009.117559128,0,10034.2004332442,84703.4921382347,52856.9828769937,12179.1501178163
107,3298868.1400432,1963872.16245414,904916.103684318,307380.44766183,0,9527.92782812952,65210.7905376565,40085.16951348,8687.99972224874
108,3266070.92401062,1889223.01821071,956244.324407119,306754.065652242,0,4096.54871921256,73513.2034119859,24930.452257969,11819.4087334906
109,3966576.68278518,1929290.89120373,889418.137476192,307165.626418751,678314.765959484,13612.9041926976,82638.0815498834,56463.0864796885,10861.4115740067
110,3301939.37177231,1982926.73612901,882871.919841597,307708.693353556,0,6442.22971278307,74593.4718641335,37327.6624960214,9614.44913092286
111,3356236.75321444,2056894.44168623,855908.867206828,306323.726343523,0,10341.1180035776,85858.8220685111,30269.6817947805,10250.4731545928
112,3351930.29603388,2041508.42535052,874417.140510984,304458.285714726,0,11784.8438571118,82755.6671643436,25631.4027532978,11912.2485327077
113,3994166.96957357,2028602.38025673,842712.437203712,304996.627248082,680977.70596164,10432.8467585577,77011.7441126644,38533.3093432531,10734.7241856412
114,3289123.19112071,1975345.47859205,866981.915121523,301495.155053029,0,8925.95875473355,77481.5440803426,41478.5379819501,11108.7608687572
115,3321217.42880878,2037736.33222354,845079.530657978,300082.910469683,0,10169.2494193681,80394.3760887883,37742.8234262883,12569.2508158312
116,3252315.54096372,1982726.93508574,843007.908514061,293666.484839882,0,8418.62825502452,69920.063332836,36808.6059950005,9940.47296265524
117,3803129.83057429,1880963.71858927,845966.874626665,289037.76606999,651323.179757408,10352.6016033952,76909.2203053608,43197.4805980603,9927.31775783552
118,3133374.78197161,1898998.64533555,810962.04481106,286483.52523068,0,13176.8409756363,79821.5697024543,29272.3613240075,12101.1875226059
119,3074912.55148807,1796831.00800592,864982.721651564,286470.269257593,0,9998.72995832863,79045.0913529355,36436.8003585673,12049.0423559171
120,3165518.57299784,1806468.15917741,948885.789304078,286174.486710172,0,10335.0123221602,70483.2732606012,46201.915838851,10159.1165946097
121,3690077.01753406,1789088.92370374,875509.078008889,287288.721801148,648184.815229586,8470.78641103314,65421.4478451458,23345.7249031589,10144.3302724905
122,3061611.19133073,1861211.523774,786003.557668767,284149.661196449,0,7787.19307175964,83164.3745197342,29420.8397151076,11790.2136261486
123,3064208.92793902,1900233.18247278,751805.80845041,285776.974835418,0,10864.0825697914,85732.0989909259,26407.601143801,10538.4374585226
124,3074892.12871369,1958759.99877874,714708.465030807,288495.183924694,0,11435.857297187,72381.3733970289,29016.2818128623,12036.2251268788
125,3742275.48382061,1923529.92864058,755556.240795334,287752.088597791,649590.356533855,10783.1366311073,69373.3615626291,35386.6693219979,9451.77852588268
126,3085325.96769014,1923015.74573042,725323.077962498,288611.815306333,0,12260.6079010271,81520.0148781243,33236.5216954943,12083.9290695145
127,3101702.30621083,1892570.72097719,755508.302921397,289586.377299371,0,8972.31239901553,92713.8017526954,39022.9583695968,13936.1017797308
