Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1266562.9668805636,115546.39585725358,442137.70150223374
62,1544784.7993417196,141056.82832342433,540286.2905384321
63,1056764.9171646163,96917.20917773433,370179.0437358655
64,1234141.2644810416,112848.16623371327,430869.46056579426
65,2370418.58369451,215432.45809827466,824562.9580620956
66,2551132.7006509006,232008.76858335827,886190.8259896655
67,1948234.284095047,176873.64084208617,677262.7189725973
68,2035766.8085801154,184652.92839577515,707129.4728297405
69,1488608.6808828358,144993.33912128583,552293.8031316875
70,1717932.6512368023,166869.67196739418,635027.3984902892
71,1287461.6928881481,125000.1817379403,478026.0518523101
72,1529834.799882412,148857.81035252986,568854.8329703901
73,1152260.0610554237,115229.17795538204,436859.6343382504
74,1436310.378461428,144124.90391418664,541962.160979921
75,1041313.342400495,107607.37610013457,402277.6884690225
76,1354669.8078877516,138947.84258448193,518641.96563374344
77,951153.0139323771,101567.7417420107,374899.18761553336
78,1270479.3964033276,133611.62170630926,493903.024216325
79,858928.7590438984,94819.07530153217,347108.4994054511
80,1215791.0063207336,129568.3541429448,479419.9609568864
81,790172.3366028592,88571.29783899896,326227.19078330323
82,1153669.0526481122,124201.12130981311,460173.4834669819
83,723964.2862382755,82736.22456084983,304160.49272071477
84,1102742.3482945561,120330.20177975576,444969.3834625697
85,666754.2570400126,78787.10360281589,286781.25486000534
86,1055728.321648825,117026.9271477256,429748.30109228287
87,624852.1321445107,74788.17186665256,271726.3707700195
88,1036636.6913026199,114815.97345701512,421820.00149612036
89,601312.4294781685,73675.06634262064,263517.6063907305
90,1016203.6751199514,114587.26210614666,416152.2299225442
91,576901.9750616066,73108.4016971197,257145.9691136917
92,1001200.8561361246,114964.20100077242,413899.94649322703
93,562857.8665279411,73105.31338333478,255132.5446620155
94,1009647.6042536981,116362.6013603406,419178.4205782674
95,552036.2589164898,71140.02626549965,251179.08225635346
96,1006526.0419806577,115329.7925085444,419217.70780605264
97,545425.8745490387,72046.26121076196,251664.84738948662
98,1009514.1700875275,116959.3373213401,422898.82791974023
99,542117.5399863981,72028.54456811585,251931.97696373053
100,1035829.1324953884,120325.13154288847,431965.04426508583
101,552743.4261925928,74083.74291321449,255807.4764397014
102,1057412.4748454355,123718.0347027732,438905.7702795267
103,554260.7943048403,75494.00610882975,257820.69088435732
104,1064981.42348006,123786.71700379532,442341.35188229196
105,566470.3020812124,75997.32975684479,260648.97799068317
106,1076527.5178229213,125113.11481083184,444370.0404724628
107,558397.4985447638,74953.26021706592,254446.6515528448
108,1088056.224344276,127530.80748787243,447696.2252068911
109,549791.3636151031,75658.75699764676,254799.36720584892
110,1089827.592732489,129413.97798143607,450896.67385798506
111,541844.8548776768,77937.39533087146,255347.61741656438
112,1083582.0561915413,131158.1625085976,454071.0043861512
113,543307.4452246167,78003.2973676147,257091.13462458737
114,1113021.6734973863,134076.32843165752,462353.5968084391
115,551498.0654403232,80179.02154009044,259273.70684608817
116,1126572.289299257,136640.33435456362,464383.1975015849
117,559631.4837293513,81321.78547042329,259723.53915324993
118,1131410.5368850008,137754.03494975064,466644.54206992686
119,558430.9279113188,83065.8526650928,262092.85343272611
120,1161844.5029973611,143448.40445793048,476392.11329574324
121,570330.5418237001,85095.355775401,264270.948253192
122,1181804.1249727681,146170.15886253119,481461.13778132387
123,584319.3993148655,88592.63214301132,267202.42361220345
124,1185404.649634488,147731.5403104201,482976.2117177751
125,568516.4810080081,87130.09448432829,263325.20029920153
126,1179221.1045232639,148011.73152297456,484906.6472609788
127,561451.6103301942,88395.84998349845,265158.58173112944
128,1189881.550780043,149880.25919300318,489212.1494347546
129,569266.187114872,89152.41817531455,265258.18581529893
130,1207062.92166131,153743.1528611658,497277.7423942927
131,541157.5522315577,87947.19567086268,261727.72505691834
132,1192999.909371473,153034.61027767882,497961.7238922231
133,535306.3324537575,87950.61069342028,262531.07271883823
134,1185761.8395804837,151601.17319820542,496852.88373939693
135,522662.1764485836,87332.7733586207,257941.26996776834
136,1219999.156655006,158598.259637977,508609.70857463405
137,542498.6098135412,91579.60455261823,263202.0468922071
138,1223534.2212952524,158387.85259016138,509283.38789222203
139,519522.35592906177,89851.3058098359,259609.07192930765
140,1223668.4004155025,159469.86803695746,511270.7962262891
141,523807.0058212057,91657.18985223211,261409.39349352568
142,1228145.2758736983,163184.820413189,516254.522598682
143,523444.8786057234,94158.5455174027,264365.9239482265
144,1236976.3414342925,167660.37730274908,523948.3584158346
145,539808.0671430752,98301.69640938565,268713.1180809457
146,1259252.7536565885,170715.5115675507,529287.7442937884
147,527422.5762278512,97081.87346806377,265808.0633959025
148,1286280.7818837166,173016.32939274888,533994.3005075343
149,547781.8886345401,101955.3901743032,269839.1916234307
150,1313002.1591781601,178615.7520527197,542369.6524700839
151,547810.2153401747,102925.80908295233,269654.2966600787
152,1321412.7681525573,180410.42755160667,543486.4280073401
