Period,90_100_dec,80_90_dec,70_80_dec,60_70_dec,50_60_dec,40_50_dec,30_40_dec,20_30_dec,10_20_dec,0_100_dec,count_100_dec,count_90_dec,count_80_dec,count_70_dec,count_60_dec,count_50_dec,count_40_dec,count_30_dec,count_20_dec,count_10_dec,count_0_dec,count_all_cont_pen
49,11887.028553081476,6654.1669248739872,4702.8657834711257,3557.2211786053599,3202.3587832605381,3173.7631756110163,3135.0042944658694,3135.0042944658694,2932.309634889647,92.98553285558917,128768.0,381492.0,433481.0,346884.0,245972.0,575409.0,35762.0,0.0,1015726.0,373505.0,0.0,3536999.0
50,13685.748826406822,7655.4490849247495,5401.9123423208675,4139.9163416986266,3685.9514343735436,3641.7153614557888,3596.2223369658263,3596.2223369658263,3370.5827380715114,109.58110212060446,127413.0,387718.0,438492.0,345879.0,241024.0,565984.0,34643.0,0.0,1005004.0,372138.0,0.0,3518295.0
51,13190.614663114275,7390.9457994621107,5526.2171221867384,4180.5498924233234,3556.7836200008583,3513.8837354151278,3469.995383467281,3469.995383467281,3254.1837996368167,108.92179961741417,128541.0,392990.0,406210.0,295903.0,314488.0,555306.0,33335.0,0.0,991031.0,377081.0,0.0,3494885.0
52,14197.840292015824,7968.0181746288699,6033.8638469126354,4538.736983570433,3831.3695409819748,3807.9562058104948,3738.4364607076477,3738.4364607076477,3512.0427288163833,120.59432678052252,130685.0,395987.0,289008.0,421954.0,309593.0,537175.0,39398.0,0.0,972237.0,378916.0,0.0,3474953.0
53,12323.275465537514,6904.5620731951885,5276.9187209386091,3958.7710544296119,3324.1788257609478,3324.1788257609478,3279.0158417326375,3279.0158417326375,3041.0409139984395,109.35732120364671,133051.0,398579.0,296501.0,389886.0,334082.0,0.0,548092.0,0.0,984373.0,385444.0,0.0,3470008.0
54,12644.171531483824,7085.1541504877878,5427.9870558718821,4116.2800924980129,3427.0381109764066,3427.0381109764066,3362.810150233267,3362.810150233267,3123.3691844970822,115.51851238750733,137057.0,402921.0,297303.0,385681.0,326300.0,0.0,541431.0,0.0,974508.0,390205.0,0.0,3455406.0
55,11937.216865148801,6948.3370132472473,5381.1541510474144,3894.8566800884296,3242.5915951939032,3242.5915951939032,3181.8117396907569,3181.8117396907569,2957.1217220983726,112.53859786245187,141303.0,380449.0,324679.0,387198.0,323663.0,0.0,530534.0,0.0,960836.0,392088.0,0.0,3440750.0
56,12981.929747315664,7606.3771776220556,5994.5370519020589,4316.020341952335,3532.2724347186295,3532.2724347186295,3466.110170483154,3466.110170483154,3223.617221312983,124.90674228723421,142594.0,379502.0,323384.0,388036.0,328129.0,0.0,524222.0,0.0,945535.0,396679.0,0.0,3428081.0
57,13220.04245543176,7558.7238911458753,5784.3247790138566,4141.3848453210676,3358.3590044844182,3358.3590044844182,3295.5617977309726,3295.5617977309726,3025.8516562681889,119.48514895171739,112220.0,345764.0,403375.0,383552.0,322688.0,0.0,515347.0,0.0,938987.0,399090.0,0.0,3421023.0
58,14045.740182390615,8072.0236331596871,6222.9804030443029,4549.8890159573475,3615.4007048076587,3615.4007048076587,3504.7303948165872,3504.7303948165872,3227.3511144207537,129.9664752498486,113306.0,345987.0,402894.0,279751.0,403706.0,0.0,528600.0,0.0,922077.0,405286.0,0.0,3401607.0
59,13485.602541763921,7749.3244848040067,5987.3167937314947,4378.1668054172651,3456.4912703167711,3456.4912703167711,3351.0883413541169,3351.0883413541169,3091.7439864796047,127.69386482256101,114848.0,344099.0,407929.0,272428.0,403419.0,0.0,524548.0,0.0,913144.0,403595.0,0.0,3384010.0
