period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
105,29710256.7965667,28476920.92166,29840944.7297288,28599526.3455802,21024934.1391175,7451986.78254247,21159235.8661056,7440290.4794746,2452530.90676487,2378954.97956192,0,0,0,0,0,0
106,30442308.4131234,29178670.6783279,30579998.7234309,29307935.060786,21550369.6255987,7628301.05272913,21687892.047886,7620043.01290003,2572589.45307602,2495411.76948374,5073310.35705176,4787947.79261928,5096236.30154028,4809477.42834639,428764.908846003,415901.961580623
107,30041317.3834034,28794678.4959791,30176607.2766988,28921689.2837445,21276317.1942404,7518361.30173868,21411445.6025095,7510243.68123497,2623508.98542379,2544803.71586107,0,0,0,0,0,0
108,30741197.8070319,29465833.3917927,30880860.81703,29596969.7389232,21768231.1397984,7697602.25199432,21907072.0506065,7689897.68831665,2755779.93894569,2673106.54077732,5121974.01134187,4834209.26594205,5145231.89854466,4856053.98917043,459296.656490949,445517.75679622
109,30369866.8601206,29109583.4261681,30508677.8704606,29239921.4218444,21503949.0398942,7605634.3862739,21641858.9848493,7598062.4369951,2775321.81797315,2692062.16343395,0,0,0,0,0,0
110,31169616.1883218,29874602.9071337,31313122.7412424,30009369.2668075,22058953.1446318,7815649.76250188,22200898.8119073,7808470.45490026,2918332.22294266,2830782.25625438,5190327.05072697,4898344.81768242,5214228.57567169,4920798.17506973,486388.703823776,471797.042709063
111,30730298.6414747,29453701.8747442,30871203.7824588,29586025.1143245,21774388.9608875,7679312.9138567,21913769.4307741,7672255.68355033,2919849.2446506,2832253.76731108,0,0,0,0,0,0
112,31423802.716477,30118390.3572592,31568324.2229149,30254110.2100017,22210342.4574871,7908047.89977212,22353272.7707888,7900837.43921285,2998459.51438563,2908505.72895406,5232236.84247934,4938151.60008341,5256307.45590041,4960763.83955867,499743.252397606,484750.954825678
113,31063701.2687259,29771997.8803886,31207522.9223418,29907078.0336188,21941923.8019541,7830074.07843453,22083579.6237148,7823498.40990391,3067803.96830006,2975769.84925106,0,0,0,0,0,0
114,31741860.0411792,30422396.4021558,31891691.7391516,30563187.7458488,22390890.7717485,8031505.63040723,22536327.498842,8026860.24700675,3221518.924917,3124873.35716949,5285776.60164317,4989574.37285916,5310746.43563047,5013045.59547977,536919.8208195,520812.226194915
