age,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
16,0.8423448676,0.8459089794,0.8610799899,0.7986197096,0.7518543067,0.7821470722,0.8157124911,0.8313543387,0.84351289,0.8389399089,0.8130469183,0.8579359171,0.8396087058,0.7627725052,0.8122940476,0.8829169214,0.8625216585,0.8421263956,0.8925479723,0.862597087,0.8470824436,0.840799815,0.8517455763,0.8396691436,0.8509762648,0.8371595629,0.8807734749,0.878634228,0.8320785996,0.8584632443,0.9049227677,0.8636351364,0.8735388153,0.8886342193,0.9127844418,0.8498511157,0.9013312486,0.9148357435,0.871047298,0.8665435956,0.884465321,0.8328778642,0.8563611129,0.8792705542,0.8589562388,0.8027037759,0.8611121404,0.9096037659,0.90221526695,0.894826768,0.88743826905,0.8800497701,0.8881318558,0.8906582946,0.9027763242,0.9323104619,0.9207965461,0.8795289528,0.8918808285,0.9418979274,0.9396578605,0.9012387041,0.9064539829,0.9068781211,0.9076862223,0.9342487599,0.9501034446,0.9662838704,0.9524308798,0.9563250298,0.9693917823,0.9759343433,0.9448399425,0.9703884748,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957,0.926517059986957
17,0.7567845443,0.6291840162,0.6660939155,0.7188245117,0.6780914211,0.7082804827,0.6969274386,0.8013326303,0.7482515513,0.7270660604,0.7158967593,0.7027064531,0.7156746094,0.6770066579,0.7188288743,0.7726012025,0.7599248715,0.7472485405,0.6925348136,0.7766361392,0.7397421347,0.7172453354,0.7243895128,0.7568692607,0.7704533106,0.7531952881,0.7905382428,0.8331705188,0.8262230428,0.7831973651,0.7577480373,0.7870679811,0.7668758237,0.7085734673,0.7397817627,0.7618226539,0.7619248505,0.7730725031,0.7882594185,0.7700784793,0.8001895549,0.7559450959,0.7674827624,0.8258138881,0.8630545124,0.7249734185,0.776257631,0.8356475156,0.82774943665,0.8198513577,0.81195327875,0.8040551998,0.8037197457,0.7603062664,0.7759609507,0.7962057254,0.7994231433,0.8197414528,0.7445534775,0.856807895,0.8456432787,0.8393885289,0.8060472076,0.8272807714,0.8512211255,0.7601307752,0.7558549976,0.919997551,0.8489723851,0.8969274069,0.8455781396,0.8811966402,0.9015870372,0.8192313238,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087,0.82434047936087
18,0.4838370649,0.4787267617,0.4662375244,0.4741742407,0.4857167515,0.5025969242,0.4853495452,0.5315594294,0.5054406061,0.4543544797,0.5245352184,0.5209420047,0.5334680319,0.4502280541,0.4818299229,0.5338633977,0.5443156954,0.5547679931,0.4927933159,0.5575378166,0.4834580724,0.5386167147,0.5066473723,0.5344029712,0.5516579451,0.5482467235,0.5657915525,0.5624893308,0.5732911019,0.5131448133,0.5798063387,0.6208490115,0.5886244366,0.5754545806,0.5106415856,0.6015292,0.5627553011,0.5760236701,0.5442306013,0.5699042064,0.5076793011,0.5731886756,0.5766773013,0.574958405,0.5988493923,0.5251068053,0.6131997162,0.636934679,0.61867059385,0.6004065087,0.58214242355,0.5638783384,0.5805587172,0.5922591323,0.5161881691,0.5760435101,0.6061303545,0.6110246427,0.5652326408,0.6371471945,0.6325490862,0.6349451047,0.5697177617,0.6357877039,0.6440123334,0.5843689739,0.5795621498,0.6383793572,0.6742945739,0.5808514731,0.4523401445,0.5457921767,0.6785006544,0.6249087094,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826,0.596716213147826
19,0.4132679826,0.3649817771,0.3239150184,0.4196722571,0.4177163112,0.3711817017,0.3804882279,0.3799737061,0.3629964074,0.4217763442,0.3548379071,0.3865499774,0.3346275505,0.347465566,0.3171088151,0.3973170132,0.381788378,0.3662597428,0.3560789936,0.3953201687,0.4353421849,0.3712930911,0.3687585288,0.4575068708,0.4363228275,0.4004275863,0.381369158,0.4788921123,0.4725912887,0.4446433496,0.4291959005,0.3992742546,0.5004523387,0.4069568116,0.4619315363,0.5046052303,0.4519008861,0.4227594511,0.4797229313,0.4271204842,0.4854937931,0.4539011441,0.4795177427,0.568236393,0.4719519333,0.4426992045,0.5035732595,0.4527085085,0.4574237652,0.4621390219,0.4668542786,0.4715695353,0.4683562623,0.5010479356,0.5241162713,0.4964267744,0.4719723242,0.4858877041,0.45450566,0.4966431103,0.5123376033,0.4698028429,0.5012414906,0.5251910966,0.5338805591,0.4246562783,0.4312658262,0.5426647846,0.5082167083,0.5274391269,0.5479715082,0.4519397175,0.5514774495,0.4621699599,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131,0.493946979539131
20,0.2701523785,0.2569686182,0.2855438002,0.3288794701,0.3555299792,0.3089401771,0.3386536187,0.3665141283,0.3537630578,0.3228504338,0.2948406169,0.2865369332,0.3218117126,0.3249876648,0.2989259499,0.3348429301,0.3094088122,0.2839746944,0.2996520147,0.3161696511,0.3385744876,0.3376934679,0.3378504953,0.325521087,0.3182957886,0.2727529747,0.362370248,0.4020990756,0.4020142629,0.3107880363,0.3183471831,0.3609076975,0.4678304193,0.3169044473,0.3523306932,0.3317394412,0.3920015214,0.4640891914,0.3969943191,0.3690675198,0.3351241323,0.3330718758,0.3817170207,0.3673240771,0.3975431203,0.3750100735,0.388880657,0.4474954502,0.42675659165,0.4060177331,0.38527887455,0.364540016,0.3731626228,0.381119436,0.404627483,0.3972519855,0.3694235646,0.3888602562,0.3368287808,0.3476884345,0.3603794876,0.3736905786,0.3666825544,0.4466488543,0.4609680029,0.3894061475,0.3686318734,0.5349459004,0.4668699826,0.3054928435,0.4034680774,0.3841644798,0.3275683125,0.3273280758,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783,0.386075989134783
21,0.2285525248,0.2327484383,0.2464429555,0.311282834,0.2452953186,0.266034731,0.2744120583,0.2840646272,0.2990324445,0.2519394254,0.2210874192,0.2899941465,0.2578688211,0.2795462371,0.257157735,0.2407105614,0.2480212285,0.2553318955,0.244218703,0.2503358731,0.2332877286,0.2910074009,0.2891035463,0.2579515335,0.311662352,0.2775425785,0.3051923346,0.3010779184,0.2821359011,0.3122221731,0.2716417043,0.3213157406,0.3284673173,0.3339360436,0.3681405254,0.3511034236,0.339533059,0.3711674015,0.2713971329,0.2893464046,0.3108301757,0.3372023712,0.352093758,0.3327095262,0.315725763,0.3053308059,0.2858033573,0.3535349662,0.355730919075,0.35792687195,0.360122824825,0.3623187777,0.3211361462,0.3092440171,0.3740623382,0.3340143312,0.2477466628,0.3237343638,0.3675816435,0.3509061989,0.3310978773,0.2703883576,0.3088065016,0.2923248905,0.3311702552,0.3380908831,0.3166156965,0.4149382474,0.3851189532,0.3518019437,0.3886833652,0.3714395727,0.3700888274,0.3446684008,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217,0.339390358765217
22,0.1877808548,0.1934074914,0.2373413541,0.2161112908,0.1730280476,0.2143818068,0.2326677522,0.2453197658,0.2463119031,0.2458544111,0.2463650068,0.2409514869,0.2632668056,0.2718184041,0.2314327661,0.2244976511,0.2172653961,0.2100331411,0.2293926352,0.2403024079,0.19810858,0.2269192007,0.1809717378,0.1824043272,0.2100710331,0.277779748,0.2122457324,0.2478164732,0.2168307489,0.1573058304,0.2169530827,0.2380280987,0.2711362317,0.2862111049,0.2338064055,0.2448509485,0.2969074877,0.2593048967,0.2923286228,0.264953625,0.257978454,0.276669091,0.2649957031,0.2474168027,0.2675122371,0.2313824859,0.2466652524,0.2761163347,0.274155373875,0.27219441305,0.270233452225,0.2682724914,0.2470559656,0.2806504103,0.2529065125,0.2883585395,0.3007463336,0.2720807874,0.2843707122,0.2415369144,0.339969005,0.291874976,0.2395253986,0.2808991874,0.2802758089,0.3524490821,0.2452148759,0.3216917493,0.2194888381,0.3027207838,0.2743122173,0.335104277,0.3142812248,0.3308859146,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957,0.285420521986957
23,0.1608254444,0.1506590745,0.121085258,0.194299799,0.1474650637,0.165990971,0.1627180422,0.1895806669,0.1561045471,0.1911913039,0.1444166946,0.1507305865,0.1762516256,0.1706454641,0.1729057562,0.1976149395,0.1804822887,0.1633496379,0.1637370976,0.2282126686,0.1973943598,0.1661820382,0.1864321802,0.2047625409,0.1553013526,0.2090103074,0.1940833248,0.1638565158,0.2129460581,0.2640774146,0.1957305377,0.2035736684,0.1821723424,0.1876245321,0.2056045356,0.1987538909,0.2213862166,0.250691103,0.2171161041,0.1955315492,0.1694220558,0.1960704979,0.1985787715,0.1968358576,0.2141453224,0.2120889245,0.2315221456,0.2687990926,0.26005683655,0.2513145805,0.24257232445,0.2338300684,0.2551812173,0.2190501473,0.2019560783,0.1885101111,0.2446206543,0.1875134204,0.1641473906,0.1940757236,0.2524462988,0.2342071029,0.2220566958,0.2012828345,0.2309239425,0.19348404,0.1702712322,0.3294838844,0.2935042624,0.1337198685,0.224039362,0.3004666552,0.2709399443,0.2640772909,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174,0.226512531552174
24,0.1476695132,0.1057343603,0.1150664586,0.1387394234,0.1331758775,0.162837225,0.1189820887,0.1758675206,0.1134231417,0.1413426024,0.1193357336,0.1014563449,0.1329468069,0.1487852328,0.1142433031,0.1304128982,0.1296202041,0.12882751,0.1655315886,0.1380668258,0.1773159657,0.1097298659,0.1469818851,0.1686505578,0.1466231496,0.1785725118,0.1273330461,0.1487003267,0.1502986931,0.1795909482,0.1208309709,0.1527633316,0.1805665964,0.1930788675,0.1613874185,0.1904163049,0.1033258587,0.1483110006,0.1448827434,0.1208149887,0.1586339577,0.1695207629,0.1804983296,0.1630637241,0.1967620576,0.1354515419,0.1519759911,0.2081808332,0.200394563475,0.19260829375,0.184822024025,0.1770357543,0.1809333055,0.1585150689,0.1491525758,0.1813506564,0.1550787309,0.1437107091,0.1422390709,0.1467197346,0.1616388664,0.1691874596,0.1589696615,0.1763216179,0.2063068572,0.2115918745,0.175794247,0.2161143192,0.2002620417,0.2667458253,0.231672517,0.189865535,0.2001764817,0.1943695717,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913,0.18233706443913
