Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,"0,369703939","0,4043871415","0,3800518571","0,3954040252","6,0042007077","8,0076367047","6,6861030256","7,2907398408","0,2172091736","0,2314684505","0,2255013145","0,2212588982","0,0320896164","0,0268725943","0,0248650646","0,0354456639"
50,"0,3652758227","0,3972697515","0,3759603773","0,3901676848","5,54150683","7,9259909309","6,5306118604","6,7021295111","0,2093294803","0,2135359208","0,215710042","0,2058104418","0,0356276861","0,0313417728","0,027444168","0,0412100953"
51,"0,3661583704","0,3956106942","0,3781221231","0,3843391466","5,6429873483","7,7355229087","6,4999957514","6,542896317","0,2097741559","0,2189977801","0,2172276205","0,2099209092","0,0376067518","0,0305916933","0,0277063295","0,0424313767"
52,"0,3716946373","0,399217885","0,3800780812","0,3902228138","5,7979661371","8,0839416081","6,6080352292","6,8924358263","0,2105510346","0,213497223","0,2174107213","0,2052297974","0,0345803374","0,0280396999","0,0248452114","0,039864034"
53,"0,3647630245","0,3972858155","0,3754883792","0,3873850972","5,6167349338","8,1963211951","6,574665038","6,6934141453","0,2032748925","0,2149304249","0,2109826161","0,205383589","0,0362911463","0,0293711282","0,0259333195","0,0418120295"
54,"0,3697695888","0,4031910893","0,3786394277","0,3954964362","5,9063762854","8,3846001791","6,6713627569","6,9964128275","0,2095902761","0,2211292621","0,216300355","0,212689699","0,0348917066","0,0288576476","0,0256631598","0,0400893768"
55,"0,3778812242","0,4056539043","0,3859171361","0,3999363504","5,8522413541","8,1703420283","6,6509334501","7,1150715184","0,2151872422","0,226293721","0,2213312925","0,2186770792","0,0364783611","0,0302131377","0,027373045","0,0411576861"
56,"0,3698025823","0,4036718899","0,3826141074","0,3903130613","5,7762160741","7,7937028147","6,5083982626","6,9399716063","0,2067009483","0,2123349521","0,2159065373","0,2012477821","0,0363356186","0,0304475199","0,0276210142","0,0409723415"
57,"0,3715255508","0,4044838718","0,386946013","0,3874519489","5,6294925196","7,8502528437","6,7081953428","6,6204955515","0,2114034741","0,2264002028","0,22297459","0,2120455926","0,0360930412","0,0287835825","0,0261743846","0,0407362447"
58,"0,3718654086","0,4070547283","0,3849864141","0,3928123698","5,9770633831","7,9664791419","6,9625583961","6,5410276088","0,2079832657","0,2141166709","0,2178554099","0,2021061661","0,0347104252","0,0293551019","0,0258390994","0,0401391937"
59,"0,3746741194","0,4031410418","0,3845432954","0,3932991331","5,8795798187","7,923215493","6,6088964119","7,0554841745","0,2089382426","0,2205485622","0,2176680876","0,209728859","0,0339362419","0,0282588931","0,0251258903","0,03888115"
60,"0,3659062638","0,401429668","0,3786559289","0,3870307991","5,6080859669","7,5879916065","6,5068532888","6,4608156414","0,2049248078","0,211740824","0,213867503","0,2007547201","0,035134041","0,0315395999","0,0275372507","0,0407582634"
61,"0,3666395754","0,4018666211","0,380904796","0,3861802732","5,5107223275","7,9940333557","6,5638492728","6,6243301758","0,2064564192","0,2228378667","0,2172513796","0,2092652212","0,0358199802","0,0304204299","0,0267559083","0,0413066322"
62,"0,3712052877","0,4015980566","0,3802596811","0,3914116423","5,6513772512","7,867152553","6,4353775977","7,0106819216","0,2067806636","0,2175393156","0,2145001118","0,2079426019","0,0357271736","0,0302251928","0,0274557432","0,0402423437"
63,"0,3721092272","0,4015117855","0,3814193272","0,3910933844","5,4826611653","7,8056894936","6,1272737941","6,5830596772","0,209101742","0,2207449567","0,2166256243","0,2113371535","0,0371003139","0,0312859482","0,0284728341","0,0417525544"
64,"0,3711458235","0,4012664483","0,3818930547","0,3889491107","5,4290589466","7,9432849668","6,2845995951","6,5664635538","0,2092870446","0,2186000182","0,2169589523","0,2090486636","0,0405366171","0,0357081682","0,0309494238","0,0473465483"
65,"0,3696604272","0,4011337289","0,3810469742","0,3873959754","5,4031847677","7,98569458","6,306902132","6,5922209107","0,2123471039","0,220258327","0,2220942207","0,2083462157","0,0389595223","0,0324999646","0,0282504271","0,0454669824"
66,"0,3728544554","0,400336008","0,3827139943","0,3891790119","5,646007766","7,8966156437","6,4075535222","6,6329416261","0,2124343806","0,2212198496","0,2200074634","0,2117971486","0,0382137877","0,033869109","0,0294310317","0,0445479242"
67,"0,3731914912","0,3999615029","0,3825801924","0,390015838","5,5646463504","7,9620054481","6,498802806","6,7866492931","0,2081927962","0,2169831898","0,215717366","0,2075838411","0,0384443868","0,0334625848","0,0291132809","0,0448622408"
68,"0,3734475003","0,4004867615","0,3814668269","0,3916207556","5,5589674028","7,4530171171","6,2706416142","6,7005480629","0,2059169313","0,2130952576","0,2132420948","0,2039602574","0,0369311014","0,0332609797","0,0290773295","0,0428825195"
69,"0,3665613739","0,4036302554","0,3820265692","0,385968735","5,2316789319","7,4570814427","6,3657807363","6,4325773366","0,2053016198","0,2162867185","0,2148220226","0,2042601214","0,0402019834","0,0354109158","0,0314229327","0,0462042394"
70,"0,3730510704","0,4048410018","0,381725385","0,3952417296","5,66265964","7,6074867493","6,3058190877","6,765120977","0,2112189339","0,221764426","0,2188555461","0,2119991238","0,0360555999","0,0300123385","0,0278396271","0,0402850827"
71,"0,368680218","0,4012121392","0,3763194568","0,3927725917","5,7149500317","8,1361582384","6,3572224516","6,910206492","0,203798481","0,2101816684","0,2108620421","0,2012529676","0,0358866823","0,0310829012","0,027848688","0,041138866"
72,"0,3654289563","0,3946002858","0,3717605051","0,3876304884","5,6233990583","7,202392086","6,1576918851","6,6502130269","0,2047320105","0,2033520022","0,2116750778","0,1948678553","0,0353387555","0,0301172523","0,0272652347","0,0402677237"
73,"0,3612143572","0,3904482739","0,371833943","0,3776674909","5,4970545148","7,5678576007","6,2561530964","6,4689626579","0,1985663239","0,1984779715","0,2071725565","0,1880082583","0,0388225796","0,0323156503","0,0298056472","0,0436335658"
74,"0,3646244225","0,3957903588","0,3737665071","0,3854294653","5,5428402421","7,8917886174","6,2488025555","6,9994305888","0,2027916677","0,2020772269","0,2094226149","0,1938691299","0,0402430609","0,036165734","0,0323536242","0,046131708"
75,"0,3641956819","0,3914671325","0,3716772372","0,382801401","5,4259496973","7,4367481386","6,0204448895","6,562989491","0,2005839706","0,2008537283","0,2070982567","0,1927660104","0,0393218998","0,0343843908","0,0309913678","0,0449118736"
76,"0,3623116896","0,3938356793","0,3728698022","0,3808723219","5,4731721425","7,796089703","6,3083602839","6,5234849314","0,2021384795","0,2036656165","0,2089244636","0,1952240772","0,0365431991","0,0327456467","0,0294138123","0,0417052374"
77,"0,3560444148","0,3904453844","0,365679329","0,3779674289","5,1918628714","7,0754796675","5,6993771174","6,2217303809","0,197165164","0,199796103","0,205157043","0,1898229496","0,0406671997","0,0368501271","0,0317934831","0,0479686728"
78,"0,366213989","0,401162252","0,37515342","0,3909916795","5,5661621489","7,8645198758","6,2501760461","6,7347052342","0,2023837172","0,2071628066","0,2090812197","0,1985760916","0,0425464054","0,0388330462","0,0336551065","0,0501230688"
79,"0,3617066925","0,3954692562","0,3695693879","0,3847838303","5,3453397743","7,6493752174","5,9665500486","6,5310825378","0,2030180694","0,2038594431","0,2094316565","0,1957595844","0,04158404","0,0384739689","0,0324738622","0,050055878"
80,"0,3627014949","0,3903066865","0,366708977","0,3870749295","5,2226399092","7,2571046782","5,5858487272","6,7072362303","0,2047554212","0,2078319633","0,2112689008","0,1995057292","0,0415223589","0,036252933","0,030891749","0,0498521213"
81,"0,3591474671","0,3976123061","0,3700993869","0,3826988684","5,1156084852","7,837155881","5,8485793208","6,2521520689","0,1996434188","0,2006500647","0,2079628681","0,1901991494","0,0423712294","0,0375767891","0,0318160859","0,0510203756"
82,"0,3612108675","0,3984494392","0,3690752371","0,3869981809","5,4154150295","7,5628629743","6,0556218585","6,6897670485","0,2032877152","0,2121468767","0,2094073456","0,2040116001","0,0442557248","0,0404838891","0,0358147419","0,051380252"
83,"0,3605595905","0,3940864071","0,3666334867","0,3859034324","5,3927980018","7,437073948","6,1957177796","6,5395052265","0,2017268101","0,2056555804","0,2077193288","0,1978413477","0,0413880322","0,0393608974","0,0335856906","0,0494177326"
84,"0,3554474664","0,3868922743","0,3596334279","0,3802358724","5,2906036205","7,0025112416","5,6033197111","6,1477696042","0,1994101667","0,2007195324","0,2051752064","0,1932398902","0,0424628386","0,0408684437","0,0346852246","0,0509528159"
85,"0,3535634969","0,388384059","0,3620236735","0,3755855681","5,1951978297","7,0965049873","5,5922760752","5,922626221","0,2055886624","0,2131905574","0,2131460483","0,2031662466","0,0437193211","0,0413361278","0,0351188022","0,0524496496"
86,"0,3635467508","0,4031634798","0,3695788991","0,3945743773","5,7029867162","7,4441663427","6,1920817998","6,679083812","0,2108159256","0,2162692469","0,216752985","0,2083616612","0,0441879195","0,0428172851","0,0366743208","0,0526226235"
87,"0,3592674195","0,3916291183","0,3629800612","0,3852513298","5,3543077595","6,8820815805","5,6330279568","6,3143692987","0,2079144525","0,2091868243","0,2134611468","0,2019063632","0,0449439645","0,0425252483","0,0355945939","0,0548065408"
88,"0,362267595","0,393904074","0,3673695618","0,3876607351","5,5482485853","7,3785433016","6,154031698","6,817562675","0,2117621458","0,2128685257","0,2177642058","0,2050155477","0,0400512975","0,0368031428","0,0319132014","0,0475152854"
89,"0,3526586973","0,3831686632","0,3593356008","0,3754437724","5,0881705237","6,8413452251","5,4333576827","6,3087612715","0,2058530617","0,2086980816","0,2127819684","0,1996377239","0,0426667278","0,0391869562","0,0338280846","0,0507380398"
90,"0,3582573363","0,384719513","0,3611103498","0,3808267522","5,2636279522","7,0361152744","5,5114971259","6,5105942384","0,2176898391","0,2289860666","0,2238350634","0,2205725465","0,0403777846","0,0394498989","0,0335478331","0,0483740252"
91,"0,3621677319","0,3898723639","0,3638583364","0,3872812188","5,1839203552","6,7416625544","5,6286858308","6,5137685858","0,2170700711","0,2219327017","0,2230656092","0,2138930521","0,0386513821","0,0387160613","0,0317509814","0,0477634784"
92,"0,3695172365","0,3990172735","0,3712520038","0,3963019579","5,7070161341","7,493545289","5,8852908808","7,0495342887","0,2164447324","0,2186938799","0,2226626246","0,2104100788","0,0350531284","0,0337114543","0,0286195033","0,0422453735"
93,"0,3589097334","0,3937320434","0,3671270163","0,3825559191","5,3393124882","7,0805584583","6,04752513","6,5428445326","0,2088740355","0,2061382062","0,216169304","0,196673568","0,0412133593","0,0409961899","0,0341193805","0,0503316016"
94,"0,3584445448","0,3863978447","0,36038454","0,3857418074","5,1853975159","7,0236067362","5,2406998774","7,0750616918","0,2118242889","0,2121174357","0,2172626216","0,2047962768","0,0419267292","0,0412397378","0,0340546845","0,0518462466"
95,"0,3662649876","0,3986991741","0,3674101236","0,3961466158","5,8375273811","7,4651101025","5,9887438658","7,1248264801","0,2141231779","0,2170808989","0,2196308449","0,209590318","0,0388802503","0,039552408","0,0323178762","0,0483327835"
96,"0,3631310849","0,4025968127","0,3705646345","0,390869951","5,4731721408","7,8497717563","6,020605513","6,8421235393","0,2169364627","0,2254353538","0,222677904","0,2174696594","0,0451964555","0,0448632032","0,0376407711","0,0549594223"
97,"0,3635930091","0,3986425232","0,3677636851","0,3916610794","5,5736341777","7,4655648865","5,81349305","6,6785874154","0,2208626752","0,2400670725","0,228236405","0,2294119121","0,0396674086","0,0410388119","0,0328688761","0,0500170296"
98,"0,3614951797","0,3971028719","0,3636350968","0,39300733","5,4276777522","7,8564131072","5,6827015472","6,8500246179","0,2179259626","0,2239988526","0,223641364","0,2160403474","0,0423257471","0,0426326977","0,0346172083","0,0530642458"
99,"0,3523833273","0,3892918798","0,3566533505","0,3828478809","5,1586891431","6,8184383265","5,2741560378","6,1362250083","0,2070920807","0,204817995","0,2120930267","0,1981130699","0,0413655628","0,0437208015","0,0345438218","0,0528913725"
100,"0,3583730193","0,3895632261","0,3563266721","0,391623445","5,5661768112","7,0923139744","5,5332768323","6,8186113258","0,2131726224","0,2124860532","0,2180272352","0,2059029321","0,037909461","0,0391009479","0,030909473","0,048587086"
101,"0,3535778123","0,3881611869","0,3595387075","0,3798413198","5,2722767346","7,3187475885","5,3353683484","6,4628959635","0,2100137715","0,2078639469","0,2169609365","0,1986198028","0,0419221189","0,0427729074","0,0327336323","0,05508789"
102,"0,3534603649","0,3869150233","0,3551906073","0,3834963705","5,3138825519","7,3767298219","5,3263898023","6,8767678835","0,206436379","0,2109554033","0,211317254","0,2041792493","0,0382096174","0,0428120713","0,0327877663","0,0500307248"
103,"0,3540106135","0,3911097863","0,3600940848","0,3812693885","5,5089470981","8,1156073124","5,9242126889","6,8604863283","0,207978504","0,2078756357","0,2132313911","0,2007242568","0,0419167829","0,0438541715","0,0338353207","0,0547953367"
104,"0,3539807731","0,3929780492","0,3587168478","0,3853270576","5,2043748457","6,9247285926","5,5769714922","6,0659271179","0,2131446144","0,2088808682","0,2180386601","0,2022760251","0,0430556068","0,04933974","0,0374920486","0,0568027756"
105,"0,3578497243","0,4004747323","0,3632936217","0,3917476414","5,0884573667","7,5288581958","5,5374165629","6,0974144363","0,2155953451","0,2160303461","0,2215459288","0,2078926747","0,0386505211","0,0434159835","0,0325033364","0,0516265546"
106,"0,3537320994","0,3891526634","0,35774651","0,3819967241","5,1144353382","6,6357572369","5,2222801146","6,2843298972","0,2168409083","0,2124980766","0,2217230684","0,2058781312","0,0435496938","0,0495493484","0,0370662138","0,058333376"
107,"0,3530817857","0,3875000791","0,3568675718","0,380815007","5,0027724339","6,5081572438","5,2891413672","6,1413195837","0,2202509169","0,2134720421","0,2250722649","0,2069809208","0,0438781331","0,0499823854","0,0373549905","0,0588576986"
108,"0,3492839462","0,385538895","0,3543685747","0,3764899208","5,0273728064","6,6147168913","5,1367045721","6,2014220877","0,2193867877","0,2153781742","0,2242438685","0,2087241677","0,0433178948","0,0484614065","0,0357844215","0,0588150353"
109,"0,3534132964","0,382237541","0,3551691495","0,3782845459","5,0684068712","6,8299868975","5,3248773453","6,4951359796","0,2234621213","0,2209545067","0,2291046698","0,2132319375","0,0428016081","0,0458627217","0,034979627","0,0565825979"
110,"0,3595586031","0,3892545935","0,3584450152","0,3900681216","5,422905307","6,6234887097","5,2458455223","6,6041879486","0,231202129","0,2370043714","0,2353767876","0,2309696033","0,041951471","0,0474917024","0,0350129585","0,0571350376"
111,"0,3706034013","0,4069180994","0,3713984491","0,4045089085","6,1558200288","7,9117114983","6,0524879224","7,3526579513","0,2356942646","0,24221689","0,2404451968","0,2352997122","0,0413940774","0,0455582624","0,0324409578","0,058125026"
112,"0,3612817864","0,3992489586","0,3639045499","0,3940124109","5,2665634321","6,8289107495","5,6808103038","6,713725682","0,2362644769","0,2392277362","0,2412403345","0,2321207397","0,0435891401","0,05035502","0,0370408656","0,0593921375"
113,"0,3656799532","0,4062207691","0,3671255729","0,4023222443","5,4556405296","7,1918319536","5,5252180194","7,0862477838","0,2303752279","0,2405082145","0,2363126169","0,2317901888","0,0438950118","0,0483755642","0,0363804929","0,0587832048"
114,"0,3592030329","0,3887071027","0,3582028849","0,3887325282","5,2145096142","6,9808604343","5,1922182775","6,8541330929","0,2302298124","0,2337430186","0,2344439499","0,2276525511","0,0409095908","0,0488545189","0,0358774101","0,0558122228"
