period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
121,"0,8063542443","0,1936457557","0,516221857","0,588341976","0,5934492709","0,6600856844","0,4162576854","0,4699286605","0,2045921766","0,2182324962","0,0999641716","0,1184133155","6129,4234242139","3967,4583681433","3168,2311716655","5556,0011126425","5884,6672587469","5066,5056446956","0,9076210764","0,9232103096","570,7140813002","572,9332096145","483,123229168","799,1648719569","0,7035590702","0,460587268","0,2429718022","0,5474167358","0,5747892846","0,5174358716","0,5308838471","0,5168556624","0,5300184143","0,3856873469","0,3705825168"
122,"0,8068058527","0,1931941473","0,5116738132","0,582192593","0,5907382785","0,6559145619","0,4128214271","0,4652915492","0,2049881366","0,2182795681","0,098852386","0,1169010438","6141,4194223023","3970,8165258973","3168,2032338027","5567,0114560063","5883,5213065208","5066,5056446956","0,9075992937","0,9211640474","458,6649337004","457,6781564459","375,5604847062","654,1526192774","0,7110401677","0,4652697571","0,2457704106","0,548689991","0,5782436969","0,5198439022","0,5335711232","0,5181057284","0,5328528899","0,3880748644","0,3713371465"
123,"0,8068371665","0,1931628335","0,5040694852","0,5744747019","0,5848830405","0,6487244264","0,4067019952","0,4590954493","0,2052251039","0,2169954346","0,09736749","0,1153792526","6169,7038653244","3979,2922737013","3167,5506165368","5589,7994372102","5898,1327565387","5066,5056446956","0,9078594986","0,9275701379","460,5529954568","449,0154756219","368,7769552817","671,2121531922","0,6745520088","0,4580909904","0,2164610185","0,5536057172","0,5817571986","0,5244307965","0,5385384727","0,523184636","0,5371618591","0,3878856262","0,3720713169"
124,"0,8082706371","0,1917293629","0,5010326513","0,569464589","0,5833257257","0,6440185441","0,4049699803","0,4558627233","0,205677559","0,2159433209","0,096062671","0,1136018657","6177,3796186216","3995,3116528039","3167,5184879339","5600,3008615828","5908,820795272","5078,4424790504","0,909737624","0,9287966641","463,2333836815","453,0169174552","370,7542324737","678,3316769506","0,6797075346","0,4564432604","0,2232642743","0,5567982265","0,583191409","0,5275933832","0,5416083742","0,5275098724","0,5400583567","0,3873038175","0,3718729635"
125,"0,8100005115","0,1899994885","0,492948704","0,5629578556","0,5768012091","0,6396895856","0,3992887024","0,4519034995","0,2057727758","0,2173756354","0,0936600016","0,1110543561","6181,3441676617","3996,9126839133","3166,7235159232","5608,5677858551","5907,6330538544","5102,765235579","0,9178985422","0,9289747902","573,8522216107","574,1339871613","476,3414752669","799,0209312335","0,6886598374","0,4317961643","0,2568636731","0,5572831248","0,5867552084","0,5294536061","0,543977518","0,5265135908","0,5415054868","0,3874494412","0,3723680506"
126,"0,8129611867","0,1870388133","0,4854478671","0,5551931507","0,5702202005","0,6339155251","0,3946502741","0,4474084475","0,2051267405","0,2174152968","0,090797593","0,1077847032","6190,6907478308","3994,740207739","3166,6200325337","5625,0721499773","5914,7823647492","5132,2313599537","0,9196367903","0,9298682564","459,6365583266","453,2538703527","364,6749998453","647,2308568642","0,6791091901","0,4347302422","0,2443789479","0,5610698868","0,5918502287","0,5294828228","0,5480112578","0,5284741737","0,5461193998","0,3860727907","0,3733059962"
127,"0,8139968244","0,1860031756","0,4805788609","0,5505727523","0,5669605139","0,6300807957","0,3911896666","0,444146693","0,2067546004","0,2186287991","0,0893891943","0,1064260593","6212,3831507495","4025,3945632491","3166,5758671895","5645,8533236858","5948,0022739721","5220,4006333513","0,9354357093","0,9390515879","466,0082994654","455,9652179312","366,8363534701","666,9396041572","0,6782046038","0,4369562107","0,2412483931","0,5646891001","0,5944615094","0,5346116254","0,5510296811","0,5327694421","0,5489348013","0,3854542289","0,3743209003"
128,"0,8178221105","0,1821778895","0,4751032891","0,5447119088","0,5618547456","0,6245274683","0,3885499746","0,4412822381","0,2047040121","0,2163614583","0,0865533145","0,1034296707","6227,8319030975","4032,2156302624","3166,4568887724","5670,1170638924","5958,5367153817","5256,8937610402","0,941704875","0,9381819658","452,7909873915","452,4813586003","365,9782289435","669,7799769403","0,6783535097","0,4458358182","0,2325176915","0,5681553512","0,598153509","0,5371583622","0,5549012853","0,5351761836","0,5519433625","0,3877154795","0,3744595874"
129,"0,8188840785","0,1811159215","0,4690488483","0,5401385205","0,5560883675","0,62053262","0,3840966339","0,4384958542","0,2045406311","0,2171695786","0,0849522144","0,1016426663","6241,818358804","4032,0766872798","3162,0261333213","5684,0189518873","5970,3623141412","5330,9152879423","0,9528626818","0,9401469113","577,8915525352","571,0365787297","492,2731015411","778,8781630217","0,6909752882","0,4644635255","0,2265117627","0,5722067698","0,6007575098","0,5417863614","0,5574323149","0,5383351746","0,5543719242","0,3918806133","0,3749345823"
130,"0,8214368264","0,1785631736","0,4627212465","0,5343089586","0,5510806683","0,6158683093","0,3800962722","0,4352700517","0,2043780129","0,2180686478","0,0826249743","0,0990389069","6252,4496873078","4037,1550080417","3161,8579084546","5700,5838108712","5979,4574376477","5347,0039040851","0,9581215583","0,9459118689","473,0237316611","458,2321541176","382,4195621594","669,1520462408","0,6676352071","0,4529057756","0,2147294316","0,5741758867","0,6058536471","0,5458296356","0,5614504695","0,541315023","0,5590980423","0,3917217766","0,3756436787"
131,"0,8232702025","0,1767297975","0,4593665996","0,5284623473","0,5483795885","0,6111847255","0,3781828334","0,4314121418","0,2044126151","0,2182246161","0,0811837661","0,0970502055","6260,7772650285","4048,6108805603","3161,7202746166","5713,0815505301","5989,6184258116","5384,6335476822","0,9648643573","0,9478700811","466,1182817192","453,4739133334","383,3723915729","661,0438729048","0,6829567026","0,4766470457","0,2063096569","0,5744214958","0,6062658332","0,5470926945","0,5639047915","0,5421530821","0,56061296","0,3882826385","0,3760830145"
132,"0,8245868153","0,1754131847","0,4517233281","0,5197545229","0,5417376506","0,6044583821","0,3724851005","0,425119387","0,2045443213","0,2189979111","0,0792382276","0,0946351359","6271,9025132499","4060,3974710408","3161,5073603362","5726,2981939556","5997,8849891582","5386,335519149","0,965169331","0,9493549475","467,5210033506","451,7651920881","377,5586200806","663,7910030084","0,686883143","0,4734266919","0,2134564511","0,5794528466","0,6113985897","0,55107386","0,5686857403","0,546448667","0,5656975493","0,3885427692","0,3768016467"
133,"0,8255392962","0,1744607038","0,4475605338","0,5130877538","0,5370919985","0,5978617166","0,3694788081","0,4202044422","0,2043770047","0,2187945927","0,0780817257","0,0928833116","6289,5536134363","4067,5407753299","3161,4347922886","5743,8198023974","6021,3496130737","5421,0001201488","0,9713808285","0,9522889626","575,8624367344","565,4942732039","485,0999116071","785,1583297631","0,6934394886","0,4705987186","0,22284077","0,5781264911","0,6130403321","0,5515553245","0,5727171291","0,5464431339","0,5690637931","0,3871092206","0,3758010887"
134,"0,8275021526","0,1724978474","0,4437107774","0,5085039933","0,5348900337","0,594331982","0,3671716234","0,417330681","0,2054304158","0,2198115176","0,076539154","0,0911733123","6303,5286128868","4080,1121141637","3154,9012985524","5760,3971787886","6033,8990885288","5455,3198614492","0,9775305312","0,9556777022","462,7927776742","448,7752687319","374,3087184183","663,6194130309","0,687546266","0,4759641161","0,2115821499","0,5834044359","0,6158972105","0,5563842164","0,5752873738","0,5513427605","0,5716362265","0,3911850843","0,375580137"
135,"0,8282347295","0,1717652705","0,4380758457","0,5020607165","0,529939051","0,5888363716","0,3628296296","0,4123803951","0,2054025929","0,2199433162","0,0752462161","0,0896803214","6322,295927236","4090,9446632829","3153,0104573898","5777,9227512072","6049,9605930879","5475,9917288974","0,9861980295","0,9598654189","458,3201681255","449,4359484701","375,7780326484","657,7329841677","0,704959015","0,4872874025","0,2176716125","0,5841484192","0,6193729308","0,5593321534","0,5790896713","0,5524561658","0,5752138144","0,3915242208","0,3769420725"
136,"0,8294409471","0,1705590529","0,4356352487","0,4979773859","0,5277113806","0,5856517198","0,3613337133","0,4094990609","0,2033015044","0,2181297597","0,0743015354","0,088478325","6335,107475925","4099,8954734191","3152,8903271208","5792,3515330018","6050,4917144814","5488,7500033719","0,9992368273","0,9627583868","465,4488519162","446,0927748732","375,2360339393","679,9934356432","0,6995588098","0,4984805755","0,2010782343","0,5845122649","0,6206945236","0,5615617778","0,5812431253","0,5540071302","0,5770945237","0,3906903007","0,3790488624"
137,"0,8303560955","0,1696439045","0,4301072634","0,491515412","0,5235980855","0,5806545812","0,3571421878","0,4045715213","0,2031252084","0,217580135","0,0729650755","0,0869438907","6354,4970916854","4103,349527816","3152,6780260792","5811,3280037918","6056,8464885505","5486,9769581764","1,0016231123","0,9648591965","580,8986022929","565,5199924251","490,0338504209","775,8726585301","0,7223734479","0,4971717784","0,2252016695","0,5882734244","0,6237112221","0,5642644362","0,5850471551","0,5566582555","0,5801220642","0,3925118357","0,3787919358"
138,"0,8319423425","0,1680576575","0,4236941927","0,486065877","0,5180710372","0,5765711425","0,3524891392","0,4011772355","0,202146079","0,2166962563","0,0712050535","0,0848886415","6366,0396213357","4107,7300435729","3152,3280184885","5825,9507774441","6058,9677415899","5483,1374267534","1,000922223","0,9655699885","467,9033229904","448,458494707","370,5888662316","686,3841451461","0,7065938985","0,4893644253","0,2172294732","0,5935432455","0,6284656109","0,5683177","0,5874533123","0,5622617646","0,5840430638","0,3923222799","0,378249779"
139,"0,8336610168","0,1663389832","0,4196831985","0,4803148603","0,5159281464","0,5729990376","0,349873522","0,3970634931","0,2033513518","0,218286976","0,0698096765","0,0832513672","6371,0473703326","4105,6297103692","3146,7000637288","5834,7127177464","6061,869467515","5538,4280737086","1,0083534402","0,9656120808","459,6546258415","444,5523215494","368,3405735428","644,8685972895","0,7082932518","0,4849578718","0,22333538","0,5923306791","0,6291014872","0,5679049713","0,5889209916","0,5605166368","0,5845672872","0,387820529","0,3758750151"
140,"0,835996081","0,164003919","0,413905296","0,4732413134","0,5107965898","0,5675255766","0,3460232054","0,3926214179","0,2031084586","0,2185051195","0,0678820907","0,0806198955","6387,3978636764","4098,4106887123","3146,1795124481","5855,8253516536","6072,7040114805","5564,1800031888","1,0129689946","0,9691583926","449,0841893438","432,5457472383","354,9250779113","651,6332487451","0,7095829743","0,4955793098","0,2140036645","0,5939403611","0,6325184934","0,5719506262","0,5927503307","0,5628381506","0,5886342127","0,390987565","0,3769920762"
141,"0,8391017386","0,1608982614","0,409045827","0,4676023348","0,50621464","0,5633001211","0,3432310646","0,3892068684","0,2006156045","0,2169981924","0,0658147624","0,0783954665","6393,4866510602","4109,4761993996","3145,5611829819","5870,9010902184","6068,2439452276","5536,5632446266","1,0040208359","0,9670388431","569,0835229882","560,0263470526","472,6725757238","803,5206461436","0,7113662491","0,483425222","0,2279410271","0,5960850924","0,6350387712","0,5738892018","0,5958739684","0,5644283137","0,5906451324","0,3872499287","0,3772872911"
142,"0,8407674982","0,1592325018","0,404421191","0,4625442428","0,5015980145","0,5586860528","0,340024193","0,3858223253","0,1996943384","0,2161344003","0,064396998","0,0767219175","6402,4014029487","4109,9644756397","3145,14385767","5883,7401349392","6073,82653108","5548,6732064554","1,0128854865","0,9715420058","467,880198759","448,9778543719","369,7456125353","688,1197826515","0,7066555693","0,4868394785","0,2198160908","0,5991342519","0,6392210913","0,5758267099","0,5995284832","0,5672343731","0,5947137811","0,391184537","0,3785262256"
143,"0,8453530461","0,1546469539","0,4008298696","0,4573135439","0,4990759249","0,5550610808","0,3388427512","0,3834975216","0,1992335015","0,2156500733","0,0619871184","0,0738160223","6408,0883506192","4117,1440243772","3142,03383028","5903,0029678011","6082,7010170002","5553,7285114531","1,0138083099","0,9745632691","463,1886945779","443,7850673798","364,6533767063","667,810282501","0,6930815457","0,4763339152","0,2167476305","0,6020507444","0,6409562137","0,580809643","0,6023380482","0,5707549581","0,5967731837","0,3906993852","0,3802611243"
144,"0,8465910038","0,1534089962","0,3939017385","0,451986896","0,4935412846","0,5516236124","0,3334736682","0,3796712916","0,1979537137","0,2148765183","0,0604280703","0,0723156044","6447,7960982946","4122,0730241563","3141,445463336","5940,5721662447","6094,9721213839","5553,7285114531","1,0148774272","0,9779612112","461,429297473","439,3386498615","366,0683235914","649,3398692095","0,692758655","0,4859713899","0,206787265","0,6060210571","0,6456625103","0,5845049015","0,6052845445","0,573407668","0,6001351093","0,3965948442","0,3826710394"
145,"0,8507104358","0,1492895642","0,3895580351","0,4456493795","0,489866215","0,5467728252","0,3314010858","0,3761408087","0,1981338564","0,2152501772","0,0581569493","0,0695085707","6457,6860402414","4130,018964666","3140,4761382708","5962,4612195502","6114,0949532995","5584,7883177069","1,023513019","0,9857249214","555,4986871685","552,4525954421","462,3852849794","787,3873976914","0,6842137978","0,4645093541","0,2197044437","0,6085437603","0,6472367522","0,5860035358","0,6082809646","0,5763295129","0,60230954","0,3950858698","0,3830918077"
146,"0,8530187375","0,1469812625","0,3849212046","0,4394733698","0,4857506223","0,5417445775","0,328345","0,3720999813","0,1979962918","0,2146891609","0,0565762046","0,0673733886","6464,6004783189","4132,2775807089","3139,7550610353","5975,9105012068","6118,509785629","5573,3075034657","1,0184552537","0,9841363161","468,2044734456","443,8394171483","364,3380839912","660,4225558343","0,6933957801","0,4736723435","0,2197234367","0,6123373707","0,6516192943","0,5907841523","0,6121169453","0,5801978357","0,60739514","0,3973095377","0,3837490575"
147,"0,8576031986","0,1423968014","0,3812448695","0,436770531","0,4824627486","0,54040998","0,3269568195","0,3719860025","0,1969419548","0,2147235797","0,05428805","0,0647845285","6479,525757635","4140,1958200966","3138,6591746454","6003,7970423789","6132,5180554541","5589,3468765953","1,0213862572","0,9905576302","462,2196002906","439,5853643602","359,1756454451","672,4772696844","0,7110357387","0,4911927751","0,2198429636","0,6121060063","0,6538762374","0,5893923464","0,6131268003","0,5793478708","0,6083231382","0,3956335008","0,3836840265"
148,"0,8607615833","0,1392384167","0,3770856543","0,4316854532","0,4790923427","0,5368151635","0,3245808448","0,3690092884","0,1964332587","0,2145047952","0,0525048095","0,0626761648","6493,268364324","4151,7913119101","3137,7534841776","6026,0517850529","6147,1803587921","5604,5562129954","1,0241655814","0,9935826403","461,4878402425","438,0806258522","356,3260400148","674,4431354512","0,7194436147","0,4962880812","0,2231555334","0,6152093044","0,6561291623","0,5943983702","0,6159325703","0,5832487807","0,6105714401","0,3994502493","0,3857515976"
149,"0,8641017955","0,1358982045","0,37256712","0,4263458872","0,4755538608","0,5322170135","0,3219359174","0,3659166339","0,1965499206","0,2141305068","0,0506312027","0,0604292533","6506,4893090973","4166,7376155873","3135,6707406303","6048,4011179165","6167,5766434251","5648,7563354918","1,0322426248","0,9969608012","560,1931632966","548,2376676562","461,192326864","795,2287027034","0,7123272477","0,4911641181","0,2211631296","0,6163784118","0,6580755638","0,5945420555","0,6188931302","0,5836299958","0,6128447834","0,3969772683","0,3843779002"
150,"0,8666380553","0,1333619447","0,3686690641","0,4212810269","0,4731055171","0,529420577","0,3195026408","0,3626436533","0,196952689","0,2149566108","0,0491664233","0,0586373736","6505,8956063042","4173,2836695149","3135,9708059322","6056,4758814104","6168,6722337271","5643,1675729544","1,0484056319","0,9986448311","463,883568749","442,8941193969","350,8589610727","685,6865552404","0,7216952852","0,4782046529","0,2434906323","0,620491837","0,6599137864","0,5987567378","0,62091957","0,5890806905","0,6155351501","0,3943157928","0,3827202382"
151,"0,8691978305","0,1308021695","0,3652087419","0,4173342278","0,4704527511","0,5264614216","0,3174386461","0,3601996252","0,1969012507","0,2151707639","0,0477700957","0,0571346026","6516,3956363572","4172,7871798644","3135,1411511629","6074,1202141789","6175,7395249082","5657,6306216858","1,0338642945","0,9977143766","455,471958636","433,721556252","341,4927095133","680,3897389611","0,7254570917","0,4868309741","0,2386261176","0,6219558648","0,6612828598","0,6017156801","0,622150113","0,5904974736","0,6158452985","0,3984456435","0,3837521946"
152,"0,8715867209","0,1284132791","0,361871877","0,4123925079","0,4673706359","0,5206271167","0,3154027227","0,3568421383","0,1967708168","0,2138921519","0,0464691543","0,0555503696","6523,2563567243","4172,2354749192","3136,2132854488","6088,3150494402","6189,6664247059","5670,1689535298","1,0510916101","1,0034920676","451,4480983938","432,136438864","344,5192786501","682,8382742485","0,7294781893","0,4997161936","0,2297619957","0,6233973677","0,6632969957","0,6040292407","0,6263881842","0,5920364806","0,6189062294","0,3967199058","0,3845592645"
