period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
59,"0,7725713728","0,2274286272","0,9555549656","0,9801507637","0,9587010468","0,9826975657","0,7326173897","0,8226750168","0,0672397424","0,0729825166","0,2229375759","0,1574757469","4903,1916250924","3582,26456058","2590,5083213953","4377,2212361638","4449,918863256","3281,1904452583","0,5572370981","0,6607959465","516,7622611788","528,8469798466","442,02572112","742,5567311276","0,6581917254","0,4193329558","0,2388587696","0,3320117169","0,3053006709","0,3059790931","0,2839226733","0,3217699742","0,2892840813","0,3038068011","0,2771269825"
60,"0,7722778741","0,2277221259","0,9430206672","0,9755213839","0,9471524028","0,9781446868","0,723276969","0,8161755264","0,0705739347","0,0761439776","0,2197436982","0,1593458575","5323,8751793338","3876,0922446996","2799,1769397109","4748,9455289375","4833,8559017303","3557,4286599459","0,6035916941","0,719189039","591,2599280849","602,2208957357","530,5588762797","786,3747702476","0,6648969179","0,426880572","0,238016346","0,3285485347","0,3140977263","0,3026033495","0,2875902017","0,3168144605","0,2936733025","0,2991289935","0,2796860308"
61,"0,7724032052","0,2275967948","0,9363432443","0,9730822803","0,940368193","0,9751727678","0,71893476","0,8090544465","0,0735882805","0,0790956893","0,2174084843","0,1640278338","4998,5816557414","3645,7776708836","2603,9957471961","4453,5815779944","4543,2850326457","3333,2387494437","0,568877888","0,6835893731","681,2435217605","682,3553106043","603,4373507","873,2725794838","0,6412162502","0,4067789923","0,2344372578","0,3392238643","0,3207445709","0,3097127072","0,291650668","0,3254816924","0,2984121534","0,305794507","0,2828379757"
62,"0,7713922451","0,2286077549","0,9255829548","0,9687012474","0,9299770075","0,9707834496","0,7102247591","0,8003618838","0,0779971624","0,0841487112","0,2153581957","0,1683393636","4933,8753433818","3581,6195149475","2564,7377004418","4392,2721057235","4488,4721426034","3279,3176334497","0,5605893639","0,679566094","489,709928072","500,0720950301","430,2990926307","666,3161200624","0,6408179045","0,4143556194","0,2264622851","0,3448940889","0,3309141856","0,3121922038","0,2975037642","0,3290145414","0,3047630763","0,3073312404","0,2870233003"
63,"0,7709999936","0,2290000064","0,9177642078","0,9648748742","0,9227153558","0,9674673134","0,7045329208","0,7924160334","0,0808234272","0,0869112962","0,213231287","0,1724588408","4902,3628522873","3548,3565436957","2538,5776517388","4361,0560262043","4462,57382248","3243,6745497393","0,549030866","0,6691864447","482,2043459692","492,9109923683","414,9222859494","679,5424720727","0,6161586098","0,3885326422","0,2276259676","0,3517671823","0,3377539991","0,3176817498","0,3017179369","0,3358165775","0,3093698614","0,3121726533","0,2897432161"
64,"0,770278051","0,229721949","0,9071714397","0,9632163236","0,9133244542","0,9657956657","0,6963165813","0,7859132952","0,0843935242","0,0901928244","0,2108548584","0,1773030283","4979,0570501505","3595,4485197704","2536,2899167234","4417,8998233938","4527,9589615611","3284,7967062406","0,5503003544","0,6755667531","477,7290658062","490,8597946707","415,6104787669","662,8096092011","0,6317121436","0,3949402679","0,2367718758","0,3610295968","0,3470659524","0,3229732805","0,3057918829","0,3417105067","0,3149686536","0,3172332616","0,2930821563"
65,"0,770184089","0,229815911","0,8967312898","0,9596853214","0,9041833297","0,9625170668","0,6887597375","0,7785937354","0,0869993753","0,0924751637","0,2079715523","0,181091586","5022,2783871043","3600,7533805158","2545,7456000242","4453,1317484428","4563,8471110762","3297,0460051803","0,5511773754","0,6774951713","601,3580948438","595,696192157","519,8412783457","765,2610888071","0,6187652319","0,3961490106","0,2226162213","0,3664944255","0,3551553887","0,3262769739","0,3103306461","0,3453157893","0,3202907625","0,3194565615","0,2964742426"
66,"0,7709033464","0,2290966536","0,8868874959","0,9576985776","0,8943993596","0,9603233826","0,6822205418","0,7724258033","0,0873804595","0,0930780534","0,2046669541","0,1852727744","5060,1825106174","3620,1723905518","2555,2358336376","4486,3076093761","4598,9046108305","3309,3409828448","0,5520657923","0,6810734173","475,0105012109","483,0523821224","410,2302239276","652,5545124305","0,6376458522","0,4098526931","0,227793159","0,3724933431","0,3629611126","0,3285159015","0,3132220134","0,3498984188","0,3255461229","0,3210728985","0,2978551527"
67,"0,771439909","0,228560091","0,8780307486","0,9547294375","0,8869981894","0,9579630716","0,676463358","0,7673645458","0,088723984","0,0934781617","0,2015673906","0,1873648917","5109,0065574947","3616,1467187709","2564,7614126114","4527,493655539","4631,7909206979","3321,681809574","0,5462266082","0,679109433","470,6568552437","478,3315518983","396,7980464529","678,5784801858","0,6148789244","0,3944469151","0,2204320092","0,3799632765","0,3700224877","0,3324925254","0,316337927","0,3546624018","0,3301086125","0,3250672772","0,299444496"
68,"0,7706880308","0,2293119692","0,8688220072","0,9509975324","0,8789549699","0,9547367028","0,6695907219","0,7574925856","0,0909604307","0,0958275666","0,1992312854","0,1935049468","5143,2515429544","3628,347948785","2626,5227134226","4566,1354991249","4672,1216940597","3334,0686563432","0,5487329886","0,6840609619","472,3920219451","480,7050271073","399,3233037679","658,7502039466","0,6378504462","0,4016640518","0,2361863944","0,3827323998","0,3745548657","0,3354185685","0,3176236209","0,3573826845","0,3319883425","0,3255530487","0,2985809625"
69,"0,7720593089","0,2279406911","0,860775041","0,9470759222","0,8732157857","0,9515387697","0,6645693833","0,7500382225","0,0950076839","0,0988010016","0,1962056577","0,1970376996","5184,6014525765","3656,8414875574","3065,1878931019","4701,5008611432","4797,3131323265","3346,5016947652","0,5490243987","0,7018350181","607,1472003764","602,5895423974","523,1935600225","776,1160516349","0,6204978745","0,3920676909","0,2284301836","0,3724642601","0,3667481446","0,3192532357","0,3048580849","0,3450532072","0,3216567317","0,3081509355","0,2832838968"
70,"0,7720626647","0,2279373353","0,8542785183","0,9446925264","0,8688700897","0,9500053421","0,6595565492","0,7424360499","0,0990795291","0,1015485218","0,1947219691","0,2022564764","5222,3237023132","3683,001765484","3101,1987188949","4738,8401257065","4842,1645389363","3358,9810970928","0,5521762617","0,7102303624","468,1266484633","478,7809830958","404,5011779554","648,9331127876","0,6351676766","0,41502524","0,2201424366","0,3765954629","0,3702493869","0,3209289312","0,3064864285","0,3481941383","0,3245670197","0,3101929588","0,2839727805"
71,"0,7722429714","0,2277570286","0,8445670309","0,941720458","0,8616242507","0,9482121518","0,6522109535","0,736720005","0,1039528609","0,1070183633","0,1923560774","0,205000453","5261,8271710123","3714,6673449296","3136,5895080364","4777,7893558581","4891,8555854122","3371,5070362211","0,5568313283","0,7155872204","473,274666128","480,9840931543","408,7033898842","653,3144013691","0,627449336","0,4146024292","0,2128469067","0,3761761236","0,3757784675","0,3180060633","0,3085408407","0,3466289358","0,3279829807","0,3049236381","0,2853365207"
72,"0,7725107093","0,2274892907","0,8366946853","0,9396960162","0,8556986323","0,9467367821","0,6463556048","0,7296089593","0,1068792379","0,1087282731","0,1903390805","0,2100870569","5307,0563360647","3737,8569481698","3183,341830546","4823,934029491","4940,9078457517","3384,0796856899","0,551334238","0,7172497172","470,6600797586","477,2013422185","401,1283218205","665,9935092715","0,6449539175","0,4282262397","0,2167276778","0,3820544952","0,3801647921","0,3225038225","0,3095199112","0,352482672","0,3311254192","0,3084917552","0,2857546919"
73,"0,7719280874","0,2280719126","0,8279511531","0,9354677836","0,847837424","0,9430557021","0,6391187501","0,7206554898","0,1116585101","0,1138027576","0,1888324031","0,2148122938","5348,1441435496","3754,9339356583","3228,5808860266","4864,7312974804","4993,4277102077","3396,6992196864","0,5503003542","0,7226307419","609,432851157","598,3159779763","514,8428062188","825,2315924238","0,6320516989","0,4252121929","0,206839506","0,3873790136","0,3858227638","0,3250139992","0,3125103678","0,355668193","0,3339021547","0,3108585328","0,2871739068"
74,"0,7723828011","0,2276171989","0,8219916418","0,93383277","0,8433569611","0,9421723749","0,6348922068","0,7153460837","0,1154701197","0,1172561941","0,187099435","0,2184866864","5392,3596997996","3772,8176370744","3268,8882641409","4909,021079703","5040,4136612153","3409,365813047","0,5490243986","0,723322483","478,0588771781","482,9639815015","404,5332513251","699,9981824864","0,642809978","0,4303919646","0,2124180135","0,3894744768","0,3889443551","0,3245252652","0,3133446859","0,3574248589","0,3363793449","0,3113909433","0,2880256867"
75,"0,7714086495","0,2285913505","0,8114042697","0,9295458995","0,8352612101","0,9390665859","0,6259242719","0,7080337849","0,1233763164","0,1251632126","0,1854799978","0,2215121147","5436,6225623077","3791,4693000649","3302,8073106436","4948,8508522508","5100,3771912045","3422,0796412604","0,540519591","0,7295323846","475,7468792834","482,2476383514","402,3767237425","686,051413529","0,6341333028","0,4198599202","0,2142733826","0,3959931119","0,3972375425","0,3287080118","0,3188170766","0,362008459","0,3427131193","0,3143840431","0,2917890364"
76,"0,7725689937","0,2274310063","0,8029435607","0,9210530001","0,8284527394","0,9317540318","0,6203292987","0,7031090916","0,1286753627","0,130466833","0,182614262","0,2179439085","5490,2837452182","3802,0737941936","3315,1154016713","4995,5830199725","5157,8175109315","3434,8408804694","0,5461778066","0,7356523969","480,3075362114","487,1171927829","412,2375444062","680,9005518036","0,63014223","0,4216606301","0,2084815999","0,4032754745","0,4029210667","0,3364421271","0,3260670059","0,3688158097","0,3486275182","0,3202552447","0,2960464781"
77,"0,771715598","0,228284402","0,7940580355","0,9109693517","0,8220986469","0,923438048","0,6127869717","0,6945488106","0,1341797921","0,1361494358","0,1812710638","0,2164205411","5527,6123054134","3815,394039208","3327,475760945","5025,3554500223","5198,4553543101","3447,6497074739","0,5461516985","0,7387196833","618,661784287","610,5152842999","527,9409871565","816,653593597","0,6362320665","0,4221051026","0,2141269639","0,4067903343","0,4086673553","0,3455718609","0,3336968344","0,3739220553","0,3546048725","0,3257885018","0,2992797631"
78,"0,7732137568","0,2267862432","0,7866633485","0,9023514288","0,8164537121","0,9158588139","0,608258923","0,6896321837","0,1376976639","0,1386316115","0,1784044255","0,2127192452","5571,6380052954","3827,390152149","3339,8709153761","5065,503931232","5239,3629205827","3460,5062997331","0,5470209105","0,740978285","486,0953716554","486,5876483097","410,0773557126","715,7247881039","0,6387537961","0,4377780664","0,2009757296","0,4096222012","0,4136055268","0,3469781275","0,3398693057","0,3756424716","0,3595343072","0,3247232524","0,302525479"
79,"0,7737705426","0,2262294574","0,7773172122","0,8920131438","0,8096941332","0,907152092","0,6014651611","0,6820723956","0,1428084321","0,1427272839","0,1758520511","0,2099407483","5623,1097737368","3846,3857408756","3352,3174730429","5109,3896637949","5293,4503911683","3473,4108353677","0,5455375984","0,7459968557","477,682405962","480,5771840294","403,0766757904","677,8888341265","0,641490507","0,433565703","0,207924804","0,4126965895","0,4200680124","0,3536554802","0,3476944617","0,3797658741","0,3669753863","0,32820402","0,3059394546"
80,"0,7747199699","0,2252800301","0,7689797004","0,8804447805","0,8037197866","0,8979038562","0,5957439304","0,6743869555","0,1476928858","0,1483310535","0,17323577","0,206057825","5678,0735046754","3857,4061273377","3364,8074866532","5156,9408665766","5345,8393292811","3486,363493163","0,5397488195","0,7477686439","480,2308678074","481,0835530917","404,7889305642","695,3102741717","0,6330313136","0,4357013534","0,1973299602","0,4167691862","0,4250310493","0,3605838774","0,355168486","0,384347711","0,3724371899","0,3312260645","0,3098295462"
81,"0,775070485","0,224929515","0,7611974204","0,8733001264","0,798169668","0,8910322353","0,5899816538","0,6694571925","0,1503195537","0,149548543","0,1712157666","0,2038429339","5713,4768346117","3887,7596119119","3377,3479914286","5188,0125069315","5381,7138673588","3499,3644525707","0,5397488195","0,7503042147","622,4212743015","609,5507368293","527,4826045188","835,9381331732","0,6346160169","0,4348538789","0,1997621379","0,4224790756","0,4297711981","0,3658690877","0,3612640754","0,3895479434","0,3776721031","0,3339399787","0,3122183447"
82,"0,7752785314","0,2247214686","0,7546296386","0,8644854218","0,7937367534","0,8833914606","0,5850481579","0,6626463723","0,1536451011","0,1516764385","0,1695814807","0,2018390496","5763,2484750699","3919,6647712297","3389,9381235326","5229,9146873248","5431,6627136254","3512,4138937118","0,545371612","0,7567180396","479,0276467279","482,6871939249","401,2145152505","688,6794718671","0,6421778432","0,432257941","0,2099199023","0,4225075457","0,4335184093","0,3692324174","0,3672040815","0,390857811","0,3825664212","0,3352660914","0,3145872765"
83,"0,7754446728","0,2245553272","0,7474408866","0,8578754293","0,7870672594","0,8770872174","0,5795990538","0,6579294596","0,1564575258","0,1537230142","0,1678418329","0,1999459696","5820,8031466005","3933,1999417456","3402,5746373431","5277,7770524434","5485,8862186594","3525,5119973791","0,5405195908","0,760574321","484,7511794166","486,7000659236","406,5549174416","704,8022320455","0,6309220763","0,4293388884","0,201583188","0,4285282014","0,4392727241","0,373585167","0,372191467","0,3959413729","0,3885721247","0,3396537624","0,3158582169"
84,"0,7746173618","0,2253826382","0,7381269516","0,8472965189","0,7797219321","0,8673913365","0,5717659519","0,6496238145","0,1584705042","0,1544793909","0,1663609997","0,1976727044","5860,438519458","3962,3083883611","3415,2601948863","5309,3377777911","5521,6353643381","3538,6589450393","0,5379839985","0,7608916119","486,8099183216","490,8686872751","420,3347250984","710,7404385921","0,6279098687","0,4438449745","0,1840648941","0,4331093949","0,4456485948","0,3821097595","0,3802316653","0,4004271839","0,3943207926","0,3385608872","0,3194293355"
85,"0,7744875332","0,2255124668","0,7295120239","0,8390751953","0,7726457456","0,8595431278","0,5649979678","0,6431252216","0,1616868721","0,1572105554","0,164514056","0,1959499738","5912,1347318217","3990,7190813194","3427,990325945","5351,9291990488","5575,2756483547","3551,8549188362","0,539746252","0,7665840319","629,1707981271","614,04690506","535,6521967223","849,0767878182","0,6404069784","0,4492957618","0,1911112166","0,4378093126","0,4516811274","0,3871939418","0,3874127764","0,4057555863","0,4004491953","0,3436372069","0,3231712974"
86,"0,7745661594","0,2254338406","0,7229514872","0,8277618739","0,7676887385","0,8505084636","0,5599737569","0,634306558","0,1628348059","0,1583578925","0,1629777303","0,1934553158","5942,3893610177","4021,0302346658","3440,7682771037","5378,4393123463","5602,6913651007","3565,1001015924","0,5415846635","0,7691609297","483,4576962449","482,9062641227","405,3775830397","709,3012051038","0,6464908857","0,4524181854","0,1940727003","0,4399464097","0,4550589315","0,39212869","0,3933730776","0,4093500155","0,404936813","0,3465928577","0,3254799424"
87,"0,7754939756","0,2245060244","0,718790709","0,8207806702","0,7645485714","0,8440609061","0,5574178646","0,6297997298","0,1670735207","0,1617389041","0,1613728444","0,1909809404","5976,182979206","4047,5766842541","3453,593057387","5409,8463447543","5653,2804250353","3578,3946768127","0,5397488193","0,7677024947","483,2760484221","483,6660340572","402,4354346593","715,2936826836","0,6377930525","0,4421383645","0,195654688","0,4430960192","0,45760285","0,3966648417","0,3983211594","0,4128084986","0,4087270903","0,3469481053","0,3271694944"
88,"0,775436222","0,224563778","0,7110338836","0,8111307281","0,757984549","0,8369226892","0,5513614284","0,622553911","0,1691128175","0,1649658041","0,1596724552","0,1885768171","6025,5815020586","4068,9426497849","3466,4670878265","5450,8971007511","5701,852459668","3591,7388286859","0,5397488193","0,7726290387","487,4589199878","484,4819766452","404,7483861511","714,0806468352","0,6574313501","0,4586294539","0,1988018962","0,4469377562","0,4629449254","0,4018436836","0,4042413449","0,4173255008","0,4148247479","0,3489067868","0,3289707107"
89,"0,7764775681","0,2235224319","0,7032683979","0,8025896429","0,7521608856","0,8309303379","0,5460721353","0,6168347743","0,171121607","0,1681930463","0,1571962626","0,1857548685","6070,95118898","4086,5589510806","3479,3816888948","5491,6772719363","5744,7345512129","3661,435626275","0,5451577193","0,774664022","637,0031223604","615,2254092212","532,3889765212","866,0253456378","0,6537059346","0,4618317809","0,1918741537","0,4512440727","0,467196892","0,4060914616","0,4096663452","0,4212772408","0,4196708359","0,3498723779","0,3303331387"
90,"0,7765434494","0,2234565506","0,6934910937","0,7933353516","0,7449795851","0,8241579744","0,5385259661","0,6098175313","0,1757565279","0,173493326","0,1549651277","0,1835178203","6122,2960400225","4113,949725484","3492,3449468416","5534,6162405446","5799,1069408696","3731,6022878787","0,548378243","0,7789669186","489,5625970746","488,756517162","413,1666107601","704,9838738357","0,6450215187","0,4541478807","0,190873638","0,4529228701","0,472583173","0,4087895812","0,4148883486","0,4224409599","0,4244793008","0,3501898897","0,3316153677"
91,"0,7775755257","0,2224244743","0,6869378036","0,7834672052","0,7390300332","0,8160763013","0,5341460237","0,6032248793","0,1790730989","0,1782830396","0,1527917799","0,1802423259","6157,2088317871","4146,5333754738","3505,3568587966","5567,3720506893","5849,9886178405","3745,5177645538","0,5468010643","0,7830130258","495,5085877113","488,1605680664","405,833427788","729,040686736","0,6450114412","0,4500782149","0,1949332262","0,4568472022","0,4778113315","0,4145443458","0,4217803651","0,4264081009","0,4299378891","0,3524501921","0,334991503"
92,"0,7786053116","0,2213946884","0,6832521963","0,7779198424","0,7374641649","0,8123980553","0,5319837892","0,5998493644","0,1821371969","0,1808459024","0,1512684071","0,178070478","6209,5256622756","4164,3830794013","3518,419344296","5613,7290176471","5897,299536325","3800,4620173924","0,5475720373","0,7846597672","504,5812883339","492,8210436026","408,5129871857","736,7988128967","0,657072114","0,4548512616","0,2022208524","0,4606184598","0,478996776","0,4215974072","0,4251583417","0,4308143521","0,432419304","0,3561204836","0,3359763652"
93,"0,7789485616","0,2210514384","0,6773155999","0,7712794268","0,7321105393","0,8073636654","0,5275940123","0,5950444038","0,183270842","0,1825628473","0,1497215876","0,176235023","6263,7050629683","4183,2569074289","3531,5328924457","5659,7544748445","5943,578564871","3887,7994424455","0,564684958","0,7904140745","648,7704023517","624,0498504471","534,0081823426","879,0264628804","0,6512427667","0,4487654815","0,2024772852","0,4611746733","0,4824891669","0,4223353491","0,4286362761","0,4322026856","0,435559326","0,3545476209","0,3372809785"
94,"0,7791997155","0,2208002845","0,6692817643","0,7635576962","0,7254847419","0,8002135901","0,5215041603","0,5891157327","0,1833243577","0,1819469534","0,147777604","0,1744419636","6305,2884550692","4206,7064281541","3544,6964255333","5695,7489494936","5978,3156845482","3902,2973921959","0,5667785417","0,7909408272","502,7729388054","492,224955417","411,6571985781","744,0251994066","0,6412334625","0,4543673223","0,1868661402","0,4673345515","0,4873414722","0,4294615201","0,4338053195","0,4375638995","0,4392928629","0,3599607203","0,3390725678"
95,"0,7798274753","0,2201725247","0,6620661596","0,7530329803","0,7198087901","0,7923121587","0,5162973817","0,5812679012","0,1850413824","0,184503276","0,1457687779","0,1717650792","6332,7243721011","4217,7304484746","3557,9054725889","5721,7854894012","6004,7404559169","3916,8494060898","0,5585735143","0,7880775797","499,2896510702","494,6815423801","413,9844789156","729,9836850873","0,640307007","0,4497117296","0,1905952774","0,4700820761","0,4909114261","0,433335176","0,4390902002","0,4398521018","0,4433188297","0,3591201063","0,3406422565"
96,"0,7813120814","0,2186879186","0,6578484506","0,7477936594","0,7170062299","0,789224491","0,5139849422","0,5784958362","0,1871988559","0,187603442","0,1438635084","0,1692978232","6382,3964208856","4240,1903099714","3571,1594229479","5767,6128532031","6053,1995721126","4047,0339617593","0,5718833711","0,7910156746","501,5068039702","492,3838566065","409,9200354625","741,7842512363","0,6484397151","0,457974205","0,1904655101","0,4690084055","0,4928626807","0,432148841","0,441035395","0,4374671476","0,4448284691","0,3573266327","0,3413598523"
97,"0,7811038311","0,2188961689","0,6490399796","0,7383419017","0,7083155294","0,7814812755","0,5069676146","0,5710183736","0,1871925159","0,1894650552","0,142072365","0,1673235281","6436,4477725824","4270,7328589175","3584,4683391635","5812,1604009577","6102,3710418835","4062,1257111882","0,5656885367","0,794739497","642,4460128346","624,3575542031","527,5940916534","907,8518012789","0,6686550026","0,4631241821","0,2055308205","0,4734957656","0,4989620053","0,4358943657","0,4466773858","0,4407870207","0,4493968879","0,3601265251","0,3439174866"
98,"0,7817595738","0,2182404262","0,6425957507","0,7321176333","0,7031660337","0,7758982763","0,5023553802","0,5667535024","0,189446928","0,1913286446","0,1402403705","0,1653641309","6476,734481616","4292,0518190665","3597,8224099187","5848,4394839613","6147,5158269373","4162,9978182579","0,5764025071","0,7995272261","494,872748061","490,570191451","400,1590853363","768,3883278232","0,658758625","0,4619927553","0,1967658697","0,4757286423","0,5025912867","0,440040424","0,4508328404","0,4431420705","0,453928668","0,3619736556","0,3451893886"
99,"0,7813172749","0,2186827251","0,6364968606","0,7222831743","0,6984656402","0,7689856887","0,4973059926","0,5586297077","0,1900892252","0,1930886369","0,139190868","0,1636534667","6509,5234518984","4338,3514453073","3611,2305922971","5875,7168711915","6180,9857278957","4209,3543640842","0,5822915051","0,7991483503","500,3926979366","491,2512235232","400,5147719647","752,5081508918","0,6584614562","0,4584445005","0,2000169558","0,484007431","0,5062258957","0,4484914487","0,4564181426","0,4518214986","0,4584191629","0,3642417458","0,3460214838"
100,"0,7820127617","0,2179872383","0,628931181","0,7151713871","0,6924864863","0,7632199889","0,4918322098","0,5538094543","0,1914860947","0,1943777092","0,1370989712","0,1613619328","6553,2152366429","4364,1468987326","3623,5128638109","5914,5775074001","6228,4070829072","4225,0514207237","0,5852386627","0,8030965905","509,1727419759","497,7382333218","413,2900876838","741,710605939","0,6633578082","0,4661097677","0,1972480405","0,4853680492","0,5111451597","0,4485616342","0,4609952667","0,4523040549","0,4626368488","0,3650554547","0,3477801443"
