period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
119,"0,8021715375","0,1978284625","0,5287354756","0,5999887174","0,6059145364","0,6720856309","0,4241365494","0,4767494146","0,2010265246","0,2146158137","0,1045989262","0,1232393028","6757,2740721158","4452,4336985914","3507,2743416723","6114,331622384","6477,4133674627","5551,3679154592","0,827813409","0,881686378","492,5266606826","484,5586728487","395,8722196014","735,7552439703","0,690378915","0,4765942118","0,2137847032","0,5396319552","0,5674084026","0,5060808274","0,5221626108","0,5086429744","0,5229590968","0,3794790247","0,3676203297"
120,"0,8040926599","0,1959073401","0,5224840034","0,5930571574","0,6017215228","0,6662974513","0,420125552","0,4722218122","0,2023851033","0,2154341409","0,1023584513","0,1208353452","6794,1766040338","4471,7673478715","3513,7445183597","6151,5158797458","6517,6807685481","5641,3533886512","0,8326408565","0,884086703","496,2257500453","482,8267992472","405,2837332142","721,9906369061","0,6954622494","0,4980776572","0,1973845922","0,54318228","0,570890193","0,5109526155","0,5261990312","0,5125213014","0,5266186074","0,380623037","0,3682542748"
121,"0,8067796325","0,1932203675","0,5169156113","0,5873498937","0,5975358022","0,6629227187","0,4170369869","0,4694121454","0,203079149","0,2171343389","0,0998786244","0,1179377483","6818,7161031358","4482,7896026162","3518,0876498242","6180,967460305","6540,3687134081","5659,944464849","0,8338092783","0,8862483682","606,9204120327","601,5077132293","517,9364172952","867,9944671618","0,6977372048","0,5040424601","0,1936947447","0,5435758372","0,573101287","0,5100824304","0,5287278124","0,5127010158","0,5287899165","0,3793404672","0,3694582672"
122,"0,8059483618","0,1940516382","0,5108541717","0,5810682353","0,5929424432","0,6579409825","0,4117220828","0,464232562","0,2044211388","0,2184444597","0,0991320889","0,1168356733","6847,1118526161","4499,1072766076","3522,3455842297","6201,9355116414","6561,7878702779","5718,8143344339","0,8157494345","0,8833740859","486,0584801833","473,2104436873","393,5405890221","721,3384081451","0,6868658181","0,4957814624","0,1910843557","0,5496795635","0,5761102612","0,5176753978","0,5315918399","0,5193420934","0,5323160197","0,3851779141","0,3701925879"
123,"0,8068523754","0,1931476246","0,5036518262","0,573617522","0,5867630723","0,6518820766","0,4063726724","0,4587541812","0,2034365648","0,2174135696","0,0972791538","0,1148633408","6881,7879583374","4503,0443680682","3526,4042736632","6233,7035701587","6580,3389390472","5729,507084678","0,8325303627","0,8845241429","483,6474861559","475,9152930239","402,8553342082","733,7544669359","0,686255005","0,5084769041","0,1777781008","0,5532573959","0,5797386248","0,5206843168","0,5347083606","0,5221367284","0,534718111","0,3852555326","0,3701678304"
124,"0,8099279759","0,1900720241","0,501127621","0,5677788263","0,5861020609","0,6477679325","0,4058772798","0,4554617303","0,2040782881","0,2174859124","0,0952503413","0,112317096","6922,5715741126","4522,8002514868","3532,7492049161","6278,2611750966","6612,7231439895","5740,2198276866","0,8386328266","0,8890634653","487,0896026313","470,4521435024","392,8651761114","735,2950086501","0,6751067426","0,4965512622","0,1785554804","0,5549331185","0,5805297247","0,5237999642","0,5380670869","0,5251335894","0,5377595917","0,3871593051","0,3712711813"
125,"0,8118477991","0,1881522009","0,4949106839","0,5625965976","0,5804658617","0,6432964533","0,4017921495","0,4526006158","0,2055441044","0,2195295574","0,0931185344","0,1099959818","6943,0069496072","4537,1906383993","3539,1182045396","6302,5577906766","6643,588626062","5782,9898607973","0,8471582563","0,8943231842","605,6593806067","611,4853654205","534,5309564705","860,3566117081","0,6916465848","0,5017575374","0,1898890474","0,558535607","0,5828268877","0,5274526715","0,5403697372","0,5281790047","0,538889011","0,3862982257","0,3710840238"
126,"0,8132306086","0,1867693914","0,4877606631","0,5560009805","0,5743776128","0,6386867561","0,3966619009","0,4481511795","0,2046711718","0,2196372155","0,0910987622","0,107849801","6982,4148652059","4555,4725016573","3543,8631268088","6340,1986496382","6670,2890444568","5794,7348242395","0,8496179297","0,8976006424","491,4597195684","482,884640288","405,9499597215","739,9125042537","0,6973115838","0,5080501367","0,1892614472","0,562506498","0,5883493889","0,5301840143","0,5444600352","0,5312270996","0,5436461045","0,388161062","0,3741309128"
127,"0,8157380123","0,1842619877","0,4835129221","0,5506024375","0,5711731627","0,6339397413","0,39441987","0,4448236385","0,2046741988","0,2194936739","0,0890930521","0,105778799","7041,8579280773","4569,0883584443","3550,2621225763","6398,4895446415","6714,7615393335","5891,3135352527","0,8464228588","0,898732176","491,7929755404","476,0742984679","399,6082599195","724,452629528","0,7013269689","0,5134714414","0,1878555276","0,5642331641","0,5904053072","0,5342612138","0,5476300644","0,5336579944","0,5460178269","0,3888601823","0,3749077458"
128,"0,8171292832","0,1828707168","0,4779401428","0,5464555607","0,5673789991","0,631053516","0,3905388863","0,442219957","0,2053602325","0,2200014656","0,0874012565","0,1042356037","7074,9464147497","4598,3467877266","3556,6478126283","6431,5526274509","6741,9791910506","5945,6509618008","0,8454261077","0,8992018827","478,4263780278","467,082378214","392,4124375633","720,1380142107","0,7032975574","0,5234880403","0,1798095171","0,565062174","0,593359857","0,5361360935","0,5492405014","0,5342590876","0,548491651","0,3900967612","0,3747902907"
129,"0,8195526038","0,1804473962","0,4701460968","0,5393689466","0,5610620238","0,6258766983","0,3853094578","0,4379415398","0,2036202523","0,2188971305","0,084836639","0,1014274068","7113,0975400879","4621,9130889098","3562,8947839222","6472,4726969325","6756,9133075901","5955,3918905501","0,8467517672","0,9014841403","601,9275723346","596,1960011017","518,3531684665","876,4682868313","0,7005869714","0,5273907895","0,1731961819","0,5672821216","0,597204583","0,5377924981","0,5531556894","0,5359065277","0,5510968769","0,3863374504","0,3751254445"
130,"0,8205913153","0,1794086847","0,4638383376","0,5335149314","0,5565227056","0,6205258115","0,3806217115","0,4337204632","0,2043169431","0,2194189462","0,0832166261","0,0997944681","7158,7628781713","4637,1174200523","3569,38600888","6514,7974950292","6790,5266990853","6021,8138699734","0,8571392425","0,9020594806","480,8036925107","467,6987767563","386,2655982744","714,0669200568","0,7120253833","0,5173531465","0,1946722368","0,572206412","0,6010593812","0,5443446045","0,5574221815","0,5405627754","0,5546365141","0,3899183384","0,3766034212"
131,"0,8226135034","0,1773864966","0,4600095376","0,5275302116","0,5540322019","0,6160572587","0,3784100573","0,4299258906","0,2042359269","0,218860451","0,0815994803","0,0976043209","7178,0342182666","4666,0842229721","3575,7338188575","6539,034770803","6809,3846515652","6048,3306466324","0,8737763169","0,906407467","482,4262026214","468,4322568448","382,3652113564","727,3258571818","0,7087943177","0,5100853111","0,1987090066","0,5702287753","0,6031276223","0,5429483974","0,5604084184","0,5382812811","0,5576520935","0,3895022267","0,3771370926"
132,"0,8234428592","0,1765571408","0,4571359538","0,5234108844","0,5514165782","0,6124719281","0,3764253368","0,4270442582","0,2036859747","0,2182017096","0,080710617","0,0963666261","7203,8317630894","4682,9128836341","3582,3099716869","6564,4262301246","6833,5465735784","6081,7993221699","0,8776711281","0,9076690681","480,1497711736","470,0194480854","389,6587715779","725,4994355493","0,7243310041","0,530262617","0,194068387","0,5688297083","0,6049513349","0,5429897645","0,5635174583","0,5384238532","0,5599287232","0,3926968238","0,3788901856"
133,"0,8254441442","0,1745558558","0,4535111037","0,5174005597","0,547405505","0,6056482078","0,3743480849","0,423134729","0,2016120586","0,21519663","0,0791630188","0,0942658307","7244,7782017762","4695,0830095203","3588,7952801867","6606,6049742854","6861,633813134","6143,3169111432","0,8902949582","0,9127674147","601,1590619847","593,4786373457","509,7151627154","899,0576870928","0,7001057735","0,5245827309","0,1755230426","0,5757725783","0,6072448469","0,550625037","0,5678848286","0,5451433527","0,5628590912","0,3933098645","0,3795680288"
134,"0,8272977221","0,1727022779","0,449817312","0,5126040988","0,5447790225","0,6022808409","0,3721328376","0,4200148148","0,2020248801","0,2154244154","0,0776844744","0,092589284","7273,8326978898","4696,8252835121","3593,7158849498","6638,2681413918","6879,2045492306","6167,2453936078","0,8908225903","0,9125629026","479,5353498636","461,6135661772","377,3334772663","747,8193253891","0,6990447579","0,5157215582","0,1833231997","0,5798187222","0,6091919798","0,5544818433","0,5695652102","0,5492357162","0,5646336008","0,3948957346","0,3806032446"
135,"0,8290580727","0,1709419273","0,4453092585","0,508325097","0,5406834254","0,5992905609","0,3691872356","0,4174784553","0,201717321","0,2160065003","0,0761220229","0,0908466417","7309,4020355472","4712,1331844702","3600,1165083353","6675,329618478","6910,0288586201","6222,7254449974","0,9006019155","0,9148437736","486,2107307413","464,0666525403","382,4018658469","753,7071314218","0,7102291207","0,5284713202","0,1817578005","0,5794351008","0,6117120812","0,554772216","0,5716305841","0,5489442141","0,5667893391","0,3967755615","0,3809433805"
136,"0,8316136731","0,1683863269","0,4417175547","0,5032378671","0,5371209791","0,5943486238","0,3673383581","0,4145643803","0,2008949617","0,2151593762","0,0743791966","0,0886734868","7323,2434140917","4740,9093794024","3606,4750461911","6697,3904407267","6935,4613425836","6290,7421724881","0,9007084625","0,9140940674","491,5885852968","467,9903535609","384,0978396029","747,2046825749","0,7147120473","0,5250214273","0,18969062","0,5805360666","0,6136514735","0,55568434","0,5748738106","0,5495216221","0,5691063135","0,3946020834","0,3806321534"
137,"0,8328451264","0,1671548736","0,4366532766","0,497686935","0,5327423833","0,5900925442","0,3636645533","0,4106029295","0,2008997222","0,2157494344","0,0729887233","0,0870840055","7346,7482564595","4750,9266997346","3612,9429009505","6722,6244941996","6954,5617884133","6293,5006963413","0,9000051857","0,9154735317","616,968818463","598,1636421285","509,8973574301","898,7340479196","0,712443433","0,5261106002","0,1863328329","0,584095987","0,6164744745","0,5609545618","0,5778975541","0,5534440212","0,5720794573","0,3982660931","0,3815707574"
138,"0,8355844688","0,1644155312","0,4313522917","0,4928504916","0,5277864526","0,5858701933","0,3604312755","0,408107935","0,2013840967","0,2166362725","0,0709210162","0,0847425567","7367,530633706","4763,6975885055","3617,1787292104","6750,914533033","6981,9263069092","6339,635309509","0,9047653091","0,9165954445","498,2023176336","473,4287205748","394,2608903039","779,675451245","0,7179906337","0,5394884814","0,1785021523","0,5891850666","0,6206257363","0,5658653648","0,5805268505","0,5587161883","0,5753135537","0,4009066045","0,3825301724"
139,"0,8382354173","0,1617645827","0,4266093191","0,4878028582","0,52433682","0,5828390104","0,3575990406","0,4053659655","0,2009531967","0,2165683143","0,0690102785","0,0824368927","7389,933039122","4782,9762247512","3623,4395224235","6780,6477871581","7002,8805802209","6349,6341082733","0,9045011039","0,9167339049","497,3434235113","467,037528141","386,1592311203","767,9375539697","0,7208176228","0,5405908608","0,180226762","0,5910853853","0,6232130009","0,566889026","0,582813346","0,5594742401","0,5776373457","0,4001334992","0,382494705"
140,"0,840046042","0,159953958","0,4221526133","0,4814723575","0,5212814708","0,5793702401","0,3546276319","0,4011647098","0,2017233448","0,2182922835","0,0675249814","0,0803076477","7408,2129028773","4803,2239495349","3625,6825426096","6803,1822005159","7027,2106337992","6389,7231674765","0,9084304006","0,9208793455","500,1279981962","472,690754982","394,0291103474","783,0022371258","0,7273964095","0,5494088165","0,177987593","0,594448221","0,6257647787","0,5711154508","0,5858604238","0,5635468905","0,5806836797","0,3986762727","0,3831504276"
141,"0,842424245","0,157575755","0,4185009456","0,4776507495","0,516998874","0,5751884447","0,3525553431","0,3989682218","0,2004999638","0,2174707924","0,0659456025","0,0786825277","7422,19742356","4810,4664717894","3634,1641860271","6825,2952260786","7046,7378733402","6425,8182610971","0,9156860443","0,9237843308","618,4455642432","596,945468447","506,0971168034","984,9792982391","0,7178649765","0,5422750819","0,1755898946","0,5948958785","0,627177116","0,5711963583","0,5875830563","0,5636107416","0,5817749056","0,3948870499","0,3823290953"
142,"0,843642059","0,156357941","0,4125103101","0,4709236872","0,5118182569","0,5690529283","0,3480110474","0,3939897693","0,1999187447","0,2167174027","0,0644992627","0,0769339179","7461,3073036605","4820,0106745944","3640,4628012802","6863,8879244778","7069,344477863","6467,3968410753","0,9001370661","0,9220530213","487,8052762766","463,3704210543","388,343743049","754,6724631915","0,7274008315","0,5565439455","0,1708568859","0,5989202459","0,6310664015","0,5767257403","0,5919848192","0,5680565693","0,5859266275","0,3972390095","0,3830076677"
143,"0,8458066944","0,1541933056","0,4080276549","0,4654940705","0,5080106979","0,5642629214","0,345112522","0,3904765503","0,2013081952","0,2182252753","0,0629151329","0,0750175202","7496,8308417206","4841,0778957102","3646,7146242202","6903,1686952248","7116,9678214715","6506,5248280546","0,9148620636","0,9277116555","491,9691792353","464,0652180762","384,4330212608","767,1376147344","0,7130504115","0,5401118964","0,1729385151","0,6013422456","0,6336274293","0,5797727764","0,5950445296","0,569839254","0,5884703507","0,4015325758","0,383161433"
144,"0,8467906942","0,1532093058","0,4024124524","0,4614172944","0,5054467356","0,5633980003","0,3407591199","0,3875949247","0,2034662871","0,2207689223","0,0616533325","0,0738223697","7540,7312618519","4856,4627970302","3653,0884996664","6945,1082130222","7143,8618599266","6503,7831008462","0,9029763219","0,9284496111","480,8764084296","465,290791299","380,1468656185","768,792666716","0,7168462094","0,5341213989","0,1827248105","0,6012807933","0,6362703333","0,5802279553","0,596295078","0,5695430662","0,5896663058","0,3972819499","0,3821128367"
145,"0,8501961308","0,1498038692","0,3996730928","0,4563658755","0,5026170127","0,5585819316","0,3398005171","0,384740872","0,2014719427","0,2186476297","0,0598725757","0,0716250035","7565,0100111615","4875,9582149691","3659,2439326634","6979,9111403218","7166,7198178201","6544,4633896154","0,9217801266","0,9339991077","615,7885148479","599,5704201639","516,8161444452","925,4391108025","0,72544528","0,5526923191","0,1727529608","0,6029177107","0,637556119","0,5833711512","0,5992767872","0,5717027316","0,5915799554","0,4007231294","0,3838510555"
146,"0,8513994322","0,1486005678","0,3960403425","0,4522005537","0,4992599467","0,5552110696","0,3371885227","0,3820798045","0,2002744639","0,217140913","0,0588518198","0,0701207492","7574,7701272709","4905,231469412","3669,2019087082","6994,4004723116","7182,187599464","6571,4528215031","0,9069603791","0,9339377291","487,1041629168","463,1219094234","385,2893078538","757,541784418","0,7217287047","0,5498631594","0,1718655453","0,6068267336","0,6404658668","0,586651981","0,6016259483","0,5751499063","0,5952155436","0,4014986588","0,3838137362"
147,"0,8528538484","0,1471461516","0,390153046","0,4473529328","0,4937542595","0,5515772072","0,3327435268","0,3788695247","0,1987926273","0,2160125829","0,0574095193","0,068483408","7595,5735760679","4929,82229082","3675,5667555426","7018,7596580201","7200,5502986487","6579,4973316853","0,9047356266","0,9327439742","480,0794886578","466,4034878689","380,0474452281","777,9264713131","0,7231813995","0,5393637685","0,183817631","0,6079120476","0,6447214671","0,5883861438","0,6045873321","0,5766726575","0,5993334517","0,400503742","0,3839832287"
148,"0,8585998908","0,1414001092","0,385378575","0,4405956512","0,4892336535","0,5457238372","0,3308860024","0,3755903402","0,1971465156","0,2144531374","0,0544925726","0,065005311","7622,1919489664","4937,6628809358","3681,1274016303","7064,9249916551","7225,6234033312","6608,613095237","0,8982724368","0,9323736466","481,4798512943","468,0783826739","378,3964274305","774,1998109521","0,7227590001","0,5326837264","0,1900752737","0,6113189116","0,6474457993","0,5915746476","0,6085091521","0,5803565326","0,6026256134","0,4010375616","0,3850279252"
149,"0,8608314314","0,1391685686","0,381639297","0,4361708189","0,4861306582","0,5421572679","0,3285271023","0,3728828908","0,1962067991","0,2133000925","0,0531121947","0,063287928","7658,8807738272","4959,5637291569","3687,4729333301","7106,1856291585","7252,0260734801","6632,5701389597","0,8849227334","0,9336520218","621,6641875541","605,6458235302","532,0303030268","927,5555509934","0,7294786354","0,5692115855","0,1602670499","0,6110839833","0,6487554281","0,5918934162","0,6100369311","0,5799882616","0,6039810458","0,4010074022","0,3855451647"
150,"0,8621339355","0,1378660645","0,3763048455","0,4299444652","0,480952396","0,5361007785","0,3244251774","0,3682021178","0,1952949935","0,2125645173","0,0518796681","0,0617423474","7695,8289322818","4985,1270935559","3696,5167149878","7144,4594962724","7288,1806014127","6650,2023528466","0,8980423215","0,9392605085","500,1928601786","473,5812862625","390,1045688846","783,0307262116","0,7349068627","0,5512186667","0,1836881959","0,6161712181","0,6530654062","0,5963168695","0,6150471617","0,5854924905","0,6091507092","0,4036967466","0,3881869984"
151,"0,8635406768","0,1364593232","0,3733179196","0,4277515616","0,4770103735","0,5337151993","0,322375209","0,3669191335","0,1933052641","0,2116502741","0,0509427106","0,0608324281","7716,7741562339","4992,9712957034","3703,0415047653","7169,0629151967","7305,6920858743","6677,5451718527","0,8982650691","0,9386473069","487,1894726727","467,6111705987","392,8724511152","753,6542047926","0,7360593698","0,5653640724","0,1706952974","0,6163822749","0,655321113","0,5967451659","0,6161725851","0,5856353857","0,6107340997","0,4008777803","0,3876658893"
152,"0,8644387351","0,1355612649","0,3683776311","0,4216299416","0,4726430636","0,5287037443","0,3184398935","0,3619999108","0,1922477107","0,2107391309","0,0499377376","0,0596300308","7731,287555486","5011,0059990869","3709,6015545122","7186,1027140931","7311,1562445756","6681,445261595","0,8861549964","0,935966873","479,8218591945","456,1844895012","381,8762773565","789,8244993522","0,7171762355","0,5632432056","0,1539330299","0,6196791914","0,658050941","0,6001339759","0,6190804852","0,5887665919","0,6133979007","0,4020862189","0,3873777178"
