Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
85,887174,1143096,1236790,1150540,954699,960889,850942,757385,611481,575991,474807
86,904397,1146201,1222920,1162870,950666,981485,847825,751407,620526,574426,475135
87,918190,1132418,1222509,1176497,945361,991414,849454,765144,613827,585168,458725
88,904341,1132524,1233451,1164772,967544,991715,834493,789139,614665,577023,466993
89,881537,1134546,1232813,1160821,987915,998985,839642,786869,628616,571633,473952
90,874954,1135082,1222835,1175596,992829,997031,828823,806243,636218,565736,477813
91,882770,1137499,1216000,1173647,999904,997973,837227,809996,641591,559064,494979
92,890795,1113842,1226583,1193479,1006697,989434,839266,809423,649646,569082,503665
93,905335,1114270,1213695,1208536,1012317,975569,851228,823647,643820,566600,507584
94,896656,1105706,1202108,1241882,1001918,987650,855234,815792,653911,568118,508438
95,897874,1103584,1187002,1250546,1008582,981129,865578,828658,652424,580736,507495
96,909277,1091527,1172308,1265212,1005287,982417,874569,830153,672545,579260,498966
97,920404,1087349,1170750,1250088,1025070,983291,886619,823181,672779,586607,492645
98,932900,1079898,1167958,1229178,1068007,978134,892548,805684,693658,580652,508926
99,923774,1090738,1171351,1230533,1084103,971994,889405,812708,696689,583791,512203
100,920602,1092308,1160137,1250141,1084560,960525,909289,807015,706485,580714,518457
101,922458,1102084,1147887,1251968,1085900,957995,917778,813436,716081,578964,515740
102,918729,1120521,1136491,1251734,1101534,953207,929937,828707,709965,580532,518681
103,911012,1123895,1140400,1247389,1108487,959743,927431,830111,727203,578173,522199
104,913685,1115688,1139192,1246592,1122428,960106,934965,833963,730994,569826,533600
105,921933,1115364,1138238,1228094,1145947,948656,948694,835660,730156,579714,535002
106,913537,1113768,1141243,1214434,1158890,944803,967624,833903,721918,587921,534716
107,916762,1122490,1125662,1214718,1171957,938624,977576,835576,734840,583236,546078
108,923852,1121319,1124179,1226089,1160655,959715,979517,820053,758865,583818,536562
109,913756,1120939,1126846,1226360,1156559,980730,987194,823536,758090,594463,528668
110,920020,1114280,1126634,1216270,1171909,986209,982812,814312,776035,602033,524685
111,914603,1119179,1129851,1209129,1170008,993904,984783,820735,779167,607306,522184
112,898889,1119735,1107227,1221175,1188446,1000681,976712,822185,777731,615835,531183
113,892850,1120074,1107760,1206852,1203143,1006055,962705,832720,792115,612368,525256
114,889114,1121360,1100595,1197014,1234971,996874,973628,836017,785357,620201,527433
115,880573,1130816,1097913,1182967,1246063,1004441,965198,846306,798551,618704,540543
116,872800,1140649,1085983,1171083,1260729,1001146,967566,852839,800342,638816,538614
117,867385,1148645,1082240,1169728,1245292,1019686,969754,863768,793982,634766,547553
118,848436,1168315,1075932,1165793,1223624,1061117,963918,869847,776406,655723,542672
119,835009,1149605,1086673,1169918,1225209,1076329,956565,867563,784308,662628,541316
120,827638,1144924,1089825,1158018,1244959,1076979,946373,884973,782632,669617,535741
121,814258,1150338,1098905,1146503,1246966,1080701,942603,897343,784655,679612,537108
122,828175,1126025,1117121,1135406,1244046,1095890,938294,911192,798387,673660,539552
123,823981,1125338,1120495,1139315,1240107,1103472,943114,908679,799042,690329,540100
124,804095,1143424,1112424,1138234,1239136,1117409,943318,914542,805157,690867,533526
125,788512,1155562,1111839,1135230,1220638,1141730,928881,930032,808013,688486,543846
126,760217,1158239,1111827,1140285,1204941,1154858,922293,950583,805359,680617,552261
127,759363,1149905,1120604,1123913,1205113,1167627,919817,957482,808980,694052,542440
128,764157,1126722,1119742,1122121,1216551,1155593,941765,960476,797225,714521,545802
129,756031,1106482,1119062,1124874,1217124,1150926,963484,966840,800104,714201,554247
130,746320,1113322,1112325,1125444,1206800,1163977,969483,962945,791805,730317,558724
131,733124,1113390,1117224,1127913,1201811,1161622,977040,963226,798396,735503,559574
132,747972,1104361,1117687,1105289,1214398,1179941,982991,951988,800909,738223,564870
133,750068,1096299,1118588,1105328,1200537,1196440,985948,938607,809962,759352,559221
134,742837,1083208,1120119,1098057,1190917,1227916,977210,950776,814068,751703,571618
135,746792,1060560,1129575,1095118,1176860,1239815,986328,940072,823144,762536,570454
136,748085,1051625,1139522,1083188,1164976,1254741,985331,941513,829508,764838,586476
137,749210,1040998,1147518,1079640,1163530,1239319,1005457,942972,836461,761055,588423
138,720658,1033902,1167292,1073178,1159595,1219624,1047191,938517,843568,739754,608530
139,714021,1036885,1148772,1083968,1163973,1220663,1063087,934474,841978,750469,611145
140,713760,1032505,1143968,1086852,1152727,1239067,1063056,926285,858796,747424,619402
141,710867,1020451,1149382,1095932,1141212,1241385,1066319,922459,870140,748554,628240
142,722423,1004538,1125069,1114148,1130115,1240586,1081938,917091,883913,761485,622446
143,711461,992462,1124281,1118527,1131201,1236813,1089100,920029,883148,760548,639898
144,712079,967076,1141983,1110175,1130551,1234683,1103788,919844,889782,769837,638790
145,715549,948806,1153848,1109472,1129216,1215207,1128736,906610,903871,775583,636017
146,709652,940520,1154223,1109238,1131797,1199377,1141030,902936,926551,769102,632696
147,699265,929623,1145889,1117869,1118110,1197734,1153929,901411,931988,772361,645356
148,683651,951379,1122170,1116822,1115938,1210308,1143790,919892,934046,760125,668406
149,674324,950432,1101767,1116327,1117685,1211019,1140041,942518,937783,764428,668936
150,680611,933109,1107064,1109706,1118255,1201165,1154843,946934,936146,753462,683613
151,690127,921734,1107355,1114422,1120013,1195634,1151656,952092,933349,758480,689704
152,686314,921865,1098326,1114885,1098417,1207483,1169970,957938,925557,760165,693531
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
49,993475,1173238,1007284,1009891,854687,814998,672116,633455,550174,513030,422931
50,979552,1188805,1011894,1006565,846040,834158,677736,629982,553867,518553,427891
51,989885,1186417,1016774,1007311,854067,838291,683190,622704,570728,512820,431197
52,988337,1207683,1020503,1000973,856003,837851,690440,633289,576275,507327,428536
53,986562,1224073,1025569,988832,869255,852787,684204,628303,580875,509985,428759
54,964767,1256464,1013769,1000968,873193,845676,692110,631790,579555,503292,434345
55,941849,1267039,1019187,995772,880938,858437,690500,641399,583169,502131,443915
56,951067,1281367,1017215,995981,888734,860158,712835,636681,573707,510870,443532
57,954853,1264722,1037230,996388,900892,853958,710689,647073,568692,514247,451452
58,961947,1244834,1079953,989794,906248,835960,732291,639178,585538,501988,456462
59,959571,1247225,1094577,985425,905015,841470,734485,646707,584504,506657,454259
60,947510,1266264,1095674,970778,927569,835740,748023,640260,588059,509317,453796
61,943231,1269235,1097148,968170,936524,839603,762830,638965,587768,514255,451610
62,934315,1269046,1111172,962915,945260,857890,758175,637280,593382,515418,455483
63,939131,1264660,1118702,969348,943033,858326,776031,634993,598635,511446,463202
64,932837,1262458,1133376,969712,950511,859745,780126,627026,609555,515910,464414
65,925420,1243833,1156355,958231,965595,859787,779819,637450,613781,518678,461470
66,927291,1230592,1169180,954406,986524,858169,769368,651905,613595,516342,467126
67,920994,1230497,1181218,951241,996591,857082,783782,645691,625014,503607,481057
68,915322,1241868,1170072,972670,997638,843994,807795,645708,620252,513768,476621
69,895437,1238638,1168937,993871,1004534,847000,803925,659365,612512,520123,473726
70,893879,1227664,1184639,998671,1002276,837747,819914,665240,605648,523947,477734
71,896919,1220941,1182602,1005983,1003428,846494,823889,670370,596600,538824,472734
72,884297,1231036,1203626,1010275,997593,848234,823779,678506,605385,546566,464887
73,899750,1218013,1218818,1016279,984143,861474,837819,672881,600735,552322,466354
74,890860,1205546,1252180,1006871,996600,865638,831119,681892,603943,549117,461002
75,885057,1191499,1261965,1014082,990079,874996,844940,678194,614689,551177,460597
76,883847,1178430,1276164,1012111,989816,883439,848114,698804,611387,541566,467688
77,889300,1176890,1260722,1032242,990978,894526,841102,693626,623852,536152,474999
78,892961,1173252,1240544,1075379,985604,900662,823746,716362,615389,552536,463522
79,885736,1176081,1240573,1091178,981235,900108,829501,720853,619509,553173,465128
80,873065,1164867,1259884,1091979,968526,921873,826049,731152,612518,558395,462944
81,876756,1151732,1262710,1091965,965513,929962,830107,744911,609240,558265,468421
82,870794,1141220,1261628,1107487,960599,940037,848860,736530,608210,561796,471279
83,884216,1144588,1258773,1113821,967135,937770,848601,754469,605045,564750,467547
84,883689,1143507,1254793,1128013,966720,943982,851250,755485,596871,575798,469999
85,886949,1142553,1235418,1151000,955877,957207,851193,756994,605834,573833,467232
86,904172,1144262,1219129,1163403,951937,978018,849694,747383,617010,573893,470788
87,918913,1130274,1219099,1177013,946641,987738,850980,761683,609806,585415,457206
88,904883,1129324,1229540,1165867,966336,987534,837826,786130,611322,575375,466603
89,882269,1131838,1228138,1162163,987492,995061,840736,785681,622513,570599,472446
90,877408,1130074,1218160,1177513,993928,991242,831036,802637,628608,566423,474793
91,885224,1133058,1210928,1176041,999669,993125,839309,805146,636348,559089,490049
92,893249,1109222,1224213,1194667,1003802,986959,840033,804087,645311,566803,500450
93,907513,1110150,1210930,1209555,1010013,973390,853043,819901,640335,561388,504541
94,898500,1102950,1199164,1241564,1000248,985293,857052,815507,650869,561205,502685
95,899801,1102124,1183413,1251624,1007459,980262,865126,831036,646433,572034,505619
96,910591,1090067,1170344,1266063,1005876,982521,872759,832399,666741,568684,495174
97,921718,1085374,1168141,1251640,1025759,983648,884664,827220,664542,579209,490384
98,934214,1079325,1163992,1230870,1068695,978480,891613,808720,686303,567469,506390
99,925994,1089340,1167121,1232591,1084327,974018,891028,814494,691756,572500,508419
100,922304,1091996,1156396,1251361,1085360,960842,914782,808031,703333,568846,511936
101,924488,1099983,1143983,1254524,1084619,958512,918538,813183,715242,567564,510077
102,920064,1117867,1132284,1253353,1100041,953594,928190,830027,708616,563585,514107
103,908149,1125122,1137566,1249112,1106208,958571,927580,829536,725559,563423,516115
104,910650,1117324,1135468,1246236,1122359,958204,934858,833589,727762,557862,527127
105,918953,1116549,1135516,1226425,1145764,947299,947095,832865,728026,570782,526929
106,912279,1116588,1136032,1214574,1155075,943824,966475,832231,716050,579914,530577
107,915604,1122540,1122376,1214544,1168809,938817,976565,831823,730206,572542,538844
108,923194,1120930,1121332,1224456,1157663,960597,977523,820495,754370,572147,531444
109,913921,1119363,1124486,1223331,1154221,982054,985417,823035,753640,585613,527295
110,920268,1113055,1123686,1213064,1169519,987862,981575,814869,773113,595191,516655
111,914647,1118037,1128367,1203053,1168649,992667,983358,823387,775540,601210,512300
112,898933,1118324,1104673,1216872,1187506,996326,976886,825226,771117,609353,517244
113,892565,1118333,1105601,1203669,1202872,1002274,964558,837107,788128,604952,516082
114,889044,1119945,1098899,1191321,1236414,992597,975168,840678,786979,615432,510973
115,881674,1129120,1096087,1175513,1246481,1000031,970786,846748,801389,613358,523866
116,871990,1141974,1083073,1162285,1260876,997235,972899,853055,804762,628831,522252
117,866247,1149005,1078487,1160733,1246069,1017354,972773,865096,797282,628346,533783
118,847083,1168779,1072438,1156584,1225315,1060425,966574,870986,778940,649371,520915
119,833656,1152750,1081072,1159477,1227144,1076192,962430,868781,786756,650339,526797
120,826406,1145525,1083069,1148769,1247049,1077285,950614,891615,782206,663495,520248
121,812918,1148568,1092845,1136356,1250324,1078761,947340,899839,788951,674507,517343
122,826529,1121749,1111222,1126170,1249632,1094272,942781,907810,808131,667681,513617
123,821820,1117958,1117761,1130552,1246412,1098760,951080,906808,805368,686643,512391
124,801440,1136383,1111277,1128597,1243393,1114911,950904,913746,811157,687328,508028
125,786085,1148018,1110800,1128645,1222153,1137726,940684,927767,811600,689924,516056
126,759940,1154143,1108932,1129161,1210596,1148992,936718,949518,808242,678220,528374
127,760248,1144413,1116489,1115073,1210383,1163164,930684,961574,808140,690089,519556
128,765801,1120750,1114615,1115034,1220486,1152004,952651,960859,797351,713761,521106
129,757875,1101497,1113048,1119731,1217818,1148021,974481,968511,798743,715013,535968
130,749791,1109282,1105165,1120166,1207057,1162608,981432,964605,793756,730849,545367
131,736687,1109398,1110147,1125480,1198511,1162063,986292,966673,802313,728252,554569
132,751402,1100007,1110687,1101234,1213214,1179237,990365,958116,802891,729464,561712
133,753171,1092402,1111010,1101981,1197982,1194404,996603,945173,816396,743570,559875
134,744735,1080516,1112822,1095279,1186491,1226408,984912,958640,819641,739104,568296
135,748706,1058937,1121854,1092491,1170801,1236479,992437,955455,826393,755283,561127
136,748033,1050162,1134136,1079477,1157861,1251126,989498,959262,834552,757100,578026
137,746232,1039208,1142482,1074891,1157116,1234731,1009925,957462,846773,751777,577746
138,717680,1033152,1161467,1069293,1152095,1213027,1053362,952516,853062,739809,597702
139,710411,1036069,1144958,1078457,1155861,1216172,1067709,947308,851343,747732,602218
140,712496,1031162,1140432,1080647,1145921,1235746,1068756,937665,871933,743402,612494
141,709822,1018883,1145150,1090151,1132849,1238814,1072143,934099,879069,751280,622494
142,722494,1003937,1119289,1108118,1122877,1237562,1086857,930725,889314,766609,615814
143,710982,991549,1115773,1115655,1126716,1234518,1092750,937421,885490,768473,629491
144,702662,966583,1134198,1109423,1124115,1232103,1108792,937554,891667,772917,633507
145,706590,948775,1146591,1108673,1123369,1212845,1131177,927911,902979,775593,633668
146,703898,940979,1152595,1106879,1124550,1200389,1141833,924333,924506,773444,624699
147,699513,934650,1142725,1112722,1110462,1198270,1157043,917832,938163,772413,639649
148,686872,954159,1119670,1110984,1110423,1208591,1145516,939416,936763,758470,661752
149,680586,954249,1100417,1109124,1115866,1205177,1142314,963090,941794,759836,661218
150,684984,937062,1108277,1101926,1115842,1194535,1156150,968200,937907,756644,675573
151,683642,926001,1108349,1106908,1121403,1185848,1156087,971526,938070,770575,673208
152,678014,926222,1099134,1107638,1094757,1200266,1172971,974154,937620,768523,674066
Period,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[
49,993475,1173238,1007284,1009891,854687,814998,672116,633455,550174,513030,422931
50,979552,1188805,1011894,1006565,846040,834158,677736,629982,553867,518553,427891
51,989885,1186417,1016774,1007311,854067,838291,683190,622704,570728,512820,431197
52,988337,1207683,1020503,1000973,856003,837851,690440,633289,576275,507327,428536
53,986562,1224073,1025569,988832,869255,852787,684204,628303,580875,509985,428759
54,964767,1256464,1013769,1000968,873193,845676,692110,631790,579555,503292,434345
55,941849,1267039,1019187,995772,880938,858437,690500,641399,583169,502131,443915
56,951067,1281367,1017215,995981,888734,860158,712835,636681,573707,510870,443532
57,954853,1264722,1037230,996388,900892,853958,710689,647073,568692,514247,451452
58,961947,1244834,1079953,989794,906248,835960,732291,639178,585538,501988,456462
59,959571,1247225,1094577,985425,905015,841470,734485,646707,584504,506657,454259
60,947510,1266264,1095674,970778,927569,835740,748023,640260,588059,509317,453796
61,943231,1269235,1097148,968170,936524,839603,762830,638965,587768,514255,451610
62,934315,1269046,1111172,962915,945260,857890,758175,637280,593382,515418,455483
63,939131,1264660,1118702,969348,943033,858326,776031,634993,598635,511446,463202
64,932837,1262458,1133376,969712,950511,859745,780126,627026,609555,515910,464414
65,925420,1243833,1156355,958231,965595,859787,779819,637450,613781,518678,461470
66,927291,1230592,1169180,954406,986524,858169,769368,651905,613595,516342,467126
67,920994,1230497,1181218,951241,996591,857082,783782,645691,625014,503607,481057
68,915322,1241868,1170072,972670,997638,843994,807795,645708,620252,513768,476621
69,895437,1238638,1168937,993871,1004534,847000,803925,659365,612512,520123,473726
70,893879,1227664,1184639,998671,1002276,837747,819914,665240,605648,523947,477734
71,896919,1220941,1182602,1005983,1003428,846494,823889,670370,596600,538824,472734
72,884297,1231036,1203626,1010275,997593,848234,823779,678506,605385,546566,464887
73,899750,1218013,1218818,1016279,984143,861474,837819,672881,600735,552322,466354
74,890860,1205546,1252180,1006871,996600,865638,831119,681892,603943,549117,461002
75,885057,1191499,1261965,1014082,990079,874996,844940,678194,614689,551177,460597
76,883847,1178430,1276164,1012111,989816,883439,848114,698804,611387,541566,467688
77,889300,1176890,1260722,1032242,990978,894526,841102,693626,623852,536152,474999
78,892961,1173252,1240544,1075379,985604,900662,823746,716362,615389,552536,463522
79,885736,1176081,1240573,1091178,981235,900108,829501,720853,619509,553173,465128
80,873065,1164867,1259884,1091979,968526,921873,826049,731152,612518,558395,462944
81,876756,1152454,1262923,1093203,965918,930834,831003,743442,608569,556867,469599
82,870425,1142069,1262284,1108735,961130,939463,849214,736904,608190,560064,469543
83,884019,1145677,1257872,1115917,967552,936907,849460,753989,606562,563361,467837
84,883492,1143019,1255566,1130591,968691,944541,850343,758678,599954,575801,469877
85,886805,1141950,1235938,1153635,957237,959650,849998,759378,613412,576389,470918
86,904028,1145237,1222329,1166636,953512,979695,847362,751793,620007,575058,473669
87,918769,1131454,1222307,1178588,950347,989764,846574,765964,613205,586249,456494
88,904744,1131339,1233678,1167055,969973,989579,833928,789798,614525,576372,464963
89,882130,1133851,1233195,1163501,991174,998045,836527,789490,627618,569861,471955
90,879273,1134439,1223242,1178097,996202,995783,826005,807845,634998,564127,476404
91,887322,1136373,1216357,1176576,1003329,997438,833918,812342,640325,558701,490120
92,895347,1112679,1226946,1197419,1005855,990218,835912,811115,650466,563692,498855
93,908080,1113149,1213963,1212476,1011806,975471,850927,826708,646686,559411,507685
94,897537,1106063,1202376,1246075,1002046,987143,854284,818471,656058,561956,505365
95,898838,1102836,1188734,1255507,1009009,979488,863668,830840,655022,571965,506504
96,911498,1089462,1173395,1269580,1006788,981461,872598,832276,676740,570032,495341
97,922625,1084740,1171817,1254856,1027269,982462,884163,826160,669409,584309,486345
98,935121,1077140,1168348,1233467,1070234,977268,889501,810459,690138,574849,504143
99,926171,1086774,1171177,1236432,1085178,972936,889906,815700,693386,578517,506581
100,922945,1089056,1159963,1255650,1086384,960376,912518,811563,703519,574409,510071
101,925129,1097117,1147550,1258689,1091055,954339,921148,816152,716288,571417,507667
102,920705,1115880,1136491,1256168,1106689,950056,930410,833197,709555,573547,511847
103,907135,1124576,1138658,1252563,1113414,956361,927430,832936,730180,571963,512556
104,909808,1116564,1137280,1250095,1128088,957494,935227,834183,731562,564712,524664
105,918056,1115970,1135169,1230102,1150776,946130,950485,834398,731340,578136,525449
106,910516,1115236,1140075,1214702,1163777,941978,970075,831627,726344,589240,523085
107,913841,1122458,1125707,1214539,1175874,940308,977921,832720,736985,585823,532651
108,920734,1118604,1125863,1224815,1165309,959582,976386,820615,759878,588818,521253
109,911188,1120075,1124259,1224626,1161069,980297,983194,824784,758869,603810,515276
110,919639,1111510,1124944,1214869,1176078,984985,981185,816150,775745,611721,507486
111,914024,1116861,1124964,1206875,1174284,992333,983231,823258,778858,617002,506497
112,898310,1117417,1097973,1218442,1194465,997814,976337,824965,779830,626018,513221
113,891732,1118494,1097930,1205285,1209538,1005466,963736,837112,794265,621890,506954
114,888727,1120717,1091539,1191579,1243252,995080,974237,841260,784360,631930,510288
115,881259,1129477,1093051,1177205,1249739,1002369,967023,849652,798161,630627,516156
116,871575,1142536,1080255,1164172,1263610,1001637,968402,859521,798477,649175,514555
117,866380,1150370,1075328,1164602,1246343,1022723,967795,871978,793850,640875,530841
118,847431,1169885,1067728,1161133,1226667,1065757,962300,875307,779936,658671,521577
119,835659,1150152,1078582,1164069,1229661,1079258,957733,874737,787800,660248,527075
120,828645,1146763,1079261,1152231,1248410,1082582,941215,897920,783954,671857,525491
121,815265,1151481,1088681,1138482,1251673,1086418,935846,906586,792019,682690,522775
122,828845,1126725,1107177,1128767,1248786,1102017,932125,912900,806638,675248,527329
123,824136,1122609,1116495,1130350,1245288,1108647,940329,908294,804406,695095,524706
124,803596,1141599,1107780,1128672,1241777,1123237,942008,916953,804303,697283,517541
125,787921,1153737,1107557,1127369,1223478,1145116,930644,932448,804540,692919,531537
126,761776,1156633,1107306,1132227,1208085,1157776,929248,950102,800923,692277,540219
127,761037,1148184,1114712,1118231,1209408,1168742,927818,956649,802946,703028,538381
128,766590,1124799,1112668,1118107,1220212,1156032,950880,955613,790090,722379,544107
129,758464,1105152,1115583,1116733,1220429,1152731,971129,960141,794362,720528,560412
130,750080,1112068,1107254,1117062,1210672,1167695,974667,959499,784020,740197,566918
131,736885,1112141,1114382,1117425,1202301,1163857,981897,962328,790813,741568,571876
132,751826,1103019,1114938,1093745,1214036,1184382,988361,952197,793151,743756,580108
133,754103,1094714,1115538,1094079,1201655,1199184,995165,937816,804395,756561,574375
134,745452,1081501,1118741,1088575,1186413,1233552,982941,949937,805361,753527,586238
135,749357,1058356,1126413,1089895,1174375,1239052,989036,945488,812370,766785,582992
136,748684,1049476,1139799,1076979,1161342,1248856,987676,950636,824625,759386,601490
137,749700,1039949,1147043,1072176,1162307,1231735,1011430,948703,836531,756892,592351
138,721148,1033012,1166683,1064508,1157980,1213642,1053531,943111,839006,743012,611212
139,714511,1037650,1147189,1075123,1160695,1216984,1068054,940552,840487,746113,610516
140,716145,1033359,1143683,1076564,1148715,1236470,1070825,924779,863174,742861,619929
141,713285,1021666,1148401,1086340,1137127,1239353,1076027,917969,871062,753084,626590
142,725813,1005600,1124150,1104049,1127598,1237621,1091907,916422,879720,767083,619809
143,714271,993087,1121389,1113215,1127657,1234288,1099196,923018,875133,765017,642315
144,714005,969474,1138787,1105075,1126712,1230766,1113489,924150,882363,767722,643047
145,715138,950989,1150825,1105279,1125736,1212444,1135461,910445,896433,769159,639502
146,713181,940705,1153587,1103562,1131068,1200677,1143533,906688,915943,764865,641416
147,717748,933508,1144962,1110968,1117199,1201082,1153918,908971,924687,767809,650094
148,702200,955243,1119843,1110553,1116047,1211416,1142575,932188,924611,754892,669070
149,688790,955316,1099302,1113029,1114612,1211409,1140669,953893,929705,754437,670266
150,684969,938332,1107011,1103808,1115067,1201948,1154526,957939,928548,746549,686629
151,690480,926941,1107218,1111358,1114695,1195701,1151847,965556,934262,750727,682958
152,679693,926858,1098927,1111496,1090717,1209214,1171337,971018,923317,751262,687007
