period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
49,17723171.722939115,17030854.849562854,17772913.388048783,17077612.011602845,14760379.264430184,2270475.5851326697,14807136.58231286,2270475.4292899873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,20553511.836558744,19748415.229237247,20614128.671753183,19805395.051730864,16992181.21267297,2756234.0165642784,17049161.723325532,2756233.3284053323,0.0,0.0,3429034.7172183823,3237297.2910650023,3439137.5226250514,3246793.9277019715,0.0,0.0
51,19913553.450677678,19131276.420332007,19974980.197962344,19189017.560828805,16376595.158333194,2754681.2619988183,16434337.037317995,2754680.5235108086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,21574041.017934874,20724427.96784559,21641103.285783395,20787466.496343825,17651929.046436902,3072498.921408694,17714968.5678383,3072497.9285055217,0.0,0.0,3598577.8501392216,3398115.300338119,3609754.8941991925,3408621.721190486,0.0,0.0
53,18946459.063141998,18202844.594982494,19008169.4339132,18260852.337806836,15467569.519367294,2735275.0756151956,15525578.26689057,2735274.070916264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,19479701.45921882,18714055.79512055,19543471.97709915,18774000.06967274,15813478.472412465,2900577.3227080842,15873424.25010517,2900575.819567564,0.0,0.0,3249743.416583678,3069713.537767493,3260371.834057471,3079704.248175066,0.0,0.0
55,18520094.084314704,17791552.48671162,18581496.973917473,17849271.191926125,14990969.770486344,2800582.7162252804,15048689.999557378,2800581.192368747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,20165193.98844055,19371234.93584669,20233959.949975844,19435874.927966394,16285405.070808137,3085829.865038559,16350046.656598551,3085828.2713678433,39617.41743413027,38428.894911106356,3363834.2593259593,3178211.4527964904,3375295.2508365447,3188984.7826268156,6602.902905688378,6404.815818517727
57,19232532.104920805,18475777.342035048,19299104.280403763,18538355.17580254,15518952.451579241,2956824.8904558118,15581531.77838307,2956823.397419468,69498.71992538251,67413.75832762102,0.0,0.0,0.0,0.0,0.0,0.0
58,20549568.456664175,19739186.30713752,20622063.228060547,19807331.38066134,16521531.612232892,3217654.6949046273,16589678.244580269,3217653.1360810664,104230.14953481959,101103.24504877499,3427646.3393458896,3239156.5896164067,3439728.7991905375,3250514.099689565,17371.691589136597,16850.5408414625
59,19775206.635262154,18995004.050157864,19846130.88016243,19061672.829392333,15845939.100504614,3149064.949653251,15912609.347183453,3149063.4822088843,153688.4635050394,149077.80959988825,0.0,0.0,0.0,0.0,0.0,0.0
