Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18121013.884364065,17394118.57803639,61485599.22560116,61334560.72211305,0.0,476676.43487937417,166796.16117428854,119175.30039144523
50,22119196.798090134,21288494.429931555,74485877.58691673,65292870.0670462,10882145.011174366,584014.4045093072,157907.91409712666,126828.64221733948
51,20545965.537829887,19750776.11112649,69810868.37575857,69618823.94927047,0.0,556149.7380798972,149531.17260761093,127869.30859412617
52,23496735.091503456,22695108.771391407,79429310.99945104,69617657.52345428,11602942.920575717,580652.9022957679,135692.6860357433,121829.61682933934
53,19486523.51559377,18801517.57906714,66406083.17555815,66222997.615752034,0.0,487272.45315340156,118636.8541387048,112995.1846207419
54,21753524.555168092,21029375.2291405,73543431.5466685,64474525.363172814,10745754.22719547,527273.2300512317,110872.54335586212,122862.21802928054
55,19326274.62805491,18644868.05971589,65791292.21231151,65615010.12358215,0.0,485350.6502768955,107247.44919309128,126869.24124148014
56,22327484.71853664,21575438.115701396,75424640.98750839,66113595.63746531,11018932.60624422,560493.772217619,101839.7802173213,128161.50057186325
57,19656639.12619493,18885202.658567518,66686609.28293306,66489310.10841808,0.0,498985.2983426526,201959.65869647393,100702.15798326553
58,22305495.619209535,21547782.666617867,75361266.730243,66039999.93546397,11006666.655910663,490726.6807271768,193691.25970759784,104707.16022413508
59,20182124.547301173,19462819.191474978,68759909.31017543,68549845.29272835,0.0,446812.44458689087,193699.71304609653,112561.71170458029
60,23145683.993873864,22365856.621198744,78214073.92860971,68534191.92619728,11422365.321032884,515786.60332877043,185174.08213950504,112666.69600978256
61,20010651.605995487,19273311.30710537,68030904.7748561,67817611.67194226,0.0,452666.87215659226,211905.60555690827,103954.03025230931
62,22934100.9722886,22201505.085778035,77593279.18840449,68035042.04066248,11339173.673443746,460106.5309470382,197843.639012549,106636.73792996706
63,20329352.32754933,19562848.279658508,69062984.56099808,68850230.37482311,0.0,493095.69312348677,192668.0036479541,115343.35874197679
64,23295846.54471814,22551728.521658096,78810595.63442692,69113357.46027951,11518892.910046585,482554.5372672845,180593.7832743245,115671.00359776094
65,20398259.82459491,19642797.32379296,69315063.82261622,69131879.55878596,0.0,483376.8881918512,188238.08436392987,119782.18320881139
66,23512046.78273185,22796811.93406098,79662669.00005327,69868102.95816347,11644683.826360578,443867.97749819385,186835.2373527718,120759.476885574
67,20677269.860637166,19967564.42377759,70498879.58619155,70267556.13581209,0.0,438308.67095109593,187668.6907899053,119611.53588367389
68,23786090.28842602,23039370.650629144,80531678.31205721,70619227.75771339,11769871.29295223,481308.31532445695,182673.28127876448,118197.20170522259
69,20989246.791360505,20260835.024706993,71481012.96198653,71269973.92634831,0.0,456215.6505448064,188323.79079044468,119817.60759751723
70,24002121.27925555,23268549.431736596,81227975.5881579,71227727.56642663,11871287.92773777,462101.8363815706,187493.42891287387,119966.54603501824
71,21049917.008842718,20237071.068375137,71343477.32730971,71153777.63283472,0.0,538187.194966826,190066.52919372256,120846.02329575284
72,24174826.507439166,23416961.553951893,81718355.05029394,71649169.75953658,11941528.293256097,479930.73086244194,192248.6728996678,122407.92817880472
73,21411191.549450573,20615152.276684295,72683940.51436278,72469487.08322194,0.0,513237.5585398214,195119.90286480394,125259.73051664882
74,24769636.26952569,23955416.80829236,83625357.62818539,73329690.30869445,12221615.051449075,526173.8859111569,198578.7102212002,127809.80728710521
75,21770423.24910782,20966020.332348015,73908757.57500811,73681613.78894268,0.0,518034.1328703198,198461.5637164068,125581.74310439528
76,25130379.145270873,24284098.146534488,84762308.3764419,74325425.87235971,12387570.97872662,569139.0851297462,191348.8162653507,122561.56763041062
77,21872322.939414006,21078824.92296515,74255546.54972024,74038218.47932886,0.0,518018.27934386104,190536.36684601044,121347.67179854905
78,25307023.461754993,24463595.493887,85277003.20843579,74794147.62164141,12465691.27027357,558145.1786164611,197040.66290040495,126060.18050160706
79,22218850.16384719,21438120.04448472,75486816.75489525,75264378.03294563,0.0,491287.3273954426,198552.9412034075,129842.64394803955
80,25712589.658152297,24909973.6429348,86865752.05725059,76176567.08335677,12696094.513892794,507431.60303780885,200962.48984281335,134602.74619554248
81,22548243.363741312,21787409.17509841,76765565.20471904,76562624.211965,0.0,472039.9956669457,198494.13622976647,129000.08106598936
82,25754385.195801705,24929736.546892863,86954787.43920115,76246513.8190209,12707752.303170154,532742.6021524874,202246.07624780812,128085.67215506421
83,22678045.42097863,21860299.17122431,77010560.96617572,76779612.07944764,0.0,530646.6615504503,198831.35568726787,126097.47502371637
84,26158436.12995382,25327687.653490547,88349824.1569146,77481670.34732275,12913611.724553792,537335.0048188774,202743.4674860615,129528.57736904448
85,22820946.662502103,21983620.783375666,77432879.97629303,77180708.85562453,0.0,535119.5114097486,208686.5845721868,133599.69020643688
