Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,"0,369703939","0,4043871415","0,3800518571","0,3954040252","6,0042007077","8,0076367047","6,6861030256","7,2907398408","0,2172091736","0,2314684505","0,2255013145","0,2212588982","0,0320896164","0,0268725943","0,0248650646","0,0354456639"
50,"0,3652758227","0,3972697515","0,3759603773","0,3901676848","5,54150683","7,9259909309","6,5306118604","6,7021295111","0,2093294803","0,2135359208","0,215710042","0,2058104418","0,0356276861","0,0313417728","0,027444168","0,0412100953"
51,"0,3661583704","0,3956106942","0,3781221231","0,3843391466","5,6429873483","7,7355229087","6,4999957514","6,542896317","0,2097741559","0,2189977801","0,2172276205","0,2099209092","0,0376067518","0,0305916933","0,0277063295","0,0424313767"
52,"0,3716946373","0,399217885","0,3800780812","0,3902228138","5,7979661371","8,0839416081","6,6080352292","6,8924358263","0,2105510346","0,213497223","0,2174107213","0,2052297974","0,0345803374","0,0280396999","0,0248452114","0,039864034"
53,"0,3647630245","0,3972858155","0,3754883792","0,3873850972","5,6167349338","8,1963211951","6,574665038","6,6934141453","0,2032748925","0,2149304249","0,2109826161","0,205383589","0,0362911463","0,0293711282","0,0259333195","0,0418120295"
54,"0,3671977431","0,4031910893","0,3786394277","0,3923205592","5,7732801428","8,3846001791","6,6713627569","6,8183493201","0,208348973","0,2211292621","0,216300355","0,2111420812","0,0351675897","0,0284048021","0,0249831261","0,04076289"
55,"0,3754642225","0,4056539043","0,3861784075","0,396685683","5,6413021025","8,1703420283","6,6509334501","7,0596645104","0,2142268692","0,226365809","0,2216418309","0,2171911848","0,036133885","0,0287438208","0,0264324697","0,040403334"
56,"0,3673919799","0,4036718899","0,3827190866","0,3871841499","5,6532435372","7,7937028147","6,4943678139","6,7777420444","0,2056849997","0,2123317387","0,2160224393","0,1998897488","0,0357714112","0,029030451","0,026413149","0,0403363732"
57,"0,3693870941","0,4044838382","0,3871876593","0,3845654546","5,4439437675","7,8502528437","6,6809010698","6,5672918988","0,2106399537","0,2264357554","0,2233733249","0,2106538472","0,0360787804","0,0279260021","0,0254939146","0,0406977611"
58,"0,3693716286","0,4064004381","0,3849267868","0,3890634971","5,8755368676","7,9613771968","6,9021496138","6,4713067551","0,2068689464","0,2140637185","0,217937971","0,2005890135","0,0353254769","0,0285401607","0,025551781","0,0404653649"
59,"0,3715327349","0,4036546878","0,3835814364","0,390929137","5,7370449155","7,9697824902","6,5843613157","6,8353915187","0,2072076497","0,220424201","0,2170619667","0,2081619399","0,0339027295","0,0274553299","0,0245545639","0,0387480505"
60,"0,3625950633","0,4016166983","0,3779668571","0,3837843908","5,4575022651","7,629620676","6,4935278344","6,4226654359","0,2040561176","0,2123312433","0,2143871006","0,1995995544","0,0354037166","0,0303415623","0,0267126425","0,0409383115"
61,"0,3623093416","0,4013101302","0,3796126716","0,3818547129","5,3637694689","8,0069778273","6,5783910694","6,4555350439","0,2046651103","0,2221072091","0,2169656745","0,2066247482","0,0365568787","0,0295234512","0,0264286968","0,0417596399"
62,"0,3685528799","0,4011246952","0,3797061017","0,3881534879","5,488925315","7,8310732332","6,4370860906","6,8981632785","0,2061021942","0,2174531504","0,2148507331","0,2065536566","0,0365202212","0,02974069","0,0273273542","0,0409357745"
63,"0,3684516469","0,4004692875","0,3797191012","0,3875031331","5,37824639","7,7323711553","6,1501480777","6,4029505483","0,2073936729","0,2202350565","0,2158974722","0,2095416533","0,0377583347","0,0315885523","0,0283593","0,0430182099"
64,"0,3672882341","0,4016068588","0,3804806276","0,3860692821","5,3289904977","7,8888748714","6,1743599204","6,2855731604","0,206363531","0,2168421092","0,2150919506","0,2059341106","0,0411601454","0,0346702743","0,0301591567","0,0480805054"
65,"0,366955123","0,4038345857","0,3812861982","0,386274602","5,1746963054","8,1760962356","6,2221437771","6,4824326997","0,2078941213","0,2225705116","0,2187204665","0,208952393","0,0392976933","0,0316428557","0,027552026","0,0459114778"
66,"0,3708527909","0,4038265872","0,3818715588","0,3900842866","5,4727651971","8,2969079142","6,6316256438","6,7666407858","0,209241275","0,2206688144","0,2180335387","0,2095630369","0,0379635061","0,0315668585","0,0275510031","0,0443600852"
67,"0,3686676325","0,4032777383","0,3787381568","0,3913269021","5,3758179563","7,8879839549","6,4305150381","6,9485081985","0,2075077364","0,2197132471","0,2163001044","0,2085345724","0,0367493829","0,0323090934","0,0269262661","0,0443305077"
68,"0,3674445801","0,3969466738","0,378117292","0,3843173077","5,3036326452","7,4618257189","6,0852434705","6,4782000509","0,207169751","0,2161477834","0,2155070712","0,2056620461","0,0382256717","0,0338793597","0,0290515839","0,0451487743"
69,"0,3600200562","0,3975083619","0,3755790089","0,3778869287","4,9899009275","7,6349468665","6,1448516486","6,2532265711","0,2048859943","0,2159124661","0,2151433783","0,2029891501","0,0403063451","0,0336467498","0,0297125146","0,0467107237"
70,"0,3674034643","0,4005995637","0,3784386208","0,3870362579","5,2779347801","7,3842042934","6,0554590688","6,3450137401","0,2077660492","0,2190321994","0,2160947388","0,208373816","0,0391866022","0,0340049933","0,0303291607","0,0450091243"
71,"0,3667542951","0,4014257035","0,3750013044","0,391516453","5,3280487916","7,5612693575","5,9069464668","6,6153907639","0,2076214108","0,2231506689","0,2160628138","0,2120945422","0,0375838909","0,033639949","0,0297573465","0,0433729393"
72,"0,3671099208","0,4025890661","0,3797662384","0,3884989007","5,3158854271","7,8592341889","6,2453468851","6,6519457054","0,2048002201","0,2132266437","0,2133007314","0,2024322033","0,0417803992","0,0366717304","0,0318761673","0,0490103666"
73,"0,3632931281","0,4072987466","0,3803685983","0,3857322675","5,1322598046","7,9579773832","6,2832571952","6,3946443492","0,2061080763","0,2191851275","0,2166154031","0,2057266779","0,0432475129","0,0370748215","0,0315473423","0,0515462479"
74,"0,3711964036","0,4089756938","0,3812257855","0,3985782518","5,3703706772","8,4315291807","6,3376131714","7,0084051713","0,2105347258","0,2242041126","0,2189800707","0,2132092924","0,0406840593","0,0335642106","0,0296580535","0,0473928825"
75,"0,3630770588","0,4060069904","0,3741380277","0,3929248411","5,2578001807","7,8278315073","5,8231904167","6,3636210273","0,2042950328","0,212654451","0,2125660069","0,2021561599","0,044473624","0,0378168699","0,031827222","0,0535666148"
76,"0,3662502557","0,4041455723","0,3751535858","0,3930250201","5,2767834036","7,6616119544","6,1839743214","6,5895177615","0,2091021477","0,224212382","0,2174871838","0,2131947438","0,0391964945","0,0343950021","0,0286606696","0,0475419214"
77,"0,3524166849","0,3912522225","0,3644208478","0,376018027","5,0641554169","7,0584476115","5,6947728331","6,0791451514","0,2037144602","0,217353114","0,2136892603","0,2044155595","0,0426922198","0,0365531255","0,0306458092","0,0515628511"
78,"0,3523351886","0,3837134048","0,3617580536","0,3715151909","4,7080174993","7,0158282413","5,2679930956","6,2097098904","0,1996528909","0,2066765474","0,2070676875","0,1971560519","0,0422684838","0,0373416167","0,0317152432","0,0506584121"
79,"0,3573231778","0,393071354","0,3661544647","0,3828019185","5,191830111","7,8762484014","5,9552147326","6,9099049773","0,1976587256","0,2012962154","0,2050353265","0,1919069478","0,0404667013","0,036373447","0,0305235139","0,0489918093"
80,"0,3630694838","0,3977909001","0,3730838633","0,3844719566","5,365140408","7,9900558645","6,0332617852","6,9421931124","0,1997547594","0,2007306172","0,2076377729","0,1908337718","0,0399908863","0,0366110091","0,0296668579","0,0496760522"
81,"0,3595646395","0,4005276867","0,3726934656","0,3826499819","4,998733039","8,1688447775","5,7487890474","6,6351632349","0,1984903593","0,2087118307","0,2077296257","0,1966209001","0,0441821831","0,0399185893","0,0323604783","0,0548785139"
82,"0,3655028348","0,4030251942","0,3720515418","0,3950992166","5,481811949","8,2004165735","5,8324822842","7,1616549703","0,202975179","0,2149854955","0,2106655163","0,2046858692","0,0397732777","0,0368582612","0,030087501","0,0492455795"
83,"0,3653760703","0,4075527509","0,3734697191","0,3977696502","5,4104131669","8,0118663698","5,900658446","6,7223023969","0,2067751263","0,2141496454","0,2146629435","0,2037954555","0,0397728474","0,037805213","0,030019643","0,0502623748"
84,"0,3621441577","0,4031064996","0,3704868282","0,391701716","5,3129164194","8,2094689845","5,8291290187","6,9501534144","0,1981740101","0,2005230229","0,2053256869","0,1912307921","0,0410237096","0,0394057089","0,0309044274","0,0524747559"
85,"0,3614538797","0,4026512771","0,3706885842","0,3901091332","5,2644155874","7,8131760492","5,9916748314","6,766399906","0,1993302428","0,2030450687","0,2082362486","0,1914957425","0,0362545465","0,0335797741","0,0270183168","0,0454903505"
86,"0,3699571139","0,404808377","0,3733098767","0,4002294566","5,4673318739","7,9849063647","5,7852468219","7,286241573","0,2116415247","0,2248571828","0,2191316866","0,2145296904","0,0376494855","0,0354223069","0,0283095886","0,0476439159"
87,"0,3709747072","0,4112117698","0,3767431826","0,4031052713","5,7470075621","7,9124630789","6,0347921254","7,2297699976","0,2107746238","0,2168435451","0,21814245","0,206984919","0,0377025296","0,0356078657","0,0284960924","0,0476766861"
88,"0,3707335731","0,4091830668","0,3757534432","0,4030813807","5,6839209508","8,0882387199","6,0716408522","7,5542041392","0,2073950625","0,214065143","0,2145456344","0,2044193111","0,0396323913","0,037048224","0,0297946329","0,0500213745"
89,"0,3708844104","0,4166878727","0,3812769392","0,4020474261","5,570463455","8,4089240253","6,4715136663","7,1807448329","0,2204639638","0,2364844455","0,2301257531","0,223057461","0,0405575327","0,0413727297","0,0318592369","0,0525961298"
90,"0,3636894814","0,4051976099","0,3734273651","0,3909940667","5,398510335","8,0563496747","6,2249100282","6,7090750749","0,2180899628","0,2276687437","0,2259042388","0,216868702","0,0433824969","0,0441823787","0,0338386261","0,0567804077"
91,"0,3647067802","0,405866337","0,3703707957","0,397920561","5,5147987698","7,5602192317","5,9564739044","6,7133090425","0,2183636117","0,2264142613","0,2258283555","0,2160930925","0,0409270053","0,0406330088","0,0315817753","0,0531033264"
92,"0,3576398722","0,3941022387","0,3627220145","0,3872572022","5,1337605249","6,6526965105","5,5986598158","6,1453308526","0,2143853334","0,2207011347","0,2214570645","0,2109850334","0,0404918565","0,0440277226","0,0337472503","0,0528715514"
93,"0,3554841403","0,3880495288","0,3598453564","0,3818085477","5,1856684344","6,8868990061","5,636597325","6,4700690732","0,2099878105","0,2083585256","0,2185239177","0,1970679835","0,0394934992","0,0404907239","0,0313484291","0,0512944097"
94,"0,357693229","0,3880633806","0,3609266709","0,3834649765","5,4010549662","7,2465996187","5,8830249708","6,7697137882","0,2084088473","0,2043271945","0,2150066317","0,195561714","0,0393704143","0,0411677087","0,0312743447","0,0520618302"
95,"0,3594386016","0,3890298637","0,3623393555","0,3855094806","5,7783077253","6,9239585008","6,1193342549","6,7221393011","0,2032147997","0,1976600568","0,2100582303","0,1885609841","0,040432691","0,0416142137","0,03238912","0,0525558089"
96,"0,3619503158","0,391067848","0,364644986","0,3886212522","5,7765262759","7,5033004136","6,029406278","7,1254022294","0,2070101711","0,2031008895","0,2135685746","0,1943261755","0,0414519305","0,0422947674","0,0322539982","0,0548024345"
97,"0,3527724117","0,3871962653","0,3567713855","0,3818105396","4,9884935063","6,4912443713","5,2634679364","6,383028957","0,2114309247","0,2156062135","0,2196260402","0,2042725051","0,041296107","0,0422028534","0,0319630429","0,054811074"
98,"0,3612415814","0,396137551","0,3625555655","0,3965014747","5,3605269653","7,5949332302","5,6363010952","7,2070835181","0,2314863572","0,2492157982","0,2385897143","0,2387016162","0,0420281946","0,0420972081","0,0317609678","0,0562080368"
99,"0,3659757921","0,3952349423","0,3644380306","0,3987639438","5,08772826","7,0668405794","5,2487900494","7,5817784057","0,2247956282","0,2392921642","0,2308641813","0,2304503611","0,0367561484","0,037898268","0,0290790311","0,0483616431"
100,"0,3662889726","0,4016028543","0,3679693664","0,3999509853","5,3874845774","7,4982015423","5,4781563524","7,2067673014","0,2260192843","0,2428388757","0,2327616537","0,2329624321","0,0402349601","0,0427183639","0,031755048","0,0541762123"
101,"0,3638601153","0,3945785288","0,3666041393","0,3915579995","5,3701729074","7,7067809418","5,5084388767","7,2195342532","0,2159719587","0,2265613947","0,2240203538","0,2151076227","0,0367169589","0,0373881148","0,0285020563","0,0484901813"
102,"0,3602131759","0,3799113121","0,3598643626","0,3816279647","5,0994769363","6,8410467807","5,1179253848","6,6006342181","0,2063647716","0,191066917","0,212148025","0,1835628107","0,0420391712","0,0452944681","0,0333177951","0,057387745"
103,"0,349425198","0,3747900244","0,3517599448","0,3726122321","4,8175943432","6,6705274675","5,0299178322","6,5221868538","0,1984198103","0,1814833013","0,203804205","0,1745754665","0,0443912183","0,0523740876","0,0368975042","0,062579964"
104,"0,3549671352","0,3843483803","0,3554635057","0,3852241787","5,1292245659","6,922708474","5,1986960715","6,7391535087","0,2052778801","0,1939793781","0,2105169836","0,1869998734","0,0427528508","0,049969026","0,0355025329","0,0599302392"
105,"0,3608548053","0,3892338033","0,3595119029","0,392304717","5,2136583641","6,9330959498","5,2487896478","7,0472305315","0,2069379616","0,2040573096","0,2134757459","0,1950197155","0,0364317385","0,0429840597","0,0298049744","0,0519841501"
106,"0,3639684093","0,3948146906","0,3618231277","0,397625388","5,2317868809","6,8141725328","5,2487896478","6,8939023925","0,2154613769","0,2114276353","0,2209853126","0,203810832","0,0398350681","0,0468242626","0,0325830766","0,0567629475"
107,"0,3503717609","0,3821881455","0,35399951","0,3759271443","4,7476055415","6,7498992026","4,8427758149","6,24465307","0,2136429152","0,2101613516","0,2189211641","0,2028665904","0,0434098511","0,0509653819","0,035852074","0,0613215376"
108,"0,3506576271","0,3746826361","0,3489607076","0,3767402021","5,0426250417","6,4657519242","4,9994139636","6,605283131","0,2106852285","0,1960425939","0,2158473461","0,1892033422","0,0419509649","0,0479661818","0,0336004068","0,0596447957"
109,"0,3504194555","0,3846909747","0,3521566588","0,3822275074","5,1052508592","7,200124559","5,1752668457","6,9943972797","0,2034956913","0,1891014756","0,2097243759","0,180963158","0,0409375963","0,0463232301","0,0321871764","0,0583928814"
110,"0,3536996708","0,387162575","0,3556119399","0,3836439796","5,0365801743","7,1994616908","5,0808234521","6,5720886677","0,2080020094","0,1891009934","0,2132067873","0,1823128588","0,0428866101","0,0513858562","0,0359354219","0,0610510026"
111,"0,353641761","0,3874555493","0,3535255251","0,3867713154","4,7748940302","6,8059988017","4,9184355336","6,4624285426","0,2050539421","0,1848252716","0,210674437","0,17752362","0,0444163697","0,0504936634","0,0346110631","0,0643823445"
112,"0,3590483267","0,3939392284","0,3587370683","0,393423158","5,4525560611","7,453333494","5,7642941158","7,3088822552","0,2114609836","0,1950013972","0,2170635022","0,1874226589","0,0434916312","0,0511229359","0,0343307591","0,064262115"
113,"0,3488602632","0,3862954637","0,3522602762","0,3817209617","5,0098270255","7,3876408524","5,3121407815","6,4930015926","0,2154982643","0,2028838409","0,2217762554","0,1942414484","0,0477525328","0,0562852578","0,0379937817","0,070190303"
114,"0,3470661941","0,3847454229","0,3489342952","0,3811481118","4,8448306194","6,5474576417","5,4596735716","6,2633882417","0,2052507498","0,1895744669","0,2103127621","0,1827487079","0,0466524346","0,0560757536","0,0391645673","0,0666670865"
