age,period
,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
16,0.0124061815,0,0.0068508188,0.0026534985,0,0.0010102842,0.0134212171,0.002815999,0,0.0004677202,0.0007989014,0.0012635974,0.0077407809,0.005101304,0.0038775019,0.0005326134,0,0,0,0.0006559356,0.0012834686,0.0012743091,0,0.0017994042,0.0024167984,0,0.0041884652,0.0143460949,0.0021915152,0,0.0032507029,0.001276964,0.0003765126,0.0009428124,0.014364558,0.0073770291,0,0.0108183953,0,0.0012323818,0,0,0.0042646783,0.0030023105,0.0011681147,0.0012481842
17,0.0203503944,0.041365187,0.1401244674,0.0790638906,0.0100546843,0.0540551846,0.1516907227,0.0954207862,0.0142251898,0.0465496182,0.1246475738,0.0669534769,0.0327744764,0.0471749811,0.1460724831,0.0733912901,0.0685201428,0.0636489955,0.1296741148,0.0908034464,0.0147266147,0.0473763026,0.1196418938,0.0594306161,0.018564251,0.0319943432,0.0710988542,0.0651870669,0.0116612688,0.0751218774,0.1369584609,0.0496056901,0.0193212795,0.0567423377,0.1262442624,0.0611510959,0.0054546093,0.0474716811,0.1929034908,0.0591706306,0.0109308757,0.086143718,0.1307706974,0.0346642266,0.0054324016,0.074882073
18,0.3685363172,0.3072879638,0.3870259621,0.4368340611,0.2901939204,0.2565916932,0.4131364065,0.4406726095,0.2800095014,0.292928771,0.3941399974,0.4048155852,0.2916951607,0.3026848742,0.4435731317,0.3946048932,0.3426605771,0.290716261,0.3524735565,0.3316483629,0.2539435333,0.251816802,0.3654513967,0.357930688,0.3151811039,0.2736919036,0.3492477567,0.3337747452,0.2381212475,0.2305129913,0.3715427414,0.3339758973,0.2437182414,0.219372903,0.3180013543,0.3919295895,0.2895063271,0.2865753047,0.3568620016,0.3567409091,0.2995772431,0.3196162267,0.3915825,0.3384840242,0.3198312139,0.2910845777
19,0.4759498709,0.4526328307,0.5569696461,0.5019953052,0.514572979,0.5008869325,0.5492404687,0.4837403721,0.5101611584,0.4785712556,0.5105589139,0.5488406764,0.5084066963,0.4757892377,0.5286362708,0.5387467616,0.5123192363,0.485891711,0.5598523407,0.5270158801,0.539614171,0.5076814621,0.4778624477,0.4706949438,0.4633519202,0.475210761,0.5083723248,0.4634515822,0.4534512051,0.3947370775,0.4539057297,0.4386782883,0.4256670422,0.3735950935,0.4220932642,0.378407497,0.4965649965,0.4469632559,0.5389488398,0.4120428197,0.4727036917,0.4741902417,0.5132885257,0.4360291822,0.4412599424,0.4829839904
20,0.5183310832,0.5373586553,0.5908083139,0.58606048,0.575993666,0.6069439412,0.5630639844,0.5868311015,0.619849911,0.6058315652,0.6266187448,0.6144597127,0.5448510729,0.5129227588,0.556924321,0.6257606634,0.5835872655,0.5414138676,0.5482360943,0.5636880138,0.513031922,0.5763196005,0.5875131497,0.5966168571,0.5094274096,0.5075749924,0.5321298324,0.5608549338,0.5134911557,0.4600137826,0.5019581457,0.531495125,0.5381700467,0.518229786,0.5600014108,0.5606300337,0.5303245914,0.5385013914,0.5329662921,0.4951962477,0.5211560818,0.5643828463,0.5460621573,0.5149615356,0.5138134441,0.5092002324
21,0.5409821087,0.5343380999,0.5849865207,0.5792429838,0.5629416619,0.5065421262,0.6018033194,0.5886704053,0.5839820792,0.5762634032,0.6181720324,0.6381161933,0.6210091708,0.6658595182,0.6256436533,0.6133761539,0.6300022775,0.6466284012,0.5684843523,0.61587385,0.6328479759,0.5771265375,0.5717109686,0.5452037733,0.5007679092,0.5182674535,0.5330543049,0.5538269148,0.5678039317,0.5243571178,0.509585141,0.5515314399,0.526008614,0.53751221,0.5747256497,0.567485561,0.5295619365,0.5870944949,0.6115113882,0.5950270884,0.5616977039,0.5907966395,0.5232459262,0.5823233055,0.5770836619,0.5656936453
22,0.5252164171,0.5102921294,0.5124699419,0.586037154,0.6205935689,0.6001992879,0.5289023483,0.6438344598,0.6437789487,0.5643748446,0.6091697446,0.6062393798,0.6204847495,0.625143857,0.6231638244,0.602615628,0.6405790655,0.6785425029,0.6558135194,0.6188192889,0.6168886257,0.6383724467,0.5596145748,0.6071375954,0.6508207023,0.58632042,0.5344926863,0.5542573837,0.5337423313,0.5057984266,0.5529121875,0.5587942678,0.5537435881,0.5859351574,0.5893927821,0.5861787889,0.5873201763,0.5729446461,0.5670399042,0.5861785338,0.5485359808,0.5336258989,0.5605562812,0.5592964432,0.5618730942,0.5891134163
23,0.6481884965,0.5767546374,0.5990706987,0.6227955585,0.6162247358,0.5757765157,0.5378365367,0.5676565288,0.5796946412,0.551974263,0.5348728195,0.56860315,0.6030713782,0.6021957828,0.5940897754,0.6048783171,0.6077028499,0.6105273827,0.640853856,0.6058447281,0.5966164734,0.6650265957,0.6800443248,0.6294047339,0.5700551205,0.6318276436,0.5842854642,0.5928880905,0.6711900342,0.5570283539,0.5803993279,0.5546792687,0.6107188292,0.5861756817,0.5947577327,0.5563183693,0.579052727,0.5902670659,0.5803831219,0.6050906951,0.6179473143,0.5982920991,0.5795578407,0.5593149457,0.5697692737,0.63686037
24,0.5085796227,0.5526651305,0.5036474588,0.5819093754,0.5412020948,0.5597517998,0.5320718476,0.634830668,0.5933935706,0.527738456,0.5648600126,0.5442918427,0.5551041947,0.5969389298,0.5639300593,0.6329927975,0.6049523083,0.5769118191,0.5638298439,0.5722602498,0.5594759283,0.5713237185,0.6014795605,0.5976641783,0.5718657573,0.6203292895,0.5922636912,0.5899743482,0.5336943581,0.559299832,0.5420326223,0.517718561,0.5586842572,0.5595149665,0.5357371702,0.5594728224,0.5087619021,0.5458899897,0.5487094793,0.5875947285,0.5904634861,0.5818823244,0.548205492,0.5814202384,0.5838835743,0.5551935098
