period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
51,2850155.354668817,932810.7830233164,1462658.8645198806,357792.8852697789,0.0,19281.68395194659,27255.236389260837,44681.579840361395,6823.304539224284
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
52,2683959.8878425793,881720.6126082237,1357880.8037079016,346894.58346184343,0.0,20036.689138798913,24615.183225662655,46617.01641605809,7235.793749849689
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
53,2709686.094586253,610261.7674584062,1189366.8981070342,305641.1622238051,523051.3457842041,5810.357518586421,22153.297060541354,48655.787987030955,6290.107254106078
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
54,2682117.7731791176,1118879.8635624317,1162139.03877619,301712.4873874991,0.0,6543.987443634648,57177.463320980336,32166.828933919463,5298.812076653004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
55,2297270.168581455,870879.5973656373,1055050.0806950605,284048.7457778992,0.0,3349.866570499895,44456.307288643766,35375.00627389294,4658.822850445189
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
56,3755769.4894108875,2139959.279372778,1119144.4509359465,367111.60897404526,0.0,7492.935371965859,69628.49248723128,44103.85702135523,10550.19857695765
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
57,4011655.2107689725,1722473.1410757327,1120065.069229516,345525.44499930815,705931.5445804815,8380.51839237339,63129.878801571016,37853.473824600485,9889.73199899627
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
58,3785838.83201492,2078732.6613606135,1168471.3466013495,372799.2597086537,0.0,35590.22574794654,70086.49348728353,51818.923104459274,10082.025624239004
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
59,3316802.757305966,1713373.8171865144,1120302.0906398995,352482.6235021057,0.0,8438.85962980753,68246.49785259059,44988.63671479619,9494.560909342526
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
60,3784961.6735654776,2064442.4797889553,1194842.972070979,378632.8381639081,0.0,10148.09568482722,64712.250936130506,64394.18718653103,9521.427565015762
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
61,4052950.679283538,1718668.4007804831,1152766.9720831546,351202.9932833829,714008.6925079968,6404.701105728486,64501.30330582768,38642.49181259507,8827.26391207839
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
62,3056917.732218383,1582500.3787216116,1055938.317268633,320356.01966170396,0.0,4020.9663778887502,39524.598843094456,48427.9196013317,7656.648662096101
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
63,2886792.6824791743,1464257.1966231968,1002171.8692434835,312809.7535414512,0.0,5433.623701702799,49928.0772922825,45820.97817409051,7752.202393292495
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
64,2887068.3323789053,1503604.1234519407,976049.9089229588,310058.94145935134,0.0,7996.35325199686,51157.52985970374,33219.386072929155,6249.654994977393
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
65,3330541.846786264,1391315.4864070087,952144.010953122,310056.70889476803,593837.6836447411,9226.327728256492,37028.63068809045,32113.879141952428,6659.917001584686
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
66,2813224.312296136,1440750.056519401,944088.5487252622,313403.5082002158,0.0,9626.589909560762,63603.349337683234,33513.18680847564,8954.066549850986
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
67,2714575.99644863,1372022.8236147575,918792.1752467981,310189.56299695483,0.0,5655.448151502854,56458.36823408121,44635.64217768404,7537.769663754981
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
68,2779048.66113516,1530273.7566679474,851023.2913758776,309255.03311288066,0.0,7508.186652189447,46216.3020468284,28823.535225221687,6253.458881947517
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
69,3218543.936509225,1384509.485220068,862927.3828992035,307867.4014688481,578843.9344374358,7357.5215724169075,38540.21954645241,33940.098755040555,5658.581400601326
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
70,2719922.3562247474,1473673.734792532,842513.6655745379,308020.95414650755,0.0,6330.848945303165,52626.886138730864,31074.60182654938,7262.5174376965015
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
71,2685419.594033954,1432685.8482955426,841112.1024921887,304867.94464840234,0.0,6933.935947338684,60130.93105341852,30611.787785232355,10204.446723602567
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
72,2669031.955133524,1454558.7321277452,820927.746655518,300716.4653419073,0.0,4835.262703715392,48205.48710596215,35002.02469342432,6136.665968290388
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
73,3186804.1120194816,1382836.5074745112,835691.1207560984,300368.3941588986,579219.4436868952,8117.3329013899975,45977.11020606593,29216.532078646673,6837.09200434568
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
74,2631543.804906602,1402035.9963728916,838293.1900078496,297830.3137726132,0.0,7953.56345582906,43283.45272820326,36935.510168479515,6199.949785626492
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
75,2590922.2902896926,1331072.4590454055,857822.8040539785,296352.62223463395,0.0,9833.498433634944,55679.44904660242,33337.93822868064,7704.232421438635
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
76,2625604.6790004303,1406659.030056675,826764.3509796278,296762.5184747704,0.0,6891.079747669535,52025.44685556634,30230.838310603893,7282.960833952556
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
77,3171724.0050603617,1381901.4058113317,816763.1728625989,297555.9635433879,576127.2880670102,7903.711412023725,51211.44173927041,32983.720600563465,7500.692836735372
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
78,2674950.1429305603,1437734.1588390335,837647.4228434007,296850.2919219852,0.0,10081.469692976638,46559.7229532639,35773.391015276866,8178.027607566895
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
79,2552403.7584639024,1410547.6065183324,749553.9439084996,294265.71482140286,0.0,9925.236519026132,62402.18559717069,17197.878032373446,9603.517667614236
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
80,2584234.369541194,1359011.9727134428,823288.4732018682,292849.2654538396,0.0,10948.498232269301,47471.44345071512,41505.13203365012,7826.1061790805525
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
81,3066646.8901680405,1229019.0982580876,875393.1493213874,291935.526392387,575643.0741148912,7673.611430813147,43915.40845651039,33263.69561899513,6907.900286367617
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
82,2487024.7351605957,1307327.1812908659,787423.2801742102,289101.4580750881,0.0,6943.442259190114,59733.13913421109,24590.63176889197,9958.495419828445
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
83,2452695.810453788,1299785.0950889627,764551.3398730304,288647.91533865035,0.0,7758.728982921693,53129.84972370698,26557.335374267237,10016.86344408438
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
84,2428193.0773941623,1316510.1463757139,738361.3668608034,287903.48698483635,0.0,6729.56943756671,49557.73561832021,16967.4022312783,10472.878160860078
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
85,3003391.0586840534,1324910.1867938275,747480.2909284203,284350.65782864444,561085.1272523385,7364.026302429571,38966.66356755305,34292.75149441797,6295.278022763977
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
86,2469011.42195466,1328581.2094065975,752514.928707649,286739.4883081545,0.0,9865.476730160308,53424.3811354441,33470.19864278925,6259.17835894512
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
87,2369674.6628194554,1274231.7577518676,724350.479439302,284426.6869389921,0.0,9736.13773747616,52860.18486524571,18323.609465369234,7706.1041437396225
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
88,2416613.082425696,1323901.435420845,719569.6708580708,281667.7622264586,0.0,11367.581929697139,45591.43258662743,26089.642089949764,7104.181851334048
period,total family benefits,total contributive child benefits,total auh,total spouse benefit, total school aid,total wedding benefit,total prenatal benefit,total pregnancy benefit,total birth benefit
