Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0,8801732.1440851,26663112.1770928,1428032.90595113,0,0.097315583634764,0,6958642
50,0,9099472.87239875,25704978.2992928,1044061.62084268,0,0.082760979717629,0,5857720
51,0,8036352.90990149,24925934.1046296,1157388.49642899,0,0.082562873180429,0,5366614
52,0,8299984.59479964,24061148.832206,1000020.63193666,0,0.083923689245747,0,5166880
53,0,7083784.02995522,22118187.550673,1046055.05141705,0,0.084706238804697,0,5001810
54,0,7142130.61391773,20852276.6967566,998805.22331686,0,0.082138051665389,0,4838165
55,0,6525975.52971781,20594764.9646556,893726.89078083,0,0.08863086994853,0,4677801
56,0,6833679.76462671,20277959.6354036,1287258.61845311,0,0.09370155222019,0,4525853
57,0,6453658.04758571,19728533.8711044,1412074.52822678,0,0.096789523421112,0,4393292
58,0,6755216.91542363,19191773.9602207,1209556.89161222,0,0.091919449049162,0,4237335
59,0,6307761.41332638,19297407.4724052,1079768.57890218,0,0.09823508367036,0,4132143
60,0,6595342.03262726,18780930.5764594,1146597.24239368,0,0.100731651049774,0,3994424
61,0,5915489.46250922,17705248.9977541,1241166.01480522,0,0.10831058303029,0,3842103
62,0,5685722.87894893,16406597.5127414,999697.727295763,0,0.115794554839014,0,3716954
63,0,5166576.98809464,15208148.3651872,882218.51766192,0,0.111868279450085,0,3598148
64,0,4550237.51949306,13872957.8591832,793623.72931198,0,0.117232678080511,0,3491105
65,0,4409451.27215534,13313398.4140487,928348.127480053,0,0.122196614733928,0,3373884
66,0,4362572.16610063,12931278.5866135,850963.625038523,0,0.121167388374184,0,3300224
67,0,4392435.85724231,12312390.6054907,796414.95170181,0,0.121330725349783,0,3220871
68,0,4211821.72167346,11673466.2451564,814246.67272209,0,0.122518176217709,0,3125100
69,0,4682877.99037878,11907261.9210436,920702.694008394,0,0.127659981772822,0,3066552
70,668754.85926,4247228.28636027,9846104.19223239,651690.100481953,0.369887484697347,0,1155660,2974029
71,921033.87376,4136883.18844541,9668630.14783806,689440.460505143,0.372239678077283,0,1135176,2872846
72,272290.424556667,3974863.526886,9863701.80274826,639124.45868565,0.353442098757692,0,1060851,2839346
73,0,3772650.49338846,9785683.28481579,732598.20258801,0,0.129202736758125,0,2779287
74,0,3776418.54323895,9921568.78918298,569292.147211773,0,0.135155070489379,0,2710544
75,0,3854547.18218054,9977472.84728746,566629.247695193,0,0.134829875227541,0,2654909
76,0,3981250.63706748,10105616.9803034,598872.56930931,0,0.134327510207174,0,2632937
77,0,4018277.80649422,10182110.5075644,773740.43808014,0,0.13298643214312,0,2604119
78,0,4128029.43067612,10102936.4870828,614159.956905863,0,0.133711025181935,0,2544595
79,0,4145636.95577384,10045267.6494326,583504.869831313,0,0.135251510827737,0,2462188
80,0,4204675.27919875,10222591.0046833,569284.26924278,0,0.136053083364053,0,2410251
81,0,4207028.51916699,10073873.2268447,745425.283282903,0,0.144844810658018,0,2375536
82,0,4273198.0282249,10058290.019905,596527.07749788,0,0.14524263776927,0,2339173
83,0,4300681.88706887,9757288.38364394,599830.420012233,0,0.14687091161943,0,2284108
84,0,4333204.23492378,9380278.79978291,602292.8901539,0,0.14863793425878,0,2198198
85,0,4385012.34464178,9252896.23749396,705336.04232212,0,0.150693946417018,0,2157043
86,0,4381586.65269842,9175760.82427019,555187.48620102,0,0.153261476985869,0,2106743
87,0,4373237.6660462,8891578.07850083,537043.184192503,0,0.152748305887993,0,2060088
88,0,4391543.51545357,8839574.49615037,545065.17479414,0,0.146805539364147,0,2009962
89,0,4403046.82184875,8311934.16817774,695768.11188018,0,0.152113411028005,0,1967066
90,0,4399729.72454008,8080099.27602893,568655.7072877,0,0.150196524501947,0,1910637
91,0,4425864.47364935,7910335.0604465,562710.979752953,0,0.155826608577982,0,1879592
92,0,4358639.94579257,7745648.90242755,586865.284364323,0,0.147664839134998,0,1854283
93,0,4337699.98238003,7639305.46062851,667552.368812273,0,0.148448416877375,0,1831007
94,0,4303000.46222323,7686175.72294222,499186.154670963,0,0.147278229918125,0,1801318
95,0,4211561.87992265,7591660.57319349,491817.931244233,0,0.146614345092283,0,1760693
96,0,4124955.13458913,7480148.50686688,450239.4153172,0,0.151873540825072,0,1729167
97,0,4067401.86773517,7207144.76406077,573393.132112877,0,0.149831164134467,0,1702074
98,0,3966999.06121239,7069264.90894423,451865.92369499,0,0.145368104975599,0,1661818
99,0,3935002.58425912,7118822.76391164,435049.97826478,0,0.1354019780265,0,1636542
100,0,3925129.43050889,6976339.7426468,409200.57791604,0,0.134453137360474,0,1606961
101,0,3933686.05183112,6811171.58562393,513065.99481013,0,0.135751158651043,0,1603742
102,0,3890796.68643216,6679949.21049826,382417.717892753,0,0.135509533348407,0,1566274
103,0,3812426.58092103,6523918.83511239,347482.755248067,0,0.136612908586499,0,1526944
104,0,3780753.62720236,6616617.22235426,335186.198681327,0,0.131306494196723,0,1489793
105,0,3764107.40086347,6699425.53687289,412475.99509888,0,0.129352204343981,0,1469774
106,0,3746447.85207788,6495723.91460245,324939.785047743,0,0.131769950240059,0,1431051
107,0,3718374.61543772,6149231.02195753,309176.69059986,0,0.133067432121625,0,1418583
108,0,3617021.04685843,6213447.76611999,313023.62409166,0,0.123362756769259,0,1400831
109,0,3594375.70744801,6245615.20910662,377804.83177506,0,0.113523088023088,0,1394933
110,0,3555357.85245052,6121872.96481396,286922.801280853,0,0.108258059175761,0,1370551
111,0,3499741.53813857,5894714.70333662,289466.5225893,0,0.102690294157128,0,1350915
112,0,3472100.57977985,6096854.93215151,291766.951662903,0,0.091413595007247,0,1343909
113,0,3434686.62760097,5867116.70098921,326302.366871173,0,0.097525841625194,0,1324517
114,0,3412290.31877824,5815081.88034656,261469.827721557,0,0.098659809855264,0,1315791
115,0,3376263.38506839,5865619.91505464,233628.174090957,0,0.098948021606629,0,1290835
116,0,3384343.58364255,5715328.70755758,200295.86948874,0,0.100188723056325,0,1281861
117,0,3311158.82354441,5576885.24881612,222189.49901124,0,0.095781982558537,0,1257965
118,0,3289610.47357478,5364444.96627,190561.52163703,0,0.080735860560753,0,1245914
119,0,3218726.27780394,5354671.17367358,177889.42775871,0,0.083539286812524,0,1224567
120,0,3179147.00543237,5318655.20653111,163400.880871163,0,0.082638416054471,0,1206758
121,0,3135116.38586219,5215380.80557445,193800.699325147,0,0.075853053379327,0,1176837
122,0,3085678.96769869,5254635.65767789,155876.768766747,0,0.08073661137474,0,1141315
123,0,3044749.57407838,5239331.64870526,157073.32477054,0,0.065899663308645,0,1108067
124,0,3007201.67709704,5081064.3980453,173051.661891527,0,0.053486127653441,0,1072715
125,0,2950426.69412926,5274901.7135284,188208.132471833,0,0.040844947586745,0,1048724
126,0,2891097.24095598,5117602.15405603,168641.247390963,0,0.050725233521905,0,1017256
127,0,2841768.96595631,4889745.17476809,141943.41857924,0,0.047584654485882,0,981756
128,0,2781112.80534558,4786806.40408083,133311.306971707,0,0.061853929805623,0,951848
129,0,2747363.31794987,4767955.31816922,180762.363541543,0,0.044861626683674,0,931353
130,0,2724489.68140223,4707602.60636644,136079.131063013,0,0.036846167918223,0,895798
131,0,2699224.84682697,4550181.86386146,126666.99003837,0,0.039848014240435,0,872959
132,0,2623666.12987922,4392588.92015797,126427.099305897,0,0.043830005480068,0,841800
133,0,2596227.88743903,4278793.73640917,173131.406112107,0,0.033233405534574,0,802864
134,0,2591258.69324427,4321553.79216772,139470.57613075,0,0.035992542030704,0,783122
135,0,2569328.88370177,4394671.91325037,120823.860184333,0,0.036876123379624,0,764615
136,0,2470448.09954654,4248362.87317186,136825.426003807,0,0.025979229972952,0,744708
137,0,2436726.35838965,4212964.94075588,163909.284397213,0,0.02179124049651,0,716812
138,0,2424468.80236524,4040429.46341067,122160.56593256,0,0.021451893359207,0,682206
139,0,2402808.47842488,4089143.47488049,112055.142164837,0,0.013278057066263,0,671366
140,0,2392805.6900666,3882676.7719005,117933.342186817,0,0.032441577274164,0,649268
141,0,2361553.87845873,3722989.84633815,179513.293452813,0,0.022830755509658,0,621821
142,0,2351101.68626753,3590787.81161926,126584.63115992,0,0.020362716507468,0,588955
143,0,2318663.06738397,3449011.25764471,100241.69305813,0,0.010481895334158,0,559003
144,0,2298959.21609764,3494571.93537691,98411.59113888,0,0.0146399689749,0,547400
145,0,2279245.61713832,3288392.38867688,129436.418639943,0,0.013913916197167,0,534402
146,0,2189305.96823238,3148697.90688909,111768.194133673,0,0.012069556966022,0,511098
147,0,2158935.90539796,3100922.17780778,107654.915496047,0,0.016543494592659,0,504498
148,0,2137772.2447478,3134505.2207858,93500.42539336,0,0.015117035985001,0,493131
