Period,Mean_real_labour_income,Total_workers
49,6404.46929773878,10921644
50,6784.70683431433,11044354
51,7083.65229975503,11033071
52,7070.63465980483,11056684
53,6686.54184367715,11056975
54,6459.25018757687,11106562
55,6539.47919162764,11209198
56,6605.55809138431,11210160
57,6759.47862483439,11114538
58,6743.20323157174,11291759
59,6854.26403053019,11517190
60,6881.43670382606,11595104
61,6778.80551701429,11530156
62,6694.87601485587,11444322
63,6323.72573076741,11570068
64,6024.34061133564,11541161
65,6013.91246237543,11508210
66,5934.16922930268,11552310
67,5879.39573920972,11601261
68,5675.5859693342,11688810
69,5980.79193630024,11559612
70,6426.31048376827,9367052
71,5905.14048130683,10429011
72,5692.04692705011,11054129
73,5686.85105217401,11367072
74,5823.93249756743,11588020
75,5968.45174276321,11632634
76,6093.80764611563,11645875
77,6244.79905276662,11696754
78,6371.90662885031,11727918
79,6483.3057859746,11771816
80,6599.83090319161,11807711
81,6658.197802046,11843058
82,6712.02024937314,11985889
83,6760.32153897959,12032079
84,6838.25425061181,12060452
85,6879.48812831346,12108565
86,6943.47078557518,12187836
87,6955.77794699314,12313681
88,7040.08042121426,12321524
89,7064.24852986434,12319230
90,7077.10935059053,12400711
91,7113.54681124381,12503917
92,7129.10154447774,12578670
93,7172.59893788558,12630380
94,7214.68447970132,12677545
95,7263.99727481079,12794378
96,7327.61840833585,12805949
97,7386.33036392348,12829622
98,7410.92628571338,12883626
99,7429.27524226011,12974900
100,7449.21331727514,13014519
101,7488.4317188531,13053838
102,7529.16301483496,13102998
103,7569.55896376706,13166322
104,7630.89213076225,13219272
105,7705.36495256367,13297935
106,7750.23036832629,13324683
107,7756.5944733952,13349615
108,7821.15697446547,13403313
109,7854.1621565242,13458357
110,7908.12507513182,13541687
111,7930.57021562342,13561922
112,7998.46595714011,13571417
113,8007.91501895738,13613020
114,8059.12724533813,13623431
115,8109.42375138441,13640295
116,8100.84473564617,13722935
117,8151.14878431764,13737587
118,8179.05999223158,13774092
119,8239.33626479984,13823570
120,8242.07692368745,13950532
121,8271.93444535149,13942587
122,8331.04117317013,13967288
123,8334.07747850042,14046948
124,8359.1697824667,14065083
125,8413.04260621279,14123229
126,8442.13119682875,14175135
127,8459.12674444825,14172181
128,8466.86036943526,14217991
129,8491.20750565239,14199966
130,8540.99716347907,14246350
131,8579.24052696784,14296505
132,8591.66406112034,14352660
133,8593.69376454738,14421591
134,8607.12434706744,14474487
135,8648.30726387534,14522593
136,8625.41631060143,14620961
137,8658.11874488947,14655718
138,8717.09022642059,14620009
139,8706.31937590468,14673730
140,8718.43393524614,14730840
141,8743.90203471047,14742035
142,8791.44591368794,14723752
143,8815.03192934705,14786216
144,8795.69874171305,14840319
145,8822.68518048113,14848516
146,8842.96659770991,14879008
147,8852.21465832412,14948708
148,8851.34795404291,15000839
149,8896.73784272184,14959822
150,8894.06915315226,15046566
151,8877.82332682139,15078019
152,8909.63365863441,15092457
