period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2791532.79210357,778379.34080364,1398729.03802275,183428.35521048,340810.03788507,24930.02819715,27703.36634244,29569.10344038,8738.87786772
50,2503213.11946285,691341.53138216,1290615.3940251,181979.91405954,249955.87356286,17575.40764824,23213.52424176,39615.8737689,9671.67403128
51,2971326.50544691,916753.19561038,1603412.66652752,349240.92182664,0,6803.32830442667,28975.90456299,57517.87526928,9909.91143363
52,2822215.53590317,869935.58078269,1521869.8204764,327708.8664259,0,8958.1777923,30893.89548438,55241.2835166,9034.918593
53,2812267.49275142,597253.20588624,1333597.95070944,283687.67035282,526988.07544809,4141.1759235,21100.93459752,39505.65804276,7010.65504892
54,2803108.47428064,1151366.09281979,1284827.33342034,283860.38581354,0,2652.80345194,36542.72400384,38964.26636205,6759.80144926667
55,2449423.57345596,881153.50901389,1221727.930332,264473.68113435,0,2518.35218856,36038.34032064,39005.8337487,5049.74441592
56,3901249.54543481,2090912.29252632,1321391.36918148,340289.08448634,0,8536.51312485333,83435.08392288,45132.8125023,12471.0519150133
57,4235514.21903588,1776230.53375241,1262854.71427545,318061.74605408,749715.107193027,7663.89359232,54447.83993454,59401.9003653,8152.71323076
58,3870874.50936145,2143726.58670631,1237425.3741591,347922.16130308,0,10533.50801734,71554.83364224,48707.5873305,11932.22177108
59,3496545.58619653,1847800.48733339,1185808.13168776,332758.73047326,0,6375.82525848667,55075.80679077,59926.29309072,8800.31156214
60,3915226.09015047,2202725.53465422,1204632.004602,353460.2588842,0,7915.83381056,85478.36780343,49784.45030208,11775.1152639
61,4224687.36412398,1867779.09566506,1154947.56645868,328913.61177416,743493.79162738,7798.64978559333,60235.46299785,53150.59486608,9057.01216826
62,3598547.93758351,1868446.25264015,1293736.15590037,322293.37242511,0,6875.10929457333,56547.51693372,42520.29953304,8167.89760404333
63,3272678.52731353,1713740.12099491,1123919.3570319,307398.64022882,0,10644.699364,53730.33379815,55294.52197815,7950.8539176
64,3029822.81917123,1568082.16076708,1062450.7172154,282506.7448671,0,6008.37919755333,60868.69277136,43625.06020836,6281.06414437667
65,3531143.00939164,1499527.81719608,1018941.86453892,278228.59040655,627602.50584906,5567.46260997,62508.55882278,31828.584564,7183.44803004667
66,3300559.58984022,1565393.60522327,1347111.33065,282741.3513876,0,4264.02888986667,68478.14295117,23463.1611864,9672.78115191667
67,3188282.19337463,1604992.25754932,1197056.35218,289082.07207226,0,5049.46616588,52971.94343631,31780.69869528,7349.40327558
68,3307779.7784284,1588694.16530345,1319951.46888,284793.16181876,0,6818.54139744,56267.6984385,42921.8466534,8332.89593684667
69,3766259.8150937,1566174.8858629,1183244.30606398,284659.9654104,626834.3310985,6321.25338872,65833.51598844,23567.3338974,9624.22338336667
70,2975648.42241829,1798154.66617722,774177.4374183,309471.59201224,0,8673.09128177333,44939.29467039,33533.23035978,6699.11049858333
71,3136547.55258617,1728512.23601138,988136.3472177,305376.29546112,0,7244.54309984,64154.46750306,35350.50822435,7773.15506872
72,3069616.38683991,1620847.19275391,1044188.3442977,296649.357156,0,7046.31914545,47767.77086121,45806.17878315,7311.22384248667
73,3347096.00614178,1444125.02378622,931577.07385836,275669.03303341,591252.481425333,6146.97168456,51216.80170218,37312.88688495,6045.48283528
74,2797590.02873215,1465309.25206331,948740.48758503,276119.4189426,0,6151.21058427667,54031.24824921,35775.23133366,7687.99887577333
75,2914862.13436618,1587623.31503708,943049.99224052,286211.69742588,0,3886.97282592,47890.86921777,35408.37462384,6860.22885797333
76,3132887.6401027,1678637.80650898,1018984.11854655,296427.43909013,0,7708.31738222667,69270.92141475,49509.59056071,9619.18527423333
77,3785037.3972997,1699418.60041648,998081.80780148,296861.8927277,672812.992925973,8688.56807533333,64836.61521777,34648.86489108,9854.69018976
78,3157744.58210942,1793812.59141362,946439.92049904,300592.68724728,0,7977.73112816,56627.44913574,42053.83752708,7424.87893341334
79,3142571.48735382,1725070.67072598,993677.08780564,303425.80515024,0,8586.46512426667,67168.62381006,37111.46903961,7702.8885222
80,3174953.36800716,1756108.67509058,1004615.1393224,302403.13084312,0,7424.56136898333,58898.39120322,32122.25915235,9087.60237745667
81,3890860.08883558,1800107.08969752,978920.65492928,304693.44014402,693539.48986399,7215.49390883333,58785.7550955,33502.03367076,9567.20726402667
82,3326655.17841503,1882353.23562618,1016063.96323054,307896.24526037,0,7697.76277644,54619.89585432,45320.26575195,8259.45506022
83,3348080.13456725,1956346.03425971,936593.68261365,314831.14551646,0,11423.06486472,83091.69106125,33650.58132726,9287.31668747
84,3397459.69086967,2070901.56168192,888991.3362821,319341.80313429,0,8737.35349284,71319.07560693,27393.52400226,10775.0366693333
85,4227951.53489743,2076052.1570024,958579.16787608,323765.5770627,741980.48663796,9541.4707883,67215.42747318,36627.66619752,10330.8014325867
86,3528229.87308543,2090748.2479685,968701.4082014,323054.12551026,0,10106.5491593733,76658.168079,47379.4001214,11665.815958
87,3521167.84482023,2054165.52131379,996292.23206128,326663.68748946,0,7909.06236922667,91473.56885778,28018.85120496,14239.25377175
88,3565000.96918949,2080769.57976253,1012929.38619415,332864.72918458,0,11001.49139598,78210.10256514,35728.08063642,13355.06688025
89,4421602.97785106,2169654.61005801,979624.87797923,337547.94522333,782252.41870252,8741.24411658667,86754.65275653,39380.00644701,13226.11985639
