Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
123,159962,649051,772822,842364,174408,674857,1079382,1041890,1048092,1114294,1115875,994321,1040050,958626,778548,657826,586205,515045,403687,230331,101630,59955
124,166213,650173,771589,839537,176342,662602,1069746,1042754,1060705,1092758,1122111,1011574,1023198,972903,777199,668790,592526,511074,407801,236038,101469,57381
125,165640,653916,768839,833826,176194,663430,1039637,1068226,1053259,1088705,1147460,984547,1025096,970662,795094,674850,590233,506698,409457,241369,104173,58331
126,171029,653998,767852,828371,178027,657237,1037822,1072658,1055857,1086743,1129193,999590,1005816,993112,824298,658865,585517,513752,411012,242767,108222,60120
127,167589,662355,757970,828741,175133,659073,1037382,1063586,1060239,1088791,1123620,1003860,1008900,986162,844083,651943,585302,523413,412795,241470,117757,59492
128,163503,664399,751349,823311,188453,651764,1037871,1045316,1081878,1077493,1131668,991139,1021910,985782,849548,657288,586137,525639,423955,234292,119612,61508
129,170893,664190,747644,820441,188179,667223,1002669,1042036,1093948,1087018,1116500,1002615,1001198,1007570,855251,667189,588185,516424,428295,238180,120129,61647
130,172134,662054,753386,820284,183759,680528,979040,1036533,1102997,1069988,1130388,1010791,991117,1019635,859177,680127,585658,517842,428982,240487,122677,61884
131,173544,664353,746009,817628,188077,690293,959026,1043124,1096044,1071745,1123373,1037375,969617,1033238,865214,676663,583558,528070,428266,248069,119970,63981
132,178555,664512,746171,813327,177717,692129,953736,1049602,1105451,1056162,1127941,1037212,976677,1019664,879423,686445,579921,529759,427550,250161,120888,65538
133,168163,664088,755348,807390,176095,697160,958266,1038101,1100780,1043051,1126741,1045400,980716,1026593,882667,686610,585795,538100,419012,263531,121821,62991
134,160365,668585,755417,806900,176709,695115,935757,1055893,1092657,1048546,1132573,1034323,989165,1026629,893589,691263,579821,539179,410071,280237,123799,60863
135,153611,672793,762070,805568,160603,699392,928750,1054631,1093819,1045651,1131941,1051085,983885,1035647,889153,690865,584584,539436,419719,269318,131755,63414
136,148564,673415,768532,800565,159800,694536,921746,1066616,1084956,1035040,1146208,1052381,984410,1036365,885666,705765,587755,538439,419849,278800,128912,63270
137,143784,662746,786406,796716,148868,699860,910022,1064977,1080540,1037104,1144861,1068537,961906,1052434,883028,716063,591917,539193,414708,286990,131333,60997
138,147780,658565,789378,795453,147618,709593,897067,1062074,1076731,1028981,1135755,1087405,967449,1048762,876265,732419,585794,544623,414688,288396,133100,58833
139,152670,652770,790245,791376,158303,697765,900857,1059604,1056363,1047151,1116728,1097739,969160,1048499,891462,725493,596640,542897,426074,284791,134515,58625
140,149693,656247,797522,778758,158549,702312,886244,1059862,1046611,1057466,1108762,1107549,967460,1045637,899286,736100,601793,529660,427009,285101,146378,57866
141,155387,646713,805009,769224,168706,689336,861249,1088476,1022152,1057925,1115256,1105057,980525,1031420,928521,729570,604391,534950,423376,289502,149938,61229
142,140303,649541,799171,779917,162547,686113,853419,1084091,1034823,1045422,1108920,1115333,976901,1033296,929579,735506,616922,522887,441624,285388,152569,63617
143,132365,645478,809013,772822,159748,680356,848809,1077563,1040052,1047570,1110857,1108102,984124,1025877,942317,746688,606996,532933,434809,296334,149388,66853
144,130009,639413,816386,771589,154518,682759,838488,1067927,1040916,1059455,1087814,1114576,1001432,1009852,956554,744421,621703,536330,434871,293962,154497,66235
145,126284,638099,817789,768839,151478,680088,839052,1037818,1066388,1051927,1083383,1139951,973488,1013801,956347,758824,630347,531266,431276,296303,158157,68880
146,134030,620454,823260,767852,157238,668873,834692,1036003,1070697,1054149,1081310,1121897,989199,992700,976315,787094,615814,526077,434982,297985,157964,72647
147,142866,610842,829356,757970,161510,664971,833634,1035563,1061522,1058616,1083079,1116324,993954,992880,969445,808803,607436,530241,441854,296756,150736,74736
148,141225,606403,827314,751349,172227,648824,839645,1036052,1043252,1080374,1071955,1125288,981350,1005033,968600,815894,614985,529338,441141,304010,146648,76967
149,145234,593386,835083,747644,174794,643387,855286,1002669,1039972,1092444,1081480,1109194,992554,983677,989021,821499,622576,531505,436346,309127,146021,78699
150,154650,582150,834188,753386,175672,642352,864171,979040,1034380,1101695,1065209,1124195,1000306,974687,1000227,831509,627199,529794,439870,307539,147434,79732
151,154008,580068,837897,746009,176964,638404,878254,959026,1041246,1095687,1065827,1115387,1026431,953899,1009256,836391,626934,527801,446611,308691,152781,79603
152,161467,569073,843067,746171,167980,643334,869730,953736,1047815,1104941,1051602,1118662,1029176,963761,993151,850472,635758,525220,443877,306505,150896,78766
