period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
49,17739527.1325482,17045993.4717029,17790674.2915569,17094071.7983559,14771650.2899589,2274343.18174397,14819728.7184512,2274343.07990471,0,0,0,0,0,0,0,0
50,20424408.6621829,19624343.2117507,20486058.5798517,19682294.1310379,16954102.9404296,2670240.27132103,17012054.0462488,2670240.08478907,0,0,3407289.36589016,3216782.22566383,3417564.35157939,3226440.71170073,0,0
51,19770941.770793,18995634.1020722,19832742.4066831,19053726.6967274,16349963.2752984,2645670.82677379,16408056.0828164,2645670.61391096,0,0,0,0,0,0,0,0
52,21368021.0986505,20527716.6593266,21437450.3199024,20592980.1239211,17570119.1502091,2957597.50911745,17635383.0326774,2957597.09124373,0,0,3564125.33367497,3365584.77883889,3575696.8699506,3376462.02241892,0,0
53,18728923.9217565,17994767.904393,18790330.4075557,18052489.9975857,15350018.0966555,2644749.80773753,15407740.5559145,2644749.44167119,0,0,0,0,0,0,0,0
54,19344940.741787,18584918.0994131,19409611.8989285,18645708.9821507,15749221.949534,2835696.14987916,15810013.5797516,2835695.40239915,0,0,3226716.38464039,3047918.43791891,3237494.91412406,3058050.25483694,0,0
55,18427067.2037044,17701619.5569285,18490511.164476,17761256.8746654,14950735.7614393,2750883.79548914,15010373.8419237,2750883.03274166,0,0,0,0,0,0,0,0
56,20136624.1222121,19341868.7253426,20206406.9527406,19407464.5822354,16247089.3555928,3094779.3697498,16312685.9162159,3094778.66601952,18733.83204,18171.8170788,3358284.36918539,3172742.78807602,3369914.84456936,3183675.43433942,3122.30534,3028.6361798
57,19378040.0382858,18611082.4813092,19444567.5996285,18673618.3855987,15504653.7849572,3106428.69635204,15567190.1166722,3106428.26892647,52369.773696,50798.68048512,0,0,0,0,0,0
58,20699326.0414589,19878650.1642826,20771571.8203388,19946561.1930615,16488870.9398463,3389779.22443629,16556782.3831304,3389778.80993116,99239.45136,96262.2678192,3451641.99350878,3261708.7913574,3463682.96041004,3273027.29972265,16539.90856,16043.7113032
59,19874593.2327284,19086088.6499709,19946737.2104057,19153903.9856678,15808755.6806173,3277332.96935361,15876571.4672904,3277332.51837741,117230.139,113713.23483,0,0,0,0,0,0
60,21631604.3478283,20772731.1912899,21711070.8120361,20847429.6645037,17122799.5142932,3649931.67699675,17197498.4475317,3649931.21697194,163867.5764,158951.549108,3606658.74640048,3408933.47112592,3619903.16105738,3421383.22053669,27311.2627333333,26491.9248513333
61,20094589.8968563,19297173.3149816,20166419.695026,19364693.3229464,15868651.6098671,3428521.7051145,15936171.9237085,3428521.39923793,175873908,170597.69076,0,0,0,0,0,0
62,19886671.6764637,19097389.514413,19956631.0324437,19163151.3071623,15658660.5964699,3438728.91794306,15724422.611438,3438728.6957243,202155.386752,196090.72514944,3316779.55123436,3135462.88577258,3328439.4476728,3146423.18823754,33692.5644586667,32681.7875249067
63,18930251.6947466,18179735.5893931,18996168.4098616,18241697.3009427,14845625.0410825,3334110.54831067,14907586.8162703,3334110.48467233,228267.38432,221419.3627904,0,0,0,0,0,0
64,17354290.4299912,16668519.6072316,17415332.202073,16725898.8727254,13573868.7224876,3094650.88474397,13631248.0273264,3094650.84539892,234914.23824,227866.8110928,2895789.4033635,2738878.3990437,2905963.03552641,2748441.61206846,39152.37304,37977.8018488
65,17214229.775129,16533151.4954078,17276522.7820139,16591706.92167,13428296.5697046,3104854.9257032,13486851.9824506,3104854.93921941,197741.460384,191809.21657248,0,0,0,0,0,0
66,17408099.7949293,16717697.9316912,17473865.5137827,16779517.7072589,13579938.6099099,3137759.32178131,13641758.3543286,3137759.35293026,203289.65108,197190.9615476,2904604.42674893,2748024.24377601,2915565.38333946,2758327.54177792,33881.6085133333,32865.1602579333
67,17895940.408801,17183974.4467181,17966002.1152124,17249832.4505433,13920333.174615,3263641.27210316,13986191.1462,3263641.30434323,212746.3744,206363.983168,0,0,0,0,0,0
68,17626425.1283389,16924546.6315705,17696511.7811464,16990428.0850587,13674857.2734524,3249689.35811809,13740738.6975575,3249689.38750121,221207.67076,214571.4406372,2941030.79440858,2781869.30831784,2952711.90665092,2792849.55263575,36867.9451266667,35761.9067728667
69,17986641.313635,17270491.7301146,18057842.4246529,17337420.7745014,13934553.2625082,3335938.46760636,14001482.3507329,3335938.42376842,236799.4176,229695.435072,0,0,0,0,0,0
70,18651903.0112911,17917991.616199,18644531.2653122,17910083.517123,14395511.4637112,3522480.15248777,14461204.9763425,3448878.54078057,286512.74032,277917.3581104,3112176.57661716,2938383.5530678,3110843.87683815,2937071.8345886,47752.1233866667,46319.5596850667
71,18511134.5122628,17781548.6623658,18506476.0078131,17776234.3349153,14244744.9993395,3536803.66302622,14311247.437333,3464986.89758228,274229.216624,266002.34012528,0,0,0,0,0,0
72,18099082.0973348,17384186.1078096,18096607.2381841,17380950.1614747,13868913.4637168,3515272.64409272,13935594.6464176,3445355.51505706,294422.895096,285590.20824312,3019625.53896675,2850338.64505879,3019116.14245781,2849806.34327993,49070.482516,47598.36804052
73,17374038.7277688,16686083.3752946,17375119.1740405,16686230.0364596,13302507.3174475,3383576.05784715,13369448.7085513,3316781.32790827,285351.039872,276790.50867584,0,0,0,0,0,0
74,17529854.8049411,16834649.724857,17534172.7029307,16837867.1273024,13369900.3824754,3464749.3423816,13438887.4363865,3398979.69091585,307281.83808,298063.3829376,2924073.91920223,2759398.65530196,2924704.45009356,2759943.86033637,51213.63968,49677.2304896
75,18024669.5236656,17308707.7265752,18029335.1555456,17312233.6961149,13678974.9249587,3629732.80161641,13749917.1907548,3562316.50536009,339709.773312,329518.48011264,0,0,0,0,0,0
76,18680929.7106282,17937559.0233079,18686143.7343877,17941576.1386161,14132700.5511343,3804858.47217355,14206265.0419889,3735311.09662725,373677.773864,362467.44064808,3115543.87670219,2939767.30257081,3116319.93693064,2940448.01803423,62279.6289773333,60411.2401080133
77,19036650.4587222,18277759.6448277,19050667.1798486,18290182.5861375,14373837.6899143,3903921.95491334,14449944.3158182,3840238.27031924,405753.28116,393580.6827252,0,0,0,0,0,0
78,19521603.8655584,18741835.3783561,19536784.4548192,18755346.8679727,14678337.2467373,4063498.13161876,14756617.2985952,3998729.5693775,418095.988912,405553.10924464,3255648.80919167,3071397.48538153,3258109.18131515,3073664.22203563,69682.6648186667,67592.1848741067
79,20033872.6547597,19232084.6728663,20053855.1754019,19250158.1891214,14998039.39733,4234045.27553637,15080042.6065005,4170115.58262093,450481.194576,436966.75873872,0,0,0,0,0,0
80,20555207.0722272,19731018.354106,20577426.1720294,19751177.5829058,15343730.2958527,4387288.05825334,15429227.365261,4321950.21764481,467262.94868,453245.0602196,3428915.5204974,3234621.52478894,3432556.25866361,3238005.79095564,77877.1581133333,75540.8433699333
81,21036700.0763331,20192228.6362233,21060804.8471673,20214162.7738439,15620474.9050747,4571753.73114863,15708584.9557025,4505577.81814137,492629.84,477850.9448,0,0,0,0,0,0
82,21617169.5867043,20746543.9046003,21643077.7136371,20770184.6045931,15994845.6809537,4751698.22364658,16085234.9127156,4684949.69187751,503411.624544,488309.27580768,3603921.2128824,3398641.65744558,3608180.03130822,3402611.48756735,83901.937424,81384.87930128
83,22220894.729097,21321955.8473541,22248806.3926948,21347506.3115825,16412696.9162261,4909258.931128,16504934.0998529,4842572.21172958,524499.103592,508764.13048424,0,0,0,0,0,0
84,22871134.2675781,21940838.3958084,22901076.83355,21968307.7249307,16861303.4914333,5079534.90437512,16955872.7611023,5012434.96382845,552998.4922,536408.537434,3814847.28374845,3597316.50480772,3819787.2811331,3601935.98792093,92166.4153666667,89401.4229056667
85,23388693.8933218,22433380.6619068,23418518.9465658,22460729.020415,17176990.8876527,5256389.77425407,17272481.2691174,5188247.75129758,565614.03976,548645.6185672,0,0,0,0,0,0
86,24004801.5651655,23018678.8031369,24034383.8057313,23045792.1740294,17590197.9952076,5428480.80792931,17686224.5564427,5359567.61758672,608157.3414,589912.621158,4002547.15724082,3773386.2444046,4007425.97222282,3777947.81029447,101359.5569,98318.770193
87,24511927.4865492,23499560.7520099,24541843.05504,23526978.1688438,17935285.1535046,5564275.59850529,18032432.1652214,5494546.00362238,614281.359072,595852.91829984,0,0,0,0,0,0
88,25402665.1083936,24343860.8878001,25459731.9654614,24396917.6802418,18602198.156958,5741662.73084209,18700723.6340392,5696194.04620262,705809.44848,684635.1650256,4234140.56941384,3991294.12056214,4243594.82533836,4000152.02723029,117634.90808,114105.8608376
89,26266270.9410689,25162138.7158437,26322067.8193718,25213993.8617043,19212518.2691007,5949620.44674297,19310452.4112677,5903541.45043658,769930.585424,746832.66786128,0,0,0,0,0,0
90,26945359.6456679,25808022.6750803,27008405.6872892,25866829.575958,19683381.6995782,6124640.97550205,19780714.8038464,6086114.7721116,840133.725312,814929.71355264,4492222.21382616,4235061.00260658,4502668.0125958,4244846.85546977,140022.287552,135821.61892544
91,27945007.1674098,26755630.7606791,28007372.9081235,26813799.1912519,20362664.7178406,6392966.04283848,20459596.9393341,6354202.25191781,938062.590848,909920.71312256,0,0,0,0,0,0
92,28603989.170782,27379880.6785768,28663771.0865994,27435619.81481,20820878.1715215,6559002.5070554,20915618.693367,6520001.12144309,964039.256064,935118.07838208,4767207.16045597,4494014.45194494,4777109.42328883,4503290.40632993,160673.209344,155853.01306368
93,29418835.9486856,28153249.4349321,29478321.6726325,28208707.3058167,21443714.7884818,6709534.6464503,21538482.2748818,6670225.03093489,1077742.281312,1045410.01287264,0,0,0,0,0,0
94,30128436.97281,28826112.6078082,30187880.4558034,28881578.6720551,21920695.3263186,6905417.28148959,22014121.6864222,6867456.98563293,1156201.121152,1121515.08751744,5019670.07119154,4732234.51926356,5029524.25024151,4741473.9432089,192700.186858667,186919.181252907
95,30713883.947131,29380110.5470364,30773301.8487507,29435568.4381122,22271255.3133479,7108855.2336885,22364302.0328516,7071266.4052606,1186535.363536,1150939.30262992,0,0,0,0,0,0
96,31110024.140437,29754727.586941,31167593.765609,29808445.9904652,22525218.689195,7229508.89774594,22616726.6207135,7191719.36975172,1221972.4372,1185313.264084,5185207.37308587,4888664.51682811,5194751.90288699,4897615.76211919,203662.072866667,197552.210680667
97,32005749.0898578,30603456.5159519,32063303.8860684,30657157.4412626,23057033.9999312,7546422.51602067,23148876.7769055,7508280.6643571,1305601.096992,1266433.06408224,0,0,0,0,0,0
98,32817784.2030703,31374689.8720983,32875524.7753496,31428572.0074508,23615100.7019838,7759589.1701146,23706706.8651709,7721865.14227989,1405206.775056,1363050.57180432,5467603.07806479,5154933.33498609,5477174.52860487,5163908.94291485,234201.129176,227175.09530072
99,33666687.9821994,32178698.0876368,33726757.6335113,32234792.1495702,24248279.3476195,7930418.74001727,24340542.1081763,7894250.0413939,1508835.39832,1463570.3363704,0,0,0,0,0,0
100,34476370.235104,32943714.1139061,34535667.709878,32999079.0225916,24828575.6671297,8115138.4467764,24920801.6828824,8078277.33970912,1555127.252464,1508473.43489008,5742306.96927529,5413627.61765072,5752139.40401564,5422850.47447571,259187.875410667,251412.239148347
101,35059168.5497605,33495553.4910222,35121211.172231,33553619.298726,25168582.6314585,8326970.85956371,25259752.9274093,8293866.37131669,1617968.409216,1569429.35693952,0,0,0,0,0,0
102,35698316.433175,34099200.9626553,35760250.2181434,34157163.8632675,25592949.9699111,8506250.99274424,25684146.9046303,8473016.95863722,1677427.611984,1627104.78362448,5943265.35514281,5603128.12281114,5953558.58682284,5612805.19295767,279571.268664,271184.13060408
