period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
131,"0,4474391481","0,1586359286","0,3939249233","0,8275766832","0,9659071519","0,8532465324","0,971504944","0,3702902061","0,4189556431","0,2156535517","0,2298997387","0,1312833956","0,1570255298","0,3260030815","0,3899259791","6729,7864686953","4292,0465984754","3294,7055788334","2620,4650002727","4566,0950775633","5409,9993037437","3408,379121866","0,4950670282","0,7165624381","454,5144210556","446,6995716868","381,002053921","711,2031528181","0,739430128","0,5568354874","0,1825946406","0,4180116294","0,4232327403","0,3580688903","0,3458780457","0,3782154318","0,3609107131","0,3491034712","0,3358714479"
132,"0,4436522063","0,1561720452","0,4001757485","0,8272242319","0,9643532888","0,8517960693","0,970043945","0,3669998555","0,4147482266","0,2130384448","0,2278966385","0,1291893002","0,1542792972","0,3310350762","0,395325765","6759,0217034878","4301,1983158913","3295,1739899514","2622,200537333","4562,6100151274","5404,6332214331","3414,6186527081","0,489470309","0,7137250717","460,7748422928","442,7834716073","367,0124178791","706,9947000005","0,732575262","0,533524552","0,1990507101","0,4188360818","0,4248604095","0,3584770735","0,3468078803","0,3774390529","0,3608619448","0,3492263164","0,3367168474"
133,"0,4408022056","0,1529924504","0,406205344","0,8279299671","0,9629330377","0,8535114701","0,9696482741","0,3649533556","0,4114849001","0,2131909376","0,2273654673","0,1266670344","0,1508722007","0,3363095771","0,400575937","6782,9097378964","4325,9341623263","3297,8392344248","2623,7717996314","4560,2562049327","5406,1193394865","3420,8697751474","0,4860088826","0,7118951006","571,8508789199","566,4926318282","499,4022714944","797,3731261794","0,7370405624","0,5498954986","0,1871450638","0,4173352559","0,423330121","0,358360172","0,3481203481","0,3782042429","0,3612372639","0,3489465425","0,3374285765"
134,"0,4384899922","0,1514017232","0,4101082847","0,8276269422","0,9621473865","0,8544872089","0,9689587167","0,3629061314","0,4083388626","0,2128246893","0,2253218668","0,1253041452","0,1493251476","0,3394166656","0,4044833762","6814,9932505212","4345,8809564012","3300,2121988809","2625,0809719488","4564,5316052608","5409,0056061846","3427,1325108154","0,4758814222","0,7090265672","467,0133243374","446,9997220334","386,1881810296","684,9380417949","0,7324167287","0,5562296115","0,1761871172","0,4181332392","0,4235484089","0,3596954037","0,3492231156","0,379960356","0,3624753662","0,3501784362","0,3380659968"
135,"0,4341323145","0,1492928348","0,4165748507","0,8254324151","0,9606739458","0,8512218225","0,9673362323","0,3583468848","0,4037141491","0,212110361","0,226009577","0,1232311452","0,1469426671","0,3438543851","0,4100171296","6843,5821149596","4349,4408286165","3303,3748302777","2626,8091578574","4558,4529684459","5410,7868730263","3433,406881384","0,4927098088","0,7101108634","454,5127990864","433,8418438704","375,3140359202","660,290591996","0,7323875663","0,5647394842","0,1676480821","0,4189509674","0,4258710018","0,3601075376","0,3502681066","0,3796064166","0,3632141087","0,3500775901","0,3385789399"
136,"0,432176101","0,1475533431","0,420270556","0,8255506618","0,9599653189","0,8504287188","0,9667284777","0,3567832661","0,4016196623","0,2107426421","0,2254993411","0,12181276","0,14509035","0,3469546356","0,4132553066","6865,3377684325","4366,0153609486","3306,2836651657","2627,4309645077","4559,119988679","5416,6111759113","3439,6929085655","0,4845355523","0,7109629868","467,6863432898","446,9557956406","383,9317910592","701,8445259099","0,7334973691","0,5564796562","0,1770177129","0,4213188453","0,4268766425","0,3602543342","0,3508677498","0,3815891085","0,364422124","0,3500061604","0,3391007287"
137,"0,4275649704","0,1451486029","0,4272864267","0,8253589433","0,9593222709","0,8499714478","0,9660814914","0,3528945721","0,3965253046","0,2103228223","0,2253840784","0,1197996975","0,1427047423","0,3526646736","0,420092224","6910,1389991428","4367,084038409","3309,0226640954","2628,7998817271","4558,0839011377","5417,3631140129","3445,9906141129","0,4819154242","0,7076865792","579,5213165844","568,318176373","503,6536504863","826,1154739949","0,7384237613","0,5588428937","0,1795808675","0,42079676","0,4272552805","0,3612466565","0,3513880302","0,3805371199","0,3637134522","0,3507582897","0,3394743223"
138,"0,4236255195","0,1427152611","0,4336592194","0,8233398146","0,9582114333","0,847940975","0,9649588261","0,3487877567","0,3928455706","0,2094006759","0,2245989053","0,1175031566","0,139989433","0,3570489013","0,4253764297","6937,9929309353","4371,558783634","3312,260009091","2630,5418653886","4552,5796436995","5412,0972582437","3452,3000198198","0,4776532441","0,7039533758","462,3583069406","442,3270841731","375,38326198","697,4944621972","0,729904567","0,5480621848","0,1818423822","0,420173192","0,4298648397","0,3621326585","0,3530003824","0,3804650411","0,3659538825","0,3511276001","0,3407929168"
139,"0,4199973259","0,1405144988","0,4394881753","0,8222297216","0,9569030015","0,847600276","0,9640182824","0,3453342843","0,3883399037","0,2086109288","0,2229932656","0,1155351972","0,1377430868","0,36136024","0,4308200109","6971,3519638689","4377,6797812145","3316,5036537101","2632,2780995178","4550,8211302089","5406,696033316","3458,6211475204","0,4883926504","0,7071142408","462,2954222181","444,0158803985","379,6546161761","686,1559428885","0,7397682747","0,557267278","0,1825009967","0,4215089596","0,4299750361","0,3642845335","0,353745214","0,3813987053","0,3659282076","0,3528316177","0,3408783033"
140,"0,416623798","0,1372858583","0,4460903437","0,8235858535","0,954991764","0,848477809","0,9628553478","0,3431254662","0,3848702705","0,2084867396","0,2232356611","0,1130666908","0,1341666292","0,3673936965","0,4359548643","6989,2612903072","4387,1794598829","3319,4268381417","2633,5000775625","4542,3819011664","5403,8286306512","3464,9540190899","0,4756180766","0,7040724898","460,9245933394","441,4702788294","380,6903756829","670,8933047332","0,7183404403","0,5471196401","0,1712208002","0,4215397861","0,4295396843","0,3651690694","0,3552041786","0,3811951169","0,3665134085","0,3535635968","0,3418717502"
141,"0,4137204003","0,1341489325","0,4521306672","0,8214927861","0,9539024316","0,8473139912","0,9624869336","0,3398683243","0,3810618197","0,2081419096","0,2231721494","0,1102023803","0,1310739051","0,3714220815","0,4417667069","7013,9398268868","4404,8571994483","3320,7307758629","2634,9098463696","4538,6060282562","5401,7818583795","3471,2986564443","0,4817180173","0,7035666191","572,1850945977","565,69442368","498,3174653338","798,512984368","0,7296103213","0,5438699141","0,1857404073","0,4203195931","0,4294814621","0,3641691789","0,3558130944","0,3793014456","0,3652785788","0,3522009139","0,3420432859"
142,"0,4106946057","0,1316401029","0,4576652914","0,8209273547","0,9534954102","0,8473614449","0,9630164288","0,3371504362","0,3780736445","0,2076083063","0,2230083918","0,1080669615","0,1285387529","0,375709957","0,4468830128","7035,8377013186","4425,6008742931","3323,6194882556","2634,7947844748","4532,9563247671","5398,3858300776","3422,7681314771","0,463405733","0,6977897549","465,3289033532","442,6283221683","381,627306193","677,7047100586","0,7251120345","0,5528615787","0,1722504558","0,4239395711","0,4311340063","0,3670467499","0,356583136","0,3824971781","0,366433232","0,3549507128","0,3428723346"
143,"0,4087486593","0,1296793064","0,4615720343","0,8211269407","0,952958608","0,8476066562","0,9626427835","0,3356345361","0,3753353363","0,2072221936","0,2230654139","0,1064831721","0,1266902585","0,3790092325","0,4509330132","7074,326422849","4425,7344777706","3322,5258492374","2636,7043194643","4539,5132650192","5403,6869401193","3426,853634227","0,4755472262","0,7010112637","467,2156724763","445,0221571046","385,709721431","702,7510728872","0,7136455207","0,5516490324","0,1619964882","0,421916147","0,431243627","0,3652319345","0,3572694284","0,3796520931","0,3669790812","0,3530993167","0,3429850317"
144,"0,4071549783","0,1276638376","0,4651811842","0,8162015538","0,9523060225","0,8433060234","0,9621020152","0,3323205259","0,3745311209","0,2061248689","0,2219006913","0,1041994226","0,1244186229","0,3796816053","0,4533562788","7109,4869878865","4429,8150793016","3322,6417211594","2637,5935212026","4545,8030906428","5408,41643172","3458,5099372441","0,4748584755","0,7012113702","478,6579926679","457,7503167052","385,4136757462","720,9373303128","0,7287641689","0,5322227076","0,1968198646","0,4241935906","0,4342041883","0,365126253","0,3575291808","0,3810700395","0,3674444602","0,3521103707","0,3430906958"
145,"0,4048188143","0,1241932389","0,4709879468","0,816460375","0,9515986475","0,8434779368","0,9614262886","0,3305185209","0,3723451846","0,2043955731","0,2196849692","0,1013988584","0,1208696872","0,3845429956","0,4583837757","7156,8891908391","4440,1487213787","3321,1773195182","2639,3739558897","4552,8244849304","5411,1493179074","3454,1593308481","0,4862183724","0,7025797401","573,3873298152","571,0761884201","502,2451019285","824,9801645846","0,7337473124","0,5458382278","0,1879090847","0,4240280813","0,4336132815","0,3659314453","0,3582418961","0,3814306368","0,3672888578","0,353263755","0,3438619737"
146,"0,4017125556","0,1216119612","0,4766754832","0,8179492859","0,9509558938","0,8445078338","0,9608714027","0,328580498","0,369542641","0,2050516269","0,2204765328","0,0994724169","0,1181819987","0,3898963711","0,4632312541","7164,2561150582","4458,738886812","3324,427022724","2640,8454461119","4541,0880021343","5412,617515533","3472,8562054376","0,4902000118","0,7022259762","452,445063909","443,1631083609","380,8390623843","702,997852268","0,7122827525","0,545980567","0,1663021856","0,4231424655","0,4339977147","0,3676742569","0,3589365147","0,3812870799","0,3681211231","0,3547963373","0,3441878958"
147,"0,3988144614","0,118602181","0,4825833577","0,8154760294","0,9503631988","0,841033219","0,9602577175","0,3252236334","0,366986449","0,2037234021","0,2200771253","0,0967172356","0,1150888543","0,3935351604","0,4682878955","7195,8057230379","4474,355620921","3317,5884853455","2641,0150719224","4537,7745345582","5418,7387909569","3485,6361682146","0,4851995877","0,7038673718","456,9610900662","438,4153828667","375,0846170446","705,1907752694","0,7152428714","0,5497174701","0,1655254013","0,4215175925","0,436747721","0,36660533","0,3601825628","0,3774387798","0,368055343","0,3533135105","0,3451625866"
148,"0,3949816449","0,1158510032","0,4891673519","0,8150552109","0,9495373823","0,8409200108","0,9602636759","0,3219318479","0,3622304766","0,2035231452","0,2205139013","0,0944249638","0,1124595537","0,3986983992","0,474847352","7246,3256534744","4483,400685038","3322,0956121958","2639,5467593747","4538,2138339508","5421,5433833703","3412,9887704432","0,4764600095","0,7029685735","456,5349194017","444,4734884299","376,8446537445","718,6856021511","0,7275882262","0,5497089056","0,1778793205","0,4267439694","0,4371607587","0,3701076946","0,360845747","0,382366787","0,3684142684","0,35629508","0,345336294"
149,"0,3911078986","0,1125666074","0,496325494","0,8145051555","0,9487177345","0,8413995746","0,9595525566","0,3185593998","0,3587574633","0,2043285959","0,2201133904","0,0916860821","0,1090666574","0,4042596736","0,4808936138","7275,2493247929","4500,154335277","3310,5869899106","2639,2751204598","4528,0085492466","5420,2141329489","3414,9032008233","0,4741708525","0,7021859432","569,9460325767","567,1354684689","495,8702722321","828,8563433677","0,7261108854","0,5420554671","0,1840554183","0,4255798631","0,4367190866","0,3690819647","0,3617017963","0,3806384365","0,3684614757","0,3545490063","0,3457592866"
150,"0,3869215089","0,1096176161","0,5034608749","0,8126239375","0,9476843855","0,8377033961","0,958601171","0,3144216801","0,3552974485","0,204116","0,2218248899","0,0890778989","0,1059179939","0,4091243586","0,4864689431","7297,5534139539","4510,2359133497","3312,6789661932","2641,0416117698","4516,3694702858","5425,8013752336","3416,818705055","0,4671690103","0,700627446","456,4730547671","441,8147155466","374,1647784321","685,1807407548","0,7240836127","0,5417160082","0,1823676045","0,4291419404","0,4399843282","0,3734072295","0,3632306018","0,3853063799","0,3709029367","0,3585530959","0,3467256622"
151,"0,387038322","0,1076466411","0,505315037","0,8095899213","0,9456373761","0,8344694715","0,957025473","0,3133423246","0,3533685908","0,201889758","0,2205325698","0,0871496357","0,1040126123","0,409097961","0,488256173","7326,1917738418","4537,597636509","3315,2222516725","2642,7158234003","4527,7935543874","5437,9098462398","3418,7352837408","0,4666050089","0,7000467455","461,82888623","442,7309318667","370,9540422272","673,9033685994","0,7304479343","0,5350245011","0,1954234332","0,431928638","0,4433240267","0,3736404987","0,3646195444","0,3871964091","0,3733060099","0,3577621692","0,3472110143"
152,"0,3838956355","0,1053207735","0,510783591","0,8072000933","0,9435039483","0,8329143838","0,9548249082","0,3098805928","0,3494702765","0,2006552113","0,2181838097","0,0850149382","0,1015478698","0,4123045623","0,4924858019","7367,2108955515","4552,7378829723","3315,9268937339","2644,4004151004","4528,1924339364","5436,5629550537","3420,6529374833","0,4634291008","0,6977611598","444,558465739","429,0615371774","363,0342374","729,0356325844","0,7145657868","0,5545305196","0,1600352672","0,4365144682","0,4446983784","0,3789761146","0,3664189061","0,3910367181","0,3746652799","0,3628587172","0,348210769"
