Period,SIPA_missing_contributions,PAMI_missing_contributions,Obras_sociales_missing_contributions
49,3523.6083146706223,960.984085819684,960.984085819684
50,3167.8842418678105,863.9684296003543,863.9684295998886
51,7515.842451438308,2049.7752140290104,2049.7752140285447
52,11545.467944517732,3148.7639848697,3148.763984871097
53,12760.117469355464,3480.0320370951667,3480.0320370951667
54,6377.197334300727,1739.235636626836,1739.235636625439
55,7268.842789679766,1982.411669912748,1982.4116699136794
56,8675.195444017649,2365.9623938221484,2365.962393824011
57,6854.36925515905,1869.3734332229942,1869.3734332239255
58,6669.798342529684,1819.0359115996398,1819.0359116001055
59,9418.421839434654,2568.6605016659014,2568.6605016654357
60,5129.505704078823,1398.9561011120677,1398.9561011139303
61,1266562.9668805636,115546.39585725358,442137.70150223374
62,1544784.7993417196,141056.82832342433,540286.2905384321
63,1056764.9171646163,96917.20917773433,370179.0437358655
64,1234141.2644810416,112848.16623371327,430869.46056579426
65,2370418.58369451,215432.45809827466,824562.9580620956
66,2551132.7006509006,232008.76858335827,886190.8259896655
67,1948234.284095047,176873.64084208617,677262.7189725973
68,2035766.8085801154,184652.92839577515,707129.4728297405
69,1469581.3371017035,143282.32200802863,544823.1166089773
70,1647550.1591832712,160551.69789620396,608471.5991558954
71,1229214.4478204884,119910.59032553388,458394.4238272803
72,1382869.8215153366,134880.87233213615,515985.40742992517
73,982718.7632892448,98470.59391491348,374238.58564327005
74,1195993.8080604374,120205.33599457936,455814.64164837264
75,811716.3429365177,84093.21436145436,317403.3767177714
76,1040367.0048576146,107461.8325617672,404876.32220113
77,661505.4467251711,71740.01322467951,268399.8678291524
78,912736.3759903647,96256.6136871907,361460.29422234
79,544313.2929868866,61902.4328352632,229582.244034349
80,805295.2898936234,86884.36434622575,326418.1047827108
81,455452.759878397,53746.92619313672,199543.70499244053
82,724218.1681397855,79931.64329628926,299977.33646654245
83,375316.4363040738,47162.86969767185,174337.27900079265
84,668517.6314633712,75444.25944158854,281583.50711271167
85,302730.3816991672,40679.87667291192,148985.619807004
86,614361.8891237192,70765.45907844091,263338.4403758552
87,255545.8756180331,36368.43806120008,133601.2982930839
88,571625.019441437,66829.65768295713,249444.52694420516
89,217987.16693632305,33620.26876522647,120866.68640471622
90,544724.0606908463,64866.24758948758,240344.31428253185
91,170977.6543325372,29656.069152232725,106159.7668961566
92,523582.141277533,63242.051536352374,233799.03148659132
93,149246.6278487444,27489.155628137756,100127.51059223246
94,500278.06362070516,61655.53697387362,228120.80657443684
95,129859.73842431605,25694.875548071694,91426.10934733972
96,484106.59914235026,60223.338973425794,221742.98357590754
97,103083.03156759217,23863.357933005318,82842.80372538883
98,470127.23784222826,60005.588991480414,219486.63028358016
99,79551.5506625548,23074.038033899385,76999.3020019047
100,466581.62274226174,59291.89654419338,215847.84304873273
101,81236.55693531781,22873.84071436478,76533.89445589948
102,455640.6025878489,58469.80741743278,210514.78010849468
103,52417.30307948217,20015.523417187855,66270.81802034471
104,429585.6370397471,56422.77868012199,203290.69950700644
105,37693.277672082186,19522.013583096676,62542.265567789786
106,427656.8547247015,57536.205344648566,204779.94597287197
107,19231.237060159445,19062.23449365003,60438.938748145476
108,410149.1501253955,56014.920078673866,203880.82320465147
109,17072.830693379045,19306.2878609444,60945.74339051545
110,406538.7915190831,57259.560655200854,204576.73865422793
111,8005.340302828699,19165.730913200416,59335.61986767221
112,390898.10257546976,55679.01322131744,197920.3165674312
113,-5355.552533388138,17439.57539167581,53000.25538225565
114,389848.48705008626,55177.2285608761,195395.40123826452
115,-15386.39228002727,16277.81732893316,47078.32488039229
116,381346.5940124355,54832.11014771508,190972.09898012038
117,-16312.694933455437,16603.397679670248,47370.253112656996
118,379011.5001771897,54930.995423607994,190057.20697172824
119,-17502.389216259122,16653.018933035433,44740.72004426923
120,379873.3990247473,55394.75695559755,188918.16028972343
121,-31661.444681480527,16184.69450267125,40024.64287399035
122,371044.60448713973,54521.440514358226,185443.92176756263
123,-43933.68516683951,14841.68909032736,36734.32329893857
124,379625.74301313236,55156.11924161855,186113.00609318446
125,-43743.082403980196,14837.62173410505,34975.58209840208
126,371612.2077766508,55239.363325560465,184680.1171687059
127,-51477.1909044683,15643.230045313947,32757.0031200815
128,362674.5852089301,54722.156580455136,181051.32511521038
129,-54643.2050870806,15282.739359388128,31717.773526132107
130,360099.6974403672,56656.071078781504,182819.6693645781
131,-56230.4188297838,16120.376765242778,30837.61136308126
132,360830.4845872931,55886.03634745628,180815.19841727335
133,-65916.10264621302,14942.416757044848,27547.211718022823
134,348881.34360974655,56514.41866599303,179016.0578763662
135,-74806.65712791309,15499.686477639712,25737.214528918266
136,335893.79723233357,56661.59112435533,177869.5763865495
137,-95554.71374283731,15012.151822453365,22298.207745468244
138,343878.49002057314,59227.19290848542,180575.39174193982
139,-98395.53309044242,15250.40631387243,20590.945127264597
140,329331.29071320966,57488.03893717751,175705.34453793522
141,-87258.97393453494,16995.46696385322,22528.029701167718
142,340378.98404095694,59070.216111181304,176589.70777186472
143,-89770.7705196105,17691.788582702167,20974.977482099086
144,339035.4587222673,60547.23530494142,177922.13318889402
145,-92291.49978672713,17575.103424803354,20213.079310262576
146,334631.9078961089,58663.57519016741,172740.1133378176
147,-100990.20281560719,16120.395763048902,16315.285830415785
148,336814.287117891,59149.738160931505,173439.9642631756
149,-105231.32096989825,16176.148222266696,13598.4954342274
150,336276.49988039583,59402.24144074414,170716.6523468243
151,-104273.29483957961,15656.456679437775,10839.593149985187
152,325923.8984852843,57376.88176630717,166127.09560506698
