Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0,8799955.1755971,26937179.4480455,1427392.78129647,0,0.058111201358636,0,37385
50,0,9131341.54555399,25958909.7497401,1022664.05401652,0,0.046204499725627,0,37488
51,0,8221468.44667294,25059206.8322354,1133454.00724599,0,0.077129326554774,0,37593
52,0,8461662.39853205,24355963.4217623,976870.292868545,0,0.054482417038138,0,37707
53,0,7212292.78360799,22200433.3069359,990714.226815458,0,0.077321532708998,0,37811
54,0,7227976.72152512,20942335.8595084,1032911.19492053,0,0.055679988801008,0,37918
55,0,6665010.12273068,20552877.8670443,896746.482452639,0,0.073793174131393,0,38035
56,0,7106184.63878283,19638678.703782,1269871.96693519,0,0.061601000625391,0,38153
57,0,6565367.99184365,18890885.7832725,1412441.62351308,0,0.07692831138784,0,38248
58,0,6880164.31429322,18643670.0976252,1215640.41452573,0,0.053108403623868,0,38349
59,0,6421587.20643426,18594134.4801117,1112273.30250419,0,0.066962471209863,0,38441
60,0,6734925.6530037,18539217.6167604,1177343.17612904,0,0.055203371826063,0,38538
61,0,6020500.70474962,17534340.973106,1283860.42636656,0,0.069806503628057,0,38635
62,0,5929868.95767303,16779219.6849919,1065748.14916754,0,0.059672466734903,0,38755
63,0,5384798.73655936,15349816.8754141,938838.996562027,0,0.065569885921262,0,38828
64,0,4755668.92268459,14297246.2873868,826191.150458459,0,0.055589680589681,0,38971
65,0,4624999.31472401,13710945.2053656,1005951.19783518,0,0.069599541176074,0,39049
66,0,4574803.33292739,13300994.9440181,883449.09514829,0,0.056672135630298,0,39164
67,0,4582842.48874878,12784465.2642195,850567.625101255,0,0.064011620051344,0,39249
68,0,4384649.20480417,11979925.6512927,846513.708220384,0,0.053288444535129,0,39366
69,0,4939647.89729201,12012200.336087,1004604.98511811,0,0.071062590000335,0,39414
70,626597.47711,4526862.40534482,10505412.2557238,724943.089443483,0.338983625453436,0,13099,39491
71,879737.48814,4453599.88701446,9858701.26957714,700164.457051376,0.332867657080551,0,12875,39604
72,782211.69323,4366226.61534769,9785362.4226116,684103.20760807,0.324750376145534,0,12680,39637
73,786482.61,4395016.15407677,9745617.75225136,887072.131310112,0.325992377997369,0,12494,39709
74,783396,4365492.1208324,10044842.200746,710578.039405802,0.321004720161834,0,12492,39773
75,785812.87218,4056507.05866203,10117031.7953796,598845.099223392,0.321027447331694,0,12229,39887
76,790437.38592,4580158.5044486,10280968.4927152,745725.519024474,0.326101336155576,0,12644,39967
77,786551.109073334,4275873.58345449,10202399.0009708,862886.448764747,0.323978255174221,0,12421,39993
78,790954.884486667,4833843.66776552,10167098.64528,772477.775274341,0.332448725509469,0,13105,40078
79,750904.159133334,4529461.28448887,10108271.8362136,698864.811115659,0.329881848870423,0,12847,40210
80,711814.240853334,4870791.03151065,10087967.9491329,772278.287378005,0.332207243787559,0,13248,40268
81,721069.67982,4583730.44054487,9870978.71214612,870767.155413187,0.330958674489072,0,13039,40341
82,705947.730553334,4902802.13981821,9693272.71301502,741724.659467662,0.330959363217428,0,13295,40420
83,711861.86904,4671715.95821583,9318474.98816551,693428.484512147,0.332460398569239,0,13209,40510
84,687961.6786,4923357.91569695,9255170.31097683,724110.420355208,0.330923977356318,0,13399,40638
85,672558.539846667,4618593.05443601,8947084.31394126,838055.535617984,0.330403046651857,0,13328,40706
86,673167.63108,4802423.00941417,8660317.18467022,706537.0687457,0.330231819625278,0,13479,40790
87,660348.321453334,4549592.92870187,8388016.93745233,655292.802169473,0.330172332314672,0,13297,40843
88,656198.257726667,4754774.39741922,8378734.47816443,679154.752430855,0.326949168586123,0,13315,40905
89,626611.99454,4527900.80219562,8415045.10784826,788444.448297609,0.325328400790043,0,13164,40961
90,622265.922506667,4653535.34915277,8206805.64627251,609538.832018763,0.322013131852596,0,13262,41062
91,604387.033973333,4403979.20227236,7905953.30880126,611838.978836012,0.319620450714776,0,13128,41111
92,584962.977153334,4593299.13546156,7971617.62684271,599627.90740776,0.318816146857732,0,13194,41191
93,573001.890813334,4403056.96747251,7862047.91013446,707061.533089958,0.317706231177621,0,13140,41301
94,572703.29872,4631545.41563193,8003085.14998518,575520.059176965,0.317085286721103,0,13286,41383
95,556974.090073333,4521036.32820347,7746318.43674614,546380.95964019,0.316238260009886,0,13199,41479
96,550473.75852,4573565.53700126,7585189.38484241,567630.565618121,0.315659450946484,0,13238,41543
97,535285.862533334,4470141.50147657,7396393.29288932,679681.82266779,0.314471984746909,0,13176,41592
98,536271.399626667,4508424.27385751,7213626.75506778,521161.711367349,0.309895592719209,0,13099,41628
99,526306.117493334,4434012.58637097,7023720.12659902,513114.329545829,0.307647580867277,0,12956,41724
100,513267.901393334,4446071.46749166,6944918.52623769,516966.839397866,0.305916924301325,0,13094,41842
101,503412.53046,4352152.47696579,6768161.53534779,597560.189201524,0.303629658976625,0,13021,41905
102,501329.71322,4412807.39369206,6712661.99237262,455318.791787742,0.300207039337474,0,12911,41988
103,475539.966066667,4319667.02154447,6613585.3501271,420582.596525136,0.299875670922158,0,12879,42044
104,458910.401506667,4239193.40941051,6528175.41479665,426517.715216286,0.299470098410295,0,12974,42101
105,462237.04716,4141686.84740394,6433284.65795981,537214.593331239,0.296841978141417,0,12902,42131
106,454785.983726667,4156769.06585507,6269133.92165025,408451.280411159,0.294057284278514,0,12793,42191
107,442437.460406667,4075431.85783385,6256323.26284982,367242.664811201,0.29101180995883,0,12640,42274
108,431389.552953333,4070208.64850222,6226269.19274013,367835.357669721,0.289259426167944,0,12700,42349
109,404197.522073333,4006614.09334401,6270765.00576113,433992.56455284,0.28712189278227,0,12621,42400
110,404395.362233333,3917733.08271563,5875615.03179771,348360.514916402,0.283367740777309,0,12513,42429
111,387336.228066667,3806794.43101024,5796680.84378184,342838.439046038,0.28181194644082,0,12458,42506
112,391845.335046667,3824261.50152272,5766972.33091801,313722.202946719,0.279524391334148,0,12454,42586
113,382237.264313334,3731339.54547884,5745537.27205348,338526.365020362,0.278309173003802,0,12406,42656
114,369867.67468,3741756.4367624,5609592.05844521,262893.241787882,0.276056840478031,0,12412,42743
115,366714.139166667,3672071.71439807,5505605.39990482,245916.618563257,0.27701381068105,0,12507,42843
116,356241.43366,3712288.98163817,5314205.63833771,259656.227052974,0.272923952344259,0,12448,42937
117,348904.86106,3628471.93163363,5299127.71257436,266476.566261231,0.271276124035591,0,12348,42981
118,337933.891446667,3600803.64292761,5187078.83321596,173248.685303535,0.268057690034283,0,12208,43061
119,316092.704153333,3512471.87092545,5177367.44460925,160542.609874854,0.267396679618509,0,12291,43116
120,321312.570226667,3534905.32534592,4956318.92040612,164043.693844893,0.264364096378453,0,12162,43150
121,304518.138866667,3440188.31967633,5034371.38517242,191191.184201693,0.263442281149972,0,12140,43138
122,299813.02358,3455081.11610777,4865754.24867469,144309.420237801,0.262108262108262,0,12087,43181
123,284869.680013333,3306122.09307565,4772012.08918116,117976.142865635,0.260190476190476,0,11936,43179
124,253642.07624,3290900.36599596,4694690.93000028,113154.586951024,0.257476444080295,0,11850,43221
125,247779.229646667,3203069.08998246,4658567.05292737,134938.624035261,0.256405007019186,0,11786,43236
126,244984.737386667,3188412.23863036,4431959.27479347,115808.672609338,0.254033200841711,0,11769,43260
127,227619.683713333,3073058.30759565,4432529.77244453,101039.448719393,0.25164056347887,0,11615,43290
128,229343.4577,3059787.92773685,4416632.81664039,80342.6197457706,0.249454354974828,0,11486,43322
129,199707.734473333,2970087.50691843,4470221.4160328,111714.3265696,0.246061275507238,0,11328,43336
130,201439.7518,2969397.57594371,4380910.68351797,95096.8360295493,0.244264389847244,0,11357,43355
131,201762.157986667,2807133.03224801,4403331.24159724,100986.611890811,0.244514015711511,0,11296,43368
132,204981.64022,2806945.35138554,4194090.72784894,77651.8622448511,0.242983623632892,0,11189,43368
133,193882.440873333,2717905.92624932,4234471.2071413,96134.7577393272,0.239464766704318,0,11132,43377
134,177657.7159,2700232.59790494,4143556.56373088,75262.738627739,0.238327888757191,0,11082,43397
135,169115.783806667,2631199.18967647,4035465.5554,73892.0295949568,0.237418796015591,0,10992,43410
136,167289.426033333,2645569.67598515,3900407.84468587,53002.5257885099,0.236482591653216,0,10968,43438
137,154015.81678,2596942.63595268,3807215.90132001,77424.782575633,0.231789989903361,0,10771,43483
138,151443.8947,2559993.99518744,3580523.39616816,44906.6766323352,0.231553188426659,0,10818,43502
139,143671.341006667,2478484.76590191,3317126.01878837,45755.3755005279,0.228397367740452,0,10652,43515
140,140077.244766667,2512502.42978098,3159369.48056548,49293.8045431557,0.229515721826945,0,10627,43527
141,123467.830593333,2480857.84874776,3117049.96938835,54986.8861942763,0.225403480558268,0,10450,43523
142,114780.26616,2481016.55745874,3126220.54811523,35211.7649659876,0.223395100682692,0,10310,43525
143,114394.661033333,2395076.57199911,3113065.78496871,29999.5694244351,0.223214030269219,0,10303,43523
144,115315.167333333,2367419.28206066,3001360.4691825,29700.6565132908,0.222456961772347,0,10227,43510
145,101844.633846667,2289725.87073445,3018871.15419705,34501.9245131736,0.218640144045271,0,10016,43516
146,98610.4967866667,2272576.19979585,2895172.68450349,32168.585872916,0.216479849405322,0,9889,43528
147,91591.75074,2213833.34043729,2830016.83673217,32153.6374444001,0.2150155107152,0,9833,43533
148,85721.5767333334,2221800.69010267,2663340.23750351,33203.6754112998,0.213739807369946,0,9808,43551
149,93615.9486733334,2102762.46818429,2487741.55808926,33073.7681476838,0.21070281638105,0,9623,43540
150,91639.3789266667,2105863.96768595,2415209.20593666,29582.2215165518,0.211019064911484,0,9643,43509
151,87648.68644,2060973.92454022,2344600.53705411,27703.3943734264,0.208514015248136,0,9579,43510
152,86079.7040600001,2057678.32415788,2231191.65427314,25691.031368312,0.20857005568275,0,9441,43508
