period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
49,17684495.0717626,16993313.190025855,14717486.494081445,2275826.6959444094,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
50,20365507.36450693,19567728.943896934,16862923.62226034,2704805.321636595,3397358.4834146057,3207372.6859913673
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
51,19805527.38659817,19028245.476369396,16363499.617702883,2664745.858666514,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
52,21480241.402363468,20635331.373584285,17678367.152015183,2956964.221569101,3582851.242021766,3383140.5300011253
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
53,18798742.689669415,18061738.582312517,15404997.883923065,2656740.6983894478,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
54,19332744.456427466,18573784.883480784,15766687.953847319,2807096.929633469,3225234.612193381,3046394.0552382
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
55,18442776.124986157,17717096.48730126,14945412.149512978,2771684.3377882834,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
56,20186989.294326916,19391554.013940968,16282354.899460891,3109199.1144800726,3367295.0011159317,3181261.788656902
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
57,19262029.83907547,18503570.919236183,15463442.6658739,3040128.2533622826,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
58,20605933.980625644,19793098.24383196,16487916.112078642,3305182.131753315,3436776.3544584946,3247765.932030718
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
59,19797073.10868513,19015531.665351167,15781406.292666081,3234125.3726850823,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
60,21610650.36542224,20755599.065358452,17160174.998744514,3595424.066613941,3603779.201045453,3406172.7226152257
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
61,20330682.65776057,19523366.27815211,16081021.011173958,3442345.2669781484,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
62,20101830.944603704,19302529.370675214,15853341.01439018,3449188.3562850333,3351823.3077554014,3168540.921205484
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
63,19956945.421975695,19163512.920311756,15691573.661544275,3471939.258767481,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
64,20027683.42419356,19230146.983991638,15660057.761444045,3570089.222547593,3339100.7318509785,3157244.3157253503
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
65,20153716.857256584,19350512.311352707,15736329.870580139,3614182.4407725697,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
66,20286560.667084526,19477106.434263106,15796645.163679915,3680461.2705831933,3381964.994257923,3198376.3891195673
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
67,20486161.523670617,19667844.884138174,15942297.520493222,3725547.363644957,0.0,0.0
period,total pensions cost,total net pensions,total retirement benefits,total survivors pensions," total thirteenth month of pension, cost",total net thirteenth month of pension," total thirteenth month of universal pension, cost",total net thirteenth month of universal pension
