Period,Mean_real_labour_income,Total_workers
49,6421.80382188919,10921644
50,6786.13483538819,11044406
51,7094.82089328529,11033276
52,7051.70669476592,11053255
53,6677.50779441193,11056328
54,6486.76481478895,11112610
55,6521.83541945801,11194364
56,6617.24643359544,11200955
57,6732.55475099859,11131472
58,6725.58191784654,11278755
59,6848.21489294141,11441722
60,6864.12219168918,11559243
61,6811.86864411163,11499225
62,6712.55529028831,11454332
63,6331.53688578529,11583591
64,6012.82687189068,11552257
65,5980.7396309251,11484302
66,5964.69692516812,11534098
67,5814.12701750829,11625552
68,5633.24553537283,11738891
69,5931.41495321902,11516006
70,6364.43420483386,9401693
71,6093.27890464604,9905628
72,6078.64152568585,10445166
73,6060.89881459602,10784959
74,6015.51664906522,11098718
75,5950.56004069854,11564878
76,6015.28655414805,11623003
77,6032.82829067543,11658979
78,6082.27409657968,11713425
79,6108.33475482157,11776995
80,6151.69157896625,11787035
81,6176.44273206101,11847723
82,6189.0625450223,11927809
83,6220.58635319535,11950756
84,6263.69326956729,12023338
85,6285.68136121985,12048874
86,6324.54410908112,12081857
87,6347.08704929925,12113526
88,6356.32504660196,12235612
89,6418.89837449188,12265173
90,6424.73254843604,12312904
91,6483.12089967948,12387680
92,6507.21676144756,12364870
93,6530.40673724085,12422878
94,6573.52052075618,12500553
95,6639.86397624099,12545467
96,6679.52829377198,12569619
97,6718.77253426893,12659658
98,6762.32545355805,12671698
99,6811.84072957015,12681760
100,6854.9455109138,12725803
101,6860.73486705907,12740095
102,6873.91765843276,12836512
103,6887.56275291904,12875865
104,6935.28597094741,12865337
105,6941.16901851047,12977037
106,6952.24671834569,13033753
107,6967.21828131641,13092166
108,6982.06959979282,13154302
109,6995.89266998141,13169086
110,7013.90998768809,13228526
111,7028.61494626814,13242128
112,7045.58300152442,13320462
113,7091.12317671289,13298525
114,7101.55646037055,13355278
115,7112.6753314809,13420273
116,7133.73767674503,13452954
117,7172.35280012256,13441912
118,7187.88301084997,13455619
119,7199.38036222649,13515926
120,7236.00026818787,13554891
121,7249.44893034021,13603537
122,7236.19471743495,13597654
123,7255.67907153039,13606586
124,7279.48045801116,13621551
125,7308.64403963174,13668534
126,7314.15709333703,13701095
127,7326.92701556489,13754715
128,7378.05838375893,13781055
129,7403.65763670161,13844360
130,7404.08001220159,13816638
131,7432.1802929049,13863661
132,7450.80970135167,13877697
133,7471.46583591535,13937423
134,7472.64703955872,14012152
135,7498.480686078,14087977
136,7506.34200515734,14096279
137,7556.24365017555,14090729
138,7569.5778380933,14123357
139,7569.74237641024,14209681
140,7589.34763628301,14243591
141,7623.8137412948,14225852
142,7629.45458676577,14242651
143,7649.53373764254,14238976
144,7674.15135987339,14302901
145,7685.27775897381,14287934
146,7685.57926984825,14325071
147,7693.66225587979,14378090
148,7715.50769826115,14408415
149,7742.7912015128,14315726
150,7753.93252081939,14364948
151,7763.59940799694,14470401
152,7797.38349666196,14434452
