period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
59,"0,7425907724","0,2446363246","0,012772903","0,9949642236","0,9959342999","0,9969855586","0,9982756552","0,7324937699","0,8226750168","0,0672397424","0,0729825166","0,2494464075","0,1574757469","0,0130240461","0,0157835362","4931,9339328955","3582,2632713173","2590,5834727158","2591,2154905077","4329,2567920907","4411,0383157002","3250,4654842582","0,5524564945","0,6553764168","529,8045397733","542,5676996619","475,7321345823","744,4853597226","0,7217056947","0,4877548608","0,2339508339","0,3170421785","0,2806818241","0,3030715841","0,2760443974","0,3163630652","0,279705742","0,302561082","0,2754421659"
60,"0,732782033","0,2509588359","0,0162591311","0,9948479981","0,9955999965","0,996849911","0,9979239116","0,7231430334","0,8161755264","0,0705739347","0,0761439776","0,255172818","0,1593458575","0,0165321467","0,0200786126","5356,0136570566","3876,0910183845","2799,2835425766","2799,9447305495","4672,8201840021","4774,2540056278","3523,3757878835","0,598055612","0,7102289342","604,2490517344","616,7967448058","563,0329969348","787,7403073632","0,7325072463","0,4983233061","0,2341839402","0,3096154025","0,2815690682","0,2983404762","0,2769220958","0,3092898178","0,2807012226","0,2975286743","0,2760609212"
61,"0,7268307072","0,2544195574","0,0187497354","0,9952886853","0,9961386492","0,9968550217","0,9979307324","0,7182456594","0,8090544465","0,0736511746","0,0791719481","0,258027406","0,1640278338","0,0190156199","0,0230563689","5026,9850027097","3645,6813279777","2604,1092094102","2604,7165039169","4365,1411223019","4473,5706449824","3301,3247305727","0,5634311796","0,6733275099","693,4700814733","694,9315391036","633,7283196406","873,6374343574","0,7062110516","0,4740389287","0,232262602","0,3149784083","0,2836420726","0,3029023125","0,2789714908","0,3146558772","0,2827781368","0,3021433811","0,2781155817"
62,"0,7176863003","0,2600827765","0,0222309232","0,9950877652","0,9959458977","0,9966491259","0,9977308784","0,7095141328","0,8003618838","0,0780598567","0,0842246678","0,2630860043","0,1683393636","0,0224876281","0,0272446503","4962,5904820358","3581,5055711057","2606,8271183582","2565,4520740686","4296,606405849","4413,0109496927","3248,6011413676","0,5553131947","0,6677641214","501,4123320596","512,411510104","458,5199293008","668,9392391435","0,7015386207","0,4792613175","0,2222773032","0,3178366461","0,285470305","0,3038822785","0,2808973642","0,3170428465","0,2844566529","0,3031274209","0,2800471284"
63,"0,711100801","0,2638312943","0,0250679047","0,9951091028","0,995411435","0,9966636813","0,9971833285","0,7037583455","0,7924160334","0,0808858492","0,0869866959","0,2660701297","0,1724588408","0,0252806275","0,0305365608","4931,6714618958","3548,2441638274","2581,348889991","2539,2886908391","4251,6107923458","4376,6076975332","3213,2925594082","0,5424042504","0,6557986442","494,9374252683","506,9016369556","446,0748400482","685,8342770341","0,6754401448","0,4497631567","0,2256769881","0,3209461695","0,2872488203","0,3080231296","0,2831216929","0,3207896668","0,2865757859","0,3068868036","0,2818746766"
64,"0,7021672986","0,2713680234","0,026464678","0,9951089902","0,9953990642","0,9966542579","0,997162006","0,6955466452","0,7859132952","0,0844555723","0,0902678432","0,2729439751","0,1773030283","0,0266183699","0,0321827406","4965,9511068999","3562,6887118768","2566,9071544612","2537,0040198794","4250,6459889046","4389,3054494371","3224,7725634704","0,5399488226","0,6544125384","489,2826601498","504,0679564992","447,5159597154","664,8294368314","0,6983435181","0,4653955161","0,232948002","0,3246487332","0,2899961556","0,3116966333","0,2856662101","0,3241850996","0,2893297346","0,3105970598","0,2844299085"
65,"0,6937972048","0,2767660265","0,0294367687","0,995094532","0,9953667338","0,9966237032","0,9971117553","0,6878776877","0,7785578987","0,0870607771","0,0925494199","0,2776825902","0,181091586","0,0295342542","0,035717249","4996,4036737132","3560,513460088","2571,1969023464","2539,8422339673","4252,8756012563","4399,670651995","3228,3802026368","0,5405682152","0,6532560411","614,3123056975","608,2957258598","550,4872532805","763,1349635658","0,6750784527","0,4575988776","0,2175343561","0,3270534465","0,2922028497","0,3144136612","0,2880998783","0,3269008868","0,2915454267","0,3132822802","0,2868803343"
66,"0,6860959099","0,2825689373","0,0313351527","0,9952943666","0,9955957743","0,9966631822","0,9971471868","0,6808340488","0,7723827528","0,0874411433","0,0931513987","0,2830696402","0,1852727744","0,0313906776","0,0379402472","5021,5745303451","3571,9808232143","2577,237647393","2542,683623241","4253,2044296522","4405,0459129984","3231,9918777654","0,5361920717","0,6499511818","479,45565052","489,7586032976","432,8324314247","653,1801750895","0,6896169242","0,4720964996","0,2175754029","0,3295031842","0,2932024138","0,3150651358","0,2892570165","0,3293529577","0,2925536027","0,3139305299","0,2880544165"
67,"0,6789087242","0,2868521067","0,0342391691","0,9951459295","0,9955426935","0,9965029139","0,9970770313","0,6743676669","0,766916902","0,0885066187","0,0942004555","0,2865724712","0,1873815934","0,0342057914","0,0412441981","5056,6757519712","3574,4896702811","2581,4454152494","2545,5281912528","4260,6711092834","4415,5704371167","3235,6075933714","0,5342691114","0,6496709784","475,0268872823","486,2938631447","426,2769485363","646,2469608738","0,6814442995","0,4605020514","0,220942248","0,331476038","0,2957433898","0,3182817871","0,2910435616","0,3313275484","0,2950855257","0,3171649587","0,289857209"
68,"0,6764595937","0,2856912921","0,0378491142","0,9880119513","0,9955877794","0,9898671644","0,9971065973","0,6683501631","0,7580090717","0,0894262955","0,0949865273","0,282266411","0,192503065","0,0373953772","0,0450756428","5081,9016711089","3576,5183680852","2620,1005565778","2548,3759415586","4282,6948251154","4438,469378564","3239,227353975","0,5291126939","0,6487351685","478,3539063161","484,1138900364","422,6004051268","637,9945908488","0,6995150335","0,4687843781","0,2307480594","0,3347309364","0,3001415366","0,3185206619","0,2903483105","0,3326606526","0,2957713563","0,3174155359","0,2891728261"
69,"0,6730295788","0,284426268","0,0425441532","0,9810289664","0,9955706642","0,984542426","0,996996105","0,660261512","0,7476889243","0,0946540088","0,0990052579","0,2790304077","0,1976896213","0,0417370466","0,0501921186","5110,7855582825","3593,7070270509","2896,7194419634","2547,9836059111","4372,0147568363","4529,9238816486","3242,8511641014","0,5342578725","0,6628978478","615,6328959645","604,2637534756","537,4317588161","797,0091847202","0,6784057318","0,4596426747","0,2187630571","0,3261876779","0,2950986578","0,303705463","0,277130248","0,3219519053","0,2871609406","0,3026271566","0,2758575778"
70,"0,6710121927","0,284744663","0,0442431443","0,9757858378","0,9956008776","0,9806401393","0,9970207655","0,6547641947","0,7401346024","0,0992409834","0,1021368973","0,2778498096","0,2036681362","0,0431718336","0,051798139","5126,1848023134","3606,7604812258","2918,5737865053","2550,9470309077","4383,6427313543","4553,8868865487","3246,479028281","0,5307394186","0,6615400682","478,7486356046","488,6662753376","431,2230707287","672,2166827835","0,6866869938","0,4792849635","0,2074387628","0,3287894476","0,2980013268","0,3045763407","0,2772026577","0,3233486972","0,2883829062","0,3034075806","0,2759444801"
71,"0,6712400882","0,2837730966","0,0449868152","0,9668440238","0,9949897646","0,9736282985","0,9964044844","0,6489844679","0,7369783221","0,104010463","0,1070071667","0,2743643226","0,2057080039","0,0434952334","0,0523034386","5154,6460060974","3618,3743909471","2936,5249369087","2556,9383218622","4408,3403262251","4588,470477357","3250,1109510491","0,5292559652","0,6658715009","481,4468985714","485,0628325013","420,2347200662","666,3922204278","0,6749693512","0,455790154","0,2191791972","0,3267057572","0,3034573127","0,3001044861","0,2782762325","0,3194009223","0,290818127","0,2985808718","0,27659634"
72,"0,6691104619","0,2846605323","0,0462290058","0,9596922079","0,9948832262","0,9678937599","0,996292153","0,6421400965","0,7291875618","0,108158779","0,109671875","0,2731864948","0,2124099444","0,0443656166","0,0532857201","5178,2677096489","3635,4388606336","2961,468049307","2559,7988369856","4426,1831256309","4618,129648559","3253,7469369462","0,5211611034","0,6653821572","480,2716341885","485,0274333306","431,369577191","646,0187168124","0,6925980708","0,4885824079","0,2040156629","0,3346895221","0,308155096","0,3032371071","0,2784304561","0,3256154156","0,2923277804","0,3016219702","0,2766657"
73,"0,6657542425","0,284281681","0,0499640765","0,9534802352","0,9942585778","0,9621725711","0,9956915036","0,6347835117","0,7195109951","0,110986103","0,1124260607","0,2710569641","0,2177631171","0,0476397594","0,0569844656","5205,7859684727","3659,7735639269","2987,2189240342","2562,6625522437","4443,0267791603","4644,8647074902","3257,3869905177","0,5265067108","0,6701253436","615,7407456289","607,159180286","541,6565886712","783,528403588","0,6834915556","0,4618648981","0,2216266575","0,3342245104","0,3124809689","0,3021793793","0,2792666847","0,3232399083","0,2933617472","0,3009836972","0,2774709854"
74,"0,6634047998","0,2836279118","0,0529672884","0,9480048095","0,9943366548","0,9574169469","0,9957602609","0,6289109409","0,7130609975","0,1138856979","0,1147381853","0,2688806245","0,221382817","0,0502132441","0,0598928403","5228,4697935358","3680,4637519152","3010,0946243296","2565,5294712163","4458,2279486778","4670,9530947984","3261,0311163144","0,5313742258","0,6731636323","478,9575674726","485,0230256413","426,336477177","652,1883572355","0,6870858534","0,4750604366","0,2120628074","0,3363100986","0,3163389652","0,3024525862","0,2797402009","0,3235957596","0,2954078616","0,3011842622","0,2779868656"
75,"0,6610328904","0,281841697","0,0571254126","0,9398108155","0,9938890234","0,9508740519","0,9953327052","0,6212458598","0,7071293528","0,1209913206","0,1215182386","0,2648778751","0,2225762687","0,0536870806","0,0641834019","5248,9671852954","3704,4232861054","3026,8412940629","2568,3995974878","4469,5509237691","4708,8244527479","3264,6793188919","0,5237717375","0,6720597354","475,9413817171","483,6309087409","426,917605126","654,2304736443","0,6665774109","0,4686360115","0,1982123743","0,3424393103","0,3241134574","0,3046359607","0,2836423261","0,3286523394","0,299794628","0,3034967232","0,2815828635"
76,"0,6580532654","0,2812595594","0,0606871751","0,9332169519","0,9939355459","0,9453363614","0,9953682371","0,6141064626","0,7004312064","0,123971356","0,1244464805","0,2624761888","0,2258282104","0,0566343006","0,067676129","5298,530199234","3720,474042198","3041,2774470618","2571,2729346461","4498,1467454046","4743,7189163917","3268,3316028111","0,520515948","0,6724951388","476,4498386199","484,4402363099","425,5530372549","661,0329582183","0,6838599124","0,4773026713","0,2067406179","0,3478300514","0,3293314071","0,3094140246","0,2863508391","0,3317610703","0,3028944839","0,3082600993","0,2843270047"
77,"0,6558552095","0,2801630787","0,0639817118","0,9258480877","0,9935931464","0,9400505354","0,9950204833","0,6072222915","0,6924722139","0,1285686257","0,1278544514","0,2593884507","0,2302959003","0,0592373455","0,0708250322","5319,9162880308","3737,1039238768","3058,3822895081","2574,1494862833","4510,639100265","4768,9959001528","3271,9879726377","0,5224737485","0,6770478376","616,7243318692","607,6131402729","542,0548263978","807,2077601104","0,6760411573","0,466224157","0,2098170002","0,3499263104","0,3340899325","0,308756993","0,2881378","0,3319776894","0,3039814241","0,3075301847","0,2858651579"
78,"0,6551763464","0,2792586799","0,0655649738","0,9203292324","0,9936173217","0,9345812808","0,9950392728","0,6029779439","0,6868974878","0,1312040498","0,1307550906","0,2570099265","0,2347031688","0,060341362","0,0720166652","5346,7929225394","3745,1588468959","3074,9421252113","2577,0292559956","4530,7593858565","4798,056417101","3275,6484329429","0,5178313721","0,6762833282","476,0394542213","480,1846483046","421,5138519533","677,0991487666","0,6798708591","0,4853450012","0,194525858","0,3531668454","0,3389695612","0,3085157761","0,288647837","0,3327889717","0,3062167832","0,3068088","0,2863854198"
79,"0,6536655548","0,277884206","0,0684502392","0,9124868465","0,9935349792","0,9288526609","0,9949272237","0,5964612208","0,6798707113","0,1369225656","0,1355709525","0,2535656828","0,2390815005","0,0624599429","0,0745827673","5374,4197932263","3758,9134678658","3094,0825424239","2579,9122473831","4549,4653769517","4833,0771871247","3279,3129883028","0,5124690332","0,6774559402","477,1312512458","479,6076491854","418,3003339698","672,1677197205","0,6765516822","0,4762480887","0,2003035935","0,3580017613","0,3432559458","0,3115904712","0,2893516702","0,3360661002","0,307038224","0,3094359175","0,2871041941"
80,"0,6500945125","0,277407885","0,0724976025","0,9065997873","0,9930541118","0,9249147","0,9944320658","0,5893755468","0,6695047653","0,1411540578","0,1386514195","0,2514979296","0,2453627444","0,065726311","0,0781866021","5408,004400402","3762,465981729","3116,2454909975","2582,7984640499","4567,4317514848","4856,9585350064","3282,9816432987","0,5082618235","0,6769223295","469,6042845636","476,6359219832","416,7149127828","649,0698808795","0,6943538913","0,487776896","0,2065769953","0,3590411364","0,34619508","0,3114036666","0,2900955374","0,3352974361","0,3071662853","0,3102349904","0,2879416541"
81,"0,647270522","0,2766907034","0,0760387746","0,9001329368","0,9930665527","0,9200064336","0,9944420386","0,5826295159","0,6626446016","0,1472905149","0,1445212183","0,2490584154","0,2489025718","0,0684450055","0,0815193793","5439,8001446795","3781,6067469644","3131,8448181338","2585,6879096044","4584,1871650739","4893,8591792004","3286,6544025168","0,507663925","0,6814643016","611,9505361074","603,0338849129","533,9186310047","799,782168514","0,6821011072","0,469681441","0,2124929343","0,3664942401","0,3512441745","0,316093245","0,291787871","0,3398024006","0,3095004217","0,3145515805","0,2896429826"
82,"0,6464701734","0,2746074564","0,0789223702","0,8939813249","0,9929770837","0,9146006461","0,9944107628","0,5779322622","0,6562010309","0,1522267073","0,1499593063","0,2454939377","0,252841762","0,0705551251","0,0839342908","5447,370985682","3815,9110589013","3154,0276981389","2588,5805876588","4591,9793047705","4925,7807977245","3291,0204027999","0,5105539915","0,685411189","477,0777888889","482,7374731594","414,4431964509","681,2962202678","0,6774235853","0,4625631448","0,2148604405","0,3687798717","0,3549957995","0,315829063","0,2921181722","0,3397802783","0,3094775486","0,3139535924","0,2899209046"
83,"0,6444603352","0,2732694068","0,082270258","0,8875214198","0,9930467591","0,9089783071","0,9945007703","0,5719723517","0,6508891251","0,1548908179","0,1525920418","0,2425324519","0,2551886013","0,0730166162","0,0869690327","5478,9047764104","3818,3301926302","3168,0950676276","2575,0309032556","4608,5287252931","4948,4643942626","3294,7021551929","0,5130806164","0,6879184519","475,8207522834","482,5250203735","414,5514654819","677,6531022011","0,6790613642","0,4638210884","0,2152402758","0,3707447767","0,3598480056","0,3161893738","0,2932021894","0,3392971713","0,3102857108","0,3143990297","0,2910632703"
84,"0,6417514802","0,2725386654","0,0857098544","0,8795491695","0,9922378981","0,9030198987","0,9936800388","0,5644519814","0,6410239798","0,1586740132","0,1559215816","0,2397111568","0,2616285259","0,0753860313","0,0895853924","5512,0403237153","3824,9029634203","3190,814476649","2578,5229791455","4627,9851847064","4976,3372416561","3313,9836068822","0,5054792697","0,6849500942","477,6616172656","482,4149839493","424,6330176966","650,3164246527","0,6802382672","0,4793996534","0,2008386139","0,3725948044","0,364483649","0,3158533981","0,2952325173","0,3390601947","0,3126020308","0,3139953729","0,2926776274"
85,"0,6399576834","0,2713190301","0,0887232865","0,8724227213","0,9924033571","0,8968628577","0,9932067226","0,5583136237","0,6336244387","0,1611160691","0,1588373759","0,2367048865","0,266604993","0,0774042111","0,0921739254","5555,8741064631","3827,6057261189","3212,3424879265","2581,9413393595","4656,1722918701","5008,7442740592","3332,6730971278","0,5068753526","0,688078083","607,6353186524","603,819804876","537,3024246579","805,1402825661","0,683808523","0,4800209476","0,2037875753","0,3766036995","0,3696818003","0,3187066843","0,2972577987","0,3415241431","0,3144181172","0,3166013683","0,2943518441"
86,"0,6380580641","0,2698734618","0,0920684741","0,8677307063","0,9923770052","0,8933186486","0,9932634261","0,5536625746","0,6255455087","0,1630727804","0,1595745967","0,2341774896","0,2720437807","0,079890642","0,0947877158","5589,7176891983","3841,5633743586","3238,4106588124","2585,3920483957","4678,5586436872","5037,335770962","3337,0331327063","0,5052199496","0,689111544","474,9657571946","481,4723370026","414,2810187148","693,2820052872","0,6885941703","0,4795076563","0,209086514","0,3795784128","0,3719718052","0,320723198","0,2972598456","0,3435867039","0,3148910986","0,3182665048","0,2943810321"
87,"0,6371220044","0,2683618723","0,0945161233","0,8638294976","0,9922090075","0,8903167465","0,9930876469","0,5503647809","0,6213724776","0,164999642","0,1611446333","0,2318189013","0,2742475066","0,0816458153","0,0965890233","5619,768701416","3846,973268074","3257,0040220927","2588,6881272028","4699,2067628803","5061,5577158364","3340,7663607687","0,5043378246","0,6908610149","471,1966414971","475,6939427112","407,520091057","672,8834269998","0,6769951699","0,468814038","0,2081811319","0,3770649105","0,3741983822","0,3173421749","0,2987236432","0,3406706934","0,3157876997","0,3146024972","0,2957949691"
88,"0,6304047389","0,2651196283","0,1044756328","0,8633009312","0,9914911704","0,8902390449","0,992364233","0,5442289981","0,6148625543","0,1676614553","0,1632244889","0,228878022","0,2701648241","0,0901939111","0,106463792","5661,8163780144","3845,5691823169","3262,0092540862","2606,0047412766","4706,3225509592","5076,3546422842","3344,5037652931","0,4972858178","0,6883233738","463,7082902616","473,5322700151","411,9848876276","657,7010881359","0,6859329583","0,4873802589","0,1985526994","0,3785215933","0,375478844","0,3166721831","0,300274865","0,3423723609","0,3173364994","0,3148482358","0,2973185411"
89,"0,6235219734","0,2617979693","0,1146800572","0,864202005","0,9915454381","0,8896291796","0,9924105956","0,5388489396","0,6077499785","0,1700040614","0,1673161979","0,22624633","0,266886418","0,0991067354","0,1169090416","5696,834438708","3864,8767456089","3267,1304497696","2608,9201483126","4706,6206807993","5100,8561506889","3348,2453509517","0,491407772","0,6872509366","600,8639751101","595,6882497998","526,4867534068","778,9818575493","0,6793795466","0,4705377349","0,2088418118","0,3845166581","0,3780573937","0,3220718083","0,3027897283","0,3483038552","0,3202467903","0,319836525","0,2998708127"
90,"0,6163135532","0,2602618411","0,1234246057","0,8623919673","0,9909389678","0,8887952972","0,9918517351","0,5315038576","0,5999779319","0,1727089927","0,1698735973","0,2244477212","0,2651963337","0,1064403885","0,1257647021","5733,9047521213","3884,3788047816","3272,4101840722","2611,8388168923","4707,9318869382","5116,4784044696","3351,9911224221","0,4928990634","0,6875573231","472,4080974855","474,2327424262","404,4645545785","676,1522842049","0,6900264994","0,4781378908","0,2118886086","0,3853777439","0,3795840696","0,3242871966","0,3046732121","0,3481644921","0,321326111","0,3224036031","0,3013589828"
91,"0,6108451581","0,2570102753","0,1321445667","0,8657842014","0,99082206","0,889601279","0,9918401145","0,5288600873","0,5941686837","0,1746139809","0,1742900588","0,2225154359","0,2619625467","0,1144086781","0,1346908296","5769,883317907","3900,6204970561","3277,6137602404","2614,7607506643","4712,4121284298","5142,6746373802","3355,7410843871","0,4921772355","0,687767133","476,5370364033","478,0407403484","411,8143529961","669,1638965577","0,6792675793","0,4728925429","0,2063750365","0,3869025457","0,3804432469","0,3258890155","0,3062932671","0,350884371","0,3228544161","0,3232372813","0,3029605275"
92,"0,6060186046","0,254874347","0,1391070483","0,8667326573","0,9909411841","0,8909721634","0,991954373","0,5252561156","0,5897695966","0,1781931009","0,1776706202","0,2209079201","0,2595258243","0,1205686217","0,1416457631","5802,8464876265","3927,6886862379","3282,8253800484","2617,6859532816","4717,4794728764","5166,7917192305","3359,4952415346","0,4945734105","0,6869466688","474,5830778003","481,4793480291","424,8074733382","661,4260024082","0,6848836624","0,4935530892","0,1913305732","0,3874471717","0,3799877727","0,3281033114","0,3077300631","0,3518189373","0,3238246207","0,3253372192","0,3046623753"
93,"0,6014883174","0,2518940622","0,1466176205","0,8652156367","0,9904459258","0,8894894026","0,9914561477","0,5204170975","0,5853055209","0,1794915932","0,1795400478","0,2179426814","0,2560839915","0,1268558579","0,1490564135","5831,6458482793","3944,4277261523","3287,8830841071","2613,4693314917","4719,0457292594","5179,9373363725","3363,2535985579","0,4883220708","0,6875370407","609,5280593305","602,0491404774","541,5694172354","791,6383923091","0,6851782208","0,4917899013","0,1933883195","0,3850341919","0,3822779621","0,325539784","0,3093045651","0,3488970889","0,3248150156","0,3229278262","0,3059853113"
94,"0,5963692702","0,2492178464","0,1544128834","0,8630983727","0,9903259319","0,8876087357","0,9912548651","0,5147253466","0,5800531943","0,1801896073","0,1799906946","0,2150995177","0,2533188892","0,1332735084","0,1569538485","5863,3153091882","3970,9744027757","3293,4081255672","2616,7886813502","4721,5430377975","5197,6940606762","3367,0161601556","0,4859579868","0,6849787723","471,2705576411","475,0468362401","412,9372633462","658,2592663411","0,6959195898","0,4944950485","0,2014245413","0,387923352","0,3850153571","0,3283979309","0,3111107587","0,3500286739","0,3263326035","0,3259631813","0,3076423211"
95,"0,5896563115","0,2462025541","0,1641411343","0,8639623549","0,9897769322","0,8871204612","0,9907511641","0,5094408555","0,5732131851","0,1808312993","0,1820325312","0,2127097385","0,2499345338","0,1418117609","0,1666292132","5888,1697038261","3988,297067109","3298,9609361154","2626,4812107951","4715,322642998","5207,9269241988","3370,7829310314","0,4814674519","0,6856649178","473,8799251178","477,9096352222","410,1475714509","692,2197365186","0,6777153608","0,4773115677","0,2004037931","0,3865574331","0,3856674743","0,329314218","0,311992005","0,3511456099","0,3275394401","0,3266048243","0,3085060278"
